Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to13,Feature log2 fold change topic 8to13
ENSG00000241563,CORT,112,-1.5932,94,-1.8456,55,-2.9877,3402,5.72750,57,-3.2611
ENSG00000160049,DFFA,112,1.87271,43,0.24580,27,-0.5687,31,-0.2336,30,-0.4869
ENSG00000142655,PEX14,112,2.09163,12,-1.4602,15,-1.3548,41,0.37681,33,0.00747
ENSG00000120948,TARDBP,112,1.04666,48,-0.2911,41,-0.6800,61,0.06184,62,0.17730
ENSG00000116649,SRM,112,-0.0836,91,-0.3935,92,-0.4875,182,0.68867,130,0.27046
ENSG00000171824,EXOSC10,112,2.33262,17,-0.7717,16,-1.0943,24,-0.3020,26,-0.2302
ENSG00000198793,MTOR,112,1.54752,29,-0.6388,33,-0.5442,36,-0.2912,43,-0.0322
ENSG00000116661,FBXO2,112,-0.9281,380,0.99320,237,0.30890,168,-0.3048,177,-0.3776
ENSG00000132879,FBXO44,112,-0.4342,82,-0.9086,117,-0.4616,112,-0.4361,192,0.79174
ENSG00000116670,MAD2L2,112,2.36093,17,-0.7743,24,-0.3327,20,-0.5557,21,-0.7391
ENSG00000011021,CLCN6,112,1.32607,22,-1.2393,37,-0.5572,76,0.68980,47,-0.1102
ENSG00000116685,KIAA2013,112,1.72244,26,-0.6136,26,-0.7664,35,-0.1872,39,-0.0245
ENSG00000083444,PLOD1,112,2.26765,29,-0.0326,23,-0.5219,46,0.68466,18,-1.1130
ENSG00000116688,MFN2,112,0.68975,50,-0.5726,56,-0.5136,68,-0.1053,81,0.33295
ENSG00000116691,MIIP,112,3.03919,17,-0.2596,10,-1.2841,1,-3.9391,16,-0.5537
ENSG00000048707,VPS13D,112,1.76746,27,-0.5594,36,-0.1190,7,-2.4070,35,-0.2455
ENSG00000162496,DHRS3,112,2.46667,42,0.72263,21,-0.4873,6,-2.2770,18,-0.9582
ENSG00000116731,PRDM2,112,1.11475,35,-0.7061,49,-0.2517,35,-0.7124,58,0.09713
ENSG00000189337,KAZN,112,0.98545,55,-0.1478,44,-0.6326,166,1.67570,46,-0.6367
ENSG00000142634,EFHD2,112,-0.1256,156,0.40088,129,0.14121,270,1.30891,86,-0.8002
ENSG00000132906,CASP9,112,3.33416,8,-1.2570,9,-1.2247,5,-1.7831,13,-0.8239
ENSG00000116138,DNAJC16,112,2.25124,15,-1.0191,17,-1.0528,48,0.75222,24,-0.5026
ENSG00000197312,DDI2,112,2.89455,13,-0.7807,13,-0.9617,1,-4.0194,18,-0.4824
ENSG00000116786,PLEKHM2,112,0.70322,58,-0.3186,70,-0.0420,67,-0.1011,69,-0.1004
ENSG00000065526,SPEN,112,2.25189,21,-0.5100,17,-1.0102,11,-1.4221,29,-0.0691
ENSG00000116809,ZBTB17,112,3.17930,16,-0.3120,10,-1.2365,5,-2.0736,14,-0.8069
ENSG00000185519,FAM131C,112,2.65128,18,-0.5049,18,-0.5966,42,0.84567,13,-1.4129
ENSG00000037637,FBXO42,112,2.79808,4,-2.6001,11,-1.2862,20,-0.2106,20,-0.3733
ENSG00000055070,SZRD1,112,2.61715,44,0.89240,21,-0.3512,13,-1.0158,12,-1.5227
ENSG00000157191,NECAP2,112,3.41773,28,0.73120,9,-1.1422,9,-1.0244,7,-1.7734
ENSG00000219481,NBPF1,112,3.35436,20,0.14489,6,-1.8173,16,-0.1698,11,-1.1793
ENSG00000238142,BX284668.5,112,2.86974,21,-0.0792,19,-0.2979,12,-0.9687,11,-1.4249
ENSG00000159363,ATP13A2,112,-0.6253,68,-1.3736,149,-0.2378,161,-0.0668,207,0.63000
ENSG00000117118,SDHB,112,0.17798,97,-0.0427,84,-0.3360,85,-0.2383,111,0.29516
ENSG00000117115,PADI2,112,2.61369,83,2.00762,24,-0.1053,1,-4.3075,6,-2.7261
ENSG00000179051,RCC2,112,2.95817,17,-0.3318,9,-1.5562,1,-4.4919,19,-0.3035
ENSG00000074964,ARHGEF10L,112,3.11755,13,-0.6083,11,-1.0264,16,-0.3138,12,-1.0937
ENSG00000117154,IGSF21,112,0.39889,49,-0.8580,59,-0.7499,105,0.30233,104,0.54008
ENSG00000159423,ALDH4A1,112,2.49272,29,0.11601,32,0.41515,7,-1.9877,12,-1.7311
ENSG00000127481,UBR4,112,3.06611,11,-0.8630,6,-2.1760,37,0.91624,14,-0.8669
ENSG00000127463,EMC1,112,2.11224,14,-1.2318,19,-1.0194,49,0.67102,28,-0.3391
ENSG00000053372,MRTO4,112,1.83481,13,-1.5134,28,-0.5678,23,-0.7467,37,0.01719
ENSG00000053371,AKR7A2,112,1.42927,66,0.54712,44,-0.0935,68,0.59885,30,-0.9859
ENSG00000077549,CAPZB,112,-0.9389,175,-0.2606,180,-0.2768,295,0.56755,231,0.30893
ENSG00000173436,MICOS10,112,-1.4773,397,0.46076,335,0.25962,343,0.23058,277,-0.1742
ENSG00000158747,NBL1,112,-0.7209,160,-0.1704,199,0.22562,229,0.38853,171,-0.1102
ENSG00000162545,CAMK2N1,112,-3.1572,510,-0.9224,794,-0.3219,452,-1.1035,1311,1.10913
ENSG00000090432,MUL1,112,2.29552,26,-0.1974,15,-1.1674,5,-2.5467,29,0.00654
ENSG00000183114,FAM43B,112,1.60620,29,-0.5724,21,-1.2623,150,2.15706,29,-0.8830
ENSG00000158828,PINK1,112,-1.9781,338,-0.3214,377,-0.2010,468,0.18539,497,0.51998
ENSG00000244038,DDOST,112,1.91041,31,-0.2131,23,-0.7944,10,-1.8476,36,0.03621
ENSG00000117245,KIF17,112,2.48336,12,-1.1317,15,-1.0221,8,-1.7044,25,-0.1196
ENSG00000189410,SH2D5,112,2.39256,12,-1.2267,18,-0.8515,16,-0.7948,25,-0.2564
ENSG00000127483,HP1BP3,112,0.08229,119,0.18117,97,-0.1808,95,-0.1671,111,0.11770
ENSG00000075151,EIF4G3,112,-0.1948,75,-0.8039,84,-0.7852,123,-0.0416,167,0.84747
ENSG00000117298,ECE1,112,3.20848,25,0.41644,13,-0.6998,7,-1.5587,9,-1.5831
ENSG00000162551,ALPL,112,2.91214,18,-0.2771,28,0.57620,4,-2.3985,6,-2.4441
ENSG00000076864,RAP1GAP,112,-0.5259,87,-0.9014,115,-0.6073,204,0.40948,197,0.67084
ENSG00000090686,USP48,112,1.84392,45,0.30610,20,-1.1192,40,0.11016,34,-0.2198
ENSG00000070831,CDC42,112,-0.9842,166,-0.3833,172,-0.4300,167,-0.3710,273,0.75309
ENSG00000173372,C1QA,112,1.27808,128,1.52270,54,0.13686,58,0.19327,24,-1.5747
ENSG00000159189,C1QC,112,1.55107,73,0.83098,55,0.49916,37,-0.2407,21,-1.5790
ENSG00000173369,C1QB,112,0.87214,187,1.76459,76,0.35513,38,-0.7919,33,-1.4514
ENSG00000004487,KDM1A,112,1.39747,34,-0.4943,30,-0.8878,43,-0.1446,51,0.22448
ENSG00000169641,LUZP1,112,1.78839,25,-0.6349,32,-0.3452,22,-0.8616,35,-0.2283
ENSG00000125944,HNRNPR,112,0.44196,73,-0.2270,75,-0.2349,67,-0.3553,91,0.20256
ENSG00000125945,ZNF436,112,2.90954,11,-1.0777,11,-1.2756,1,-4.5330,20,-0.2534
ENSG00000117318,ID3,112,3.00045,114,3.04534,6,-2.0610,14,-0.6492,2,-4.1634
ENSG00000142676,RPL11,112,-1.7912,999,1.66978,412,0.24805,358,-0.0351,275,-0.6946
ENSG00000011007,ELOA,112,3.00428,18,-0.2274,10,-1.2886,9,-1.3147,16,-0.6929
ENSG00000057757,PITHD1,112,-0.6016,84,-1.0243,152,-0.1696,171,0.05438,195,0.48692
ENSG00000011009,LYPLA2,112,1.34770,31,-0.6753,29,-1.0016,55,0.17499,54,0.26733
ENSG00000117308,GALE,112,2.96620,4,-2.2671,11,-1.1579,23,0.08230,16,-0.7254
ENSG00000117305,HMGCL,112,2.93333,28,0.39537,14,-0.7959,27,0.35669,10,-1.6715
ENSG00000179163,FUCA1,112,3.04973,5,-1.9051,7,-1.9055,20,-0.0645,17,-0.4224
ENSG00000189266,PNRC2,112,1.65264,40,-0.0476,26,-0.8712,41,-0.0209,40,-0.0880
ENSG00000188529,SRSF10,112,1.27682,34,-0.6000,34,-0.7586,83,0.78157,49,-0.0872
ENSG00000001460,STPG1,112,3.17752,5,-2.0152,5,-2.2604,14,-0.4767,17,-0.3113
ENSG00000001461,NIPAL3,112,1.13867,55,0.00121,41,-0.5662,48,-0.2019,56,0.04651
ENSG00000133226,SRRM1,112,1.43783,51,0.14686,38,-0.4145,18,-1.4477,45,-0.0575
ENSG00000169504,CLIC4,112,2.95643,96,2.61155,10,-1.3663,7,-1.7014,4,-2.9838
ENSG00000117614,SYF2,112,1.36995,71,0.61353,42,-0.2986,10,-2.2728,45,-0.1999
ENSG00000117616,RSRP1,112,1.74942,36,-0.1210,22,-1.0851,22,-0.8466,42,0.17895
ENSG00000183726,TMEM50A,112,0.64824,64,-0.2272,47,-0.8883,84,0.19888,86,0.43693
ENSG00000204178,MACO1,112,2.63161,12,-1.0950,18,-0.5777,14,-0.8799,19,-0.6763
ENSG00000117643,MAN1C1,112,1.87169,16,-1.1894,10,-2.1562,0,-5.8007,51,1.04552
ENSG00000162430,SELENON,112,1.74881,45,0.23878,27,-0.7175,64,0.79042,30,-0.6521
ENSG00000117640,MTFR1L,112,1.07584,53,-0.1317,49,-0.3020,50,-0.1976,55,-0.0834
ENSG00000117632,STMN1,112,-3.4594,962,-0.2736,912,-0.4574,1372,0.28221,1470,0.75612
ENSG00000158008,EXTL1,112,1.47716,42,-0.1020,37,-0.3906,23,-1.0523,44,-0.0797
ENSG00000142684,ZNF593,112,1.66981,32,-0.3517,42,0.04291,14,-1.5386,34,-0.4401
ENSG00000142669,SH3BGRL3,112,-1.3471,354,0.41965,288,0.12753,372,0.49764,256,-0.1496
ENSG00000158062,UBXN11,112,2.19385,18,-0.7814,22,-0.6334,3,-3.2013,30,-0.0901
ENSG00000117682,DHDDS,112,2.64708,18,-0.4698,15,-0.9764,3,-2.7865,22,-0.3380
ENSG00000198830,HMGN2,112,0.05323,227,1.20895,97,-0.2106,160,0.62019,86,-0.5587
ENSG00000117713,ARID1A,112,1.13419,47,-0.2420,34,-0.9018,41,-0.4398,64,0.39291
ENSG00000204160,ZDHHC18,112,1.78187,18,-1.1358,23,-0.9870,85,1.28797,32,-0.4320
ENSG00000142751,GPN2,112,2.91487,7,-1.5813,15,-0.7500,3,-2.6433,17,-0.5777
ENSG00000090273,NUDC,112,-0.3302,121,-0.2062,131,-0.1184,160,0.22630,147,0.17139
ENSG00000253368,TRNP1,112,0.53575,30,-1.4615,65,-0.4016,76,-0.0794,93,0.44211
ENSG00000090020,SLC9A1,112,2.42009,8,-1.8386,12,-1.4678,9,-1.5971,30,0.24290
ENSG00000142784,WDTC1,112,2.28011,36,0.29488,22,-0.5863,24,-0.3056,21,-0.8153
ENSG00000186501,TMEM222,112,0.68433,48,-0.6327,53,-0.6127,33,-1.1853,90,0.63109
ENSG00000158195,WASF2,112,2.40068,82,1.79482,21,-0.5307,30,0.12033,9,-2.2597
ENSG00000126705,AHDC1,112,1.37915,27,-0.8488,27,-1.0666,37,-0.4096,57,0.47438
ENSG00000126709,IFI6,112,0.68650,90,0.33733,71,-0.0515,117,0.75931,57,-0.5906
ENSG00000117758,STX12,112,0.27103,91,-0.0545,73,-0.4977,131,0.52958,99,0.15061
ENSG00000117751,PPP1R8,112,2.30577,21,-0.5077,21,-0.6385,39,0.46037,21,-0.8131
ENSG00000117748,RPA2,112,1.20274,43,-0.3222,33,-0.8806,61,0.20932,57,0.18912
ENSG00000126698,DNAJC8,112,-0.0039,102,-0.1398,91,-0.4093,128,0.20547,125,0.30633
ENSG00000130770,ATP5IF1,112,-2.3522,411,-0.4145,460,-0.3121,646,0.29021,662,0.62321
ENSG00000180098,TRNAU1AP,112,2.68434,18,-0.4685,16,-0.7406,23,-0.0878,16,-0.9213
ENSG00000120656,TAF12,112,2.94980,11,-1.0445,19,-0.2429,6,-1.8119,13,-1.1886
ENSG00000198492,YTHDF2,112,0.65568,52,-0.5513,41,-1.1142,55,-0.4649,97,0.82469
ENSG00000116350,SRSF4,112,1.46301,31,-0.5876,45,-0.0253,57,0.34438,36,-0.6013
ENSG00000116353,MECR,112,1.65515,30,-0.4933,33,-0.4508,36,-0.1850,37,-0.2282
ENSG00000060656,PTPRU,112,2.43016,22,-0.2975,6,-2.5045,90,1.99629,18,-0.9697
ENSG00000162511,LAPTM5,112,1.42464,95,1.13763,60,0.54098,61,0.40906,17,-2.0660
ENSG00000162512,SDC3,112,-0.9753,137,-0.6655,186,-0.2592,138,-0.6615,270,0.73904
ENSG00000134644,PUM1,112,0.22234,60,-0.7378,60,-0.9110,95,-0.0271,125,0.78953
ENSG00000060688,SNRNP40,112,2.46893,21,-0.3769,12,-1.4964,20,-0.4474,25,-0.1824
ENSG00000121766,ZCCHC17,112,-0.0454,87,-0.4258,89,-0.5057,138,0.28596,134,0.43190
ENSG00000121769,FABP3,112,-0.4407,36,-2.1045,122,-0.4003,67,-1.2036,205,1.02947
ENSG00000162517,PEF1,112,0.28577,68,-0.4917,81,-0.2847,46,-1.0814,110,0.49226
ENSG00000084636,COL16A1,112,2.15450,44,0.53050,18,-1.0243,8,-1.9202,29,-0.2368
ENSG00000121753,ADGRB2,112,-1.1615,74,-1.7609,211,-0.2601,129,-0.9403,326,0.97667
ENSG00000184007,PTP4A2,112,-0.4496,252,0.83324,126,-0.3490,139,-0.1163,157,0.12508
ENSG00000121774,KHDRBS1,112,0.52522,68,-0.2458,56,-0.6990,58,-0.4888,97,0.54851
ENSG00000121775,TMEM39B,112,2.82164,15,-0.6112,8,-1.9063,25,0.14037,19,-0.4385
ENSG00000025800,KPNA6,112,1.21338,36,-0.5804,35,-0.7933,48,-0.1601,59,0.29027
ENSG00000084652,TXLNA,112,2.84482,17,-0.4674,14,-0.8499,15,-0.5670,15,-0.8809
ENSG00000160050,CCDC28B,112,2.40879,35,0.38595,17,-0.9472,33,0.26983,19,-0.8889
ENSG00000084623,EIF3I,112,0.06647,76,-0.5337,86,-0.4233,180,0.83111,113,0.14898
ENSG00000175130,MARCKSL1,112,-1.1499,698,1.80379,251,0.11629,278,0.24380,167,-0.8419
ENSG00000160058,BSDC1,112,0.87746,55,-0.2358,33,-1.2169,48,-0.4673,82,0.71051
ENSG00000176261,ZBTB8OS,112,1.53553,41,-0.1100,38,-0.2806,27,-0.7123,40,-0.2582
ENSG00000162521,RBBP4,112,0.49353,75,-0.1311,62,-0.5417,123,0.64689,84,0.07778
ENSG00000162522,KIAA1522,112,3.13541,4,-2.4188,13,-0.7805,0,-6.5219,15,-0.6360
ENSG00000134684,YARS,112,0.23308,54,-0.8840,73,-0.5518,81,-0.2567,119,0.62753
ENSG00000160097,FNDC5,112,2.19211,4,-2.8339,15,-1.3257,30,-0.0402,33,0.14784
ENSG00000121905,HPCA,112,-1.5562,147,-1.1512,287,-0.1767,80,-2.0490,430,1.01702
ENSG00000121900,TMEM54,112,1.76953,38,-0.0352,33,-0.3171,14,-1.5233,34,-0.2882
ENSG00000116514,RNF19B,112,2.03761,13,-1.3606,22,-0.7911,32,-0.0781,31,-0.1481
ENSG00000004455,AK2,112,2.40199,65,1.38414,18,-0.8375,34,0.32914,13,-1.5898
ENSG00000142920,AZIN2,112,2.28321,23,-0.3767,15,-1.2634,23,-0.3691,28,-0.1590
ENSG00000160094,ZNF362,112,2.79463,11,-1.1433,13,-1.0602,23,-0.0347,17,-0.6938
ENSG00000134686,PHC2,112,0.95618,56,-0.1317,43,-0.7098,43,-0.5377,70,0.35050
ENSG00000163866,SMIM12,112,1.14430,35,-0.6872,38,-0.6889,58,0.08332,59,0.21093
ENSG00000116544,DLGAP3,112,0.95351,41,-0.6154,64,0.07269,62,0.01737,55,-0.2839
ENSG00000163867,ZMYM6,112,3.13926,6,-1.7275,12,-0.9056,17,-0.2277,12,-1.0421
ENSG00000116560,SFPQ,112,-0.3081,136,-0.0093,117,-0.3142,129,-0.0817,155,0.36190
ENSG00000146463,ZMYM4,112,2.24075,32,0.08147,17,-1.0828,12,-1.3067,28,-0.1819
ENSG00000142687,KIAA0319L,112,1.26270,36,-0.5520,40,-0.4681,53,0.04432,51,-0.0246
ENSG00000020129,NCDN,112,-2.1424,171,-1.5123,295,-0.8761,433,-0.1105,692,1.35313
ENSG00000126067,PSMB2,112,-0.0031,103,-0.1339,81,-0.6314,169,0.65504,125,0.30151
ENSG00000142686,C1orf216,112,0.54097,40,-1.0465,60,-0.5388,78,-0.0172,93,0.46972
ENSG00000092847,AGO1,112,2.42791,24,-0.2228,19,-0.7116,14,-0.9931,22,-0.5446
ENSG00000126070,AGO3,112,3.29219,21,0.21403,7,-1.6132,12,-0.6754,11,-1.0976
ENSG00000116863,ADPRHL2,112,2.58527,13,-1.0492,16,-0.8722,6,-2.0583,23,-0.2852
ENSG00000054116,TRAPPC3,112,1.05823,30,-1.0113,41,-0.6594,60,0.05772,64,0.29753
ENSG00000116871,MAP7D1,112,-0.4946,153,-0.0127,128,-0.3716,172,0.17548,176,0.37351
ENSG00000054118,THRAP3,112,1.31173,39,-0.3836,40,-0.4398,44,-0.2075,49,-0.0411
ENSG00000196182,STK40,112,2.67075,17,-0.5592,16,-0.7461,22,-0.1830,17,-0.8521
ENSG00000181817,LSM10,112,1.14747,51,-0.1088,47,-0.3186,43,-0.3834,53,-0.0691
ENSG00000116885,OSCP1,112,2.61382,9,-1.5037,10,-1.5691,4,-2.6040,27,0.16390
ENSG00000116898,MRPS15,112,0.90228,48,-0.4343,48,-0.5541,90,0.55500,64,0.02421
ENSG00000163873,GRIK3,112,1.70274,18,-1.2006,16,-1.6093,149,2.25345,29,-0.7337
ENSG00000163875,MEAF6,112,0.36155,61,-0.5740,68,-0.5230,77,-0.2181,105,0.49558
ENSG00000134697,GNL2,112,3.03096,8,-1.3242,12,-1.0541,0,-4.8413,17,-0.4628
ENSG00000183317,EPHA10,112,3.31521,9,-1.0118,5,-2.0654,14,-0.4594,14,-0.6467
ENSG00000185090,MANEAL,112,1.51887,21,-1.1512,23,-1.2303,32,-0.4854,53,0.54471
ENSG00000196449,YRDC,112,2.70247,13,-0.8703,12,-1.2248,6,-1.9819,22,-0.2178
ENSG00000197982,C1orf122,112,-1.0295,373,0.85222,231,0.10920,265,0.29870,196,-0.2848
ENSG00000183431,SF3A3,112,1.79542,35,-0.1452,22,-1.0284,26,-0.5710,39,0.06960
ENSG00000183520,UTP11,112,1.75018,23,-0.7813,26,-0.7477,23,-0.7629,40,0.09944
ENSG00000116954,RRAGC,112,1.92329,23,-0.6590,22,-0.9001,35,-0.0016,34,-0.1224
ENSG00000174574,AKIRIN1,112,0.68966,67,-0.1125,46,-0.8545,52,-0.5046,87,0.55376
ENSG00000168653,NDUFS5,112,-2.4674,594,0.03432,576,-0.0156,577,-0.0092,660,0.36490
ENSG00000127603,MACF1,112,0.30674,116,0.36641,83,-0.2000,101,0.14387,89,-0.0888
ENSG00000183682,BMP8A,112,3.13345,0,-4.7324,10,-1.3068,0,-6.5230,18,-0.2356
ENSG00000090621,PABPC4,112,1.24050,65,0.33930,56,0.13992,32,-0.7287,41,-0.5857
ENSG00000116983,HPCAL4,112,-0.8682,132,-0.6165,192,-0.0493,145,-0.4739,234,0.49865
ENSG00000084072,PPIE,112,1.93023,31,-0.1880,21,-0.9916,41,0.24762,32,-0.2546
ENSG00000168389,MFSD2A,112,3.19778,18,-0.1499,10,-1.1386,0,-6.4862,14,-0.8127
ENSG00000131236,CAP1,112,-0.4011,141,-0.0469,109,-0.5549,78,-0.9422,186,0.76040
ENSG00000131238,PPT1,112,0.08486,88,-0.2894,76,-0.6478,132,0.35018,123,0.44188
ENSG00000084073,ZMPSTE24,112,1.87971,23,-0.6984,24,-0.7519,65,0.93369,29,-0.5433
