Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to9,Feature log2 fold change topic 3to9
ENSG00000069424,KCNAB2,88,-1.6620,73,-1.9333,307,1.93136
ENSG00000116254,CHD5,30,-2.6700,39,-2.2938,215,2.63002
ENSG00000116251,RPL22,30,-4.0710,1057,1.46792,432,-0.3305
ENSG00000116237,ICMT,30,-0.7540,53,0.13692,50,0.28607
ENSG00000097021,ACOT7,34,-3.0241,70,-1.9655,311,2.56210
ENSG00000162408,NOL9,30,-0.7298,31,-0.6653,53,0.77418
ENSG00000007923,DNAJC11,30,-0.4529,46,0.24800,40,0.07872
ENSG00000171735,CAMTA1,30,-2.7593,200,0.12181,206,0.83742
ENSG00000116288,PARK7,32,-3.1690,151,-0.8815,313,1.77113
ENSG00000142599,RERE,30,-1.8515,114,0.21234,108,0.58520
ENSG00000074800,ENO1,482,-0.2065,452,-0.3113,572,0.29154
ENSG00000171603,CLSTN1,30,-4.3851,220,-1.4979,707,2.49221
ENSG00000178585,CTNNBIP1,30,-0.5874,49,0.18866,45,0.17917
ENSG00000162441,LZIC,30,-0.4778,71,0.93512,38,-0.4107
ENSG00000130939,UBE4B,30,-0.6288,33,-0.4613,48,0.60629
ENSG00000054523,KIF1B,373,0.02406,218,-0.8240,388,0.39282
ENSG00000142657,PGD,30,-0.5382,20,-1.1692,47,0.91096
ENSG00000241563,CORT,11787,8.11390,2,-9.4839,48,-6.9305
ENSG00000120948,TARDBP,426,2.57010,69,-0.7452,72,-1.7810
ENSG00000116649,SRM,30,-1.6119,51,-0.8030,98,1.26669
ENSG00000198793,MTOR,30,-0.4254,11,-1.9504,45,1.11583
ENSG00000116661,FBXO2,30,-2.9387,159,-0.4427,243,1.35838
ENSG00000132879,FBXO44,313,1.09723,75,-1.2239,156,-0.3117
ENSG00000011021,CLCN6,30,-1.0227,5,-3.4941,69,1.94837
ENSG00000116688,MFN2,30,-1.8657,64,-0.7308,117,1.31191
ENSG00000048707,VPS13D,374,2.50851,47,-1.1697,68,-1.6240
ENSG00000162496,DHRS3,30,-0.4642,109,1.78113,32,-1.1230
ENSG00000116731,PRDM2,30,-1.5597,111,0.48388,86,0.28946
ENSG00000189337,KAZN,30,-0.6260,60,0.49276,44,-0.0189
ENSG00000142634,EFHD2,30,-0.9445,24,-1.2715,63,1.20576
ENSG00000116786,PLEKHM2,30,-1.3993,55,-0.4638,83,0.95638
ENSG00000065526,SPEN,30,-0.9164,111,1.24178,49,-0.5175
ENSG00000159363,ATP13A2,278,1.03237,26,-2.6490,151,-0.0077
ENSG00000117118,SDHB,30,-1.4251,96,0.39351,79,0.32696
ENSG00000117115,PADI2,30,-0.3297,69,1.05872,33,-0.5646
ENSG00000117154,IGSF21,104,0.81519,18,-1.9225,65,0.08496
ENSG00000127463,EMC1,30,-0.5634,44,0.03901,44,0.26778
ENSG00000053372,MRTO4,30,-0.3309,0,-6.5563,43,1.50050
ENSG00000053371,AKR7A2,30,-0.3148,46,0.37068,36,-0.0677
ENSG00000077549,CAPZB,46,-2.2638,222,0.13635,224,0.73904
ENSG00000173436,MICOS10,30,-3.0968,304,0.43223,253,0.59872
ENSG00000158747,NBL1,30,-2.6325,294,0.92198,173,0.09328
ENSG00000162545,CAMK2N1,797,-1.0213,428,-1.9560,1788,1.54430
ENSG00000158828,PINK1,612,0.57565,296,-0.6053,427,-0.0881
ENSG00000189410,SH2D5,30,-0.7494,7,-2.7911,57,1.58515
ENSG00000127483,HP1BP3,96,-1.0357,261,0.56296,188,0.07519
ENSG00000075151,EIF4G3,30,-2.1853,121,-0.0666,140,0.89252
ENSG00000076864,RAP1GAP,266,0.93449,19,-3.1184,156,0.13013
ENSG00000090686,USP48,30,-0.8261,70,0.53857,51,0.02260
ENSG00000070831,CDC42,30,-2.8634,218,0.14441,221,0.83232
ENSG00000004487,KDM1A,423,3.30556,44,-1.0215,42,-2.4572
ENSG00000169641,LUZP1,63,0.06567,66,0.12363,60,-0.1089
ENSG00000125944,HNRNPR,30,-1.8272,119,0.30729,106,0.50096
ENSG00000142676,RPL11,1473,1.28252,1640,1.48806,457,-1.7657
ENSG00000057757,PITHD1,32,-2.5502,95,-0.9052,200,1.64962
ENSG00000011009,LYPLA2,30,-0.3846,32,-0.2605,40,0.36209
ENSG00000189266,PNRC2,30,-1.2646,119,0.95246,66,-0.1776
ENSG00000188529,SRSF10,30,-0.9373,93,0.89780,53,-0.2237
ENSG00000001461,NIPAL3,41,-0.3692,25,-1.1057,57,0.77441
ENSG00000133226,SRRM1,30,-0.9147,130,1.54532,46,-0.7823
ENSG00000117614,SYF2,30,-1.0598,140,1.50792,52,-0.7121
ENSG00000117616,RSRP1,30,-1.2740,91,0.48042,70,0.21396
ENSG00000183726,TMEM50A,30,-1.6777,150,0.86779,90,-0.0093
ENSG00000117643,MAN1C1,30,-0.4791,51,0.38073,40,-0.0003
ENSG00000162430,SELENON,68,0.63446,90,1.12748,37,-1.0828
ENSG00000117640,MTFR1L,30,-1.3031,55,-0.3830,77,0.86401
ENSG00000117632,STMN1,30,-5.2216,306,-1.8404,1251,2.89194
ENSG00000158008,EXTL1,30,-0.7061,5,-3.1873,55,1.62643
ENSG00000142669,SH3BGRL3,30,-2.7559,220,0.28312,202,0.69299
ENSG00000198830,HMGN2,30,-2.5349,368,1.46210,148,-0.4252
ENSG00000117713,ARID1A,30,-1.2736,120,0.95195,66,-0.1749
ENSG00000090273,NUDC,30,-2.4483,125,-0.2978,171,1.14110
ENSG00000253368,TRNP1,30,-1.1216,24,-1.4767,72,1.40624
ENSG00000142784,WDTC1,112,1.13250,51,-0.1967,51,-0.6761
ENSG00000186501,TMEM222,30,-1.4165,82,0.15311,80,0.51355
ENSG00000126705,AHDC1,30,-0.8573,78,0.68279,51,-0.0776
ENSG00000126709,IFI6,30,-2.3723,519,2.43168,105,-1.3791
ENSG00000117758,STX12,30,-1.7847,97,0.02316,105,0.72116
ENSG00000117751,PPP1R8,30,-0.2917,33,-0.1191,37,0.23022
ENSG00000117748,RPA2,30,-0.6532,56,0.33051,46,0.10880
ENSG00000126698,DNAJC8,30,-2.0924,122,0.04755,130,0.77727
ENSG00000130770,ATP5IF1,417,-0.0823,239,-0.9562,470,0.52023
ENSG00000198492,YTHDF2,30,-1.4412,30,-1.4519,89,1.57151
ENSG00000116350,SRSF4,30,-0.6888,82,0.95634,44,-0.3516
ENSG00000162512,SDC3,30,-1.9615,75,-0.5786,124,1.23372
ENSG00000134644,PUM1,132,-0.2576,56,-1.5654,172,0.87017
ENSG00000121766,ZCCHC17,30,-1.9313,100,-0.0974,118,0.85581
ENSG00000121769,FABP3,613,2.53383,25,-2.8037,117,-1.4448
ENSG00000162517,PEF1,30,-1.2363,27,-1.4137,77,1.44128
ENSG00000084636,COL16A1,30,-0.5501,69,0.81218,40,-0.2880
ENSG00000121753,ADGRB2,429,0.77250,39,-2.9209,281,0.26409
ENSG00000184007,PTP4A2,30,-2.3981,163,0.19081,159,0.71760
ENSG00000121774,KHDRBS1,30,-2.1753,107,-0.2591,142,1.04677
ENSG00000025800,KPNA6,30,-0.8256,28,-0.9181,57,0.96179
ENSG00000084623,EIF3I,30,-1.5935,30,-1.5958,100,1.72638
ENSG00000175130,MARCKSL1,30,-1.8326,133,0.48495,104,0.35309
ENSG00000160058,BSDC1,30,-1.1047,60,-0.0236,66,0.53789
ENSG00000176261,ZBTB8OS,30,-0.3394,33,-0.1605,39,0.27995
ENSG00000162521,RBBP4,58,-0.5700,101,0.31834,84,0.08241
ENSG00000162522,KIAA1522,219,2.65124,23,-1.3722,36,-1.7260
ENSG00000134684,YARS,30,-1.5370,13,-2.6910,98,2.15503
ENSG00000121905,HPCA,30,-2.4478,17,-3.2981,186,2.98008
ENSG00000134686,PHC2,30,-0.7234,28,-0.8255,53,0.85681
ENSG00000163866,SMIM12,30,-0.6488,11,-2.1493,52,1.34277
ENSG00000116544,DLGAP3,30,-1.2822,58,-0.2752,76,0.78184
ENSG00000116560,SFPQ,231,0.44813,265,0.67800,156,-0.6688
ENSG00000146463,ZMYM4,30,-0.9248,102,1.07826,51,-0.3767
ENSG00000142687,KIAA0319L,30,-0.9574,52,-0.1105,59,0.53988
ENSG00000020129,NCDN,1266,0.99559,138,-2.4885,705,0.00771
ENSG00000126067,PSMB2,30,-2.0390,86,-0.4431,130,1.15498
ENSG00000142686,C1orf216,355,1.69505,18,-3.0594,122,-0.6048
ENSG00000092847,AGO1,30,-0.3648,36,-0.0581,39,0.23202
ENSG00000054116,TRAPPC3,278,2.37535,27,-1.6412,57,-1.4121
ENSG00000116871,MAP7D1,30,-2.7594,99,-0.9836,220,1.76431
ENSG00000054118,THRAP3,30,-1.4510,146,1.06212,75,-0.2277
ENSG00000181817,LSM10,30,-0.4771,35,-0.2197,43,0.38679
ENSG00000116898,MRPS15,30,-0.8114,46,-0.1245,54,0.48684
ENSG00000163875,MEAF6,559,2.27051,37,-2.2758,127,-1.2306
ENSG00000197982,C1orf122,30,-2.6210,174,0.04649,188,0.88170
ENSG00000116954,RRAGC,30,-0.6409,52,0.24168,46,0.16592
ENSG00000174574,AKIRIN1,51,-1.0706,56,-0.9344,115,1.10073
ENSG00000168653,NDUFS5,1066,0.74407,425,-0.7526,667,-0.1615
ENSG00000127603,MACF1,304,0.42209,396,0.87914,203,-0.7882
ENSG00000090621,PABPC4,30,-1.0751,94,0.74801,59,-0.0601
ENSG00000116983,HPCAL4,709,0.66775,88,-2.5583,497,0.31803
ENSG00000131236,CAP1,30,-2.2912,220,0.81694,138,0.14470
ENSG00000131238,PPT1,30,-2.0718,154,0.46509,123,0.41939
ENSG00000084073,ZMPSTE24,30,-0.4763,43,0.11585,42,0.17705
ENSG00000084070,SMAP2,57,-1.3859,130,-0.1149,153,0.70501
ENSG00000117016,RIMS3,30,-2.0103,17,-2.8546,137,2.53174
ENSG00000066136,NFYC,30,-0.4724,54,0.48551,40,-0.0770
ENSG00000198815,FOXJ3,332,2.28540,58,-0.8059,69,-1.4908
ENSG00000177181,RIMKLA,405,3.37126,35,-1.2533,39,-2.4757
ENSG00000127125,PPCS,30,-0.8241,11,-2.2427,59,1.50121
ENSG00000065978,YBX1,175,0.71183,316,1.82062,77,-1.6701
ENSG00000117394,SLC2A1,30,-2.2737,830,4.14891,49,-3.1300
ENSG00000117395,EBNA1BP2,30,-1.3256,61,-0.2233,78,0.76165
ENSG00000142949,PTPRF,30,-2.4104,32,-2.3261,179,2.52498
ENSG00000126091,ST3GAL3,30,-0.5168,8,-2.5203,48,1.33608
ENSG00000117408,IPO13,325,2.55974,34,-1.4161,58,-1.6284
ENSG00000117410,ATP6V0B,342,-0.0796,153,-1.3283,392,0.65936
ENSG00000117411,B4GALT2,30,-1.3795,32,-1.2782,85,1.44706
ENSG00000178028,DMAP1,30,-0.7751,40,-0.3281,53,0.59983
ENSG00000117419,ERI3,128,-0.3154,96,-0.7661,168,0.58771
ENSG00000187147,RNF220,357,1.70321,70,-1.0446,115,-0.8914
ENSG00000142937,RPS8,30,-4.5649,1938,2.01207,544,-0.8533
ENSG00000126088,UROD,254,1.81691,30,-1.7371,78,-0.8625
ENSG00000117450,PRDX1,30,-3.3973,378,0.45290,311,0.60842
ENSG00000117448,AKR1A1,30,-0.3837,21,-0.9163,42,0.70025
ENSG00000085998,POMGNT1,30,-1.1829,70,0.13388,68,0.45183
ENSG00000132128,LRRC41,30,-0.7102,24,-1.0360,53,0.95522
ENSG00000173660,UQCRH,307,-0.5311,249,-0.8560,471,0.76173
ENSG00000123472,ATPAF1,289,1.14219,148,0.00011,128,-0.7683
ENSG00000159658,EFCAB14,30,-1.4330,200,1.72571,65,-0.8294
ENSG00000162368,CMPK1,414,1.94796,76,-0.9744,111,-1.1327
ENSG00000162374,ELAVL4,485,1.47216,15,-3.9034,197,-0.3413
ENSG00000185104,FAF1,309,2.93905,57,-0.3231,37,-2.2746
ENSG00000123091,RNF11,344,-0.5076,275,-0.8550,520,0.74722
ENSG00000085832,EPS15,30,-2.5603,118,-0.5097,187,1.33935
ENSG00000078618,NRDC,82,0.04481,52,-0.6736,84,0.31393
ENSG00000169213,RAB3B,1246,3.30171,35,-2.9501,139,-2.2022
ENSG00000134717,BTF3L4,30,-1.3125,53,-0.4321,78,0.90091
ENSG00000157077,ZFYVE9,30,-0.3765,8,-2.3399,43,1.18086
ENSG00000162378,ZYG11B,148,0.00156,101,-0.5975,155,0.30791
ENSG00000116171,SCP2,30,-1.8776,210,1.24471,97,-0.3089
ENSG00000162384,CZIB,30,-0.5020,43,0.06952,42,0.21925
ENSG00000162385,MAGOH,30,-0.3269,33,-0.1648,38,0.27580
ENSG00000157193,LRP8,761,3.88539,50,-1.4872,51,-2.9716
ENSG00000116209,TMEM59,345,1.01514,250,0.45491,159,-0.9013
ENSG00000116221,MRPL37,30,-0.9000,0,-6.5559,64,2.06048
ENSG00000157216,SSBP3,36,-2.4844,119,-0.6787,213,1.45665
ENSG00000116133,DHCR24,35,-2.3846,49,-1.8688,202,2.25520
ENSG00000162402,USP24,30,-0.3644,53,0.57524,36,-0.1875
ENSG00000162407,PLPP3,30,-1.6410,131,0.68043,89,0.14417
ENSG00000162409,PRKAA2,30,-0.9226,37,-0.5826,60,0.82476
ENSG00000162601,MYSM1,30,-0.6028,40,-0.1556,46,0.41038
ENSG00000177606,JUN,30,-2.3214,286,1.25556,132,-0.2549
ENSG00000134709,HOOK1,30,-0.2480,20,-0.8752,38,0.59542
ENSG00000162599,NFIA,30,-1.6781,251,1.85144,75,-0.9044
ENSG00000162604,TM2D1,30,-0.8820,29,-0.9104,59,0.98852
ENSG00000116641,DOCK7,30,-0.3011,49,0.48845,35,-0.1547
ENSG00000162434,JAK1,30,-1.5510,156,1.09540,79,-0.2354
ENSG00000162433,AK4,30,-1.2639,53,-0.4019,75,0.86126
ENSG00000116675,DNAJC6,721,0.81719,90,-2.4400,455,0.16565
ENSG00000184588,PDE4B,30,-1.2495,28,-1.3470,78,1.41489
ENSG00000118473,SGIP1,260,1.12990,76,-0.9000,125,-0.4273
ENSG00000142864,SERBP1,30,-2.2309,215,0.85250,132,0.10342
ENSG00000116729,WLS,30,-1.4448,122,0.77639,77,0.01652
ENSG00000033122,LRRC7,30,-1.7593,33,-1.6339,112,1.83126
ENSG00000116754,SRSF11,30,-2.4002,221,0.69765,151,0.26876
ENSG00000118454,ANKRD13C,37,-0.4006,16,-1.6535,53,1.00382
ENSG00000132485,ZRANB2,913,2.95379,109,-0.9972,119,-2.1022
ENSG00000172260,NEGR1,30,-2.6082,102,-0.7883,197,1.57372
ENSG00000178965,ERICH3,30,-1.0814,21,-1.6290,70,1.45101
ENSG00000117054,ACADM,30,-0.6850,60,0.43409,47,0.04715
ENSG00000137955,RABGGTB,210,2.11749,79,0.29904,44,-1.7205
ENSG00000117069,ST6GALNAC5,30,-1.3401,31,-1.2787,83,1.42715
ENSG00000154027,AK5,30,-2.9950,59,-2.0036,268,2.57799
ENSG00000077254,USP33,315,1.46444,92,-0.6150,117,-0.7982
ENSG00000180488,MIGA1,30,-1.5234,21,-2.0257,96,1.89258
ENSG00000162613,FUBP1,30,-0.9526,49,-0.1984,60,0.59681
ENSG00000162616,DNAJB4,30,-0.7907,46,-0.1051,53,0.46488
ENSG00000117114,ADGRL2,122,1.15799,68,0.14476,53,-0.8472
ENSG00000137941,TTLL7,30,-2.3852,146,0.02502,160,0.85758
ENSG00000142875,PRKACB,32,-3.7229,200,-1.0075,456,1.97136
ENSG00000174021,GNG5,30,-0.8036,140,1.84629,40,-1.0821
ENSG00000117155,SSX2IP,233,0.90050,43,-1.7748,136,-0.0183
ENSG00000162642,C1orf52,1013,3.64077,43,-2.2137,86,-2.6092
ENSG00000153904,DDAH1,37,-2.8104,82,-1.6263,285,2.25655
ENSG00000122417,ODF2L,30,-0.7425,53,0.14995,50,0.27225
ENSG00000097033,SH3GLB1,30,-0.6767,104,1.41648,40,-0.7378
ENSG00000183291,SELENOF,292,1.54671,163,0.48567,91,-1.3206
ENSG00000153936,HS2ST1,345,2.88558,44,-0.9331,47,-2.0481
ENSG00000143013,LMO4,30,-4.3994,135,-2.2093,713,3.10199
ENSG00000197147,LRRC8B,30,-2.1811,17,-3.0216,154,2.70485
ENSG00000162664,ZNF326,30,-0.6508,82,1.01322,42,-0.4103
ENSG00000122482,ZNF644,30,-0.4783,71,0.93443,38,-0.4099
ENSG00000189195,BTBD8,1403,3.28804,69,-2.1583,154,-2.2551
ENSG00000067208,EVI5,30,-0.6158,96,1.33254,39,-0.6855
ENSG00000122406,RPL5,30,-3.6855,791,1.42101,333,-0.3013
ENSG00000154511,DIPK1A,30,-0.2321,11,-1.6635,39,0.88300
ENSG00000117505,DR1,30,-0.7024,52,0.17827,48,0.23586
ENSG00000067334,DNTTIP2,30,-0.5842,55,0.39481,44,0.03455
ENSG00000117528,ABCD3,30,-0.3835,26,-0.5865,41,0.53944
ENSG00000117525,F3,30,-0.7614,124,1.65510,40,-0.9215
ENSG00000117519,CNN3,30,-2.0006,261,1.49422,101,-0.5206
ENSG00000152078,TLCD4,30,-0.8215,39,-0.4146,55,0.67498
ENSG00000228971,LINC02607,30,-0.9265,36,-0.6384,60,0.85960
ENSG00000117569,PTBP2,369,2.61220,38,-1.4220,63,-1.6789
ENSG00000117598,PLPPR5,30,-0.5441,0,-6.7528,50,1.71397
ENSG00000117600,PLPPR4,178,-0.5090,49,-2.4407,282,1.31121
ENSG00000156875,MFSD14A,30,-0.4982,49,0.30194,41,0.06248
ENSG00000137996,RTCA,559,3.33605,38,-1.6474,57,-2.3703
ENSG00000162694,EXTL2,37,-0.3061,21,-1.1530,49,0.75213
ENSG00000118733,OLFM3,152,1.24327,12,-2.6801,71,-0.2029
ENSG00000162631,NTNG1,30,-0.3906,15,-1.3855,43,0.90094
ENSG00000134186,PRPF38B,30,-0.5063,87,1.27339,36,-0.6727
ENSG00000116266,STXBP3,210,2.32791,25,-1.3535,44,-1.4138
ENSG00000085433,WDR47,30,-2.0760,31,-2.0184,141,2.19530
ENSG00000197780,TAF13,408,2.25350,26,-2.3376,94,-1.2078
ENSG00000215717,TMEM167B,30,-0.7411,77,0.78240,46,-0.1955
ENSG00000031698,SARS,335,0.90140,167,-0.2601,181,-0.4718
ENSG00000143126,CELSR2,54,-1.4960,29,-2.4285,171,2.03610
ENSG00000134243,SORT1,31,-3.2951,268,-0.0486,313,1.06167
ENSG00000143106,PSMA5,30,-1.3446,68,-0.0859,78,0.66962
ENSG00000181754,AMIGO1,33,-0.6025,28,-0.8403,53,0.79580
ENSG00000116337,AMPD2,30,-1.4530,46,-0.8038,88,1.20187
ENSG00000134201,GSTM5,30,-0.7040,89,1.09540,43,-0.4594
ENSG00000134202,GSTM3,352,1.60244,101,-0.5359,118,-0.9427
ENSG00000168710,AHCYL1,30,-2.7091,232,0.42367,193,0.55990
ENSG00000143093,STRIP1,30,-0.5862,45,0.06771,45,0.25949
ENSG00000197106,SLC6A17,30,-2.3122,44,-1.7382,166,2.14539
ENSG00000116396,KCNC4,30,-1.0630,29,-1.0892,68,1.18058
ENSG00000134248,LAMTOR5,30,-2.2446,112,-0.2457,148,1.05261
ENSG00000177301,KCNA2,30,-2.0531,53,-1.2160,136,1.71036
ENSG00000116459,ATP5PB,30,-2.4046,116,-0.3695,167,1.19015
ENSG00000116473,RAP1A,30,-0.7943,114,1.44351,43,-0.7261
ENSG00000197852,INKA2,30,-0.9396,13,-2.1586,64,1.55865
ENSG00000171385,KCND3,30,-1.9606,48,-1.2718,128,1.70968
ENSG00000116489,CAPZA1,30,-1.0252,60,0.04959,62,0.45568
ENSG00000155366,RHOC,53,-0.4943,252,2.31006,50,-1.6002
ENSG00000163349,HIPK1,465,2.74904,62,-0.9454,70,-1.9088
ENSG00000197323,TRIM33,30,-1.0358,53,-0.1652,64,0.60920
ENSG00000116752,BCAS2,37,-1.2320,21,-2.0952,98,1.73697
ENSG00000009307,CSDE1,61,-2.4492,460,0.69752,315,0.27591
ENSG00000163399,ATP1A1,181,-1.2037,235,-0.7993,443,1.08793
ENSG00000198162,MAN1A2,30,-2.9459,335,0.77269,219,0.26646
ENSG00000092621,PHGDH,30,-0.7606,52,0.10030,51,0.31406
ENSG00000265808,SEC22B,30,-1.4073,103,0.54212,77,0.20175
ENSG00000265491,RNF115,30,-1.0230,85,0.63888,58,0.01126
ENSG00000131779,PEX11B,30,-0.8819,13,-2.1512,62,1.51489
ENSG00000265241,RBM8A,30,-1.4872,92,0.25555,84,0.45449
ENSG00000272031,ANKRD34A,30,-0.9749,10,-2.5200,66,1.69442
ENSG00000265972,TXNIP,30,-1.4270,522,4.69848,18,-3.8888
ENSG00000178104,PDE4DIP,30,-2.7307,164,-0.1670,207,1.08547
ENSG00000159164,SV2A,460,0.31682,101,-2.0269,408,0.53738
ENSG00000136631,VPS45,30,-0.4497,51,0.42160,39,-0.0417
ENSG00000023902,PLEKHO1,30,-0.8612,109,1.27469,47,-0.5614
ENSG00000143401,ANP32E,30,-1.1976,108,0.85613,64,-0.1141
ENSG00000117362,APH1A,30,-0.3479,48,0.42648,37,-0.0905
ENSG00000266472,MRPS21,30,-2.4815,104,-0.6228,179,1.41178
ENSG00000163125,RPRD2,30,-0.6122,52,0.23036,46,0.16146
ENSG00000143384,MCL1,30,-0.8171,156,2.05227,38,-1.2684
ENSG00000143420,ENSA,30,-3.1227,111,-1.1926,286,2.01553
ENSG00000213190,MLLT11,141,-1.7732,67,-2.8604,543,2.37511
ENSG00000163159,VPS72,30,-0.2314,54,0.73268,32,-0.3593
ENSG00000159352,PSMD4,30,-1.8230,88,-0.1806,110,0.89155
ENSG00000143393,PI4KB,302,2.46131,43,-1.0154,56,-1.6105
ENSG00000143416,SELENBP1,30,-0.4230,89,1.43401,33,-0.8359
ENSG00000159377,PSMB4,174,-0.4379,196,-0.2454,241,0.38162
ENSG00000143442,POGZ,30,-0.5777,65,0.66539,42,-0.1658
ENSG00000143376,SNX27,57,-0.1506,78,0.36488,61,-0.1433
ENSG00000159409,CELF3,30,-1.4944,20,-2.0924,94,1.90339
ENSG00000197747,S100A10,30,-1.1013,256,2.79605,37,-1.9214
ENSG00000197956,S100A6,30,-3.0540,1041,3.04412,139,-1.9371
ENSG00000189171,S100A13,30,-2.3513,140,-0.0032,157,0.87490
ENSG00000160678,S100A1,30,-1.7893,45,-1.1793,113,1.58041
ENSG00000160679,CHTOP,30,-1.1527,77,0.33829,66,0.28743
ENSG00000143621,ILF2,30,-1.0404,67,0.23340,61,0.32796
ENSG00000143624,INTS3,30,-0.2781,31,-0.2010,37,0.27032
ENSG00000143614,GATAD2B,30,-0.9073,69,0.42839,55,0.13493
ENSG00000198837,DENND4B,30,-0.7632,29,-0.7966,54,0.86347
ENSG00000143543,JTB,207,0.38465,149,-0.1503,160,-0.1564
ENSG00000177954,RPS27,186,-2.9239,3709,1.92935,1086,-0.8423
ENSG00000143549,TPM3,30,-3.1372,162,-0.6521,287,1.57169
ENSG00000143612,C1orf43,30,-2.0509,105,-0.1458,128,0.92506
ENSG00000143569,UBAP2L,33,-0.9193,97,0.81755,58,-0.1643
ENSG00000143575,HAX1,30,-1.3787,55,-0.4473,82,0.93717
ENSG00000160714,UBE2Q1,421,1.82989,56,-1.5357,127,-0.9079
ENSG00000160716,CHRNB2,30,-0.7539,11,-2.2564,56,1.45295
ENSG00000160710,ADAR,30,-2.5355,161,0.01889,178,0.89081
ENSG00000143603,KCNN3,30,-0.6327,43,-0.0791,47,0.37621
ENSG00000163344,PMVK,30,-1.5121,92,0.23364,85,0.47894
ENSG00000163346,PBXIP1,30,-1.3540,167,1.47092,64,-0.6120
ENSG00000179085,DPM3,30,-0.9003,81,0.69573,53,-0.0734
ENSG00000163463,KRTCAP2,30,-1.7530,275,1.94513,77,-0.9816
ENSG00000177628,GBA,30,-1.4912,86,0.14812,85,0.53999
ENSG00000160767,FAM189B,30,-0.3162,25,-0.6015,39,0.50749
ENSG00000116521,SCAMP3,30,-0.7245,30,-0.7134,53,0.79765
ENSG00000160752,FDPS,30,-1.6675,71,-0.3631,100,0.98118
ENSG00000160753,RUSC1,30,-1.6216,38,-1.2615,101,1.55557
ENSG00000116539,ASH1L,30,-2.2363,175,0.48881,138,0.42892
ENSG00000163374,YY1AP1,30,-0.8505,73,0.57973,52,-0.0001
ENSG00000132718,SYT11,56,-3.0004,165,-1.4103,493,2.15471
ENSG00000116584,ARHGEF2,30,-0.8962,53,0.00338,56,0.43692
ENSG00000163479,SSR2,835,3.52049,105,-0.6332,68,-2.7888
ENSG00000160803,UBQLN4,30,-0.9484,63,0.21453,57,0.30810
ENSG00000116586,LAMTOR2,30,-1.3124,88,0.38389,73,0.30196
ENSG00000196189,SEMA4A,30,-0.1965,5,-2.7473,38,1.11372
ENSG00000160785,SLC25A44,30,-0.9606,5,-3.5869,66,1.91018
ENSG00000160781,PAQR6,30,-1.6995,139,0.70950,92,0.13231
ENSG00000163468,CCT3,30,-1.5949,90,0.10725,91,0.60216
ENSG00000125462,C1orf61,30,-4.8185,522,-0.6065,905,1.71074
ENSG00000116604,MEF2D,30,-1.9580,59,-0.9352,126,1.48650
ENSG00000163382,NAXE,30,-1.5761,100,0.29913,89,0.44438
ENSG00000132702,HAPLN2,30,-0.3996,67,0.93186,36,-0.4383
ENSG00000132692,BCAN,30,-2.5125,119,-0.4354,180,1.26811
ENSG00000143314,MRPL24,70,0.13269,64,-0.0191,64,-0.0668
ENSG00000143321,HDGF,30,-0.8271,71,0.56024,51,0.00647
