gene_id,gene_name,nnsvg_avg_rank,n,top.svg
ENSG00000087250,MT3,70.61290322580645,31,TRUE
ENSG00000188536,HBA2,71.93548387096774,31,TRUE
ENSG00000198467,TPM2,72.4,5,FALSE
ENSG00000130222,GADD45G,73,1,FALSE
ENSG00000251562,MALAT1,73.03225806451613,31,TRUE
ENSG00000131711,MAP1B,73.09677419354838,31,TRUE
ENSG00000147454,SLC25A37,74,1,FALSE
ENSG00000154096,THY1,74.3225806451613,31,TRUE
ENSG00000145920,CPLX2,79.61290322580645,31,TRUE
ENSG00000034510,TMSB10,79.64516129032258,31,TRUE
ENSG00000139970,RTN1,80.83333333333333,30,TRUE
ENSG00000141753,IGFBP4,81,1,FALSE
ENSG00000148600,CDHR1,82,1,FALSE
ENSG00000090006,LTBP4,84,1,FALSE
ENSG00000109610,SOD3,85,1,FALSE
ENSG00000158050,DUSP2,86,1,FALSE
ENSG00000160014,CALM3,86.3225806451613,31,TRUE
ENSG00000142798,HSPG2,87,1,FALSE
ENSG00000168314,MOBP,88.65517241379311,29,TRUE
ENSG00000266844,AC093330.1,91.5,2,FALSE
ENSG00000106976,DNM1,93.12903225806451,31,TRUE
ENSG00000107317,PTGDS,94.2258064516129,31,TRUE
ENSG00000096384,HSP90AB1,96.09677419354838,31,TRUE
ENSG00000182871,COL18A1,98,2,FALSE
ENSG00000164924,YWHAZ,99.93548387096774,31,TRUE
ENSG00000170027,YWHAG,100.83333333333333,30,TRUE
ENSG00000189043,NDUFA4,101.09677419354838,31,TRUE
ENSG00000198668,CALM1,103.83870967741936,31,TRUE
ENSG00000128989,ARPP19,106.54838709677419,31,TRUE
ENSG00000076706,MCAM,109,2,FALSE
ENSG00000172020,GAP43,111.5,30,TRUE
ENSG00000073969,NSF,111.53333333333333,30,TRUE
ENSG00000078018,MAP2,112.6774193548387,31,TRUE
ENSG00000149591,TAGLN,113.5625,16,TRUE
ENSG00000157152,SYN2,115.33333333333333,30,TRUE
ENSG00000214548,MEG3,115.38709677419355,31,TRUE
ENSG00000204655,MOG,121.2,5,FALSE
ENSG00000129009,ISLR,122,1,FALSE
ENSG00000213145,CRIP1,123.83333333333333,6,TRUE
ENSG00000152583,SPARCL1,124.2258064516129,31,TRUE
ENSG00000104722,NEFM,124.43333333333334,30,TRUE
ENSG00000197756,RPL37A,126.7741935483871,31,TRUE
ENSG00000105696,TMEM59L,127.66666666666667,30,TRUE
ENSG00000128422,KRT17,130,20,TRUE
ENSG00000166501,PRKCB,131.80645161290323,31,TRUE
ENSG00000162545,CAMK2N1,131.96774193548387,31,TRUE
ENSG00000081189,MEF2C,135.66666666666666,30,TRUE
ENSG00000074317,SNCB,136.96666666666667,30,TRUE
ENSG00000102003,SYP,137.16666666666666,30,TRUE
ENSG00000120708,TGFBI,137.16666666666666,6,TRUE
ENSG00000109472,CPE,139.93548387096774,31,TRUE
ENSG00000167755,KLK6,140.75,4,FALSE
ENSG00000143933,CALM2,142.3548387096774,31,TRUE
ENSG00000156298,TSPAN7,142.48387096774192,31,TRUE
ENSG00000189241,TSPYL1,143.2258064516129,31,TRUE
ENSG00000133318,RTN3,143.25806451612902,31,TRUE
ENSG00000166913,YWHAB,143.38709677419354,31,TRUE
ENSG00000185883,ATP6V0C,144,31,TRUE
ENSG00000136854,STXBP1,144.93333333333334,30,TRUE
ENSG00000168490,PHYHIP,146.51612903225808,31,TRUE
ENSG00000080824,HSP90AA1,149.3548387096774,31,TRUE
ENSG00000134871,COL4A2,150,1,FALSE
ENSG00000174607,UGT8,150.6,5,FALSE
ENSG00000133169,BEX1,151.8,30,TRUE
ENSG00000206172,HBA1,152.8709677419355,31,TRUE
ENSG00000020129,NCDN,153.13333333333333,30,TRUE
ENSG00000087460,GNAS,155.51612903225808,31,TRUE
ENSG00000188191,PRKAR1B,157.41935483870967,31,TRUE
ENSG00000117152,RGS4,158.44827586206895,29,TRUE
ENSG00000106991,ENG,159,1,FALSE
ENSG00000229117,RPL41,159.8709677419355,31,TRUE
ENSG00000103034,NDRG4,160.43333333333334,30,TRUE
ENSG00000066322,ELOVL1,162.5,2,FALSE
ENSG00000240583,AQP1,166.5,6,TRUE
ENSG00000177954,RPS27,167.3548387096774,31,TRUE
ENSG00000165023,DIRAS2,167.4814814814815,27,TRUE
ENSG00000162992,NEUROD1,168,1,FALSE
ENSG00000205358,MT1H,168.42857142857142,7,TRUE
ENSG00000145592,RPL37,171.58064516129033,31,TRUE
ENSG00000183036,PCP4,171.96,25,TRUE
ENSG00000143153,ATP1B1,173.19354838709677,31,TRUE
ENSG00000111640,GAPDH,174.25806451612902,31,TRUE
ENSG00000109846,CRYAB,176.25806451612902,31,TRUE
ENSG00000120885,CLU,177.5483870967742,31,TRUE
ENSG00000151892,GFRA1,178,1,FALSE
ENSG00000064787,BCAS1,178.03703703703704,27,TRUE
ENSG00000154917,RAB6B,178.2,30,TRUE
ENSG00000176956,LY6H,178.4516129032258,31,TRUE
ENSG00000166257,SCN3B,178.86666666666667,30,TRUE
ENSG00000010404,IDS,181.03225806451613,31,TRUE
ENSG00000173267,SNCG,181.56666666666666,30,TRUE
ENSG00000133636,NTS,181.66666666666666,3,FALSE
ENSG00000163536,SERPINI1,182.4,30,TRUE
ENSG00000167996,FTH1,187.19354838709677,31,TRUE
ENSG00000050165,DKK3,187.93548387096774,31,TRUE
ENSG00000111674,ENO2,188.26666666666668,30,TRUE
ENSG00000156508,EEF1A1,188.41935483870967,31,TRUE
ENSG00000115310,RTN4,193.67741935483872,31,TRUE
ENSG00000255823,MTRNR2L8,194.1290322580645,31,TRUE
ENSG00000166963,MAP1A,194.7741935483871,31,TRUE
ENSG00000101335,MYL9,194.94117647058823,17,TRUE
ENSG00000137818,RPLP1,195,31,TRUE
ENSG00000112306,RPS12,196.6451612903226,31,TRUE
ENSG00000145335,SNCA,199.20689655172413,29,TRUE
ENSG00000220205,VAMP2,201.43333333333334,30,TRUE
ENSG00000087086,FTL,202.8709677419355,31,TRUE
ENSG00000125740,FOSB,203,1,FALSE
ENSG00000117632,STMN1,203.29032258064515,31,TRUE
ENSG00000091513,TF,206.77777777777777,27,TRUE
ENSG00000070961,ATP2B1,206.8,30,TRUE
ENSG00000058404,CAMK2B,206.96774193548387,31,TRUE
ENSG00000008056,SYN1,207.32258064516128,31,TRUE
ENSG00000170091,NSG2,207.93103448275863,29,TRUE
ENSG00000162188,GNG3,209.56666666666666,30,TRUE
ENSG00000164919,COX6C,209.9,30,TRUE
ENSG00000125814,NAPB,210.96666666666667,30,TRUE
ENSG00000166592,RRAD,211,1,FALSE
ENSG00000099194,SCD,211.06451612903226,31,TRUE
ENSG00000126214,KLC1,212.63333333333333,30,TRUE
ENSG00000105649,RAB3A,213.6,30,TRUE
ENSG00000171885,AQP4,213.86666666666667,30,TRUE
ENSG00000103089,FA2H,215.6,5,FALSE
ENSG00000227544,AC018647.1,216,1,FALSE
ENSG00000101210,EEF1A2,217.66666666666666,30,TRUE
ENSG00000102109,PCSK1N,217.7,30,TRUE
ENSG00000111775,COX6A1,218.3548387096774,31,TRUE
ENSG00000111669,TPI1,218.8709677419355,31,TRUE
ENSG00000109475,RPL34,219.29032258064515,31,TRUE
ENSG00000156642,NPTN,219.41379310344828,29,TRUE
ENSG00000128283,CDC42EP1,220,1,FALSE
ENSG00000144834,TAGLN3,221.56666666666666,30,TRUE
ENSG00000166165,CKB,221.96774193548387,31,TRUE
ENSG00000177469,CAVIN1,222,1,FALSE
ENSG00000105223,PLD3,223.23333333333332,30,TRUE
ENSG00000213741,RPS29,225.16129032258064,31,TRUE
ENSG00000118523,CCN2,225.6086956521739,23,TRUE
ENSG00000012171,SEMA3B,227.33333333333334,3,FALSE
ENSG00000160307,S100B,228.93548387096774,31,TRUE
ENSG00000138814,PPP3CA,229.41935483870967,31,TRUE
ENSG00000258947,TUBB3,229.7,30,TRUE
ENSG00000100030,MAPK1,231.13333333333333,30,TRUE
ENSG00000184613,NELL2,231.27586206896552,29,TRUE
ENSG00000178531,CTXN1,235.43333333333334,30,TRUE
ENSG00000272573,MUSTN1,235.71428571428572,7,TRUE
ENSG00000014641,MDH1,236.79310344827587,29,TRUE
ENSG00000166091,CMTM5,237,3,FALSE
ENSG00000169562,GJB1,240,1,FALSE
ENSG00000171867,PRNP,241.48387096774192,31,TRUE
ENSG00000086205,FOLH1,242,1,FALSE
ENSG00000113140,SPARC,242.2,30,TRUE
ENSG00000176884,GRIN1,243.4516129032258,31,TRUE
ENSG00000171603,CLSTN1,244.03333333333333,30,TRUE
ENSG00000134817,APLNR,246,3,FALSE
ENSG00000213190,MLLT11,246.3448275862069,29,TRUE
ENSG00000087074,PPP1R15A,248,1,FALSE
ENSG00000130203,APOE,248,31,TRUE
ENSG00000144713,RPL32,249.41935483870967,31,TRUE
ENSG00000127585,FBXL16,251.13333333333333,30,TRUE
ENSG00000205542,TMSB4X,252.4516129032258,31,TRUE
ENSG00000173915,ATP5MD,252.63333333333333,30,TRUE
ENSG00000161203,AP2M1,255.2,30,TRUE
ENSG00000005486,RHBDD2,256.93548387096774,31,TRUE
ENSG00000136541,ERMN,256.9375,16,TRUE
ENSG00000185518,SV2B,257.82758620689657,29,TRUE
ENSG00000138435,CHRNA1,259,1,FALSE
ENSG00000115756,HPCAL1,259.2068965517241,29,TRUE
ENSG00000122026,RPL21,260.16129032258067,31,TRUE
ENSG00000138078,PREPL,260.5,30,TRUE
ENSG00000182718,ANXA2,261,1,FALSE
ENSG00000131507,NDFIP1,263.3333333333333,30,TRUE
ENSG00000026508,CD44,264,1,FALSE
ENSG00000268089,GABRQ,264.6666666666667,3,FALSE
ENSG00000142634,EFHD2,264.96153846153845,26,TRUE
ENSG00000196262,PPIA,265.96774193548384,31,TRUE
ENSG00000054690,PLEKHH1,274.5,6,TRUE
ENSG00000125144,MT1G,275.32142857142856,28,TRUE
ENSG00000128016,ZFP36,276.6666666666667,3,FALSE
ENSG00000048540,LMO3,276.86206896551727,29,TRUE
ENSG00000047249,ATP6V1H,277.58620689655174,29,TRUE
ENSG00000105409,ATP1A3,280.9,30,TRUE
ENSG00000156482,RPL30,281,31,TRUE
ENSG00000125462,C1orf61,281.61290322580646,31,TRUE
ENSG00000176381,PRR18,282,1,FALSE
ENSG00000126583,PRKCG,283.2068965517241,29,TRUE
ENSG00000167641,PPP1R14A,284.5769230769231,26,TRUE
ENSG00000053438,NNAT,285.03333333333336,30,TRUE
ENSG00000011426,ANLN,285.85714285714283,7,TRUE
ENSG00000136867,SLC31A2,287,1,FALSE
ENSG00000260032,NORAD,287.5483870967742,31,TRUE
ENSG00000070808,CAMK2A,287.76666666666665,30,TRUE
ENSG00000104490,NCALD,287.93333333333334,30,TRUE
ENSG00000185201,IFITM2,289,2,FALSE
ENSG00000171858,RPS21,289.258064516129,31,TRUE
ENSG00000149269,PAK1,291.2413793103448,29,TRUE
ENSG00000147416,ATP6V1B2,293.6896551724138,29,TRUE
ENSG00000108387,SEPTIN4,294.6,30,TRUE
ENSG00000135821,GLUL,296.19354838709677,31,TRUE
ENSG00000105568,PPP2R1A,297.2258064516129,31,TRUE
ENSG00000174521,TTC9B,298.1333333333333,30,TRUE
ENSG00000189056,RELN,298.1764705882353,17,TRUE
ENSG00000054803,CBLN4,298.2608695652174,23,TRUE
ENSG00000167123,CERCAM,298.5,6,TRUE
ENSG00000101200,AVP,300.4,5,FALSE
ENSG00000104904,OAZ1,300.96666666666664,30,TRUE
ENSG00000125869,LAMP5,301.17857142857144,28,TRUE
ENSG00000163399,ATP1A1,302.2758620689655,29,TRUE
ENSG00000022355,GABRA1,304.1666666666667,30,TRUE
ENSG00000133112,TPT1,305.7096774193548,31,TRUE
ENSG00000110955,ATP5F1B,307.5483870967742,31,TRUE
ENSG00000186468,RPS23,307.83870967741933,31,TRUE
ENSG00000101265,RASSF2,309,6,TRUE
ENSG00000170540,ARL6IP1,310.6333333333333,30,TRUE
ENSG00000122585,NPY,310.76,25,TRUE
ENSG00000125148,MT2A,311.7741935483871,31,TRUE
ENSG00000132872,SYT4,311.9655172413793,29,TRUE
ENSG00000259417,CTXND1,312,1,FALSE
ENSG00000233927,RPS28,313.2903225806452,31,TRUE
ENSG00000175874,CREG2,313.7586206896552,29,TRUE
ENSG00000156976,EIF4A2,314.3333333333333,30,TRUE
ENSG00000265972,TXNIP,314.44444444444446,9,TRUE
ENSG00000137409,MTCH1,316.3666666666667,30,TRUE
ENSG00000149972,CNTN5,316.4,10,TRUE
ENSG00000101489,CELF4,317.8666666666667,30,TRUE
ENSG00000186417,GLDN,318,2,FALSE
ENSG00000133872,SARAF,319.0967741935484,31,TRUE
ENSG00000130643,CALY,320.46666666666664,30,TRUE
ENSG00000177105,RHOG,323,1,FALSE
ENSG00000136928,GABBR2,324.48275862068965,29,TRUE
ENSG00000102804,TSC22D1,324.8709677419355,31,TRUE
ENSG00000088986,DYNLL1,325.6,30,TRUE
ENSG00000173786,CNP,326.19354838709677,31,TRUE
ENSG00000103154,NECAB2,326.7692307692308,26,TRUE
ENSG00000164241,C5orf63,327.75,24,TRUE
ENSG00000176749,CDK5R1,328.9310344827586,29,TRUE
ENSG00000105976,MET,329,4,FALSE
ENSG00000120549,KIAA1217,329,1,FALSE
ENSG00000169783,LINGO1,329.56666666666666,30,TRUE
ENSG00000170458,CD14,330,1,FALSE
ENSG00000168000,BSCL2,333.23333333333335,30,TRUE
ENSG00000006042,TMEM98,334,1,FALSE
ENSG00000107758,PPP3CB,334.73333333333335,30,TRUE
ENSG00000189067,LITAF,336,1,FALSE
ENSG00000143947,RPS27A,336.7096774193548,31,TRUE
ENSG00000181418,DDN,337.56666666666666,30,TRUE
ENSG00000127445,PIN1,337.6666666666667,30,TRUE
ENSG00000145824,CXCL14,337.73333333333335,30,TRUE
ENSG00000180834,MAP6D1,338,2,FALSE
ENSG00000167526,RPL13,339.96774193548384,31,TRUE
ENSG00000133110,POSTN,340,1,FALSE
ENSG00000049245,VAMP3,341,1,FALSE
ENSG00000123119,NECAB1,341.1,30,TRUE
ENSG00000136531,SCN2A,343.1666666666667,30,TRUE
ENSG00000184009,ACTG1,343.3225806451613,31,TRUE
ENSG00000101327,PDYN,344.125,8,TRUE
ENSG00000231500,RPS18,344.1290322580645,31,TRUE
ENSG00000197457,STMN3,344.73333333333335,30,TRUE
ENSG00000231764,DLX6-AS1,345,1,FALSE
ENSG00000122877,EGR2,346,1,FALSE
ENSG00000169567,HINT1,346.06666666666666,30,TRUE
ENSG00000143418,CERS2,346.6666666666667,3,FALSE
ENSG00000165434,PGM2L1,347.41379310344826,29,TRUE
ENSG00000136099,PCDH8,347.88461538461536,26,TRUE
ENSG00000068001,HYAL2,348,1,FALSE
ENSG00000179178,TMEM125,348,1,FALSE
ENSG00000240891,PLCXD2,348,1,FALSE
ENSG00000054356,PTPRN,349.9,30,TRUE
ENSG00000067225,PKM,350.03225806451616,31,TRUE
ENSG00000128739,SNRPN,351.8666666666667,30,TRUE
ENSG00000166710,B2M,352.03225806451616,31,TRUE
ENSG00000087258,GNAO1,352.64516129032256,31,TRUE
ENSG00000105695,MAG,353.8095238095238,21,TRUE
ENSG00000165476,REEP3,355,2,FALSE
ENSG00000169032,MAP2K1,355.10714285714283,28,TRUE
ENSG00000129538,RNASE1,355.6666666666667,27,TRUE
ENSG00000133083,DCLK1,355.8965517241379,29,TRUE
ENSG00000088832,FKBP1A,356.3448275862069,29,TRUE
ENSG00000203879,GDI1,356.96774193548384,31,TRUE
ENSG00000138326,RPS24,357.258064516129,31,TRUE
ENSG00000240694,PNMA2,357.3666666666667,30,TRUE
ENSG00000139433,GLTP,358.5,2,FALSE
ENSG00000105220,GPI,359.46666666666664,30,TRUE
ENSG00000170324,FRMPD2,359.5,8,TRUE
ENSG00000103316,CRYM,359.7307692307692,26,TRUE
ENSG00000179456,ZBTB18,360.62068965517244,29,TRUE
ENSG00000124140,SLC12A5,360.9655172413793,29,TRUE
ENSG00000158859,ADAMTS4,361,1,FALSE
ENSG00000127824,TUBA4A,361.82758620689657,29,TRUE
ENSG00000128578,STRIP2,362,1,FALSE
ENSG00000213578,CPLX3,363.72727272727275,11,TRUE
ENSG00000099282,TSPAN15,364,1,FALSE
ENSG00000148826,NKX6-2,365.125,8,TRUE
ENSG00000188677,PARVB,365.42857142857144,7,TRUE
ENSG00000106624,AEBP1,366.3333333333333,3,FALSE
ENSG00000159164,SV2A,366.8666666666667,30,TRUE
ENSG00000196230,TUBB,367.03333333333336,30,TRUE
ENSG00000158258,CLSTN2,367.7307692307692,26,TRUE
ENSG00000166681,BEX3,368.23333333333335,30,TRUE
ENSG00000142541,RPL13A,369.258064516129,31,TRUE
ENSG00000237949,LINC00844,370.32,25,TRUE
ENSG00000162772,ATF3,371,1,FALSE
ENSG00000121905,HPCA,371.51724137931035,29,TRUE
ENSG00000084453,SLCO1A2,373,3,FALSE
ENSG00000182575,NXPH3,373,1,FALSE
ENSG00000078902,TOLLIP,373.03333333333336,30,TRUE
ENSG00000196187,TMEM63A,374.5,2,FALSE
ENSG00000109107,ALDOC,375.06451612903226,31,TRUE
ENSG00000108309,RUNDC3A,375.76666666666665,30,TRUE
ENSG00000026025,VIM,376.1290322580645,31,TRUE
ENSG00000166448,TMEM130,376.43333333333334,30,TRUE
ENSG00000169504,CLIC4,378.4,5,FALSE
ENSG00000240972,MIF,378.9032258064516,31,TRUE
ENSG00000185352,HS6ST3,379,23,TRUE
ENSG00000108107,RPL28,380.64516129032256,31,TRUE
ENSG00000157087,ATP2B2,380.86206896551727,29,TRUE
ENSG00000142937,RPS8,381.7096774193548,31,TRUE
ENSG00000100314,CABP7,384,1,FALSE
ENSG00000182601,HS3ST4,384.2857142857143,7,TRUE
ENSG00000189058,APOD,387.0967741935484,31,TRUE
ENSG00000161970,RPL26,388.61290322580646,31,TRUE
ENSG00000167552,TUBA1A,389.741935483871,31,TRUE
ENSG00000105355,PLIN3,392,1,FALSE
ENSG00000286214,AUXG01000058.1,392.2413793103448,29,TRUE
ENSG00000115268,RPS15,394.7096774193548,31,TRUE
ENSG00000118785,SPP1,395.12,25,TRUE
ENSG00000109971,HSPA8,397.3,30,TRUE
ENSG00000164742,ADCY1,398.46666666666664,30,TRUE
ENSG00000130255,RPL36,398.80645161290323,31,TRUE
ENSG00000198835,GJC2,399,1,FALSE
ENSG00000065361,ERBB3,399.5,2,FALSE
ENSG00000174684,B4GAT1,399.6,30,TRUE
ENSG00000112186,CAP2,400.06666666666666,30,TRUE
ENSG00000099308,MAST3,401.2258064516129,31,TRUE
ENSG00000117318,ID3,401.45454545454544,11,TRUE
ENSG00000154027,AK5,401.55172413793105,29,TRUE
ENSG00000092529,CAPN3,401.6,5,FALSE
ENSG00000164326,CARTPT,401.7368421052632,19,TRUE
ENSG00000123091,RNF11,402.8333333333333,30,TRUE
ENSG00000109670,FBXW7,403.3666666666667,30,TRUE
ENSG00000197430,OPALIN,408.11764705882354,17,TRUE
ENSG00000075624,ACTB,408.61290322580646,31,TRUE
ENSG00000120251,GRIA2,410.53333333333336,30,TRUE
ENSG00000169715,MT1E,412.3225806451613,31,TRUE
ENSG00000130770,ATP5IF1,413.2413793103448,29,TRUE
ENSG00000182379,NXPH4,414,1,FALSE
ENSG00000107295,SH3GL2,415.7857142857143,28,TRUE
ENSG00000207955,AL359091.1,416,3,FALSE
ENSG00000137154,RPS6,416.8709677419355,31,TRUE
ENSG00000142192,APP,417.16129032258067,31,TRUE
ENSG00000171314,PGAM1,417.46666666666664,30,TRUE
ENSG00000135472,FAIM2,418.4193548387097,31,TRUE
ENSG00000134287,ARF3,420.1333333333333,30,TRUE
ENSG00000124785,NRN1,420.5,28,TRUE
ENSG00000185668,POU3F1,421,1,FALSE
ENSG00000141934,PLPP2,422,1,FALSE
ENSG00000172809,RPL38,422.6774193548387,31,TRUE
ENSG00000112290,WASF1,423,29,TRUE
ENSG00000115935,WIPF1,423,1,FALSE
ENSG00000112695,COX7A2,423.1,30,TRUE
ENSG00000174576,NPAS4,424.5,2,FALSE
ENSG00000172757,CFL1,424.64516129032256,31,TRUE
ENSG00000138670,RASGEF1B,425,1,FALSE
ENSG00000156011,PSD3,425.2413793103448,29,TRUE
ENSG00000166922,SCG5,426,29,TRUE
ENSG00000111249,CUX2,427.6666666666667,3,FALSE
ENSG00000046653,GPM6B,429.83870967741933,31,TRUE
ENSG00000156411,ATP5MPL,431.23333333333335,30,TRUE
ENSG00000147403,RPL10,431.6774193548387,31,TRUE
ENSG00000092096,SLC22A17,432.1,30,TRUE
ENSG00000196136,SERPINA3,433.6666666666667,3,FALSE
ENSG00000149091,DGKZ,434.6333333333333,30,TRUE
ENSG00000137726,FXYD6,435.06666666666666,30,TRUE
ENSG00000055163,CYFIP2,435.3333333333333,30,TRUE
ENSG00000156076,WIF1,435.47058823529414,17,TRUE
ENSG00000157005,SST,435.9259259259259,27,TRUE
ENSG00000145362,ANK2,438.23333333333335,30,TRUE
ENSG00000019582,CD74,438.25925925925924,27,TRUE
ENSG00000160781,PAQR6,438.43333333333334,30,TRUE
ENSG00000256193,LINC00507,439,1,FALSE
ENSG00000171159,C9orf16,439.26666666666665,30,TRUE
ENSG00000205279,CTXN3,439.5,4,FALSE
ENSG00000100321,SYNGR1,439.93333333333334,30,TRUE
ENSG00000137825,ITPKA,440.04347826086956,23,TRUE
ENSG00000272398,CD24,440.55555555555554,18,TRUE
ENSG00000130540,SULT4A1,440.58620689655174,29,TRUE
ENSG00000006116,CACNG3,441.41379310344826,29,TRUE
ENSG00000145864,GABRB2,441.43333333333334,30,TRUE
ENSG00000187479,C11orf96,442.7857142857143,14,TRUE
ENSG00000162444,RBP7,444,1,FALSE
ENSG00000158856,DMTN,444.8,30,TRUE
ENSG00000145423,SFRP2,445,1,FALSE
ENSG00000124172,ATP5F1E,445.0967741935484,31,TRUE
ENSG00000159335,PTMS,446.6666666666667,30,TRUE
ENSG00000186469,GNG2,447.7931034482759,29,TRUE
ENSG00000073756,PTGS2,448,1,FALSE
ENSG00000172508,CARNS1,448.0833333333333,12,TRUE
ENSG00000162631,NTNG1,448.6,10,TRUE
ENSG00000186260,MRTFB,449.6896551724138,29,TRUE
ENSG00000241973,PI4KA,451.7586206896552,29,TRUE
ENSG00000143761,ARF1,451.9,30,TRUE
ENSG00000086300,SNX10,452.17241379310343,29,TRUE
ENSG00000164061,BSN,452.2068965517241,29,TRUE
ENSG00000117266,CDK18,454.3333333333333,3,FALSE
ENSG00000178980,SELENOW,454.93548387096774,31,TRUE
ENSG00000108639,SYNGR2,456,1,FALSE
ENSG00000115194,SLC30A3,456.0740740740741,27,TRUE
ENSG00000133134,BEX2,456.58620689655174,29,TRUE
ENSG00000174938,SEZ6L2,457.26666666666665,30,TRUE
ENSG00000172995,ARPP21,457.5,28,TRUE
ENSG00000108679,LGALS3BP,458,1,FALSE
ENSG00000142871,CCN1,458.5,2,FALSE
ENSG00000173660,UQCRH,459.06666666666666,30,TRUE
ENSG00000166669,ATF7IP2,460,1,FALSE
ENSG00000106236,NPTX2,461.14285714285717,28,TRUE
ENSG00000198918,RPL39,461.5806451612903,31,TRUE
ENSG00000142168,SOD1,462.06666666666666,30,TRUE
ENSG00000131100,ATP6V1E1,462.8666666666667,30,TRUE
ENSG00000139112,GABARAPL1,463.7241379310345,29,TRUE
ENSG00000108298,RPL19,465.8709677419355,31,TRUE
ENSG00000146674,IGFBP3,466,2,FALSE
ENSG00000171840,NINJ2,466,1,FALSE
ENSG00000186642,PDE2A,467.1666666666667,30,TRUE
ENSG00000108381,ASPA,469,1,FALSE
ENSG00000165795,NDRG2,471.258064516129,31,TRUE
ENSG00000198242,RPL23A,472.19354838709677,31,TRUE
ENSG00000125868,DSTN,472.3333333333333,30,TRUE
ENSG00000105372,RPS19,473.5806451612903,31,TRUE
ENSG00000250722,SELENOP,473.7391304347826,23,TRUE
ENSG00000033627,ATP6V0A1,475.2,30,TRUE
ENSG00000162670,BRINP3,476,3,FALSE
ENSG00000165678,GHITM,476.6333333333333,30,TRUE
ENSG00000065609,SNAP91,476.7241379310345,29,TRUE
ENSG00000242173,ARHGDIG,476.8,30,TRUE
ENSG00000105887,MTPN,478.56666666666666,30,TRUE
ENSG00000275342,PRAG1,479,1,FALSE
ENSG00000110700,RPS13,480,31,TRUE
ENSG00000150991,UBC,480.38709677419354,31,TRUE
ENSG00000079215,SLC1A3,481.1290322580645,31,TRUE
ENSG00000127184,COX7C,482.0967741935484,31,TRUE
ENSG00000244274,DBNDD2,482.4642857142857,28,TRUE
ENSG00000019144,PHLDB1,483.4,5,FALSE
ENSG00000008282,SYPL1,484,1,FALSE
ENSG00000080822,CLDND1,485,31,TRUE
ENSG00000106089,STX1A,485.6333333333333,30,TRUE
ENSG00000084731,KIF3C,485.9655172413793,29,TRUE
ENSG00000203930,LINC00632,486.26666666666665,30,TRUE
ENSG00000186297,GABRA5,487.2068965517241,29,TRUE
ENSG00000184515,BEX5,491.8965517241379,29,TRUE
ENSG00000242265,PEG10,493.3448275862069,29,TRUE
ENSG00000089220,PEBP1,496.2258064516129,31,TRUE
ENSG00000117600,PLPPR4,496.6896551724138,29,TRUE
ENSG00000116675,DNAJC6,497.06666666666666,30,TRUE
ENSG00000175866,BAIAP2,497.53333333333336,30,TRUE
