metric,name,value,form,cell_type
Min.,APOE,0,apoe,Inhib
Min.,exp_round,0,apoe,Inhib
Min.,seq_round,0,apoe,Inhib
Min.,Sex,0,apoe,Inhib
Min.,Anc_Afr,1.3248403744780919e-30,apoe,Inhib
Min.,Age,1.7340104757513386e-28,apoe,Inhib
Min.,Rin,2.172652479808588e-28,apoe,Inhib
Min.,pseudo_expr_chrM_ratio,6.814111382744987e-31,apoe,Inhib
Min.,ncells,2.86641693453467e-29,apoe,Inhib
Min.,Residuals,7.291086588138247e-15,apoe,Inhib
1st Qu.,APOE,0,apoe,Inhib
1st Qu.,exp_round,0,apoe,Inhib
1st Qu.,seq_round,0,apoe,Inhib
1st Qu.,Sex,1.0104631291049598e-20,apoe,Inhib
1st Qu.,Anc_Afr,0.003364937977841139,apoe,Inhib
1st Qu.,Age,0.0027472087000051963,apoe,Inhib
1st Qu.,Rin,0.003978933337842598,apoe,Inhib
1st Qu.,pseudo_expr_chrM_ratio,0.007727303772967287,apoe,Inhib
1st Qu.,ncells,0.005766986039487946,apoe,Inhib
1st Qu.,Residuals,0.570068496594299,apoe,Inhib
Median,APOE,0,apoe,Inhib
Median,exp_round,0,apoe,Inhib
Median,seq_round,0,apoe,Inhib
Median,Sex,8.16665737849484e-13,apoe,Inhib
Median,Anc_Afr,0.01514017520645457,apoe,Inhib
Median,Age,0.012646194946459445,apoe,Inhib
Median,Rin,0.016473551770447414,apoe,Inhib
Median,pseudo_expr_chrM_ratio,0.031437483370370015,apoe,Inhib
Median,ncells,0.025582302500551858,apoe,Inhib
Median,Residuals,0.704527458307034,apoe,Inhib
Mean,APOE,0.028700110767690544,apoe,Inhib
Mean,exp_round,0.06568430714380528,apoe,Inhib
Mean,seq_round,0.01002848033844656,apoe,Inhib
Mean,Sex,6.531798909813549e-4,apoe,Inhib
Mean,Anc_Afr,0.03173965204486709,apoe,Inhib
Mean,Age,0.02854359671982413,apoe,Inhib
Mean,Rin,0.03444181025335737,apoe,Inhib
Mean,pseudo_expr_chrM_ratio,0.06862600004767469,apoe,Inhib
Mean,ncells,0.04762229489227259,apoe,Inhib
Mean,Residuals,0.6839605679010804,apoe,Inhib
3rd Qu.,APOE,0.025545577618116135,apoe,Inhib
3rd Qu.,exp_round,0.10091654865961605,apoe,Inhib
3rd Qu.,seq_round,2.8845174823627056e-12,apoe,Inhib
3rd Qu.,Sex,4.428281429650915e-12,apoe,Inhib
3rd Qu.,Anc_Afr,0.04451454831223895,apoe,Inhib
3rd Qu.,Age,0.03694543911004872,apoe,Inhib
3rd Qu.,Rin,0.04589220891937573,apoe,Inhib
3rd Qu.,pseudo_expr_chrM_ratio,0.09151683682972322,apoe,Inhib
3rd Qu.,ncells,0.06964001332599608,apoe,Inhib
3rd Qu.,Residuals,0.8180855977010388,apoe,Inhib
Max.,APOE,0.5988896591357454,apoe,Inhib
Max.,exp_round,0.8762055498667266,apoe,Inhib
Max.,seq_round,0.5128438564760094,apoe,Inhib
Max.,Sex,0.8715903873463233,apoe,Inhib
Max.,Anc_Afr,0.511214015934903,apoe,Inhib
Max.,Age,0.47261238866583305,apoe,Inhib
Max.,Rin,0.4188948299466837,apoe,Inhib
Max.,pseudo_expr_chrM_ratio,0.7841051980374573,apoe,Inhib
Max.,ncells,0.4695406321559155,apoe,Inhib
Max.,Residuals,0.995819137593436,apoe,Inhib
Min.,APOE_E4E4,0,e4e4,Inhib
Min.,exp_round,0,e4e4,Inhib
Min.,seq_round,0,e4e4,Inhib
Min.,Sex,0,e4e4,Inhib
Min.,Anc_Afr,5.115423319750982e-12,e4e4,Inhib
Min.,Age,2.4847620336347993e-10,e4e4,Inhib
Min.,Rin,1.5071759792041276e-10,e4e4,Inhib
Min.,pseudo_expr_chrM_ratio,1.2035933056165856e-10,e4e4,Inhib
Min.,ncells,6.037792914515746e-11,e4e4,Inhib
Min.,Residuals,0.0018183295978770157,e4e4,Inhib
1st Qu.,APOE_E4E4,0,e4e4,Inhib
1st Qu.,exp_round,0,e4e4,Inhib
1st Qu.,seq_round,0,e4e4,Inhib
1st Qu.,Sex,0,e4e4,Inhib
1st Qu.,Anc_Afr,0.0031209417642346074,e4e4,Inhib
1st Qu.,Age,0.0029423584614370864,e4e4,Inhib
1st Qu.,Rin,0.004041552944484619,e4e4,Inhib
1st Qu.,pseudo_expr_chrM_ratio,0.007854989854964228,e4e4,Inhib
1st Qu.,ncells,0.005359020211040816,e4e4,Inhib
1st Qu.,Residuals,0.5862027448876941,e4e4,Inhib
Median,APOE_E4E4,0,e4e4,Inhib
Median,exp_round,3.031899032759068e-14,e4e4,Inhib
Median,seq_round,0,e4e4,Inhib
Median,Sex,0,e4e4,Inhib
Median,Anc_Afr,0.014347509419588324,e4e4,Inhib
Median,Age,0.013188504768151341,e4e4,Inhib
Median,Rin,0.016786955459760167,e4e4,Inhib
Median,pseudo_expr_chrM_ratio,0.03229710444009116,e4e4,Inhib
Median,ncells,0.023514300167056936,e4e4,Inhib
Median,Residuals,0.7235412931537318,e4e4,Inhib
Mean,APOE_E4E4,0.012558263817024224,e4e4,Inhib
Mean,exp_round,0.06345571329832729,e4e4,Inhib
Mean,seq_round,0.011077010281532691,e4e4,Inhib
Mean,Sex,0.009087265692439775,e4e4,Inhib
Mean,Anc_Afr,0.030786639757843962,e4e4,Inhib
Mean,Age,0.029111677650469264,e4e4,Inhib
Mean,Rin,0.0345124763031273,e4e4,Inhib
Mean,pseudo_expr_chrM_ratio,0.06885839129604804,e4e4,Inhib
Mean,ncells,0.0442130725108237,e4e4,Inhib
Mean,Residuals,0.6963394893923638,e4e4,Inhib
3rd Qu.,APOE_E4E4,0,e4e4,Inhib
3rd Qu.,exp_round,0.09355346475340354,e4e4,Inhib
3rd Qu.,seq_round,3.5507442943615544e-13,e4e4,Inhib
3rd Qu.,Sex,0,e4e4,Inhib
3rd Qu.,Anc_Afr,0.04301771718460163,e4e4,Inhib
3rd Qu.,Age,0.03802671196466957,e4e4,Inhib
3rd Qu.,Rin,0.046330057131722835,e4e4,Inhib
3rd Qu.,pseudo_expr_chrM_ratio,0.09203922009013196,e4e4,Inhib
3rd Qu.,ncells,0.06376108786801041,e4e4,Inhib
3rd Qu.,Residuals,0.8293052454566529,e4e4,Inhib
Max.,APOE_E4E4,0.5898282664916107,e4e4,Inhib
Max.,exp_round,0.8542124499651683,e4e4,Inhib
Max.,seq_round,0.5128319539833918,e4e4,Inhib
Max.,Sex,0.8577659868849278,e4e4,Inhib
Max.,Anc_Afr,0.5136575951940865,e4e4,Inhib
Max.,Age,0.47376158407916485,e4e4,Inhib
Max.,Rin,0.40903258362612355,e4e4,Inhib
Max.,pseudo_expr_chrM_ratio,0.7784035470482574,e4e4,Inhib
Max.,ncells,0.5549945868651863,e4e4,Inhib
Max.,Residuals,0.9959036725627483,e4e4,Inhib
Min.,APOE_carrier,0,carrier_i,Inhib
Min.,APOE_carrier.Anc_Afr,0,carrier_i,Inhib
Min.,exp_round,0,carrier_i,Inhib
Min.,seq_round,0,carrier_i,Inhib
Min.,Sex,0,carrier_i,Inhib
Min.,Anc_Afr,5.115423308600298e-12,carrier_i,Inhib
Min.,Age,4.616381451369276e-11,carrier_i,Inhib
Min.,Rin,3.569589017109484e-11,carrier_i,Inhib
Min.,pseudo_expr_chrM_ratio,1.8906755763450107e-11,carrier_i,Inhib
Min.,ncells,6.037792915873511e-11,carrier_i,Inhib
Min.,Residuals,0.045602517325226195,carrier_i,Inhib
1st Qu.,APOE_carrier,0,carrier_i,Inhib
1st Qu.,APOE_carrier.Anc_Afr,1.3087274803787841e-15,carrier_i,Inhib
1st Qu.,exp_round,0,carrier_i,Inhib
1st Qu.,seq_round,0,carrier_i,Inhib
1st Qu.,Sex,0,carrier_i,Inhib
1st Qu.,Anc_Afr,0.0033319498342009013,carrier_i,Inhib
1st Qu.,Age,0.0028419428075051947,carrier_i,Inhib
1st Qu.,Rin,0.0038079919231982194,carrier_i,Inhib
1st Qu.,pseudo_expr_chrM_ratio,0.007262639769021657,carrier_i,Inhib
1st Qu.,ncells,0.006226275559460728,carrier_i,Inhib
1st Qu.,Residuals,0.6086064022354076,carrier_i,Inhib
Median,APOE_carrier,0,carrier_i,Inhib
Median,APOE_carrier.Anc_Afr,2.462427833653958e-13,carrier_i,Inhib
Median,exp_round,7.463536134326397e-11,carrier_i,Inhib
Median,seq_round,0,carrier_i,Inhib
Median,Sex,0,carrier_i,Inhib
Median,Anc_Afr,0.015218091470779106,carrier_i,Inhib
Median,Age,0.012900192678399664,carrier_i,Inhib
Median,Rin,0.016380697925765526,carrier_i,Inhib
Median,pseudo_expr_chrM_ratio,0.02982262182388188,carrier_i,Inhib
Median,ncells,0.027212636091723804,carrier_i,Inhib
Median,Residuals,0.7389150550257313,carrier_i,Inhib
Mean,APOE_carrier,0.013093769694493019,carrier_i,Inhib
Mean,APOE_carrier.Anc_Afr,0.01979003245138907,carrier_i,Inhib
Mean,exp_round,0.022461744324225565,carrier_i,Inhib
Mean,seq_round,0.012749738581444802,carrier_i,Inhib
Mean,Sex,0.006708328548926217,carrier_i,Inhib
Mean,Anc_Afr,0.03179605182052261,carrier_i,Inhib
Mean,Age,0.028556593574841613,carrier_i,Inhib
Mean,Rin,0.03367934919908047,carrier_i,Inhib
Mean,pseudo_expr_chrM_ratio,0.06680129452655824,carrier_i,Inhib
Mean,ncells,0.050462569496028224,carrier_i,Inhib
Mean,Residuals,0.7139005277824901,carrier_i,Inhib
3rd Qu.,APOE_carrier,0,carrier_i,Inhib
3rd Qu.,APOE_carrier.Anc_Afr,5.737483124822282e-13,carrier_i,Inhib
3rd Qu.,exp_round,1.2301067516701999e-9,carrier_i,Inhib
3rd Qu.,seq_round,0,carrier_i,Inhib
3rd Qu.,Sex,0,carrier_i,Inhib
3rd Qu.,Anc_Afr,0.044549675944149256,carrier_i,Inhib
3rd Qu.,Age,0.03711789763160551,carrier_i,Inhib
3rd Qu.,Rin,0.04573801256600839,carrier_i,Inhib
3rd Qu.,pseudo_expr_chrM_ratio,0.08794277100845513,carrier_i,Inhib
3rd Qu.,ncells,0.0736186412868547,carrier_i,Inhib
3rd Qu.,Residuals,0.84191317780517,carrier_i,Inhib
Max.,APOE_carrier,0.48820656261161466,carrier_i,Inhib
Max.,APOE_carrier.Anc_Afr,0.6998434190989714,carrier_i,Inhib
Max.,exp_round,0.6598157420337287,carrier_i,Inhib
Max.,seq_round,0.4197626609948482,carrier_i,Inhib
Max.,Sex,0.8813507519928337,carrier_i,Inhib
Max.,Anc_Afr,0.4915114126252307,carrier_i,Inhib
Max.,Age,0.454592010188263,carrier_i,Inhib
Max.,Rin,0.4592514616404408,carrier_i,Inhib
Max.,pseudo_expr_chrM_ratio,0.7961140730268044,carrier_i,Inhib
Max.,ncells,0.4617662610548747,carrier_i,Inhib
Max.,Residuals,0.9959036725627451,carrier_i,Inhib
Min.,APOE,0,apoe_i,Inhib
Min.,APOE.Anc_Afr,0,apoe_i,Inhib
Min.,exp_round,0,apoe_i,Inhib
Min.,seq_round,0,apoe_i,Inhib
Min.,Sex,0,apoe_i,Inhib
Min.,Anc_Afr,5.11542094386322e-12,apoe_i,Inhib
Min.,Age,3.900596022454238e-10,apoe_i,Inhib
Min.,Rin,4.801083144870545e-14,apoe_i,Inhib
Min.,pseudo_expr_chrM_ratio,1.7939291028583623e-11,apoe_i,Inhib
Min.,ncells,1.4094651484074328e-10,apoe_i,Inhib
Min.,Residuals,0.00297930045828701,apoe_i,Inhib
1st Qu.,APOE,0,apoe_i,Inhib
1st Qu.,APOE.Anc_Afr,2.221492728969414e-13,apoe_i,Inhib
1st Qu.,exp_round,1.8873967983147116e-12,apoe_i,Inhib
1st Qu.,seq_round,0,apoe_i,Inhib
1st Qu.,Sex,0,apoe_i,Inhib
1st Qu.,Anc_Afr,0.003074582780377592,apoe_i,Inhib
1st Qu.,Age,0.0026749876697453306,apoe_i,Inhib
1st Qu.,Rin,0.0036188523598325115,apoe_i,Inhib
1st Qu.,pseudo_expr_chrM_ratio,0.006535284692871893,apoe_i,Inhib
1st Qu.,ncells,0.005394276106424623,apoe_i,Inhib
1st Qu.,Residuals,0.49754075880691373,apoe_i,Inhib
Median,APOE,0,apoe_i,Inhib
Median,APOE.Anc_Afr,1.7020733724238033e-05,apoe_i,Inhib
Median,exp_round,7.144449217434789e-11,apoe_i,Inhib
Median,seq_round,0,apoe_i,Inhib
Median,Sex,0,apoe_i,Inhib
Median,Anc_Afr,0.013922143889835797,apoe_i,Inhib
Median,Age,0.012258816586899675,apoe_i,Inhib
Median,Rin,0.015968911450128905,apoe_i,Inhib
Median,pseudo_expr_chrM_ratio,0.02811678698366005,apoe_i,Inhib
Median,ncells,0.023120149711244427,apoe_i,Inhib
Median,Residuals,0.6642641448865503,apoe_i,Inhib
Mean,APOE,0.04276597640289621,apoe_i,Inhib
Mean,APOE.Anc_Afr,0.08302535543965521,apoe_i,Inhib
Mean,exp_round,0.017933149019429395,apoe_i,Inhib
Mean,seq_round,0.01266868994611344,apoe_i,Inhib
Mean,Sex,0.008133616043049144,apoe_i,Inhib
Mean,Anc_Afr,0.02890727445797294,apoe_i,Inhib
Mean,Age,0.027272153988105646,apoe_i,Inhib
Mean,Rin,0.032091680264444235,apoe_i,Inhib
Mean,pseudo_expr_chrM_ratio,0.06449772808764628,apoe_i,Inhib
Mean,ncells,0.044528888215949296,apoe_i,Inhib
Mean,Residuals,0.6381754881347382,apoe_i,Inhib
3rd Qu.,APOE,0.05026098262258542,apoe_i,Inhib
3rd Qu.,APOE.Anc_Afr,0.11183744844261301,apoe_i,Inhib
3rd Qu.,exp_round,9.11754982005679e-10,apoe_i,Inhib
3rd Qu.,seq_round,4.4390243410763024e-10,apoe_i,Inhib
3rd Qu.,Sex,0,apoe_i,Inhib
3rd Qu.,Anc_Afr,0.03889352426341932,apoe_i,Inhib
3rd Qu.,Age,0.035003479654681806,apoe_i,Inhib
3rd Qu.,Rin,0.04404406571778281,apoe_i,Inhib
3rd Qu.,pseudo_expr_chrM_ratio,0.084338577291839,apoe_i,Inhib
3rd Qu.,ncells,0.06373391311519595,apoe_i,Inhib
3rd Qu.,Residuals,0.8021604844607714,apoe_i,Inhib
Max.,APOE,0.6205039464135997,apoe_i,Inhib
Max.,APOE.Anc_Afr,0.8670493923545912,apoe_i,Inhib
Max.,exp_round,0.6619863139002856,apoe_i,Inhib
Max.,seq_round,0.4040519835576338,apoe_i,Inhib
Max.,Sex,0.8541773384908473,apoe_i,Inhib
Max.,Anc_Afr,0.49955532902628647,apoe_i,Inhib
Max.,Age,0.47235447160370847,apoe_i,Inhib
Max.,Rin,0.45924844630930994,apoe_i,Inhib
Max.,pseudo_expr_chrM_ratio,0.7961732056022089,apoe_i,Inhib
Max.,ncells,0.4617662610548447,apoe_i,Inhib
Max.,Residuals,0.9951637215912938,apoe_i,Inhib
Min.,APOE_E4E4,0,e4e4_i,Inhib
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,Inhib
Min.,exp_round,0,e4e4_i,Inhib
Min.,seq_round,0,e4e4_i,Inhib
Min.,Sex,0,e4e4_i,Inhib
Min.,Anc_Afr,2.3270521174653433e-12,e4e4_i,Inhib
Min.,Age,6.282543040869737e-10,e4e4_i,Inhib
Min.,Rin,1.507093922245162e-10,e4e4_i,Inhib
Min.,pseudo_expr_chrM_ratio,1.2035917210594904e-10,e4e4_i,Inhib
Min.,ncells,6.037792914515746e-11,e4e4_i,Inhib
Min.,Residuals,0.0017003543497055543,e4e4_i,Inhib
1st Qu.,APOE_E4E4,0,e4e4_i,Inhib
1st Qu.,APOE_E4E4.Anc_Afr,2.9127018043726236e-17,e4e4_i,Inhib
1st Qu.,exp_round,0,e4e4_i,Inhib
1st Qu.,seq_round,0,e4e4_i,Inhib
1st Qu.,Sex,0,e4e4_i,Inhib
1st Qu.,Anc_Afr,0.0032293212875167117,e4e4_i,Inhib
1st Qu.,Age,0.0027098094285685614,e4e4_i,Inhib
1st Qu.,Rin,0.0038817466392091476,e4e4_i,Inhib
1st Qu.,pseudo_expr_chrM_ratio,0.007392827078008125,e4e4_i,Inhib
1st Qu.,ncells,0.004982415493342026,e4e4_i,Inhib
1st Qu.,Residuals,0.5456347693496868,e4e4_i,Inhib
Median,APOE_E4E4,0,e4e4_i,Inhib
Median,APOE_E4E4.Anc_Afr,8.24267926083207e-12,e4e4_i,Inhib
Median,exp_round,7.154623584127985e-11,e4e4_i,Inhib
Median,seq_round,0,e4e4_i,Inhib
Median,Sex,0,e4e4_i,Inhib
Median,Anc_Afr,0.014655545949942485,e4e4_i,Inhib
Median,Age,0.012660315791468701,e4e4_i,Inhib
Median,Rin,0.016136300151961738,e4e4_i,Inhib
Median,pseudo_expr_chrM_ratio,0.031305990787305324,e4e4_i,Inhib
Median,ncells,0.022022320627935375,e4e4_i,Inhib
Median,Residuals,0.7010284159644873,e4e4_i,Inhib
Mean,APOE_E4E4,0.01852626667103503,e4e4_i,Inhib
Mean,APOE_E4E4.Anc_Afr,0.030831851284932047,e4e4_i,Inhib
Mean,exp_round,0.06212406619082203,e4e4_i,Inhib
Mean,seq_round,0.010742485809555535,e4e4_i,Inhib
Mean,Sex,0.008835238985965325,e4e4_i,Inhib
Mean,Anc_Afr,0.030802875933444294,e4e4_i,Inhib
Mean,Age,0.028132115151418693,e4e4_i,Inhib
Mean,Rin,0.03349551558549594,e4e4_i,Inhib
Mean,pseudo_expr_chrM_ratio,0.06732093126029653,e4e4_i,Inhib
Mean,ncells,0.04255418649852417,e4e4_i,Inhib
Mean,Residuals,0.6666344666285104,e4e4_i,Inhib
3rd Qu.,APOE_E4E4,1.6068436407744709e-9,e4e4_i,Inhib
3rd Qu.,APOE_E4E4.Anc_Afr,1.9221567555963015e-8,e4e4_i,Inhib
3rd Qu.,exp_round,0.09184133341595963,e4e4_i,Inhib
3rd Qu.,seq_round,4.678364029228255e-11,e4e4_i,Inhib
3rd Qu.,Sex,0,e4e4_i,Inhib
3rd Qu.,Anc_Afr,0.042885497520314834,e4e4_i,Inhib
3rd Qu.,Age,0.03683037299259925,e4e4_i,Inhib
3rd Qu.,Rin,0.04477247880916186,e4e4_i,Inhib
3rd Qu.,pseudo_expr_chrM_ratio,0.08960969921440093,e4e4_i,Inhib
3rd Qu.,ncells,0.060711685150384054,e4e4_i,Inhib
3rd Qu.,Residuals,0.820565435036901,e4e4_i,Inhib
Max.,APOE_E4E4,0.62847725562495,e4e4_i,Inhib
Max.,APOE_E4E4.Anc_Afr,0.7688096112737612,e4e4_i,Inhib
Max.,exp_round,0.7020603148993315,e4e4_i,Inhib
Max.,seq_round,0.5128455949019928,e4e4_i,Inhib
Max.,Sex,0.8620306806723359,e4e4_i,Inhib
Max.,Anc_Afr,0.5136556911333378,e4e4_i,Inhib
Max.,Age,0.4737003972900688,e4e4_i,Inhib
Max.,Rin,0.40903243085203944,e4e4_i,Inhib
Max.,pseudo_expr_chrM_ratio,0.7784050651148321,e4e4_i,Inhib
Max.,ncells,0.5549942266634448,e4e4_i,Inhib
Max.,Residuals,0.9959036588748299,e4e4_i,Inhib
