metric,name,value,form,cell_type
Max.,Sex,0.8788244551257991,carrier,Oligo
Max.,Anc_Afr,0.6158866557296172,carrier,Oligo
Max.,Age,0.4859627695637081,carrier,Oligo
Max.,Rin,0.5741595043926195,carrier,Oligo
Max.,pseudo_expr_chrM_ratio,0.8691332076789872,carrier,Oligo
Max.,ncells,0.4913190644173593,carrier,Oligo
Max.,Residuals,0.9960224057334215,carrier,Oligo
Min.,APOE,0,apoe,Oligo
Min.,exp_round,0,apoe,Oligo
Min.,seq_round,0,apoe,Oligo
Min.,Sex,0,apoe,Oligo
Min.,Anc_Afr,1.5269555538865723e-30,apoe,Oligo
Min.,Age,1.6794129404913034e-28,apoe,Oligo
Min.,Rin,6.998042692893606e-30,apoe,Oligo
Min.,pseudo_expr_chrM_ratio,2.6567422130077196e-29,apoe,Oligo
Min.,ncells,1.9097261619029496e-29,apoe,Oligo
Min.,Residuals,1.1620640277572003e-14,apoe,Oligo
1st Qu.,APOE,0,apoe,Oligo
1st Qu.,exp_round,0,apoe,Oligo
1st Qu.,seq_round,0,apoe,Oligo
1st Qu.,Sex,8.898168481088318e-20,apoe,Oligo
1st Qu.,Anc_Afr,0.007339362293809978,apoe,Oligo
1st Qu.,Age,0.0023132526216139548,apoe,Oligo
1st Qu.,Rin,0.007719574441614809,apoe,Oligo
1st Qu.,pseudo_expr_chrM_ratio,0.00846252598826297,apoe,Oligo
1st Qu.,ncells,0.007868765745624078,apoe,Oligo
1st Qu.,Residuals,0.48699039317433496,apoe,Oligo
Median,APOE,0,apoe,Oligo
Median,exp_round,0,apoe,Oligo
Median,seq_round,0,apoe,Oligo
Median,Sex,1.321211170290721e-14,apoe,Oligo
Median,Anc_Afr,0.029646233826993537,apoe,Oligo
Median,Age,0.0089591160561634485,apoe,Oligo
Median,Rin,0.032388270706894935,apoe,Oligo
Median,pseudo_expr_chrM_ratio,0.039305441435639604,apoe,Oligo
Median,ncells,0.03323338552519604,apoe,Oligo
Median,Residuals,0.6283831541806583,apoe,Oligo
Mean,APOE,0.025754619927208018,apoe,Oligo
Mean,exp_round,0.04619144074197443,apoe,Oligo
Mean,seq_round,0.012824880209889034,apoe,Oligo
Mean,Sex,1.3541368241736559e-5,apoe,Oligo
Mean,Anc_Afr,0.050053592159613094,apoe,Oligo
Mean,Age,0.021808453331403188,apoe,Oligo
Mean,Rin,0.06091075517892736,apoe,Oligo
Mean,pseudo_expr_chrM_ratio,0.11498554665744316,apoe,Oligo
Mean,ncells,0.0556361529927224,apoe,Oligo
Mean,Residuals,0.6118210174325776,apoe,Oligo
3rd Qu.,APOE,0.0048222500747523815,apoe,Oligo
3rd Qu.,exp_round,0.06392777081963316,apoe,Oligo
3rd Qu.,seq_round,1.7809837361380348e-10,apoe,Oligo
3rd Qu.,Sex,1.0102314391291073e-13,apoe,Oligo
3rd Qu.,Anc_Afr,0.07723379750724918,apoe,Oligo
3rd Qu.,Age,0.027116049793801653,apoe,Oligo
3rd Qu.,Rin,0.09133005931696075,apoe,Oligo
3rd Qu.,pseudo_expr_chrM_ratio,0.17099749410207898,apoe,Oligo
3rd Qu.,ncells,0.0814510314135808,apoe,Oligo
3rd Qu.,Residuals,0.7549952330967504,apoe,Oligo
Max.,APOE,0.538532857182947,apoe,Oligo
Max.,exp_round,0.8154707890603479,apoe,Oligo
Max.,seq_round,0.5010691054665245,apoe,Oligo
Max.,Sex,0.24162731600046963,apoe,Oligo
Max.,Anc_Afr,0.6073738038208679,apoe,Oligo
Max.,Age,0.4716081188495319,apoe,Oligo
Max.,Rin,0.574159504392616,apoe,Oligo
Max.,pseudo_expr_chrM_ratio,0.8646206625606433,apoe,Oligo
Max.,ncells,0.5602525393018563,apoe,Oligo
Max.,Residuals,0.9952741581346131,apoe,Oligo
Min.,APOE_E4E4,0,e4e4,Oligo
Min.,exp_round,0,e4e4,Oligo
Min.,seq_round,0,e4e4,Oligo
Min.,Sex,0,e4e4,Oligo
Min.,Anc_Afr,1.3779457554574614e-10,e4e4,Oligo
Min.,Age,9.74541887289608e-13,e4e4,Oligo
Min.,Rin,1.3000995134455552e-11,e4e4,Oligo
Min.,pseudo_expr_chrM_ratio,7.105735278142414e-11,e4e4,Oligo
Min.,ncells,1.5419721612916654e-10,e4e4,Oligo
Min.,Residuals,3.785196007721195e-4,e4e4,Oligo
1st Qu.,APOE_E4E4,0,e4e4,Oligo
1st Qu.,exp_round,0,e4e4,Oligo
1st Qu.,seq_round,0,e4e4,Oligo
1st Qu.,Sex,0,e4e4,Oligo
1st Qu.,Anc_Afr,0.007417548250728323,e4e4,Oligo
1st Qu.,Age,0.002284476222977629,e4e4,Oligo
1st Qu.,Rin,0.007606865457060862,e4e4,Oligo
1st Qu.,pseudo_expr_chrM_ratio,0.008462525988262649,e4e4,Oligo
1st Qu.,ncells,0.007860800654870999,e4e4,Oligo
1st Qu.,Residuals,0.4930955202043811,e4e4,Oligo
Median,APOE_E4E4,0,e4e4,Oligo
Median,exp_round,1.8595396490941207e-16,e4e4,Oligo
Median,seq_round,0,e4e4,Oligo
Median,Sex,0,e4e4,Oligo
Median,Anc_Afr,0.03178211393547363,e4e4,Oligo
Median,Age,0.009116844304612756,e4e4,Oligo
Median,Rin,0.03201269255378617,e4e4,Oligo
Median,pseudo_expr_chrM_ratio,0.036483387559506406,e4e4,Oligo
Median,ncells,0.03264100170519478,e4e4,Oligo
Median,Residuals,0.6351545410109645,e4e4,Oligo
Mean,APOE_E4E4,0.007505107171293223,e4e4,Oligo
Mean,exp_round,0.046328002401108105,e4e4,Oligo
Mean,seq_round,0.013512321082572892,e4e4,Oligo
Mean,Sex,0.013317804722721413,e4e4,Oligo
Mean,Anc_Afr,0.051521245527182846,e4e4,Oligo
Mean,Age,0.021920395765189192,e4e4,Oligo
Mean,Rin,0.0611049246779976,e4e4,Oligo
Mean,pseudo_expr_chrM_ratio,0.11317182880613635,e4e4,Oligo
Mean,ncells,0.05191534390394066,e4e4,Oligo
Mean,Residuals,0.6197030259418578,e4e4,Oligo
3rd Qu.,APOE_E4E4,0,e4e4,Oligo
3rd Qu.,exp_round,0.0628977675212182,e4e4,Oligo
3rd Qu.,seq_round,2.3999078719653163e-12,e4e4,Oligo
3rd Qu.,Sex,0,e4e4,Oligo
3rd Qu.,Anc_Afr,0.07961617937790438,e4e4,Oligo
3rd Qu.,Age,0.02772665334693957,e4e4,Oligo
3rd Qu.,Rin,0.09135279423878076,e4e4,Oligo
3rd Qu.,pseudo_expr_chrM_ratio,0.16740896717073953,e4e4,Oligo
3rd Qu.,ncells,0.07592009607859906,e4e4,Oligo
3rd Qu.,Residuals,0.7651676299956842,e4e4,Oligo
Max.,APOE_E4E4,0.5768777574933218,e4e4,Oligo
Max.,exp_round,0.8154488540989491,e4e4,Oligo
Max.,seq_round,0.5213375217672628,e4e4,Oligo
Max.,Sex,0.867175199995864,e4e4,Oligo
Max.,Anc_Afr,0.607520030226472,e4e4,Oligo
Max.,Age,0.4716004768472119,e4e4,Oligo
Max.,Rin,0.5741595043926195,e4e4,Oligo
Max.,pseudo_expr_chrM_ratio,0.8646206625606433,e4e4,Oligo
Max.,ncells,0.4481354303673222,e4e4,Oligo
Max.,Residuals,0.9960224057334215,e4e4,Oligo
Min.,APOE_carrier,0,carrier_i,Oligo
Min.,APOE_carrier.Anc_Afr,0,carrier_i,Oligo
Min.,exp_round,0,carrier_i,Oligo
Min.,seq_round,0,carrier_i,Oligo
Min.,Sex,0,carrier_i,Oligo
Min.,Anc_Afr,1.378077168332105e-10,carrier_i,Oligo
Min.,Age,9.74806780759886e-13,carrier_i,Oligo
Min.,Rin,1.3000995954241795e-11,carrier_i,Oligo
Min.,pseudo_expr_chrM_ratio,5.4120631304088724e-11,carrier_i,Oligo
Min.,ncells,4.094529193820108e-10,carrier_i,Oligo
Min.,Residuals,0.07623765990376598,carrier_i,Oligo
1st Qu.,APOE_carrier,1.0041888196917633e-9,carrier_i,Oligo
1st Qu.,APOE_carrier.Anc_Afr,4.130797482348469e-9,carrier_i,Oligo
1st Qu.,exp_round,5.196639449445643e-12,carrier_i,Oligo
1st Qu.,seq_round,0,carrier_i,Oligo
1st Qu.,Sex,1.4146910467489525e-11,carrier_i,Oligo
1st Qu.,Anc_Afr,0.007130643336889109,carrier_i,Oligo
1st Qu.,Age,0.0019873281588434657,carrier_i,Oligo
1st Qu.,Rin,0.008300430147464653,carrier_i,Oligo
1st Qu.,pseudo_expr_chrM_ratio,0.007781697503649706,carrier_i,Oligo
1st Qu.,ncells,0.007617239114681221,carrier_i,Oligo
1st Qu.,Residuals,0.471418409930112,carrier_i,Oligo
Median,APOE_carrier,2.7225492429253455e-9,carrier_i,Oligo
Median,APOE_carrier.Anc_Afr,1.1143378843386016e-8,carrier_i,Oligo
Median,exp_round,1.500776509953815e-9,carrier_i,Oligo
Median,seq_round,0,carrier_i,Oligo
Median,Sex,3.052440822237509e-11,carrier_i,Oligo
Median,Anc_Afr,0.03010148780737647,carrier_i,Oligo
Median,Age,0.007963722356081965,carrier_i,Oligo
Median,Rin,0.034187204924036256,carrier_i,Oligo
Median,pseudo_expr_chrM_ratio,0.0341790655011834,carrier_i,Oligo
Median,ncells,0.029514069788277024,carrier_i,Oligo
Median,Residuals,0.6322982541046966,carrier_i,Oligo
Mean,APOE_carrier,0.017460071361464602,carrier_i,Oligo
Mean,APOE_carrier.Anc_Afr,0.042442938725476186,carrier_i,Oligo
Mean,exp_round,0.020668613004729105,carrier_i,Oligo
Mean,seq_round,0.012937778798655639,carrier_i,Oligo
Mean,Sex,3.3866240990952537e-4,carrier_i,Oligo
Mean,Anc_Afr,0.04916284561231153,carrier_i,Oligo
Mean,Age,0.020145354397106695,carrier_i,Oligo
Mean,Rin,0.06134317318849625,carrier_i,Oligo
Mean,pseudo_expr_chrM_ratio,0.11060857125612295,carrier_i,Oligo
Mean,ncells,0.05037614168472602,carrier_i,Oligo
Mean,Residuals,0.6145158495610015,carrier_i,Oligo
3rd Qu.,APOE_carrier,7.840613747613398e-8,carrier_i,Oligo
3rd Qu.,APOE_carrier.Anc_Afr,0.016808957577934217,carrier_i,Oligo
3rd Qu.,exp_round,1.1456667017887552e-4,carrier_i,Oligo
3rd Qu.,seq_round,1.0883824283127186e-9,carrier_i,Oligo
3rd Qu.,Sex,1.91207830371188e-9,carrier_i,Oligo
3rd Qu.,Anc_Afr,0.0750234719351304,carrier_i,Oligo
3rd Qu.,Age,0.025061647404339516,carrier_i,Oligo
3rd Qu.,Rin,0.09396605807831587,carrier_i,Oligo
3rd Qu.,pseudo_expr_chrM_ratio,0.1624116582003141,carrier_i,Oligo
3rd Qu.,ncells,0.07431943617514689,carrier_i,Oligo
3rd Qu.,Residuals,0.7689176137717192,carrier_i,Oligo
Max.,APOE_carrier,0.40171525619247894,carrier_i,Oligo
Max.,APOE_carrier.Anc_Afr,0.6642373783882398,carrier_i,Oligo
Max.,exp_round,0.6287014374369084,carrier_i,Oligo
Max.,seq_round,0.4262262905496937,carrier_i,Oligo
Max.,Sex,0.8624096892943013,carrier_i,Oligo
Max.,Anc_Afr,0.614859154044166,carrier_i,Oligo
Max.,Age,0.4717384425617126,carrier_i,Oligo
Max.,Rin,0.5684460338054806,carrier_i,Oligo
Max.,pseudo_expr_chrM_ratio,0.8646206620291018,carrier_i,Oligo
Max.,ncells,0.4844790467463802,carrier_i,Oligo
Max.,Residuals,0.9944719762372216,carrier_i,Oligo
Min.,APOE,0,apoe_i,Oligo
Min.,APOE.Anc_Afr,0,apoe_i,Oligo
Min.,exp_round,0,apoe_i,Oligo
Min.,seq_round,0,apoe_i,Oligo
Min.,Sex,0,apoe_i,Oligo
Min.,Anc_Afr,4.0997609112707355e-29,apoe_i,Oligo
Min.,Age,3.1900264258150464e-28,apoe_i,Oligo
Min.,Rin,3.866284280077172e-28,apoe_i,Oligo
Min.,pseudo_expr_chrM_ratio,1.6374547328497046e-33,apoe_i,Oligo
Min.,ncells,7.174063206549285e-29,apoe_i,Oligo
Min.,Residuals,1.8442043485204323e-14,apoe_i,Oligo
1st Qu.,APOE,0,apoe_i,Oligo
1st Qu.,APOE.Anc_Afr,3.1858291438224374e-11,apoe_i,Oligo
1st Qu.,exp_round,0,apoe_i,Oligo
1st Qu.,seq_round,0,apoe_i,Oligo
1st Qu.,Sex,0,apoe_i,Oligo
1st Qu.,Anc_Afr,0.005762209328783853,apoe_i,Oligo
1st Qu.,Age,0.0020471883215520672,apoe_i,Oligo
1st Qu.,Rin,0.006315488527886803,apoe_i,Oligo
1st Qu.,pseudo_expr_chrM_ratio,0.006346431959825333,apoe_i,Oligo
1st Qu.,ncells,0.0058362505780388246,apoe_i,Oligo
1st Qu.,Residuals,0.2994885628106041,apoe_i,Oligo
Median,APOE,1.5552084881377058e-7,apoe_i,Oligo
Median,APOE.Anc_Afr,0.01660050002804688,apoe_i,Oligo
Median,exp_round,4.949332988736103e-12,apoe_i,Oligo
Median,seq_round,0,apoe_i,Oligo
Median,Sex,0,apoe_i,Oligo
Median,Anc_Afr,0.023262532564623746,apoe_i,Oligo
Median,Age,0.009090015142417194,apoe_i,Oligo
Median,Rin,0.029039457008605923,apoe_i,Oligo
Median,pseudo_expr_chrM_ratio,0.03604607998703732,apoe_i,Oligo
Median,ncells,0.02720568442233422,apoe_i,Oligo
Median,Residuals,0.47348101772788487,apoe_i,Oligo
Mean,APOE,0.05907025902675106,apoe_i,Oligo
Mean,APOE.Anc_Afr,0.1111897148076031,apoe_i,Oligo
Mean,exp_round,0.0433706492100851,apoe_i,Oligo
Mean,seq_round,0.014204965299606706,apoe_i,Oligo
Mean,Sex,0.013354051167139593,apoe_i,Oligo
Mean,Anc_Afr,0.04249582121291503,apoe_i,Oligo
Mean,Age,0.020821467612265138,apoe_i,Oligo
Mean,Rin,0.05163674106050542,apoe_i,Oligo
Mean,pseudo_expr_chrM_ratio,0.1053812391568214,apoe_i,Oligo
Mean,ncells,0.05019103845283102,apoe_i,Oligo
Mean,Residuals,0.48828405299347644,apoe_i,Oligo
3rd Qu.,APOE,0.1036673824791392,apoe_i,Oligo
3rd Qu.,APOE.Anc_Afr,0.1854773708871657,apoe_i,Oligo
3rd Qu.,exp_round,0.060783839564453386,apoe_i,Oligo
3rd Qu.,seq_round,3.4874973134512238e-9,apoe_i,Oligo
3rd Qu.,Sex,0,apoe_i,Oligo
3rd Qu.,Anc_Afr,0.06409615982866253,apoe_i,Oligo
3rd Qu.,Age,0.02586029535189997,apoe_i,Oligo
3rd Qu.,Rin,0.07932416633286299,apoe_i,Oligo
3rd Qu.,pseudo_expr_chrM_ratio,0.15266802523894907,apoe_i,Oligo
3rd Qu.,ncells,0.07292096921092184,apoe_i,Oligo
3rd Qu.,Residuals,0.665981560559705,apoe_i,Oligo
Max.,APOE,0.5250184532019272,apoe_i,Oligo
Max.,APOE.Anc_Afr,0.9071023490109631,apoe_i,Oligo
Max.,exp_round,0.8154492586029084,apoe_i,Oligo
Max.,seq_round,0.5221811106502493,apoe_i,Oligo
Max.,Sex,0.8869998767557815,apoe_i,Oligo
Max.,Anc_Afr,0.5532325425550421,apoe_i,Oligo
Max.,Age,0.3920689549030721,apoe_i,Oligo
Max.,Rin,0.5617210062308382,apoe_i,Oligo
Max.,pseudo_expr_chrM_ratio,0.8646206625326208,apoe_i,Oligo
Max.,ncells,0.5639982337244731,apoe_i,Oligo
Max.,Residuals,0.9952741559387535,apoe_i,Oligo
Min.,APOE_E4E4,0,e4e4_i,Oligo
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,Oligo
Min.,exp_round,0,e4e4_i,Oligo
Min.,seq_round,0,e4e4_i,Oligo
Min.,Sex,0,e4e4_i,Oligo
Min.,Anc_Afr,1.3779457567508444e-10,e4e4_i,Oligo
Min.,Age,9.746503974829923e-13,e4e4_i,Oligo
Min.,Rin,1.3000995126988367e-11,e4e4_i,Oligo
Min.,pseudo_expr_chrM_ratio,6.412353357649435e-11,e4e4_i,Oligo
Min.,ncells,1.5419721569071189e-10,e4e4_i,Oligo
Min.,Residuals,3.785081261540583e-4,e4e4_i,Oligo
1st Qu.,APOE_E4E4,0,e4e4_i,Oligo
1st Qu.,APOE_E4E4.Anc_Afr,3.869800190948781e-17,e4e4_i,Oligo
1st Qu.,exp_round,0,e4e4_i,Oligo
1st Qu.,seq_round,0,e4e4_i,Oligo
1st Qu.,Sex,0,e4e4_i,Oligo
1st Qu.,Anc_Afr,0.006366363002201639,e4e4_i,Oligo
1st Qu.,Age,0.002042797216553433,e4e4_i,Oligo
1st Qu.,Rin,0.006954564897674527,e4e4_i,Oligo
1st Qu.,pseudo_expr_chrM_ratio,0.008429923771259621,e4e4_i,Oligo
1st Qu.,ncells,0.007322804591142835,e4e4_i,Oligo
1st Qu.,Residuals,0.4102206018041167,e4e4_i,Oligo
Median,APOE_E4E4,0,e4e4_i,Oligo
Median,APOE_E4E4.Anc_Afr,1.745240721905577e-11,e4e4_i,Oligo
Median,exp_round,2.8822804360942765e-11,e4e4_i,Oligo
Median,seq_round,0,e4e4_i,Oligo
Median,Sex,0,e4e4_i,Oligo
Median,Anc_Afr,0.027510599377849967,e4e4_i,Oligo
Median,Age,0.00835383129622717,e4e4_i,Oligo
Median,Rin,0.02922661933104234,e4e4_i,Oligo
Median,pseudo_expr_chrM_ratio,0.036650335912277614,e4e4_i,Oligo
Median,ncells,0.03054194680052672,e4e4_i,Oligo
Median,Residuals,0.5990369285603753,e4e4_i,Oligo
Mean,APOE_E4E4,0.02254770598769277,e4e4_i,Oligo
Mean,APOE_E4E4.Anc_Afr,0.051628967669888226,e4e4_i,Oligo
Mean,exp_round,0.04352472828428835,e4e4_i,Oligo
Mean,seq_round,0.012951628351926927,e4e4_i,Oligo
Mean,Sex,0.013148498868661583,e4e4_i,Oligo
Mean,Anc_Afr,0.04635936100660942,e4e4_i,Oligo
Mean,Age,0.020799349817857287,e4e4_i,Oligo
Mean,Rin,0.05676728826090151,e4e4_i,Oligo
Mean,pseudo_expr_chrM_ratio,0.10943822552602034,e4e4_i,Oligo
Mean,ncells,0.04962234291210962,e4e4_i,Oligo
Mean,Residuals,0.5732119033140439,e4e4_i,Oligo
3rd Qu.,APOE_E4E4,1.8893312029153252e-8,e4e4_i,Oligo
3rd Qu.,APOE_E4E4.Anc_Afr,4.3935444090808887e-7,e4e4_i,Oligo
3rd Qu.,exp_round,0.05616694051311233,e4e4_i,Oligo
3rd Qu.,seq_round,2.9583641421480494e-10,e4e4_i,Oligo
3rd Qu.,Sex,0,e4e4_i,Oligo
3rd Qu.,Anc_Afr,0.06946737532092916,e4e4_i,Oligo
3rd Qu.,Age,0.02601898768797656,e4e4_i,Oligo
3rd Qu.,Rin,0.08300908219320763,e4e4_i,Oligo
3rd Qu.,pseudo_expr_chrM_ratio,0.1592940617539608,e4e4_i,Oligo
3rd Qu.,ncells,0.07162256153448304,e4e4_i,Oligo
3rd Qu.,Residuals,0.7441204988302874,e4e4_i,Oligo
Max.,APOE_E4E4,0.5903452153848923,e4e4_i,Oligo
Max.,APOE_E4E4.Anc_Afr,0.7484780881909845,e4e4_i,Oligo
Max.,exp_round,0.8154647279133851,e4e4_i,Oligo
Max.,seq_round,0.5193023322665246,e4e4_i,Oligo
Max.,Sex,0.8754832496114542,e4e4_i,Oligo
Max.,Anc_Afr,0.6074062720849746,e4e4_i,Oligo
Max.,Age,0.47160047956121204,e4e4_i,Oligo
Max.,Rin,0.5495247425030798,e4e4_i,Oligo
Max.,pseudo_expr_chrM_ratio,0.8646206625511236,e4e4_i,Oligo
Max.,ncells,0.4481354303673222,e4e4_i,Oligo
Max.,Residuals,0.9960224057334215,e4e4_i,Oligo
