metric,name,value,form,cell_type
1st Qu.,pseudo_expr_chrM_ratio,0.006810077538861049,apoe,Excit
1st Qu.,ncells,0.011069154415174202,apoe,Excit
1st Qu.,Residuals,0.5860254046560065,apoe,Excit
Median,APOE,0,apoe,Excit
Median,exp_round,0,apoe,Excit
Median,seq_round,0,apoe,Excit
Median,Sex,1.276927240674043e-12,apoe,Excit
Median,Anc_Afr,0.014723915315752293,apoe,Excit
Median,Age,0.012074946196017775,apoe,Excit
Median,Rin,0.015324618879895278,apoe,Excit
Median,pseudo_expr_chrM_ratio,0.027160962857959586,apoe,Excit
Median,ncells,0.0444752742207988,apoe,Excit
Median,Residuals,0.7106284275648327,apoe,Excit
Mean,APOE,0.03072958347114216,apoe,Excit
Mean,exp_round,0.05056186734282301,apoe,Excit
Mean,seq_round,0.01417332662203008,apoe,Excit
Mean,Sex,4.532152237828978e-4,apoe,Excit
Mean,Anc_Afr,0.02799919031680476,apoe,Excit
Mean,Age,0.028163178406334494,apoe,Excit
Mean,Rin,0.03121208987213724,apoe,Excit
Mean,pseudo_expr_chrM_ratio,0.058914341515619806,apoe,Excit
Mean,ncells,0.07094259725562765,apoe,Excit
Mean,Residuals,0.686850609973698,apoe,Excit
3rd Qu.,APOE,0.03419390776946383,apoe,Excit
3rd Qu.,exp_round,0.05303192182466844,apoe,Excit
3rd Qu.,seq_round,8.30418055671538e-6,apoe,Excit
3rd Qu.,Sex,7.558479444383998e-12,apoe,Excit
3rd Qu.,Anc_Afr,0.03899048822395609,apoe,Excit
3rd Qu.,Age,0.03633108854564522,apoe,Excit
3rd Qu.,Rin,0.04265888850561461,apoe,Excit
3rd Qu.,pseudo_expr_chrM_ratio,0.07453548851939855,apoe,Excit
3rd Qu.,ncells,0.1055409303494962,apoe,Excit
3rd Qu.,Residuals,0.8090955705842009,apoe,Excit
Max.,APOE,0.5602152134843915,apoe,Excit
Max.,exp_round,0.8547783621287665,apoe,Excit
Max.,seq_round,0.5244065234892311,apoe,Excit
Max.,Sex,0.8594632464585121,apoe,Excit
Max.,Anc_Afr,0.48433636843024763,apoe,Excit
Max.,Age,0.47647088809751603,apoe,Excit
Max.,Rin,0.45437350727924286,apoe,Excit
Max.,pseudo_expr_chrM_ratio,0.6911407747271151,apoe,Excit
Max.,ncells,0.5932347345881023,apoe,Excit
Max.,Residuals,0.9975715163149426,apoe,Excit
Min.,APOE_E4E4,0,e4e4,Excit
Min.,exp_round,0,e4e4,Excit
Min.,seq_round,0,e4e4,Excit
Min.,Sex,0,e4e4,Excit
Min.,Anc_Afr,1.5838913985423995e-11,e4e4,Excit
Min.,Age,3.0597784008950545e-10,e4e4,Excit
Min.,Rin,3.8868807412159644e-12,e4e4,Excit
Min.,pseudo_expr_chrM_ratio,2.4894404721498263e-11,e4e4,Excit
Min.,ncells,3.2334619847002757e-12,e4e4,Excit
Min.,Residuals,0.004200275934552963,e4e4,Excit
1st Qu.,APOE_E4E4,0,e4e4,Excit
1st Qu.,exp_round,0,e4e4,Excit
1st Qu.,seq_round,0,e4e4,Excit
1st Qu.,Sex,0,e4e4,Excit
1st Qu.,Anc_Afr,0.0031459860217190744,e4e4,Excit
1st Qu.,Age,0.002834231813491235,e4e4,Excit
1st Qu.,Rin,0.0035638088406015882,e4e4,Excit
1st Qu.,pseudo_expr_chrM_ratio,0.0064769064824346315,e4e4,Excit
1st Qu.,ncells,0.01020994693980477,e4e4,Excit
1st Qu.,Residuals,0.6233393101249067,e4e4,Excit
Median,APOE_E4E4,0,e4e4,Excit
Median,exp_round,0,e4e4,Excit
Median,seq_round,0,e4e4,Excit
Median,Sex,1.8645844822917904e-15,e4e4,Excit
Median,Anc_Afr,0.013294036743998056,e4e4,Excit
Median,Age,0.012555529861303634,e4e4,Excit
Median,Rin,0.015525870859310842,e4e4,Excit
Median,pseudo_expr_chrM_ratio,0.025849432755779177,e4e4,Excit
Median,ncells,0.04179589564950082,e4e4,Excit
Median,Residuals,0.7410968433648344,e4e4,Excit
Mean,APOE_E4E4,0.010834750490906833,e4e4,Excit
Mean,exp_round,0.046007061398219806,e4e4,Excit
Mean,seq_round,0.015010152453057488,e4e4,Excit
Mean,Sex,7.85425491897817e-6,e4e4,Excit
Mean,Anc_Afr,0.026231891421221506,e4e4,Excit
Mean,Age,0.028491943259742452,e4e4,Excit
Mean,Rin,0.031199881340604096,e4e4,Excit
Mean,pseudo_expr_chrM_ratio,0.0572098948290057,e4e4,Excit
Mean,ncells,0.06856051801776242,e4e4,Excit
Mean,Residuals,0.7164460525345607,e4e4,Excit
3rd Qu.,APOE_E4E4,0,e4e4,Excit
3rd Qu.,exp_round,0.03564271593583143,e4e4,Excit
3rd Qu.,seq_round,3.79681696748554e-7,e4e4,Excit
3rd Qu.,Sex,6.145579907533243e-14,e4e4,Excit
3rd Qu.,Anc_Afr,0.03575599259626035,e4e4,Excit
3rd Qu.,Age,0.03663179477829473,e4e4,Excit
3rd Qu.,Rin,0.04291738249438336,e4e4,Excit
3rd Qu.,pseudo_expr_chrM_ratio,0.07184549386232858,e4e4,Excit
3rd Qu.,ncells,0.10075267875195214,e4e4,Excit
3rd Qu.,Residuals,0.8333114345386502,e4e4,Excit
Max.,APOE_E4E4,0.5704452460483536,e4e4,Excit
Max.,exp_round,0.8547721078869969,e4e4,Excit
Max.,seq_round,0.5240067140174396,e4e4,Excit
Max.,Sex,0.18636989611745913,e4e4,Excit
Max.,Anc_Afr,0.4865903257034701,e4e4,Excit
Max.,Age,0.4764708880975176,e4e4,Excit
Max.,Rin,0.45440741249435357,e4e4,Excit
Max.,pseudo_expr_chrM_ratio,0.6911200022166691,e4e4,Excit
Max.,ncells,0.5932266077212328,e4e4,Excit
Max.,Residuals,0.9968215830042139,e4e4,Excit
Min.,APOE_carrier,0,carrier_i,Excit
Min.,APOE_carrier.Anc_Afr,0,carrier_i,Excit
Min.,exp_round,0,carrier_i,Excit
Min.,seq_round,0,carrier_i,Excit
Min.,Sex,0,carrier_i,Excit
Min.,Anc_Afr,7.898299012157087e-11,carrier_i,Excit
Min.,Age,2.4731562525345013e-11,carrier_i,Excit
Min.,Rin,7.212233782743386e-12,carrier_i,Excit
Min.,pseudo_expr_chrM_ratio,1.1470143965004565e-10,carrier_i,Excit
Min.,ncells,3.5874876653740414e-12,carrier_i,Excit
Min.,Residuals,0.02240190910668084,carrier_i,Excit
1st Qu.,APOE_carrier,1.596727029623208e-11,carrier_i,Excit
1st Qu.,APOE_carrier.Anc_Afr,2.3515161944791768e-11,carrier_i,Excit
1st Qu.,exp_round,0,carrier_i,Excit
1st Qu.,seq_round,0,carrier_i,Excit
1st Qu.,Sex,0,carrier_i,Excit
1st Qu.,Anc_Afr,0.0032959923085663046,carrier_i,Excit
1st Qu.,Age,0.0028587414901966985,carrier_i,Excit
1st Qu.,Rin,0.0035683268393686685,carrier_i,Excit
1st Qu.,pseudo_expr_chrM_ratio,0.0061980468702320934,carrier_i,Excit
1st Qu.,ncells,0.010391095808623494,carrier_i,Excit
1st Qu.,Residuals,0.6038755846527397,carrier_i,Excit
Median,APOE_carrier,2.414430253388261e-11,carrier_i,Excit
Median,APOE_carrier.Anc_Afr,5.900060734333263e-11,carrier_i,Excit
Median,exp_round,0,carrier_i,Excit
Median,seq_round,0,carrier_i,Excit
Median,Sex,0,carrier_i,Excit
Median,Anc_Afr,0.013978443678317508,carrier_i,Excit
Median,Age,0.012609617172554554,carrier_i,Excit
Median,Rin,0.015592925952517923,carrier_i,Excit
Median,pseudo_expr_chrM_ratio,0.025068780965948514,carrier_i,Excit
Median,ncells,0.04289018963047046,carrier_i,Excit
Median,Residuals,0.7301046483648481,carrier_i,Excit
Mean,APOE_carrier,1.473946660850379e-5,carrier_i,Excit
Mean,APOE_carrier.Anc_Afr,0.02286265507788338,carrier_i,Excit
Mean,exp_round,0.04468153718347818,carrier_i,Excit
Mean,seq_round,0.013794385782943792,carrier_i,Excit
Mean,Sex,0.004734258380832342,carrier_i,Excit
Mean,Anc_Afr,0.026765777516948096,carrier_i,Excit
Mean,Age,0.02820588626035499,carrier_i,Excit
Mean,Rin,0.030950637373638006,carrier_i,Excit
Mean,pseudo_expr_chrM_ratio,0.05602650328870381,carrier_i,Excit
Mean,ncells,0.06946105514591201,carrier_i,Excit
Mean,Residuals,0.7025025645226969,carrier_i,Excit
3rd Qu.,APOE_carrier,6.11302828708483e-11,carrier_i,Excit
3rd Qu.,APOE_carrier.Anc_Afr,1.4326758464823468e-10,carrier_i,Excit
3rd Qu.,exp_round,0.03767995062549815,carrier_i,Excit
3rd Qu.,seq_round,4.627464908438704e-8,carrier_i,Excit
3rd Qu.,Sex,0,carrier_i,Excit
3rd Qu.,Anc_Afr,0.03677055552078383,carrier_i,Excit
3rd Qu.,Age,0.03623780489798446,carrier_i,Excit
3rd Qu.,Rin,0.042549532053071604,carrier_i,Excit
3rd Qu.,pseudo_expr_chrM_ratio,0.06992414305783215,carrier_i,Excit
3rd Qu.,ncells,0.10221748797365723,carrier_i,Excit
3rd Qu.,Residuals,0.8258034058597332,carrier_i,Excit
Max.,APOE_carrier,0.29225371545693213,carrier_i,Excit
Max.,APOE_carrier.Anc_Afr,0.6236215583444439,carrier_i,Excit
Max.,exp_round,0.8547647924467188,carrier_i,Excit
Max.,seq_round,0.5039944864432452,carrier_i,Excit
Max.,Sex,0.8922391261017655,carrier_i,Excit
Max.,Anc_Afr,0.4865957319206545,carrier_i,Excit
Max.,Age,0.4764708880825085,carrier_i,Excit
Max.,Rin,0.4517477592870817,carrier_i,Excit
Max.,pseudo_expr_chrM_ratio,0.6911299052343889,carrier_i,Excit
Max.,ncells,0.5932377352396913,carrier_i,Excit
Max.,Residuals,0.9968215827236545,carrier_i,Excit
Min.,APOE,0,apoe_i,Excit
Min.,APOE.Anc_Afr,0,apoe_i,Excit
Min.,exp_round,0,apoe_i,Excit
Min.,seq_round,0,apoe_i,Excit
Min.,Sex,0,apoe_i,Excit
Min.,Anc_Afr,2.255662288694061e-11,apoe_i,Excit
Min.,Age,1.7044932500197067e-11,apoe_i,Excit
Min.,Rin,1.198055003152677e-10,apoe_i,Excit
Min.,pseudo_expr_chrM_ratio,1.475878797972285e-10,apoe_i,Excit
Min.,ncells,3.562231448266646e-13,apoe_i,Excit
Min.,Residuals,0.002879684206126258,apoe_i,Excit
1st Qu.,APOE,0,apoe_i,Excit
1st Qu.,APOE.Anc_Afr,3.3177686067295153e-11,apoe_i,Excit
1st Qu.,exp_round,0,apoe_i,Excit
1st Qu.,seq_round,0,apoe_i,Excit
1st Qu.,Sex,0,apoe_i,Excit
1st Qu.,Anc_Afr,0.0029675055409504525,apoe_i,Excit
1st Qu.,Age,0.0022322466155922935,apoe_i,Excit
1st Qu.,Rin,0.003435170256406629,apoe_i,Excit
1st Qu.,pseudo_expr_chrM_ratio,0.005579541817470647,apoe_i,Excit
1st Qu.,ncells,0.008807753483626796,apoe_i,Excit
1st Qu.,Residuals,0.42181141006053957,apoe_i,Excit
Median,APOE,0.0010919489365204087,apoe_i,Excit
Median,APOE.Anc_Afr,0.009936539665571566,apoe_i,Excit
Median,exp_round,1.104213595292979e-15,apoe_i,Excit
Median,seq_round,0,apoe_i,Excit
Median,Sex,0,apoe_i,Excit
Median,Anc_Afr,0.01274674503076904,apoe_i,Excit
Median,Age,0.010543232061772148,apoe_i,Excit
Median,Rin,0.015284841832555754,apoe_i,Excit
Median,pseudo_expr_chrM_ratio,0.02315308174997398,apoe_i,Excit
Median,ncells,0.03587633826539375,apoe_i,Excit
Median,Residuals,0.5917238126346265,apoe_i,Excit
Mean,APOE,0.06418607844666414,apoe_i,Excit
Mean,APOE.Anc_Afr,0.09698136599511269,apoe_i,Excit
Mean,exp_round,0.048934329674258085,apoe_i,Excit
Mean,seq_round,0.014267392272993784,apoe_i,Excit
Mean,Sex,0.006779389950567654,apoe_i,Excit
Mean,Anc_Afr,0.0246516833241466,apoe_i,Excit
Mean,Age,0.025781283857549818,apoe_i,Excit
Mean,Rin,0.03026450202240988,apoe_i,Excit
Mean,pseudo_expr_chrM_ratio,0.0535583541538663,apoe_i,Excit
Mean,ncells,0.061503451417868456,apoe_i,Excit
Mean,Residuals,0.5730921688845626,apoe_i,Excit
3rd Qu.,APOE,0.11590889588264408,apoe_i,Excit
3rd Qu.,APOE.Anc_Afr,0.15868484404538208,apoe_i,Excit
3rd Qu.,exp_round,0.05417767191584705,apoe_i,Excit
3rd Qu.,seq_round,0.002107641729904061,apoe_i,Excit
3rd Qu.,Sex,0,apoe_i,Excit
3rd Qu.,Anc_Afr,0.03281543056791591,apoe_i,Excit
3rd Qu.,Age,0.032678535500993325,apoe_i,Excit
3rd Qu.,Rin,0.04219073749220899,apoe_i,Excit
3rd Qu.,pseudo_expr_chrM_ratio,0.06514736078137716,apoe_i,Excit
3rd Qu.,ncells,0.08862985714264071,apoe_i,Excit
3rd Qu.,Residuals,0.7407579052191731,apoe_i,Excit
Max.,APOE,0.6056537782537125,apoe_i,Excit
Max.,APOE.Anc_Afr,0.8406336529391883,apoe_i,Excit
Max.,exp_round,0.8547858944697173,apoe_i,Excit
Max.,seq_round,0.5042390901500965,apoe_i,Excit
Max.,Sex,0.8751076662864095,apoe_i,Excit
Max.,Anc_Afr,0.4832568826713146,apoe_i,Excit
Max.,Age,0.47384784900635074,apoe_i,Excit
Max.,Rin,0.45174775930707395,apoe_i,Excit
Max.,pseudo_expr_chrM_ratio,0.6896849118732213,apoe_i,Excit
Max.,ncells,0.5932178552020154,apoe_i,Excit
Max.,Residuals,0.9968215830042139,apoe_i,Excit
Min.,APOE_E4E4,0,e4e4_i,Excit
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,Excit
Min.,exp_round,0,e4e4_i,Excit
Min.,seq_round,0,e4e4_i,Excit
Min.,Sex,0,e4e4_i,Excit
Min.,Anc_Afr,1.36656018289273e-10,e4e4_i,Excit
Min.,Age,5.570974878889408e-11,e4e4_i,Excit
Min.,Rin,1.7412083481034597e-12,e4e4_i,Excit
Min.,pseudo_expr_chrM_ratio,3.501977467920968e-11,e4e4_i,Excit
Min.,ncells,2.6045760421503746e-13,e4e4_i,Excit
Min.,Residuals,0.001889132195636474,e4e4_i,Excit
1st Qu.,APOE_E4E4,0,e4e4_i,Excit
1st Qu.,APOE_E4E4.Anc_Afr,1.3869214476487184e-17,e4e4_i,Excit
1st Qu.,exp_round,0,e4e4_i,Excit
1st Qu.,seq_round,0,e4e4_i,Excit
1st Qu.,Sex,0,e4e4_i,Excit
1st Qu.,Anc_Afr,0.003066802051072954,e4e4_i,Excit
1st Qu.,Age,0.00279051407115061,e4e4_i,Excit
1st Qu.,Rin,0.003423711403595604,e4e4_i,Excit
1st Qu.,pseudo_expr_chrM_ratio,0.006066784954063623,e4e4_i,Excit
1st Qu.,ncells,0.009295498553124724,e4e4_i,Excit
1st Qu.,Residuals,0.5831945359599533,e4e4_i,Excit
Median,APOE_E4E4,0,e4e4_i,Excit
Median,APOE_E4E4.Anc_Afr,4.750851606493979e-12,e4e4_i,Excit
Median,exp_round,0,e4e4_i,Excit
Median,seq_round,0,e4e4_i,Excit
Median,Sex,0,e4e4_i,Excit
Median,Anc_Afr,0.013135142785337091,e4e4_i,Excit
Median,Age,0.012538690541150819,e4e4_i,Excit
Median,Rin,0.014820919066722048,e4e4_i,Excit
Median,pseudo_expr_chrM_ratio,0.02545569645765012,e4e4_i,Excit
Median,ncells,0.039520221475603363,e4e4_i,Excit
Median,Residuals,0.7245601246820774,e4e4_i,Excit
Mean,APOE_E4E4,0.015634683971112357,e4e4_i,Excit
Mean,APOE_E4E4.Anc_Afr,0.02303820774636491,e4e4_i,Excit
Mean,exp_round,0.045451999008532244,e4e4_i,Excit
Mean,seq_round,0.015529043430978665,e4e4_i,Excit
Mean,Sex,0.006093099525061942,e4e4_i,Excit
Mean,Anc_Afr,0.02604978739741634,e4e4_i,Excit
Mean,Age,0.028193744548524257,e4e4_i,Excit
Mean,Rin,0.030280409473634036,e4e4_i,Excit
Mean,pseudo_expr_chrM_ratio,0.056106918536964284,e4e4_i,Excit
Mean,ncells,0.06671787292148498,e4e4_i,Excit
Mean,Residuals,0.686904233439926,e4e4_i,Excit
3rd Qu.,APOE_E4E4,6.548892619299939e-10,e4e4_i,Excit
3rd Qu.,APOE_E4E4.Anc_Afr,4.0267393211315975e-9,e4e4_i,Excit
3rd Qu.,exp_round,0.03610436139557091,e4e4_i,Excit
3rd Qu.,seq_round,0.0024588858981678475,e4e4_i,Excit
3rd Qu.,Sex,0,e4e4_i,Excit
3rd Qu.,Anc_Afr,0.035430632188777025,e4e4_i,Excit
3rd Qu.,Age,0.036226698335281936,e4e4_i,Excit
3rd Qu.,Rin,0.04167930405075968,e4e4_i,Excit
3rd Qu.,pseudo_expr_chrM_ratio,0.0703468174288521,e4e4_i,Excit
3rd Qu.,ncells,0.0978770873305247,e4e4_i,Excit
3rd Qu.,Residuals,0.8244929047300366,e4e4_i,Excit
Max.,APOE_E4E4,0.5992737813332213,e4e4_i,Excit
Max.,APOE_E4E4.Anc_Afr,0.7147340457241191,e4e4_i,Excit
Max.,exp_round,0.8547728741063105,e4e4_i,Excit
Max.,seq_round,0.5040636817574188,e4e4_i,Excit
Max.,Sex,0.8781816747187305,e4e4_i,Excit
Max.,Anc_Afr,0.48658416395655973,e4e4_i,Excit
Max.,Age,0.47647088809749283,e4e4_i,Excit
Max.,Rin,0.45437679886684945,e4e4_i,Excit
Max.,pseudo_expr_chrM_ratio,0.6911301727657483,e4e4_i,Excit
Max.,ncells,0.593235421201797,e4e4_i,Excit
Max.,Residuals,0.9968215830042139,e4e4_i,Excit
