metric,name,value,form,cell_type
1st Qu.,Age,0.0025068324545986934,apoe,Micro
1st Qu.,Rin,0.00545490226502012,apoe,Micro
1st Qu.,pseudo_expr_chrM_ratio,0.008866419835661915,apoe,Micro
1st Qu.,ncells,0.009966769801545847,apoe,Micro
1st Qu.,Residuals,0.5348721041782692,apoe,Micro
Median,APOE,0,apoe,Micro
Median,exp_round,4.6159091531490205e-11,apoe,Micro
Median,seq_round,0,apoe,Micro
Median,Sex,2.9424453325306955e-12,apoe,Micro
Median,Anc_Afr,0.01795907322129372,apoe,Micro
Median,Age,0.011319153815075547,apoe,Micro
Median,Rin,0.02324781660919662,apoe,Micro
Median,pseudo_expr_chrM_ratio,0.03920123200026924,apoe,Micro
Median,ncells,0.03902583797628628,apoe,Micro
Median,Residuals,0.6792994927098952,apoe,Micro
Mean,APOE,0.022445120630116337,apoe,Micro
Mean,exp_round,0.03561840208417295,apoe,Micro
Mean,seq_round,0.010175386570887268,apoe,Micro
Mean,Sex,0.0014329597075479394,apoe,Micro
Mean,Anc_Afr,0.03304101527745,apoe,Micro
Mean,Age,0.026908743814328628,apoe,Micro
Mean,Rin,0.048910238247559065,apoe,Micro
Mean,pseudo_expr_chrM_ratio,0.09345817968721087,apoe,Micro
Mean,ncells,0.06867596853052282,apoe,Micro
Mean,Residuals,0.659333985450204,apoe,Micro
3rd Qu.,APOE,6.940043222217829e-4,apoe,Micro
3rd Qu.,exp_round,0.02124049240627666,apoe,Micro
3rd Qu.,seq_round,0,apoe,Micro
3rd Qu.,Sex,5.412475433519859e-12,apoe,Micro
3rd Qu.,Anc_Afr,0.04426110302931171,apoe,Micro
3rd Qu.,Age,0.03313651493902149,apoe,Micro
3rd Qu.,Rin,0.06717529026695,apoe,Micro
3rd Qu.,pseudo_expr_chrM_ratio,0.12718129405427775,apoe,Micro
3rd Qu.,ncells,0.10306679154814856,apoe,Micro
3rd Qu.,Residuals,0.7998503739665411,apoe,Micro
Max.,APOE,0.7746885521017333,apoe,Micro
Max.,exp_round,0.7822416787895837,apoe,Micro
Max.,seq_round,0.557200336195476,apoe,Micro
Max.,Sex,0.8756787466396753,apoe,Micro
Max.,Anc_Afr,0.4994424530640572,apoe,Micro
Max.,Age,0.4764359322359576,apoe,Micro
Max.,Rin,0.6039076186895094,apoe,Micro
Max.,pseudo_expr_chrM_ratio,0.8843405054887776,apoe,Micro
Max.,ncells,0.5858214695699364,apoe,Micro
Max.,Residuals,0.9917550734556206,apoe,Micro
Min.,APOE_E4E4,0,e4e4,Micro
Min.,exp_round,0,e4e4,Micro
Min.,seq_round,0,e4e4,Micro
Min.,Sex,0,e4e4,Micro
Min.,Anc_Afr,4.7911579712139066e-30,e4e4,Micro
Min.,Age,2.936857903715938e-29,e4e4,Micro
Min.,Rin,1.3981740918438998e-29,e4e4,Micro
Min.,pseudo_expr_chrM_ratio,1.4174042705404858e-31,e4e4,Micro
Min.,ncells,3.7052312791747786e-30,e4e4,Micro
Min.,Residuals,6.0934649164325116e-15,e4e4,Micro
1st Qu.,APOE_E4E4,0,e4e4,Micro
1st Qu.,exp_round,0,e4e4,Micro
1st Qu.,seq_round,0,e4e4,Micro
1st Qu.,Sex,0,e4e4,Micro
1st Qu.,Anc_Afr,0.004117172274195025,e4e4,Micro
1st Qu.,Age,0.0026603725548293225,e4e4,Micro
1st Qu.,Rin,0.005688880582676913,e4e4,Micro
1st Qu.,pseudo_expr_chrM_ratio,0.008703224399801446,e4e4,Micro
1st Qu.,ncells,0.010196491435920474,e4e4,Micro
1st Qu.,Residuals,0.49941960485537906,e4e4,Micro
Median,APOE_E4E4,0,e4e4,Micro
Median,exp_round,1.6988235038583838e-12,e4e4,Micro
Median,seq_round,0,e4e4,Micro
Median,Sex,0,e4e4,Micro
Median,Anc_Afr,0.017417113777611067,e4e4,Micro
Median,Age,0.012128946166982242,e4e4,Micro
Median,Rin,0.02431545962243665,e4e4,Micro
Median,pseudo_expr_chrM_ratio,0.03818509810061974,e4e4,Micro
Median,ncells,0.04012289978216754,e4e4,Micro
Median,Residuals,0.6644186895475196,e4e4,Micro
Mean,APOE_E4E4,0.011412666001690039,e4e4,Micro
Mean,exp_round,0.058698496077313714,e4e4,Micro
Mean,seq_round,0.009256926306411287,e4e4,Micro
Mean,Sex,0.010437624062786935,e4e4,Micro
Mean,Anc_Afr,0.03275033430483821,e4e4,Micro
Mean,Age,0.02751227650929665,e4e4,Micro
Mean,Rin,0.04988369930750801,e4e4,Micro
Mean,pseudo_expr_chrM_ratio,0.0918855101139387,e4e4,Micro
Mean,ncells,0.06952816145083943,e4e4,Micro
Mean,Residuals,0.6386343058653771,e4e4,Micro
3rd Qu.,APOE_E4E4,5.148990866401342e-16,e4e4,Micro
3rd Qu.,exp_round,0.09156982539178529,e4e4,Micro
3rd Qu.,seq_round,1.4429423067628385e-12,e4e4,Micro
3rd Qu.,Sex,0,e4e4,Micro
3rd Qu.,Anc_Afr,0.04392759573409934,e4e4,Micro
3rd Qu.,Age,0.034091955522369655,e4e4,Micro
3rd Qu.,Rin,0.06829271252189094,e4e4,Micro
3rd Qu.,pseudo_expr_chrM_ratio,0.124207353473683,e4e4,Micro
3rd Qu.,ncells,0.1041674651218858,e4e4,Micro
3rd Qu.,Residuals,0.7953737367897974,e4e4,Micro
Max.,APOE_E4E4,0.6388624993876164,e4e4,Micro
Max.,exp_round,0.8087135983224988,e4e4,Micro
Max.,seq_round,0.5501819302489487,e4e4,Micro
Max.,Sex,0.869033290117941,e4e4,Micro
Max.,Anc_Afr,0.49944245306397916,e4e4,Micro
Max.,Age,0.4764359322363026,e4e4,Micro
Max.,Rin,0.5633850612049068,e4e4,Micro
Max.,pseudo_expr_chrM_ratio,0.8843405054888206,e4e4,Micro
Max.,ncells,0.5858214695701216,e4e4,Micro
Max.,Residuals,0.9917550734561337,e4e4,Micro
Min.,APOE_carrier,0,carrier_i,Micro
Min.,APOE_carrier.Anc_Afr,8.70112303381708e-18,carrier_i,Micro
Min.,exp_round,0,carrier_i,Micro
Min.,seq_round,0,carrier_i,Micro
Min.,Sex,0,carrier_i,Micro
Min.,Anc_Afr,2.903529007568486e-14,carrier_i,Micro
Min.,Age,2.5419967097105545e-13,carrier_i,Micro
Min.,Rin,1.9380393593666802e-10,carrier_i,Micro
Min.,pseudo_expr_chrM_ratio,1.4138842447806545e-11,carrier_i,Micro
Min.,ncells,8.281278556903524e-12,carrier_i,Micro
Min.,Residuals,0.06656973750549366,carrier_i,Micro
1st Qu.,APOE_carrier,1.858536155395473e-12,carrier_i,Micro
1st Qu.,APOE_carrier.Anc_Afr,8.090198159848478e-12,carrier_i,Micro
1st Qu.,exp_round,0,carrier_i,Micro
1st Qu.,seq_round,0,carrier_i,Micro
1st Qu.,Sex,0,carrier_i,Micro
1st Qu.,Anc_Afr,0.004090518138298609,carrier_i,Micro
1st Qu.,Age,0.002503210993124601,carrier_i,Micro
1st Qu.,Rin,0.005812489975796555,carrier_i,Micro
1st Qu.,pseudo_expr_chrM_ratio,0.008385840572315494,carrier_i,Micro
1st Qu.,ncells,0.010084603037728745,carrier_i,Micro
1st Qu.,Residuals,0.5517137088658711,carrier_i,Micro
Median,APOE_carrier,3.957572423825448e-12,carrier_i,Micro
Median,APOE_carrier.Anc_Afr,4.214476782503051e-11,carrier_i,Micro
Median,exp_round,1.0547048567047994e-11,carrier_i,Micro
Median,seq_round,0,carrier_i,Micro
Median,Sex,0,carrier_i,Micro
Median,Anc_Afr,0.01768774095699041,carrier_i,Micro
Median,Age,0.011392648500175004,carrier_i,Micro
Median,Rin,0.024087918126546697,carrier_i,Micro
Median,pseudo_expr_chrM_ratio,0.037847883721403436,carrier_i,Micro
Median,ncells,0.03979311831945605,carrier_i,Micro
Median,Residuals,0.7032014139888434,carrier_i,Micro
Mean,APOE_carrier,3.6071560570485135e-4,carrier_i,Micro
Mean,APOE_carrier.Anc_Afr,0.0031634503404891607,carrier_i,Micro
Mean,exp_round,0.03193414885785865,carrier_i,Micro
Mean,seq_round,0.009384490381728349,carrier_i,Micro
Mean,Sex,0.008962580754571904,carrier_i,Micro
Mean,Anc_Afr,0.03262084077868443,carrier_i,Micro
Mean,Age,0.027102735432314777,carrier_i,Micro
Mean,Rin,0.048487641804831616,carrier_i,Micro
Mean,pseudo_expr_chrM_ratio,0.09337800873911575,carrier_i,Micro
Mean,ncells,0.06945614562355248,carrier_i,Micro
Mean,Residuals,0.675149241681148,carrier_i,Micro
3rd Qu.,APOE_carrier,1.0872790370310298e-10,carrier_i,Micro
3rd Qu.,APOE_carrier.Anc_Afr,1.7085557280836466e-6,carrier_i,Micro
3rd Qu.,exp_round,0.0233949717874031,carrier_i,Micro
3rd Qu.,seq_round,0,carrier_i,Micro
3rd Qu.,Sex,0,carrier_i,Micro
3rd Qu.,Anc_Afr,0.04376442206288059,carrier_i,Micro
3rd Qu.,Age,0.0337748604351681,carrier_i,Micro
3rd Qu.,Rin,0.06685401634279359,carrier_i,Micro
3rd Qu.,pseudo_expr_chrM_ratio,0.12760416426402532,carrier_i,Micro
3rd Qu.,ncells,0.10416746512163659,carrier_i,Micro
3rd Qu.,Residuals,0.8201219374344899,carrier_i,Micro
Max.,APOE_carrier,0.2361186620616239,carrier_i,Micro
Max.,APOE_carrier.Anc_Afr,0.7021308040639165,carrier_i,Micro
Max.,exp_round,0.7538450583099832,carrier_i,Micro
Max.,seq_round,0.5495309476535771,carrier_i,Micro
Max.,Sex,0.8757001155704314,carrier_i,Micro
Max.,Anc_Afr,0.4994424530639073,carrier_i,Micro
Max.,Age,0.47643593223283903,carrier_i,Micro
Max.,Rin,0.5347954713466759,carrier_i,Micro
Max.,pseudo_expr_chrM_ratio,0.884340505487703,carrier_i,Micro
Max.,ncells,0.5858214695667588,carrier_i,Micro
Max.,Residuals,0.9917550734398434,carrier_i,Micro
Min.,APOE,0,apoe_i,Micro
Min.,APOE.Anc_Afr,0,apoe_i,Micro
Min.,exp_round,0,apoe_i,Micro
Min.,seq_round,0,apoe_i,Micro
Min.,Sex,0,apoe_i,Micro
Min.,Anc_Afr,2.9035339290106667e-14,apoe_i,Micro
Min.,Age,1.9248348920692928e-12,apoe_i,Micro
Min.,Rin,7.656029458941442e-12,apoe_i,Micro
Min.,pseudo_expr_chrM_ratio,1.4138842628374305e-11,apoe_i,Micro
Min.,ncells,1.821428226248205e-11,apoe_i,Micro
Min.,Residuals,0.005104632364264999,apoe_i,Micro
1st Qu.,APOE,0,apoe_i,Micro
1st Qu.,APOE.Anc_Afr,3.8012101247840685e-13,apoe_i,Micro
1st Qu.,exp_round,2.749918970394493e-12,apoe_i,Micro
1st Qu.,seq_round,0,apoe_i,Micro
1st Qu.,Sex,0,apoe_i,Micro
1st Qu.,Anc_Afr,0.003733687535441396,apoe_i,Micro
1st Qu.,Age,0.0022400262072127955,apoe_i,Micro
1st Qu.,Rin,0.004453220076431425,apoe_i,Micro
1st Qu.,pseudo_expr_chrM_ratio,0.007428639214000866,apoe_i,Micro
1st Qu.,ncells,0.007876861302151034,apoe_i,Micro
1st Qu.,Residuals,0.3973458908010393,apoe_i,Micro
Median,APOE,2.147005851838311e-9,apoe_i,Micro
Median,APOE.Anc_Afr,0.006976329574722617,apoe_i,Micro
Median,exp_round,3.246119914311749e-11,apoe_i,Micro
Median,seq_round,0,apoe_i,Micro
Median,Sex,0,apoe_i,Micro
Median,Anc_Afr,0.015561053379161534,apoe_i,Micro
Median,Age,0.011179730676671041,apoe_i,Micro
Median,Rin,0.020704007115551225,apoe_i,Micro
Median,pseudo_expr_chrM_ratio,0.0344859714989289,apoe_i,Micro
Median,ncells,0.03258700779327603,apoe_i,Micro
Median,Residuals,0.5944065025655854,apoe_i,Micro
Mean,APOE,0.045594671164836904,apoe_i,Micro
Mean,APOE.Anc_Afr,0.11624309346558281,apoe_i,Micro
Mean,exp_round,0.002506282208461558,apoe_i,Micro
Mean,seq_round,0.009497843276964683,apoe_i,Micro
Mean,Sex,0.010896017022519624,apoe_i,Micro
Mean,Anc_Afr,0.028625730593465955,apoe_i,Micro
Mean,Age,0.02577697538021444,apoe_i,Micro
Mean,Rin,0.0425616981904058,apoe_i,Micro
Mean,pseudo_expr_chrM_ratio,0.08372131642179965,apoe_i,Micro
Mean,ncells,0.05990331479224478,apoe_i,Micro
Mean,Residuals,0.5746730574835037,apoe_i,Micro
3rd Qu.,APOE,0.06213469428037375,apoe_i,Micro
3rd Qu.,APOE.Anc_Afr,0.20543053014393792,apoe_i,Micro
3rd Qu.,exp_round,1.4841643034074564e-10,apoe_i,Micro
3rd Qu.,seq_round,2.491578772121939e-10,apoe_i,Micro
3rd Qu.,Sex,0,apoe_i,Micro
3rd Qu.,Anc_Afr,0.039250196982434746,apoe_i,Micro
3rd Qu.,Age,0.03173732622438069,apoe_i,Micro
3rd Qu.,Rin,0.05852673154657449,apoe_i,Micro
3rd Qu.,pseudo_expr_chrM_ratio,0.11056727195835532,apoe_i,Micro
3rd Qu.,ncells,0.08770716450022878,apoe_i,Micro
3rd Qu.,Residuals,0.7606685662359648,apoe_i,Micro
Max.,APOE,0.6536916247166744,apoe_i,Micro
Max.,APOE.Anc_Afr,0.9200343014965378,apoe_i,Micro
Max.,exp_round,0.859777811035479,apoe_i,Micro
Max.,seq_round,0.46113893668319256,apoe_i,Micro
Max.,Sex,0.8739645943311277,apoe_i,Micro
Max.,Anc_Afr,0.4994424530632043,apoe_i,Micro
Max.,Age,0.47643593223780545,apoe_i,Micro
Max.,Rin,0.5339201879509797,apoe_i,Micro
Max.,pseudo_expr_chrM_ratio,0.8843405054888203,apoe_i,Micro
Max.,ncells,0.5858214695705938,apoe_i,Micro
Max.,Residuals,0.9917550734494507,apoe_i,Micro
Min.,APOE_E4E4,0,e4e4_i,Micro
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,Micro
Min.,exp_round,0,e4e4_i,Micro
Min.,seq_round,0,e4e4_i,Micro
Min.,Sex,0,e4e4_i,Micro
Min.,Anc_Afr,2.3032487460367508e-29,e4e4_i,Micro
Min.,Age,1.4524789881654978e-29,e4e4_i,Micro
Min.,Rin,3.335658862438147e-30,e4e4_i,Micro
Min.,pseudo_expr_chrM_ratio,5.32543621685074e-30,e4e4_i,Micro
Min.,ncells,2.6968537534684365e-29,e4e4_i,Micro
Min.,Residuals,6.7805839707865775e-15,e4e4_i,Micro
1st Qu.,APOE_E4E4,0,e4e4_i,Micro
1st Qu.,APOE_E4E4.Anc_Afr,7.289112764971456e-17,e4e4_i,Micro
1st Qu.,exp_round,0,e4e4_i,Micro
1st Qu.,seq_round,0,e4e4_i,Micro
1st Qu.,Sex,0,e4e4_i,Micro
1st Qu.,Anc_Afr,0.003922282414132653,e4e4_i,Micro
1st Qu.,Age,0.00243289677300609,e4e4_i,Micro
1st Qu.,Rin,0.004939470751931494,e4e4_i,Micro
1st Qu.,pseudo_expr_chrM_ratio,0.007945225609798568,e4e4_i,Micro
1st Qu.,ncells,0.009029716904137178,e4e4_i,Micro
1st Qu.,Residuals,0.42846537232106285,e4e4_i,Micro
Median,APOE_E4E4,1.856268613453999e-13,e4e4_i,Micro
Median,APOE_E4E4.Anc_Afr,7.009413179742706e-11,e4e4_i,Micro
Median,exp_round,1.5690484352612767e-10,e4e4_i,Micro
Median,seq_round,0,e4e4_i,Micro
Median,Sex,0,e4e4_i,Micro
Median,Anc_Afr,0.01604061090653186,e4e4_i,Micro
Median,Age,0.011245678260976395,e4e4_i,Micro
Median,Rin,0.02245298765645802,e4e4_i,Micro
Median,pseudo_expr_chrM_ratio,0.03683667205155482,e4e4_i,Micro
Median,ncells,0.03671517080361,e4e4_i,Micro
Median,Residuals,0.6236728772125825,e4e4_i,Micro
Mean,APOE_E4E4,0.02045811943529843,e4e4_i,Micro
Mean,APOE_E4E4.Anc_Afr,0.045548433235978646,e4e4_i,Micro
Mean,exp_round,0.05672414570002532,e4e4_i,Micro
Mean,seq_round,0.008804539635470426,e4e4_i,Micro
Mean,Sex,0.01056970320300738,e4e4_i,Micro
Mean,Anc_Afr,0.03179399479128676,e4e4_i,Micro
Mean,Age,0.026554405501200057,e4e4_i,Micro
Mean,Rin,0.04798192749389714,e4e4_i,Micro
Mean,pseudo_expr_chrM_ratio,0.08898606836627124,e4e4_i,Micro
Mean,ncells,0.06684786955135905,e4e4_i,Micro
Mean,Residuals,0.5957307930862056,e4e4_i,Micro
3rd Qu.,APOE_E4E4,4.445517423882064e-8,e4e4_i,Micro
3rd Qu.,APOE_E4E4.Anc_Afr,1.942146396805003e-4,e4e4_i,Micro
3rd Qu.,exp_round,0.0858832665247411,e4e4_i,Micro
3rd Qu.,seq_round,6.577920078418731e-11,e4e4_i,Micro
3rd Qu.,Sex,0,e4e4_i,Micro
3rd Qu.,Anc_Afr,0.042769232406961004,e4e4_i,Micro
3rd Qu.,Age,0.03316453285233768,e4e4_i,Micro
3rd Qu.,Rin,0.06462549120691549,e4e4_i,Micro
3rd Qu.,pseudo_expr_chrM_ratio,0.11871457915679622,e4e4_i,Micro
3rd Qu.,ncells,0.1002039717101648,e4e4_i,Micro
3rd Qu.,Residuals,0.7724265803536116,e4e4_i,Micro
Max.,APOE_E4E4,0.6229875219752449,e4e4_i,Micro
Max.,APOE_E4E4.Anc_Afr,0.7296023970260741,e4e4_i,Micro
Max.,exp_round,0.896507851100836,e4e4_i,Micro
Max.,seq_round,0.5502221793033356,e4e4_i,Micro
Max.,Sex,0.8638064619214452,e4e4_i,Micro
Max.,Anc_Afr,0.499442453084698,e4e4_i,Micro
Max.,Age,0.4764359322363026,e4e4_i,Micro
Max.,Rin,0.5633897829632092,e4e4_i,Micro
Max.,pseudo_expr_chrM_ratio,0.8843405054888029,e4e4_i,Micro
Max.,ncells,0.5858214695701234,e4e4_i,Micro
Max.,Residuals,0.9917550734299531,e4e4_i,Micro
