Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to8,Feature log2 fold change topic 5to8
ENSG00000189266,PNRC2,50,0.00296,43,-0.3337,55,0.30259
ENSG00000188529,SRSF10,96,1.15896,41,-0.4026,44,-0.3130
ENSG00000001461,NIPAL3,25,-1.4651,74,0.37044,65,0.08067
ENSG00000133226,SRRM1,93,0.76714,57,-0.0959,53,-0.3194
ENSG00000169504,CLIC4,63,0.01370,27,-1.6111,89,1.29034
ENSG00000117614,SYF2,99,0.48334,67,-0.2452,74,-0.0146
ENSG00000117616,RSRP1,64,0.82052,40,0.02330,33,-0.4671
ENSG00000183726,TMEM50A,77,0.20141,50,-0.6470,79,0.47688
ENSG00000204178,MACO1,29,0.20088,36,0.82156,18,-0.9293
ENSG00000117643,MAN1C1,41,0.91277,24,-0.0441,20,-0.4645
ENSG00000162430,SELENON,9,-1.9593,30,-0.1144,39,0.63303
ENSG00000117640,MTFR1L,63,0.05512,64,0.14286,57,-0.1601
ENSG00000117632,STMN1,1133,-0.1425,1456,0.40050,1096,-0.3277
ENSG00000158008,EXTL1,16,-1.2523,47,0.64323,33,-0.2332
ENSG00000142684,ZNF593,30,-0.1141,31,-0.0887,34,0.13115
ENSG00000142669,SH3BGRL3,454,0.56974,271,-0.3950,332,0.06775
ENSG00000158062,UBXN11,17,0.12378,16,-0.0156,16,-0.0412
ENSG00000117682,DHDDS,9,-0.8797,22,0.67838,14,-0.3590
ENSG00000198830,HMGN2,265,0.91269,94,-1.0410,176,0.36138
ENSG00000117713,ARID1A,72,0.19258,74,0.37828,54,-0.4568
ENSG00000204160,ZDHHC18,15,-0.8563,35,0.84460,20,-0.5357
ENSG00000142751,GPN2,25,0.43323,24,0.54212,14,-0.7554
ENSG00000090273,NUDC,185,0.25175,133,-0.3932,172,0.23738
ENSG00000253368,TRNP1,19,-1.3489,56,0.55276,43,-0.1225
ENSG00000090020,SLC9A1,24,0.08993,29,0.61517,17,-0.6507
ENSG00000142784,WDTC1,35,0.07486,34,0.01599,33,-0.0484
ENSG00000186501,TMEM222,16,-2.1808,91,0.71917,65,-0.1586
ENSG00000158195,WASF2,24,-0.7416,19,-1.4198,57,1.49487
ENSG00000126705,AHDC1,24,-1.0796,70,1.00055,38,-0.6384
ENSG00000126709,IFI6,190,0.61805,140,0.13808,112,-0.4509
ENSG00000009780,FAM76A,1,-3.9038,20,0.65367,16,0.02871
ENSG00000117758,STX12,73,-0.5326,125,0.52067,91,-0.3039
ENSG00000117751,PPP1R8,27,-0.0468,28,0.06369,27,-0.0397
ENSG00000117748,RPA2,25,-0.9963,59,0.52427,45,-0.1735
ENSG00000126698,DNAJC8,94,-0.6695,162,0.30411,141,-0.0459
ENSG00000130770,ATP5IF1,659,0.34393,600,0.26540,459,-0.4213
ENSG00000180098,TRNAU1AP,9,-1.4910,34,0.84868,21,-0.3931
ENSG00000198492,YTHDF2,80,0.22002,90,0.63558,52,-0.7375
ENSG00000116350,SRSF4,43,0.31387,40,0.26284,31,-0.4029
ENSG00000116353,MECR,26,-0.2382,30,-0.0616,32,0.15561
ENSG00000060656,PTPRU,3,-2.5587,29,1.22627,14,-0.6311
ENSG00000162511,LAPTM5,65,0.63861,22,-1.3814,56,0.77322
ENSG00000162512,SDC3,42,-1.1673,113,0.59477,83,-0.2033
ENSG00000134644,PUM1,90,-0.6367,200,1.08024,95,-0.8511
ENSG00000060688,SNRNP40,50,1.63335,19,-0.0936,13,-1.0022
ENSG00000121766,ZCCHC17,102,-0.5632,167,0.33165,140,-0.1061
ENSG00000121769,FABP3,104,0.25408,100,0.26907,78,-0.3783
ENSG00000162517,PEF1,43,-0.6409,81,0.54801,58,-0.2966
ENSG00000084636,COL16A1,27,0.17470,18,-0.6451,28,0.48861
ENSG00000121753,ADGRB2,168,0.07060,193,0.43645,136,-0.4571
ENSG00000184007,PTP4A2,121,-0.8888,171,-0.4647,264,0.73919
ENSG00000121774,KHDRBS1,110,-0.1356,119,-0.0132,123,0.06967
ENSG00000025800,KPNA6,19,-1.2146,59,0.90559,34,-0.5082
ENSG00000084652,TXLNA,21,0.18236,18,-0.0844,19,-0.0050
ENSG00000160050,CCDC28B,0,-5.0250,7,-1.1613,22,1.86083
ENSG00000084623,EIF3I,205,1.10697,100,-0.1884,91,-0.4669
ENSG00000175130,MARCKSL1,159,-1.2003,188,-1.1916,499,1.46023
ENSG00000160058,BSDC1,48,-0.5383,94,0.89955,51,-0.6921
ENSG00000176261,ZBTB8OS,44,0.18736,29,-0.6356,46,0.47451
ENSG00000162521,RBBP4,67,-0.3982,94,0.22096,84,-0.0538
ENSG00000162522,KIAA1522,7,-1.0774,22,1.05746,11,-0.6984
ENSG00000134684,YARS,75,-0.3234,113,0.50318,80,-0.3599
ENSG00000116497,S100PBP,24,0.41560,18,-0.0679,18,-0.1390
ENSG00000121905,HPCA,139,-0.2544,196,0.46612,143,-0.3488
ENSG00000121900,TMEM54,63,0.42605,53,0.18708,42,-0.3882
ENSG00000116514,RNF19B,18,0.19093,16,0.03062,15,-0.1166
ENSG00000004455,AK2,7,-2.0039,22,-0.5295,38,1.03468
ENSG00000142920,AZIN2,3,-2.6019,22,0.38517,20,0.21780
ENSG00000160094,ZNF362,5,-1.7392,22,0.58457,17,-0.0845
ENSG00000134686,PHC2,49,-0.2305,57,0.00673,58,0.08867
ENSG00000163866,SMIM12,24,-0.8985,47,0.23667,44,0.08460
ENSG00000116544,DLGAP3,8,-1.8284,37,0.77877,25,-0.2656
ENSG00000116560,SFPQ,157,0.14146,146,0.02235,140,-0.0852
ENSG00000146463,ZMYM4,67,1.26648,29,-0.2748,27,-0.5089
ENSG00000142687,KIAA0319L,49,-0.2899,75,0.62771,48,-0.4994
ENSG00000020129,NCDN,433,0.28560,515,0.90789,235,-1.0735
ENSG00000126067,PSMB2,79,-0.4343,121,0.36881,97,-0.1858
ENSG00000142686,C1orf216,33,-1.0317,71,0.23118,67,0.12385
ENSG00000092847,AGO1,24,-0.0621,21,-0.3615,28,0.35559
ENSG00000126070,AGO3,3,-2.4189,20,0.17913,21,0.40344
ENSG00000116863,ADPRHL2,50,1.34210,18,-0.5120,20,-0.3597
ENSG00000054116,TRAPPC3,106,1.05062,58,0.01503,45,-0.6198
ENSG00000116871,MAP7D1,260,0.71730,155,-0.2168,160,-0.1772
ENSG00000054118,THRAP3,54,-0.1420,64,0.18882,56,-0.1198
ENSG00000196182,STK40,17,0.14302,18,0.43797,13,-0.4930
ENSG00000181817,LSM10,72,0.86846,43,-0.0233,36,-0.4542
ENSG00000116885,OSCP1,3,-2.2723,24,1.25015,11,-0.6862
ENSG00000116898,MRPS15,66,0.35988,54,0.06389,48,-0.2334
ENSG00000163873,GRIK3,5,-3.1138,72,1.55468,29,-0.9201
ENSG00000163875,MEAF6,74,-0.4981,139,0.82977,79,-0.6328
ENSG00000134697,GNL2,16,-0.2418,19,0.15055,18,-0.0435
ENSG00000185090,MANEAL,43,0.52179,44,0.86032,19,-1.1648
ENSG00000196449,YRDC,17,0.43767,14,0.09287,12,-0.3030
ENSG00000197982,C1orf122,222,-0.3081,216,-0.4726,319,0.55306
ENSG00000183431,SF3A3,48,0.67935,35,0.21081,26,-0.5609
ENSG00000183520,UTP11,16,-0.7766,34,0.55057,24,-0.2587
ENSG00000116954,RRAGC,26,-0.7666,55,0.71346,35,-0.4266
ENSG00000174574,AKIRIN1,107,0.34545,87,-0.0085,82,-0.1573
ENSG00000168653,NDUFS5,874,0.50302,603,-0.1630,626,-0.0996
ENSG00000127603,MACF1,115,0.02538,111,-0.0286,113,0.01557
ENSG00000090621,PABPC4,83,0.33594,60,-0.2725,70,0.08870
ENSG00000116983,HPCAL4,264,-0.4492,483,0.84829,269,-0.6696
ENSG00000084072,PPIE,26,-0.3126,35,0.24834,30,-0.1113
ENSG00000168389,MFSD2A,94,2.27035,29,0.04312,12,-1.9117
ENSG00000131236,CAP1,126,-0.2759,165,0.24181,143,-0.1187
ENSG00000131238,PPT1,124,0.12941,123,0.16937,106,-0.2199
ENSG00000259943,AL050341.2,17,0.07258,16,-0.0370,16,0.00224
ENSG00000084073,ZMPSTE24,38,0.10065,40,0.29026,31,-0.3247
ENSG00000049089,COL9A2,0,-6.1539,6,-1.6735,27,2.38899
ENSG00000084070,SMAP2,133,0.44547,125,0.50967,76,-0.7280
ENSG00000117016,RIMS3,92,0.42247,100,0.86401,45,-1.1053
ENSG00000066136,NFYC,55,0.88622,33,0.01746,27,-0.5056
ENSG00000204060,FOXO6,6,-1.7387,25,0.72805,17,-0.2284
ENSG00000127124,HIVEP3,14,-0.7751,33,1.02209,16,-0.7449
ENSG00000198815,FOXJ3,33,-0.3883,56,0.71409,34,-0.5516
ENSG00000177181,RIMKLA,17,-0.2856,30,1.01553,14,-0.9122
ENSG00000127125,PPCS,78,0.31746,63,-0.0552,63,-0.0992
ENSG00000171960,PPIH,7,-1.3699,17,0.05504,19,0.36925
ENSG00000065978,YBX1,219,1.45318,41,-1.6715,109,0.34986
ENSG00000164008,C1orf50,39,0.58248,32,0.34301,22,-0.6354
ENSG00000177868,SVBP,27,-0.3328,29,-0.3067,38,0.41541
ENSG00000117394,SLC2A1,186,2.50200,17,-2.0323,44,-0.4372
ENSG00000117395,EBNA1BP2,55,-0.3951,76,0.17530,70,-0.0107
ENSG00000179178,TMEM125,17,-0.8662,14,-1.4539,46,1.56699
ENSG00000066322,ELOVL1,21,-1.3088,19,-1.8242,79,2.00542
ENSG00000159479,MED8,7,-1.4100,23,0.84176,14,-0.4017
ENSG00000178922,HYI,37,0.55067,18,-0.8417,31,0.44288
ENSG00000142949,PTPRF,95,-0.1793,131,0.52320,90,-0.4363
ENSG00000066135,KDM4A,4,-2.1081,21,0.82049,14,-0.2693
ENSG00000126091,ST3GAL3,19,-0.5700,30,0.19795,28,0.02625
ENSG00000117408,IPO13,41,-0.7863,52,-0.5765,86,0.80883
ENSG00000117410,ATP6V0B,252,-0.4781,484,0.93634,253,-0.7524
ENSG00000117411,B4GALT2,49,-0.2657,59,0.06532,58,0.04690
ENSG00000159214,CCDC24,9,-1.2633,30,0.86490,18,-0.4557
ENSG00000178028,DMAP1,53,0.30024,48,0.18465,39,-0.3189
ENSG00000117419,ERI3,146,-0.2873,190,0.19574,170,-0.0697
ENSG00000187147,RNF220,90,-0.0097,96,0.13291,87,-0.1217
ENSG00000126106,TMEM53,1,-3.8790,16,0.49322,14,0.18793
ENSG00000142937,RPS8,2301,1.09586,765,-0.9783,1309,0.18858
ENSG00000070785,EIF2B3,31,0.17700,35,0.64091,21,-0.7210
ENSG00000126107,HECTD3,18,0.18655,21,0.57000,13,-0.6510
ENSG00000126088,UROD,76,-0.1430,101,0.47459,72,-0.4019
ENSG00000117450,PRDX1,412,0.12398,311,-0.4540,429,0.35204
ENSG00000117448,AKR1A1,71,0.46456,54,0.00239,49,-0.2316
ENSG00000132780,NASP,47,0.75074,20,-0.8209,33,0.30513
ENSG00000159592,GPBP1L1,16,-0.9479,27,-0.1441,33,0.46074
ENSG00000159596,TMEM69,38,1.35805,16,-0.1642,13,-0.6864
ENSG00000086015,MAST2,44,0.82831,33,0.48668,18,-0.9509
ENSG00000117461,PIK3R3,33,0.99964,17,-0.2136,16,-0.3664
ENSG00000085998,POMGNT1,64,0.23847,61,0.22390,49,-0.3259
ENSG00000132128,LRRC41,56,0.08948,66,0.53219,43,-0.5640
ENSG00000173660,UQCRH,415,-0.2761,553,0.28327,464,-0.1591
ENSG00000117480,FAAH,30,-0.2815,47,0.63684,30,-0.5121
ENSG00000282881,TMEM275,13,-0.2543,17,0.25411,15,-0.1389
ENSG00000079277,MKNK1,18,0.08981,12,-0.6139,20,0.50362
ENSG00000123472,ATPAF1,75,-0.7678,116,-0.0945,136,0.36443
ENSG00000159658,EFCAB14,76,0.11315,54,-0.5648,82,0.45149
ENSG00000186377,CYP4X1,8,-1.0907,26,1.45738,10,-1.1218
ENSG00000162368,CMPK1,78,-0.2897,104,0.25937,89,-0.1306
ENSG00000162373,BEND5,10,-0.5808,13,-0.0576,15,0.27277
ENSG00000162374,ELAVL4,24,-1.9484,141,1.50138,56,-0.9901
ENSG00000185104,FAF1,22,-0.3982,28,-0.0884,31,0.23982
ENSG00000123091,RNF11,233,-0.6598,476,0.77450,289,-0.5216
ENSG00000085832,EPS15,87,-0.7922,173,0.45199,136,-0.1558
ENSG00000117859,OSBPL9,2,-3.1170,21,0.36273,19,0.27953
ENSG00000078618,NRDC,72,0.07861,81,0.41212,58,-0.4362
ENSG00000169213,RAB3B,19,-2.8645,228,1.68357,83,-1.0717
ENSG00000117862,TXNDC12,48,0.73196,33,0.15855,25,-0.5421
ENSG00000134717,BTF3L4,73,-0.0700,79,0.08619,75,-0.0512
ENSG00000157077,ZFYVE9,21,-0.8012,47,0.73685,29,-0.4405
ENSG00000134748,PRPF38A,25,0.03447,20,-0.5044,29,0.43686
ENSG00000134744,TUT4,7,-1.5303,23,0.29483,22,0.16694
ENSG00000162377,COA7,12,-0.6693,17,-0.1175,21,0.35656
ENSG00000162378,ZYG11B,104,-0.7522,248,1.06767,121,-0.8003
ENSG00000116171,SCP2,80,-0.1165,79,-0.1929,93,0.22759
ENSG00000162384,CZIB,41,-0.6406,59,-0.0750,68,0.30802
ENSG00000162385,MAGOH,24,-0.4579,38,0.43684,29,-0.2451
ENSG00000157193,LRP8,15,-2.3270,120,1.58572,46,-1.0260
ENSG00000058799,YIPF1,18,0.29543,16,0.19602,13,-0.3275
ENSG00000081870,HSPB11,38,0.15838,37,0.20532,31,-0.2686
ENSG00000116209,TMEM59,182,-0.1625,213,0.13209,197,-0.0570
ENSG00000116221,MRPL37,55,0.12992,57,0.26684,45,-0.3153
ENSG00000157216,SSBP3,180,-0.2274,268,0.65289,168,-0.5500
ENSG00000243725,TTC4,3,-2.3036,20,1.15186,10,-0.5821
ENSG00000116133,DHCR24,98,-0.5312,192,0.88235,105,-0.6765
ENSG00000162402,USP24,11,-1.2765,35,0.75330,23,-0.3392
ENSG00000162407,PLPP3,37,-2.1643,79,-1.2784,232,1.74991
ENSG00000162409,PRKAA2,17,-0.6616,33,0.52459,24,-0.2667
ENSG00000162601,MYSM1,10,-0.8855,22,0.47402,17,-0.1521
ENSG00000177606,JUN,348,1.97755,107,-0.2546,73,-1.1860
ENSG00000134709,HOOK1,6,-1.6321,29,1.39192,12,-0.9289
ENSG00000162599,NFIA,140,-0.0359,117,-0.4440,164,0.41632
ENSG00000162604,TM2D1,83,0.21549,83,0.31977,62,-0.4094
ENSG00000162607,USP1,35,0.37289,31,0.24880,24,-0.4202
ENSG00000116641,DOCK7,31,-0.1062,34,0.09887,32,-0.0482
ENSG00000125703,ATG4C,48,0.73398,23,-0.6765,33,0.20274
ENSG00000079739,PGM1,31,-0.1835,27,-0.4968,40,0.52458
ENSG00000158966,CACHD1,42,0.26221,32,-0.2378,37,0.09528
ENSG00000162437,RAVER2,17,-0.0019,15,-0.3303,19,0.30180
ENSG00000162434,JAK1,88,0.69386,59,0.02748,51,-0.3900
ENSG00000162433,AK4,53,-0.5701,91,0.45193,69,-0.2228
ENSG00000116675,DNAJC6,341,-0.2057,535,0.84593,287,-0.7622
ENSG00000213625,LEPROT,25,-0.5439,28,-0.4989,43,0.66182
ENSG00000184588,PDE4B,28,-0.9162,43,-0.3148,60,0.61043
ENSG00000118473,SGIP1,56,-0.8195,124,0.71262,80,-0.4105
ENSG00000198160,MIER1,21,-0.3658,35,0.68119,22,-0.5258
ENSG00000142864,SERBP1,112,-0.0486,102,-0.2916,127,0.28775
ENSG00000116717,GADD45A,9,-1.5075,30,0.38640,26,0.07278
ENSG00000172380,GNG12,12,-0.9733,13,-1.0742,32,1.29466
ENSG00000162595,DIRAS3,8,-2.2593,56,1.25937,27,-0.6972
ENSG00000116729,WLS,29,-1.8319,105,0.25169,103,0.25881
ENSG00000033122,LRRC7,24,-1.3384,89,1.22926,41,-0.8173
ENSG00000066557,LRRC40,18,-0.4675,33,0.86398,18,-0.6795
ENSG00000116754,SRSF11,161,0.54374,124,0.15241,100,-0.4209
ENSG00000118454,ANKRD13C,3,-2.9215,29,0.30484,28,0.32347
ENSG00000132485,ZRANB2,57,-0.5769,94,0.34816,78,-0.1179
ENSG00000172260,NEGR1,73,-1.6301,295,0.90950,178,-0.4300
ENSG00000178965,ERICH3,38,-0.5277,79,1.10029,36,-0.9107
ENSG00000116791,CRYZ,4,-2.5339,34,0.84324,22,-0.2457
ENSG00000162623,TYW3,36,0.50804,28,0.14915,23,-0.3971
ENSG00000117054,ACADM,27,-0.7532,43,-0.0430,48,0.31188
ENSG00000137955,RABGGTB,9,-2.2620,38,-0.1021,49,0.66066
ENSG00000117069,ST6GALNAC5,50,0.61768,45,0.62721,23,-0.9619
ENSG00000142892,PIGK,47,0.31703,50,0.64815,28,-0.8031
ENSG00000154027,AK5,256,-0.4956,491,0.90486,264,-0.7127
ENSG00000036549,AC118549.1,17,-0.3327,23,0.21115,21,-0.0678
ENSG00000077254,USP33,78,-0.1797,118,0.79208,65,-0.7157
ENSG00000180488,MIGA1,43,-0.9224,91,0.41138,75,-0.0802
ENSG00000162613,FUBP1,46,0.12577,45,0.12857,40,-0.1788
ENSG00000162616,DNAJB4,28,-0.3461,41,0.38391,32,-0.2322
ENSG00000117114,ADGRL2,30,0.68793,27,0.74985,12,-1.1497
ENSG00000137941,TTLL7,83,-0.7832,139,0.04103,148,0.24098
ENSG00000142875,PRKACB,532,0.59229,473,0.58101,262,-0.8944
ENSG00000117133,RPF1,37,0.75641,30,0.59234,15,-1.0175
