Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to13,Feature log2 fold change topic 5to13
ENSG00000160075,SSU72,2,-6.1913,112,-0.4537,241,0.78782,161,0.46073
ENSG00000228594,FNDC10,2,-3.6910,7,-2.0210,20,-0.4018,33,1.86681
ENSG00000272106,AL691432.2,2,-3.5204,23,0.03529,40,0.86543,23,0.07950
ENSG00000197530,MIB2,47,0.42650,42,0.25399,16,-1.2398,36,-0.0356
ENSG00000189339,SLC35E2B,2,-3.9047,19,-0.7656,29,-0.0565,36,1.05388
ENSG00000215790,SLC35E2A,2,-3.6594,21,-0.2821,59,1.38265,25,-0.0500
ENSG00000008130,NADK,2,-3.5625,32,0.50138,13,-0.8910,25,0.37908
ENSG00000078369,GNB1,216,-0.8965,266,-0.6208,334,-0.2302,440,0.69922
ENSG00000187730,GABRD,2,-5.5109,8,-3.6381,65,-0.5277,124,2.54287
ENSG00000067606,PRKCZ,72,-1.4127,77,-1.3896,221,0.29167,215,0.94270
ENSG00000162585,FAAP20,2,-4.4753,76,0.81386,19,-1.3799,50,0.21443
ENSG00000157933,SKI,2,-3.4343,25,0.25198,1,-4.2724,25,0.92270
ENSG00000157916,RER1,2,-5.2838,103,0.46875,118,0.64977,77,-0.0744
ENSG00000157911,PEX10,43,0.33891,49,0.60743,81,1.38332,25,-1.1170
ENSG00000149527,PLCH2,2,-3.1644,15,-0.3077,2,-2.9100,22,1.35243
ENSG00000157881,PANK4,2,-3.3977,8,-1.5161,0,-4.7245,28,2.54526
ENSG00000157870,PRXL2B,127,1.49101,20,-1.4725,49,-0.0749,50,-0.1127
ENSG00000177133,PRDM16-DT,60,2.51638,8,-0.8804,0,-4.3672,12,-0.6850
ENSG00000158109,TPRG1L,90,-0.8650,55,-1.6853,112,-0.5454,195,1.31821
ENSG00000116213,WRAP73,2,-2.3656,16,0.76325,0,-3.9228,11,0.36014
ENSG00000130764,LRRC47,74,-0.1718,51,-0.8024,157,1.02879,83,-0.0061
ENSG00000116198,CEP104,2,-2.9832,25,0.80675,17,0.12312,15,-0.1803
ENSG00000198912,C1orf174,2,-2.2718,8,-0.2605,2,-2.3996,11,1.17686
ENSG00000196581,AJAP1,52,0.72616,11,-1.6983,10,-1.6978,38,0.83684
ENSG00000069424,KCNAB2,234,0.42398,60,-1.7196,93,-1.0029,208,0.89592
ENSG00000116254,CHD5,79,-0.3224,18,-2.5874,200,1.17048,105,0.41668
ENSG00000116251,RPL22,659,0.47143,833,0.96397,291,-0.7965,416,-0.6517
ENSG00000116237,ICMT,2,-3.8801,17,-0.8919,31,0.10176,35,1.04776
ENSG00000097021,ACOT7,54,-2.5249,97,-1.7422,276,-0.0861,362,1.46576
ENSG00000215788,TNFRSF25,2,-2.7847,1,-3.2687,4,-1.8310,19,2.97937
ENSG00000171680,PLEKHG5,38,0.68672,3,-3.1050,11,-1.1977,29,1.07690
ENSG00000162408,NOL9,61,1.24335,21,-0.4469,44,0.69613,24,-0.5934
ENSG00000162413,KLHL21,2,-3.8241,40,0.62326,26,-0.1477,29,0.08977
ENSG00000116273,PHF13,2,-2.7737,5,-1.4648,30,1.29604,15,0.46389
ENSG00000041988,THAP3,2,-3.2422,13,-0.5692,34,0.93611,20,0.37371
ENSG00000007923,DNAJC11,75,1.34396,16,-1.1767,46,0.53076,30,-0.3178
ENSG00000171735,CAMTA1,2,-6.1138,147,-0.0488,219,0.58296,162,0.32664
ENSG00000049245,VAMP3,2,-4.5135,179,3.00876,18,-1.4344,24,-1.9229
ENSG00000049246,PER3,2,-3.3840,43,1.32427,8,-1.4802,19,-0.2753
ENSG00000116288,PARK7,271,-0.4677,389,0.09974,515,0.53605,357,-0.1332
ENSG00000116285,ERRFI1,2,-3.5829,25,0.09343,57,1.40575,22,-0.2783
ENSG00000162426,SLC45A1,35,-0.1525,11,-1.9810,111,1.77593,37,-0.1858
ENSG00000142599,RERE,143,0.77939,77,-0.2096,78,-0.1836,85,-0.1440
ENSG00000074800,ENO1,551,-0.3558,727,0.08320,615,-0.1848,710,0.11523
ENSG00000142583,SLC2A5,72,2.60939,27,0.91583,1,-3.7193,9,-1.7477
ENSG00000171612,SLC25A33,44,-0.0075,69,0.79941,13,-1.7913,42,-0.2157
ENSG00000188807,TMEM201,2,-2.6055,18,0.71843,9,-0.4857,12,0.05281
ENSG00000171608,PIK3CD,2,-2.5818,2,-2.7040,16,0.42963,15,1.42769
ENSG00000171603,CLSTN1,1056,0.77548,289,-1.3056,614,-0.0891,689,0.29443
ENSG00000178585,CTNNBIP1,41,0.10539,36,-0.0927,41,0.12375,38,-0.0234
ENSG00000162441,LZIC,2,-3.8400,64,1.49746,37,0.40159,23,-0.8463
ENSG00000162444,RBP7,2,-3.3080,91,3.68531,22,0.18697,5,-3.1296
ENSG00000130939,UBE4B,2,-4.2664,40,0.02001,69,0.87995,41,0.10130
ENSG00000054523,KIF1B,125,-1.0103,312,0.44219,259,0.10348,238,-0.0824
ENSG00000142657,PGD,19,-1.5227,51,-0.0731,85,0.74835,54,0.06388
ENSG00000241563,CORT,2,-8.2667,31,-4.5555,7498,7.21940,59,-4.9792
ENSG00000160049,DFFA,2,-4.0688,64,1.16864,32,-0.0894,31,-0.3879
ENSG00000142655,PEX14,138,2.53461,17,-1.0286,21,-0.6254,25,-0.9310
ENSG00000120948,TARDBP,2,-4.7874,54,-0.0363,101,0.96252,57,0.09871
ENSG00000116649,SRM,156,0.55345,68,-0.7826,99,-0.1543,115,0.23425
ENSG00000171824,EXOSC10,2,-3.8108,33,0.27515,29,0.06084,30,0.29281
ENSG00000198793,MTOR,8,-2.4923,41,-0.0366,23,-0.8816,48,0.75516
ENSG00000120942,UBIAD1,2,-2.1160,23,1.92533,0,-3.6761,7,-0.7858
ENSG00000116661,FBXO2,32,-2.9088,335,0.69047,161,-0.5293,232,0.10493
ENSG00000132879,FBXO44,2,-5.6922,54,-1.0525,56,-0.9379,132,1.65214
ENSG00000116670,MAD2L2,2,-3.4708,38,0.98159,12,-0.9358,22,-0.0383
ENSG00000177674,AGTRAP,2,-2.7010,56,3.37490,0,-4.2551,6,-2.1950
ENSG00000177000,MTHFR,2,-2.6282,11,-0.2119,34,1.68466,11,-0.3415
ENSG00000011021,CLCN6,39,-0.4147,29,-0.9129,171,2.03881,44,-0.5968
ENSG00000116685,KIAA2013,70,0.90028,53,0.50494,1,-5.0846,38,-0.2267
ENSG00000083444,PLOD1,2,-3.6462,56,1.51496,8,-1.6724,23,-0.4269
ENSG00000116688,MFN2,70,-0.3108,79,-0.1251,136,0.73855,83,-0.1345
ENSG00000116691,MIIP,2,-3.0479,21,0.38763,0,-4.5994,19,0.78047
ENSG00000048707,VPS13D,39,-0.1002,36,-0.2354,16,-1.4723,46,0.53234
ENSG00000162496,DHRS3,2,-4.0772,89,1.87325,5,-2.8329,28,-0.6821
ENSG00000116731,PRDM2,37,-0.7695,47,-0.4293,19,-1.7704,72,0.92755
ENSG00000189337,KAZN,64,0.48501,47,0.00079,51,0.15249,44,-0.2331
ENSG00000142634,EFHD2,130,0.02191,46,-1.6239,140,0.13439,145,0.67699
ENSG00000132906,CASP9,68,2.57038,19,0.30796,0,-4.5127,11,-1.2764
ENSG00000116138,DNAJC16,2,-3.8184,29,0.04650,93,2.00182,24,-0.6698
ENSG00000197312,DDI2,2,-3.4524,13,-0.8230,21,-0.0634,26,1.07103
ENSG00000116786,PLEKHM2,124,0.90486,32,-1.2808,32,-1.1740,77,0.49139
ENSG00000065526,SPEN,2,-3.6595,49,1.22793,0,-5.1123,25,0.00041
ENSG00000116809,ZBTB17,2,-2.5344,15,0.45420,0,-4.0172,13,0.66681
ENSG00000185519,FAM131C,35,0.86826,34,0.92743,20,-0.0323,16,-0.9637
ENSG00000037637,FBXO42,2,-3.2457,16,-0.2966,34,0.93722,20,0.22674
ENSG00000055070,SZRD1,33,0.30650,62,1.55746,33,0.32810,18,-1.3823
ENSG00000157191,NECAP2,2,-2.9563,45,2.11922,0,-4.2384,12,-0.9173
ENSG00000219481,NBPF1,2,-2.8993,22,0.67970,1,-3.8084,16,0.47327
ENSG00000058453,CROCC,2,-2.6750,10,-0.3096,18,0.52038,14,0.43373
ENSG00000159363,ATP13A2,111,-0.5521,55,-1.6809,255,0.75702,176,0.56608
ENSG00000117118,SDHB,42,-1.4275,119,0.16199,178,0.79617,105,-0.1187
ENSG00000117115,PADI2,2,-4.4154,204,3.87535,0,-5.9270,16,-2.6243
ENSG00000179051,RCC2,2,-2.7292,11,-0.3284,5,-1.4482,16,1.13272
ENSG00000074964,ARHGEF10L,80,2.54151,9,-1.0462,16,-0.1887,14,-1.0297
ENSG00000117154,IGSF21,2,-4.9387,50,-0.4396,77,0.24756,75,0.73329
ENSG00000159423,ALDH4A1,2,-3.5280,54,1.60831,24,0.08615,18,-0.8517
ENSG00000127463,EMC1,2,-3.6538,24,-0.0602,31,0.33690,27,0.41275
ENSG00000053372,MRTO4,2,-3.7781,14,-1.0661,0,-5.3255,36,2.20334
ENSG00000053371,AKR7A2,157,1.76400,103,1.17107,6,-3.1097,38,-1.2891
ENSG00000040487,SLC66A1,64,2.46258,13,-0.2117,8,-0.9267,11,-1.1263
ENSG00000077549,CAPZB,28,-2.6309,190,0.23595,135,-0.3220,179,0.39869
ENSG00000173436,MICOS10,282,-0.1200,280,-0.1417,225,-0.4663,322,0.26799
ENSG00000158747,NBL1,173,-0.2282,108,-1.0039,467,1.38749,194,-0.1386
ENSG00000169914,OTUD3,2,-2.5341,9,-0.4038,0,-4.0536,14,1.44898
ENSG00000162545,CAMK2N1,766,0.05683,356,-1.1810,426,-0.8432,856,0.84461
ENSG00000090432,MUL1,2,-3.5882,19,-0.3615,7,-1.8396,29,1.29217
ENSG00000183114,FAM43B,2,-3.9099,13,-1.3765,162,3.05974,22,-1.0598
ENSG00000158828,PINK1,114,-1.9049,205,-1.1008,543,0.46688,466,0.80141
ENSG00000244038,DDOST,2,-3.7035,23,-0.1998,13,-1.0515,31,1.00140
ENSG00000117245,KIF17,166,3.19116,0,-6.0402,27,-0.1043,21,-1.2096
ENSG00000189410,SH2D5,2,-3.4204,3,-2.8171,6,-1.9356,29,2.95552
ENSG00000127483,HP1BP3,151,0.19263,165,0.36408,81,-0.7633,131,-0.1048
ENSG00000075151,EIF4G3,205,0.75388,69,-0.9991,29,-2.1912,143,0.61837
ENSG00000117298,ECE1,3,-2.2729,47,2.48866,0,-4.3819,9,-1.3200
ENSG00000076864,RAP1GAP,240,0.57170,59,-1.6485,163,-0.0372,184,0.49201
ENSG00000090686,USP48,2,-4.3627,72,0.99566,69,0.82651,36,-0.5781
ENSG00000070831,CDC42,113,-1.0837,222,-0.0635,236,0.03696,245,0.30334
ENSG00000173372,C1QA,111,1.32311,85,0.98426,7,-2.8058,39,-0.8736
ENSG00000159189,C1QC,2,-3.8119,92,1.69683,2,-4.2396,34,-0.4706
ENSG00000173369,C1QB,117,0.81430,168,1.66268,7,-3.2667,50,-1.1799
ENSG00000004487,KDM1A,9,-2.3811,27,-0.8407,45,0.00906,53,0.96670
ENSG00000169641,LUZP1,124,1.69540,12,-2.0752,16,-1.5582,46,0.18257
ENSG00000125944,HNRNPR,16,-2.4980,110,0.38557,64,-0.4908,94,0.32076
ENSG00000125945,ZNF436,39,1.43621,12,-0.5118,0,-4.5422,16,0.04788
ENSG00000117318,ID3,100,1.27132,198,3.44231,8,-2.4743,10,-3.6305
ENSG00000142676,RPL11,754,0.81435,671,0.69617,372,-0.3066,381,-0.6952
ENSG00000011007,ELOA,3,-2.4108,22,0.61589,0,-4.4494,17,0.51570
ENSG00000057757,PITHD1,14,-3.9436,112,-0.9622,427,1.20923,219,0.39746
ENSG00000011009,LYPLA2,59,0.64835,27,-0.6151,17,-1.2327,42,0.37013
ENSG00000117308,GALE,2,-2.7683,3,-2.2577,16,0.30073,17,1.42751
ENSG00000117305,HMGCL,2,-3.3342,30,0.70708,12,-0.7907,21,0.17099
ENSG00000179163,FUCA1,95,2.73398,13,-0.6516,14,-0.5077,14,-1.2609
ENSG00000189266,PNRC2,40,-0.0997,50,0.28414,32,-0.4234,42,-0.0285
ENSG00000188529,SRSF10,51,-0.1367,77,0.56563,35,-0.7006,54,-0.1564
ENSG00000001460,STPG1,2,-2.2211,12,0.46689,0,-3.4724,10,0.60741
ENSG00000001461,NIPAL3,2,-5.0119,104,0.84631,129,1.10919,56,-0.5928
ENSG00000133226,SRRM1,2,-4.6571,67,0.48173,87,0.86581,49,-0.1976
ENSG00000169504,CLIC4,156,1.60338,216,2.79962,2,-4.5179,20,-2.8675
ENSG00000117614,SYF2,42,-0.4098,90,0.90947,17,-1.6926,52,-0.2048
ENSG00000117616,RSRP1,75,0.46724,68,0.33786,71,0.38811,49,-0.5154
ENSG00000183726,TMEM50A,2,-5.4303,163,1.13017,65,-0.4553,83,-0.2380
ENSG00000204178,MACO1,73,1.47003,23,-0.4411,34,0.20913,26,-0.5459
ENSG00000157978,LDLRAP1,2,-1.9625,41,4.46460,0,-3.5246,1,-3.4442
ENSG00000117643,MAN1C1,2,-3.8153,22,-0.3983,0,-5.1820,36,1.58022
ENSG00000162430,SELENON,2,-3.8486,54,1.14626,2,-3.6241,29,0.05646
ENSG00000117640,MTFR1L,2,-4.8293,36,-0.7668,108,1.00549,63,0.47107
ENSG00000117632,STMN1,473,-1.6240,1378,-0.0058,1430,0.05228,1480,0.34527
ENSG00000158008,EXTL1,36,-0.0514,9,-2.1205,44,0.24393,43,0.79086
ENSG00000175087,PDIK1L,2,-3.0866,11,-0.6700,94,3.10452,11,-1.3419
ENSG00000142684,ZNF593,2,-4.5402,50,0.10016,55,0.25086,50,0.36252
ENSG00000142669,SH3BGRL3,83,-1.6799,267,0.09001,283,0.17650,265,0.23901
ENSG00000158062,UBXN11,2,-3.0284,9,-0.8598,2,-2.7632,21,1.79840
ENSG00000117682,DHDDS,66,1.88752,4,-2.3271,23,0.13402,20,-0.3047
ENSG00000198830,HMGN2,108,-0.3841,263,1.17148,203,0.59918,108,-0.9540
ENSG00000117713,ARID1A,2,-4.4552,58,0.47557,44,-0.0054,46,0.17668
ENSG00000060642,PIGV,2,-2.1880,14,0.75308,0,-3.6043,10,0.34417
ENSG00000204160,ZDHHC18,2,-3.6710,10,-1.4850,77,1.84550,26,0.06656
ENSG00000142751,GPN2,2,-2.9856,14,-0.1522,17,0.13788,17,0.53283
ENSG00000090273,NUDC,141,-0.1620,148,-0.0925,128,-0.3104,164,0.20722
ENSG00000253368,TRNP1,2,-4.8068,9,-2.8281,92,0.77484,69,1.30199
ENSG00000090020,SLC9A1,4,-2.1878,2,-3.0168,15,-0.4345,26,2.03217
ENSG00000142784,WDTC1,2,-3.3644,22,0.09331,32,0.71890,21,0.11414
ENSG00000186501,TMEM222,2,-4.9034,67,0.18224,26,-1.2898,69,0.76991
ENSG00000158195,WASF2,20,-0.7403,113,2.60078,0,-5.5817,20,-1.5985
ENSG00000126705,AHDC1,2,-4.1290,20,-0.8793,41,0.25510,41,0.96795
ENSG00000126709,IFI6,10,-3.5162,148,0.51082,162,0.60815,108,-0.1200
ENSG00000009780,FAM76A,51,1.75679,21,0.32408,30,0.83088,12,-1.3678
ENSG00000117758,STX12,114,0.23195,97,-0.0160,26,-1.9584,105,0.32009
ENSG00000117751,PPP1R8,95,1.98761,58,1.24590,0,-5.4050,19,-1.4690
ENSG00000117748,RPA2,2,-4.6414,39,-0.4132,17,-1.5898,62,1.32807
ENSG00000126698,DNAJC8,77,-0.6719,146,0.36050,82,-0.5699,121,0.10705
ENSG00000130770,ATP5IF1,578,0.04202,257,-1.2618,682,0.30376,615,0.47127
ENSG00000204138,PHACTR4,33,1.97385,18,1.00156,0,-3.8349,7,-1.2813
ENSG00000180098,TRNAU1AP,2,-3.0399,16,-0.0560,46,1.68624,15,-0.4043
ENSG00000197989,SNHG12,2,-2.2050,8,-0.1019,1,-3.2980,11,1.10717
ENSG00000120656,TAF12,2,-3.0409,30,1.06718,13,-0.2995,15,-0.2724
ENSG00000198492,YTHDF2,2,-5.0475,49,-0.5006,72,0.12563,77,0.83255
ENSG00000116350,SRSF4,2,-4.4957,56,0.35482,55,0.30440,47,0.15254
ENSG00000116353,MECR,2,-4.1314,12,-1.6188,40,0.18278,43,1.36635
ENSG00000060656,PTPRU,2,-3.1217,7,-1.4042,12,-0.5095,22,1.58458
ENSG00000162511,LAPTM5,2,-3.6163,83,1.91279,2,-3.6724,26,-0.7021
ENSG00000162512,SDC3,112,-0.5513,211,0.48333,147,-0.1276,156,-0.1308
ENSG00000134644,PUM1,3,-5.1185,82,-0.3193,88,-0.1855,116,0.84958
ENSG00000060688,SNRNP40,2,-3.3575,46,1.53542,0,-4.6489,19,-0.3179
ENSG00000121766,ZCCHC17,36,-1.5320,74,-0.5196,166,0.79603,107,0.28733
ENSG00000121769,FABP3,2,-6.2950,29,-2.7694,313,0.95214,209,1.16022
ENSG00000162517,PEF1,53,-0.5258,62,-0.3298,70,-0.1150,81,0.39557
ENSG00000084636,COL16A1,2,-3.8720,38,0.45838,8,-1.8380,33,0.58700
ENSG00000121753,ADGRB2,117,-0.9017,46,-2.3649,180,-0.2415,261,1.41764
ENSG00000184007,PTP4A2,105,-0.8696,449,1.70721,100,-0.9464,145,-0.9246
ENSG00000121774,KHDRBS1,112,0.17959,139,0.57004,45,-1.2098,96,-0.1714
ENSG00000121775,TMEM39B,2,-2.5376,12,0.09981,28,1.41409,11,-0.3332
ENSG00000025800,KPNA6,2,-4.2301,30,-0.3604,77,1.14192,39,0.16551
ENSG00000084652,TXLNA,3,-2.6612,28,0.64912,5,-1.9614,21,0.37059
ENSG00000160050,CCDC28B,2,-2.8507,15,0.05151,0,-4.3754,17,1.07742
ENSG00000084623,EIF3I,2,-5.7608,124,0.15452,118,0.06525,122,0.41470
ENSG00000116478,HDAC1,2,-1.9656,29,2.78919,0,-3.5277,4,-1.6650
ENSG00000175130,MARCKSL1,160,-1.1359,1336,3.08489,132,-1.4244,159,-2.2136
ENSG00000160058,BSDC1,2,-4.8722,56,-0.0742,79,0.46863,64,0.38825
ENSG00000176261,ZBTB8OS,30,-0.4358,38,-0.0658,38,-0.0570,41,0.19126
ENSG00000162521,RBBP4,99,0.23982,102,0.32366,48,-0.8779,83,-0.0713
ENSG00000162520,SYNC,2,-2.5012,18,0.80585,7,-0.7421,11,0.03087
ENSG00000162522,KIAA1522,2,-2.5065,1,-2.9452,26,1.31807,13,0.74546
ENSG00000134684,YARS,23,-2.3106,68,-0.7523,170,0.73608,118,0.52627
ENSG00000116497,S100PBP,42,1.72838,15,-0.0135,13,-0.1950,12,-0.8036
ENSG00000160097,FNDC5,2,-3.2772,15,-0.3909,25,0.38594,22,0.58556
ENSG00000121905,HPCA,167,-0.3767,46,-2.3845,51,-2.1455,273,1.81070
ENSG00000121900,TMEM54,72,0.90550,36,-0.2092,43,0.07711,38,-0.2877
ENSG00000116514,RNF19B,2,-3.8923,23,-0.4294,38,0.37451,33,0.63902
ENSG00000004455,AK2,2,-3.9489,90,2.12460,3,-3.1519,24,-0.9205
ENSG00000142920,AZIN2,128,2.47733,27,-0.1930,0,-5.2612,24,-0.9174
ENSG00000160094,ZNF362,2,-2.7775,15,0.17271,4,-1.5697,16,0.74678
ENSG00000134686,PHC2,2,-4.7997,104,1.12688,8,-2.8727,57,0.06315
ENSG00000121904,CSMD2,34,1.36643,4,-1.9726,36,1.47777,12,-0.6419
ENSG00000163866,SMIM12,2,-4.6624,23,-1.2537,126,1.49235,54,0.30886
ENSG00000116544,DLGAP3,103,1.36926,14,-1.8081,22,-1.0434,47,0.29912
ENSG00000163867,ZMYM6,96,2.61988,17,-0.4210,18,-0.2988,15,-1.2954
ENSG00000116560,SFPQ,103,-0.3835,159,0.33125,33,-2.0633,140,0.29623
ENSG00000146463,ZMYM4,65,1.16093,30,-0.1126,4,-2.9061,32,-0.0291
ENSG00000142687,KIAA0319L,2,-4.5977,46,-0.1039,98,1.12891,49,0.03686
ENSG00000020129,NCDN,345,-0.3785,82,-2.6115,413,-0.1000,534,1.20878
ENSG00000126067,PSMB2,47,-1.2580,104,-0.0600,85,-0.3660,118,0.47017
ENSG00000142686,C1orf216,2,-5.0485,22,-1.7438,33,-1.0732,88,2.13136
ENSG00000092847,AGO1,2,-3.0418,21,0.43188,0,-4.5933,19,0.73788
ENSG00000126070,AGO3,43,1.77365,24,0.84454,4,-1.8608,11,-1.1139
ENSG00000116863,ADPRHL2,2,-3.4122,31,0.63958,28,0.41629,21,-0.1389
ENSG00000054116,TRAPPC3,2,-4.6480,44,-0.2152,32,-0.6673,59,0.93540
ENSG00000116871,MAP7D1,170,-0.0835,199,0.17650,242,0.47223,169,-0.2577
ENSG00000054118,THRAP3,32,-0.4786,44,0.03092,58,0.44751,43,-0.0500
ENSG00000196182,STK40,35,0.98907,14,-0.5031,0,-4.7745,20,0.34909
ENSG00000181817,LSM10,2,-4.5458,34,-0.5304,87,0.98239,50,0.36371
ENSG00000116885,OSCP1,2,-3.1025,4,-1.9920,33,1.05656,20,0.82068
ENSG00000116898,MRPS15,2,-4.6813,41,-0.3925,52,0.01067,60,0.80904
ENSG00000163873,GRIK3,2,-4.5511,8,-2.6649,367,4.13215,25,-1.9075
ENSG00000163875,MEAF6,216,1.15944,47,-1.2850,72,-0.5794,110,0.19847
ENSG00000134697,GNL2,2,-2.8791,18,0.36319,5,-1.6298,16,0.59816
ENSG00000116922,C1orf109,2,-2.8428,6,-1.2734,34,1.37817,15,0.34296
ENSG00000185090,MANEAL,119,2.04233,5,-2.9996,1,-4.8320,37,0.18773
ENSG00000196449,YRDC,2,-3.0596,7,-1.4096,0,-4.6111,22,2.40646
ENSG00000197982,C1orf122,152,-0.8770,519,1.20283,246,-0.1463,231,-0.6357
ENSG00000183431,SF3A3,2,-4.1432,41,0.26349,27,-0.4366,39,0.47847
ENSG00000183520,UTP11,2,-3.7649,27,-0.0299,35,0.39652,29,0.36840
ENSG00000185668,POU3F1,2,-2.0135,1,-2.6944,0,-3.5752,11,2.94725
ENSG00000116954,RRAGC,2,-4.3874,42,-0.0131,14,-1.6208,50,0.98842
ENSG00000174574,AKIRIN1,51,-0.7350,81,-0.0204,67,-0.3218,87,0.32268
ENSG00000168653,NDUFS5,293,-1.1776,441,-0.6021,702,0.16040,707,0.59213
ENSG00000127603,MACF1,8,-3.8636,172,0.84097,101,-0.1026,105,-0.1048
ENSG00000090621,PABPC4,2,-4.5368,76,0.87405,40,-0.2265,46,-0.0825
ENSG00000116983,HPCAL4,72,-1.3773,53,-1.9152,87,-1.0986,229,1.78086
ENSG00000084072,PPIE,2,-3.8347,37,0.42471,1,-4.7731,33,0.78521
ENSG00000168389,MFSD2A,35,1.41575,21,0.67358,0,-4.4312,12,-0.6481
ENSG00000131236,CAP1,107,-0.4668,195,0.52462,51,-1.5678,148,0.11109
ENSG00000131238,PPT1,257,0.90039,113,-0.4291,256,0.89315,130,-0.5100
ENSG00000259943,AL050341.2,2,-2.6634,16,0.37128,13,0.00777,13,0.18769
ENSG00000084073,ZMPSTE24,49,0.40323,51,0.52668,7,-2.4740,37,-0.0930
ENSG00000049089,COL9A2,35,0.68028,89,3.01153,8,-1.4564,8,-2.6924
ENSG00000084070,SMAP2,6,-3.9854,33,-1.6546,59,-0.7280,123,1.88013
ENSG00000117016,RIMS3,2,-4.6480,9,-2.6738,86,0.85869,61,1.19791
ENSG00000066136,NFYC,2,-3.9957,31,-0.0716,25,-0.3778,36,0.71594
ENSG00000179862,CITED4,2,-2.9885,16,0.01828,31,1.07731,16,-0.0521
ENSG00000171793,CTPS1,2,-2.6999,6,-1.1936,21,0.73965,15,0.75506
ENSG00000127124,HIVEP3,2,-3.2233,17,-0.1583,0,-4.5419,23,1.30441
ENSG00000198815,FOXJ3,29,-0.8537,28,-0.9900,49,-0.0655,59,0.81477
ENSG00000177181,RIMKLA,2,-3.7250,3,-3.2562,14,-0.9813,36,2.66623
ENSG00000127125,PPCS,49,-0.3390,64,0.07777,52,-0.2666,63,0.13880
ENSG00000186409,CCDC30,2,-2.2210,12,0.47605,0,-3.7626,10,0.61011
ENSG00000171960,PPIH,2,-3.0802,19,0.21811,36,1.22467,16,-0.2599
ENSG00000065978,YBX1,333,1.55321,258,1.26731,180,0.51638,74,-1.7996
ENSG00000164008,C1orf50,2,-3.4935,28,0.36120,31,0.51330,23,0.03210
ENSG00000177868,SVBP,2,-4.2688,39,0.00932,15,-1.3852,45,0.92283
ENSG00000117394,SLC2A1,120,0.97918,157,1.68969,0,-6.5487,46,-1.2373
ENSG00000117395,EBNA1BP2,27,-1.6531,47,-0.9032,108,0.43634,93,0.69203
ENSG00000179178,TMEM125,2,-3.8823,147,4.07628,12,-1.3419,9,-3.0950
ENSG00000066322,ELOVL1,48,-0.5931,316,3.60812,18,-2.0015,24,-2.8479
ENSG00000159479,MED8,2,-3.4619,22,0.02294,43,1.07013,22,-0.0313
ENSG00000178922,HYI,2,-3.3420,40,1.27108,55,1.64341,14,-1.2836
ENSG00000142949,PTPRF,54,-0.8552,85,-0.1732,22,-2.1965,109,0.82337
ENSG00000066135,KDM4A,2,-3.1440,9,-1.0220,55,1.89747,17,-0.1379
ENSG00000126091,ST3GAL3,2,-3.8438,28,-0.0210,18,-0.7400,33,0.78320
ENSG00000117408,IPO13,2,-4.9941,148,1.58622,19,-1.8350,58,-0.4549
ENSG00000132768,DPH2,34,1.23230,8,-0.9793,0,-4.2396,17,0.39544
