metric,name,value,form,SpD
Min.,pseudo_expr_chrM_ratio,4.589120094798822e-9,e4e4,LD_Sp09D02
Min.,Residuals,0.021624803585713153,e4e4,LD_Sp09D02
1st Qu.,APOE_E4E4,0,e4e4,LD_Sp09D02
1st Qu.,round,0,e4e4,LD_Sp09D02
1st Qu.,Sex,0,e4e4,LD_Sp09D02
1st Qu.,Visium_slide,0,e4e4,LD_Sp09D02
1st Qu.,Anc_Afr,0.0039060932944235604,e4e4,LD_Sp09D02
1st Qu.,Age,0.0035290519369453746,e4e4,LD_Sp09D02
1st Qu.,Rin,0.004950736960504004,e4e4,LD_Sp09D02
1st Qu.,pseudo_expr_chrM_ratio,0.010111945639001424,e4e4,LD_Sp09D02
1st Qu.,Residuals,0.5534454538452598,e4e4,LD_Sp09D02
Median,APOE_E4E4,0,e4e4,LD_Sp09D02
Median,round,0,e4e4,LD_Sp09D02
Median,Sex,0,e4e4,LD_Sp09D02
Median,Visium_slide,2.598255001666936e-13,e4e4,LD_Sp09D02
Median,Anc_Afr,0.0167202645567512,e4e4,LD_Sp09D02
Median,Age,0.015368913074962836,e4e4,LD_Sp09D02
Median,Rin,0.02003486274643839,e4e4,LD_Sp09D02
Median,pseudo_expr_chrM_ratio,0.046684752651422606,e4e4,LD_Sp09D02
Median,Residuals,0.7180518066068604,e4e4,LD_Sp09D02
Mean,APOE_E4E4,0.01031896989422312,e4e4,LD_Sp09D02
Mean,round,0.013859163522617516,e4e4,LD_Sp09D02
Mean,Sex,0.014665556003048625,e4e4,LD_Sp09D02
Mean,Visium_slide,0.06589250868229285,e4e4,LD_Sp09D02
Mean,Anc_Afr,0.03124111871674184,e4e4,LD_Sp09D02
Mean,Age,0.03392591151570308,e4e4,LD_Sp09D02
Mean,Rin,0.03775454017570148,e4e4,LD_Sp09D02
Mean,pseudo_expr_chrM_ratio,0.10704392967881235,e4e4,LD_Sp09D02
Mean,Residuals,0.6852983018108592,e4e4,LD_Sp09D02
3rd Qu.,APOE_E4E4,1.3018908681899852e-13,e4e4,LD_Sp09D02
3rd Qu.,round,3.962570558289317e-12,e4e4,LD_Sp09D02
3rd Qu.,Sex,0,e4e4,LD_Sp09D02
3rd Qu.,Visium_slide,0.10078172394797096,e4e4,LD_Sp09D02
3rd Qu.,Anc_Afr,0.04499604127974979,e4e4,LD_Sp09D02
3rd Qu.,Age,0.04438329354485819,e4e4,LD_Sp09D02
3rd Qu.,Rin,0.051576773811553976,e4e4,LD_Sp09D02
3rd Qu.,pseudo_expr_chrM_ratio,0.14956268915872875,e4e4,LD_Sp09D02
3rd Qu.,Residuals,0.8516720457362437,e4e4,LD_Sp09D02
Max.,APOE_E4E4,0.5070057576957745,e4e4,LD_Sp09D02
Max.,round,0.48356345624851443,e4e4,LD_Sp09D02
Max.,Sex,0.863529176089824,e4e4,LD_Sp09D02
Max.,Visium_slide,0.9169227553677238,e4e4,LD_Sp09D02
Max.,Anc_Afr,0.6526295329845543,e4e4,LD_Sp09D02
Max.,Age,0.4363342926051473,e4e4,LD_Sp09D02
Max.,Rin,0.3950862001741916,e4e4,LD_Sp09D02
Max.,pseudo_expr_chrM_ratio,0.9749459239424004,e4e4,LD_Sp09D02
Max.,Residuals,0.9997482701933125,e4e4,LD_Sp09D02
Min.,APOE_carrier,0,carrier_i,LD_Sp09D02
Min.,APOE_carrier.Anc_Afr,0,carrier_i,LD_Sp09D02
Min.,round,0,carrier_i,LD_Sp09D02
Min.,Sex,0,carrier_i,LD_Sp09D02
Min.,Visium_slide,0,carrier_i,LD_Sp09D02
Min.,Anc_Afr,2.271994759115545e-10,carrier_i,LD_Sp09D02
Min.,Age,2.262058153327431e-11,carrier_i,LD_Sp09D02
Min.,Rin,8.213803688500718e-12,carrier_i,LD_Sp09D02
Min.,pseudo_expr_chrM_ratio,4.1891530049136616e-9,carrier_i,LD_Sp09D02
Min.,Residuals,0.022470056484742235,carrier_i,LD_Sp09D02
1st Qu.,APOE_carrier,0,carrier_i,LD_Sp09D02
1st Qu.,APOE_carrier.Anc_Afr,1.899962787350576e-18,carrier_i,LD_Sp09D02
1st Qu.,round,0,carrier_i,LD_Sp09D02
1st Qu.,Sex,0,carrier_i,LD_Sp09D02
1st Qu.,Visium_slide,4.972669482456485e-13,carrier_i,LD_Sp09D02
1st Qu.,Anc_Afr,0.004232967957697591,carrier_i,LD_Sp09D02
1st Qu.,Age,0.0035684098472834064,carrier_i,LD_Sp09D02
1st Qu.,Rin,0.005426787688584013,carrier_i,LD_Sp09D02
1st Qu.,pseudo_expr_chrM_ratio,0.010095772892925979,carrier_i,LD_Sp09D02
1st Qu.,Residuals,0.617559354199329,carrier_i,LD_Sp09D02
Median,APOE_carrier,0,carrier_i,LD_Sp09D02
Median,APOE_carrier.Anc_Afr,2.4352847234619915e-14,carrier_i,LD_Sp09D02
Median,round,0,carrier_i,LD_Sp09D02
Median,Sex,0,carrier_i,LD_Sp09D02
Median,Visium_slide,5.715895558367538e-12,carrier_i,LD_Sp09D02
Median,Anc_Afr,0.018266999868069143,carrier_i,LD_Sp09D02
Median,Age,0.015718418598496965,carrier_i,LD_Sp09D02
Median,Rin,0.021473430759460482,carrier_i,LD_Sp09D02
Median,pseudo_expr_chrM_ratio,0.04412714610079634,carrier_i,LD_Sp09D02
Median,Residuals,0.765020825247146,carrier_i,LD_Sp09D02
Mean,APOE_carrier,0.010705844502198556,carrier_i,LD_Sp09D02
Mean,APOE_carrier.Anc_Afr,0.01739989250374212,carrier_i,LD_Sp09D02
Mean,round,0.016785576388180855,carrier_i,LD_Sp09D02
Mean,Sex,0.017105290824749916,carrier_i,LD_Sp09D02
Mean,Visium_slide,1.6229872065472791e-7,carrier_i,LD_Sp09D02
Mean,Anc_Afr,0.03323945914151988,carrier_i,LD_Sp09D02
Mean,Age,0.035041734209992015,carrier_i,LD_Sp09D02
Mean,Rin,0.03914517140549767,carrier_i,LD_Sp09D02
Mean,pseudo_expr_chrM_ratio,0.10269587692848932,carrier_i,LD_Sp09D02
Mean,Residuals,0.727880991796909,carrier_i,LD_Sp09D02
3rd Qu.,APOE_carrier,0,carrier_i,LD_Sp09D02
3rd Qu.,APOE_carrier.Anc_Afr,1.414925911669831e-11,carrier_i,LD_Sp09D02
3rd Qu.,round,1.7290583270749093e-6,carrier_i,LD_Sp09D02
3rd Qu.,Sex,0,carrier_i,LD_Sp09D02
3rd Qu.,Visium_slide,1.845040699557885e-11,carrier_i,LD_Sp09D02
3rd Qu.,Anc_Afr,0.04781038925416911,carrier_i,LD_Sp09D02
3rd Qu.,Age,0.04625387961282437,carrier_i,LD_Sp09D02
3rd Qu.,Rin,0.05396819631338355,carrier_i,LD_Sp09D02
3rd Qu.,pseudo_expr_chrM_ratio,0.1407030770776177,carrier_i,LD_Sp09D02
3rd Qu.,Residuals,0.8724542605475751,carrier_i,LD_Sp09D02
Max.,APOE_carrier,0.40203032151845325,carrier_i,LD_Sp09D02
Max.,APOE_carrier.Anc_Afr,0.7267360122111902,carrier_i,LD_Sp09D02
Max.,round,0.4884078645507312,carrier_i,LD_Sp09D02
Max.,Sex,0.8744555262553655,carrier_i,LD_Sp09D02
Max.,Visium_slide,0.0040899666334646475,carrier_i,LD_Sp09D02
Max.,Anc_Afr,0.6526064250034157,carrier_i,LD_Sp09D02
Max.,Age,0.47897855741981077,carrier_i,LD_Sp09D02
Max.,Rin,0.45196228952132406,carrier_i,LD_Sp09D02
Max.,pseudo_expr_chrM_ratio,0.9751875098786231,carrier_i,LD_Sp09D02
Max.,Residuals,0.9983048583642254,carrier_i,LD_Sp09D02
Min.,APOE,0,apoe_i,LD_Sp09D02
Min.,APOE.Anc_Afr,0,apoe_i,LD_Sp09D02
Min.,round,0,apoe_i,LD_Sp09D02
Min.,Sex,0,apoe_i,LD_Sp09D02
Min.,Visium_slide,0,apoe_i,LD_Sp09D02
Min.,Anc_Afr,2.2681913505951962e-10,apoe_i,LD_Sp09D02
Min.,Age,1.2254192452927208e-10,apoe_i,LD_Sp09D02
Min.,Rin,8.169465827926253e-11,apoe_i,LD_Sp09D02
Min.,pseudo_expr_chrM_ratio,8.868984151060775e-9,apoe_i,LD_Sp09D02
Min.,Residuals,0.020146039975637516,apoe_i,LD_Sp09D02
1st Qu.,APOE,0,apoe_i,LD_Sp09D02
1st Qu.,APOE.Anc_Afr,1.5705204290776268e-14,apoe_i,LD_Sp09D02
1st Qu.,round,0,apoe_i,LD_Sp09D02
1st Qu.,Sex,0,apoe_i,LD_Sp09D02
1st Qu.,Visium_slide,4.778458138157996e-13,apoe_i,LD_Sp09D02
1st Qu.,Anc_Afr,0.003888772074958697,apoe_i,LD_Sp09D02
1st Qu.,Age,0.0035037615043440763,apoe_i,LD_Sp09D02
1st Qu.,Rin,0.004117810548084471,apoe_i,LD_Sp09D02
1st Qu.,pseudo_expr_chrM_ratio,0.00865565052924689,apoe_i,LD_Sp09D02
1st Qu.,Residuals,0.4406740539189484,apoe_i,LD_Sp09D02
Median,APOE,4.985199668462979e-7,apoe_i,LD_Sp09D02
Median,APOE.Anc_Afr,0.0028116081971094426,apoe_i,LD_Sp09D02
Median,round,0,apoe_i,LD_Sp09D02
Median,Sex,0,apoe_i,LD_Sp09D02
Median,Visium_slide,4.915915684159159e-12,apoe_i,LD_Sp09D02
Median,Anc_Afr,0.016280800908384466,apoe_i,LD_Sp09D02
Median,Age,0.015619606639836095,apoe_i,LD_Sp09D02
Median,Rin,0.018005785534038657,apoe_i,LD_Sp09D02
Median,pseudo_expr_chrM_ratio,0.041598253430656054,apoe_i,LD_Sp09D02
Median,Residuals,0.6525848734263351,apoe_i,LD_Sp09D02
Mean,APOE,0.05606220947029593,apoe_i,LD_Sp09D02
Mean,APOE.Anc_Afr,0.08978757480871134,apoe_i,LD_Sp09D02
Mean,round,0.01662035860634149,apoe_i,LD_Sp09D02
Mean,Sex,0.0194971595101289,apoe_i,LD_Sp09D02
Mean,Visium_slide,4.526751040132959e-4,apoe_i,LD_Sp09D02
Mean,Anc_Afr,0.03047189824980145,apoe_i,LD_Sp09D02
Mean,Age,0.033620541886641486,apoe_i,LD_Sp09D02
Mean,Rin,0.03587380645896664,apoe_i,LD_Sp09D02
Mean,pseudo_expr_chrM_ratio,0.09503320918650271,apoe_i,LD_Sp09D02
Mean,Residuals,0.6225805667185967,apoe_i,LD_Sp09D02
3rd Qu.,APOE,0.08865675408880028,apoe_i,LD_Sp09D02
3rd Qu.,APOE.Anc_Afr,0.13180763822532143,apoe_i,LD_Sp09D02
3rd Qu.,round,0.0034312425142872436,apoe_i,LD_Sp09D02
3rd Qu.,Sex,0,apoe_i,LD_Sp09D02
3rd Qu.,Visium_slide,2.0804140128335612e-11,apoe_i,LD_Sp09D02
3rd Qu.,Anc_Afr,0.042256389645338864,apoe_i,LD_Sp09D02
3rd Qu.,Age,0.04505477460726001,apoe_i,LD_Sp09D02
3rd Qu.,Rin,0.04912481064295011,apoe_i,LD_Sp09D02
3rd Qu.,pseudo_expr_chrM_ratio,0.12770768009326147,apoe_i,LD_Sp09D02
3rd Qu.,Residuals,0.824318357213562,apoe_i,LD_Sp09D02
Max.,APOE,0.6657291127042037,apoe_i,LD_Sp09D02
Max.,APOE.Anc_Afr,0.8669368717276363,apoe_i,LD_Sp09D02
Max.,round,0.4639427378500681,apoe_i,LD_Sp09D02
Max.,Sex,0.8718361709307239,apoe_i,LD_Sp09D02
Max.,Visium_slide,0.6299236781337724,apoe_i,LD_Sp09D02
Max.,Anc_Afr,0.6523735049431723,apoe_i,LD_Sp09D02
Max.,Age,0.4936141786218728,apoe_i,LD_Sp09D02
Max.,Rin,0.4238177954268938,apoe_i,LD_Sp09D02
Max.,pseudo_expr_chrM_ratio,0.9751889821904741,apoe_i,LD_Sp09D02
Max.,Residuals,0.9983048583640309,apoe_i,LD_Sp09D02
Min.,APOE_E4E4,0,e4e4_i,LD_Sp09D02
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,LD_Sp09D02
Min.,round,0,e4e4_i,LD_Sp09D02
Min.,Sex,0,e4e4_i,LD_Sp09D02
Min.,Visium_slide,0,e4e4_i,LD_Sp09D02
Min.,Anc_Afr,1.3960292531084548e-11,e4e4_i,LD_Sp09D02
Min.,Age,1.4711167273303785e-10,e4e4_i,LD_Sp09D02
Min.,Rin,8.21380372157438e-12,e4e4_i,LD_Sp09D02
Min.,pseudo_expr_chrM_ratio,4.694021776143631e-9,e4e4_i,LD_Sp09D02
Min.,Residuals,0.012779467653783471,e4e4_i,LD_Sp09D02
1st Qu.,APOE_E4E4,0,e4e4_i,LD_Sp09D02
1st Qu.,APOE_E4E4.Anc_Afr,1.2258865359362125e-15,e4e4_i,LD_Sp09D02
1st Qu.,round,0,e4e4_i,LD_Sp09D02
1st Qu.,Sex,1.6392220149542388e-13,e4e4_i,LD_Sp09D02
1st Qu.,Visium_slide,0,e4e4_i,LD_Sp09D02
1st Qu.,Anc_Afr,0.003923234243127438,e4e4_i,LD_Sp09D02
1st Qu.,Age,0.0030886451352817373,e4e4_i,LD_Sp09D02
1st Qu.,Rin,0.004638078662464894,e4e4_i,LD_Sp09D02
1st Qu.,pseudo_expr_chrM_ratio,0.009833661208049347,e4e4_i,LD_Sp09D02
1st Qu.,Residuals,0.5249564816381366,e4e4_i,LD_Sp09D02
Median,APOE_E4E4,0,e4e4_i,LD_Sp09D02
Median,APOE_E4E4.Anc_Afr,2.6670448359302635e-12,e4e4_i,LD_Sp09D02
Median,round,0,e4e4_i,LD_Sp09D02
Median,Sex,3.5764853801072587e-12,e4e4_i,LD_Sp09D02
Median,Visium_slide,3.286794294766885e-11,e4e4_i,LD_Sp09D02
Median,Anc_Afr,0.016814183160910032,e4e4_i,LD_Sp09D02
Median,Age,0.013895805417015336,e4e4_i,LD_Sp09D02
Median,Rin,0.019521616120073807,e4e4_i,LD_Sp09D02
Median,pseudo_expr_chrM_ratio,0.045767362850739075,e4e4_i,LD_Sp09D02
Median,Residuals,0.7045175857318563,e4e4_i,LD_Sp09D02
Mean,APOE_E4E4,0.017160322591760584,e4e4_i,LD_Sp09D02
Mean,APOE_E4E4.Anc_Afr,0.03348406682245841,e4e4_i,LD_Sp09D02
Mean,round,0.011527794891161453,e4e4_i,LD_Sp09D02
Mean,Sex,9.779602127963929e-5,e4e4_i,LD_Sp09D02
Mean,Visium_slide,0.06483404322692216,e4e4_i,LD_Sp09D02
Mean,Anc_Afr,0.03089975493002139,e4e4_i,LD_Sp09D02
Mean,Age,0.03147997665449972,e4e4_i,LD_Sp09D02
Mean,Rin,0.03722062428433067,e4e4_i,LD_Sp09D02
Mean,pseudo_expr_chrM_ratio,0.10525755152034728,e4e4_i,LD_Sp09D02
Mean,Residuals,0.6680380690572187,e4e4_i,LD_Sp09D02
3rd Qu.,APOE_E4E4,7.881107408298146e-8,e4e4_i,LD_Sp09D02
3rd Qu.,APOE_E4E4.Anc_Afr,1.3013847313324646e-6,e4e4_i,LD_Sp09D02
3rd Qu.,round,1.7637206602928633e-10,e4e4_i,LD_Sp09D02
3rd Qu.,Sex,3.4795195202277956e-11,e4e4_i,LD_Sp09D02
3rd Qu.,Visium_slide,0.09893316092005773,e4e4_i,LD_Sp09D02
3rd Qu.,Anc_Afr,0.045039179082957265,e4e4_i,LD_Sp09D02
3rd Qu.,Age,0.04097705031144932,e4e4_i,LD_Sp09D02
3rd Qu.,Rin,0.050842305688295675,e4e4_i,LD_Sp09D02
3rd Qu.,pseudo_expr_chrM_ratio,0.14612848503538556,e4e4_i,LD_Sp09D02
3rd Qu.,Residuals,0.8466474328506493,e4e4_i,LD_Sp09D02
Max.,APOE_E4E4,0.5639643269289266,e4e4_i,LD_Sp09D02
Max.,APOE_E4E4.Anc_Afr,0.7079435498472,e4e4_i,LD_Sp09D02
Max.,round,0.4835101212057433,e4e4_i,LD_Sp09D02
Max.,Sex,0.8581205740845308,e4e4_i,LD_Sp09D02
Max.,Visium_slide,0.9169224847982854,e4e4_i,LD_Sp09D02
Max.,Anc_Afr,0.6262243536445202,e4e4_i,LD_Sp09D02
Max.,Age,0.43633429260513396,e4e4_i,LD_Sp09D02
Max.,Rin,0.3950862001737269,e4e4_i,LD_Sp09D02
Max.,pseudo_expr_chrM_ratio,0.9749464271588683,e4e4_i,LD_Sp09D02
Max.,Residuals,0.9997482701933083,e4e4_i,LD_Sp09D02
