metric,name,value,form,vSpD
3rd Qu.,nspots,0.05917615365646335,apoe,vLD
3rd Qu.,Residuals,0.804728912442199,apoe,vLD
Max.,APOE,0.4595532895522728,apoe,vLD
Max.,round,0.42865648059730055,apoe,vLD
Max.,Sex,0.8926108518111264,apoe,vLD
Max.,Visium_slide,0.965068577894909,apoe,vLD
Max.,Anc_Afr,0.6355477374456542,apoe,vLD
Max.,Age,0.4759336426246368,apoe,vLD
Max.,Rin,0.4175336066920697,apoe,vLD
Max.,pseudo_expr_chrM_ratio,0.955553461338765,apoe,vLD
Max.,nspots,0.5483283804813517,apoe,vLD
Max.,Residuals,0.9913284745328474,apoe,vLD
Min.,APOE_E4E4,0,e4e4,vLD
Min.,round,0,e4e4,vLD
Min.,Sex,0,e4e4,vLD
Min.,Visium_slide,0,e4e4,vLD
Min.,Anc_Afr,3.972402233001167e-10,e4e4,vLD
Min.,Age,9.487926585644632e-12,e4e4,vLD
Min.,Rin,7.658800250595145e-11,e4e4,vLD
Min.,pseudo_expr_chrM_ratio,3.0356864395463714e-9,e4e4,vLD
Min.,nspots,1.6917961564031965e-11,e4e4,vLD
Min.,Residuals,0.014719616179571671,e4e4,vLD
1st Qu.,APOE_E4E4,0,e4e4,vLD
1st Qu.,round,0,e4e4,vLD
1st Qu.,Sex,0,e4e4,vLD
1st Qu.,Visium_slide,0,e4e4,vLD
1st Qu.,Anc_Afr,0.003995246503342213,e4e4,vLD
1st Qu.,Age,0.003222527185311262,e4e4,vLD
1st Qu.,Rin,0.004746519691608003,e4e4,vLD
1st Qu.,pseudo_expr_chrM_ratio,0.00862060658594068,e4e4,vLD
1st Qu.,nspots,0.004610136916187772,e4e4,vLD
1st Qu.,Residuals,0.5161183509732727,e4e4,vLD
Median,APOE_E4E4,0,e4e4,vLD
Median,round,0,e4e4,vLD
Median,Sex,0,e4e4,vLD
Median,Visium_slide,3.4151657153426282e-12,e4e4,vLD
Median,Anc_Afr,0.016061891844459178,e4e4,vLD
Median,Age,0.013281261649972398,e4e4,vLD
Median,Rin,0.018724667512054895,e4e4,vLD
Median,pseudo_expr_chrM_ratio,0.04124527403581997,e4e4,vLD
Median,nspots,0.02045241880349407,e4e4,vLD
Median,Residuals,0.6873481292286163,e4e4,vLD
Mean,APOE_E4E4,0.01109933714282183,e4e4,vLD
Mean,round,0.010603805082454454,e4e4,vLD
Mean,Sex,0.019964665771705924,e4e4,vLD
Mean,Visium_slide,0.06485308829749474,e4e4,vLD
Mean,Anc_Afr,0.030105435299228905,e4e4,vLD
Mean,Age,0.030727300303560322,e4e4,vLD
Mean,Rin,0.03597087231768286,e4e4,vLD
Mean,pseudo_expr_chrM_ratio,0.09803618332541415,e4e4,vLD
Mean,nspots,0.04352381605997984,e4e4,vLD
Mean,Residuals,0.6551154963996569,e4e4,vLD
3rd Qu.,APOE_E4E4,5.512546853884758e-18,e4e4,vLD
3rd Qu.,round,2.8014905946797636e-14,e4e4,vLD
3rd Qu.,Sex,0,e4e4,vLD
3rd Qu.,Visium_slide,0.09663079310784209,e4e4,vLD
3rd Qu.,Anc_Afr,0.04232911531953725,e4e4,vLD
3rd Qu.,Age,0.04126688125572903,e4e4,vLD
3rd Qu.,Rin,0.04981469393706405,e4e4,vLD
3rd Qu.,pseudo_expr_chrM_ratio,0.1358608094381296,e4e4,vLD
3rd Qu.,nspots,0.058427542835833984,e4e4,vLD
3rd Qu.,Residuals,0.8174283103611432,e4e4,vLD
Max.,APOE_E4E4,0.47902400372160575,e4e4,vLD
Max.,round,0.4219595636141112,e4e4,vLD
Max.,Sex,0.875147617521728,e4e4,vLD
Max.,Visium_slide,0.9650744803719243,e4e4,vLD
Max.,Anc_Afr,0.6355468203419117,e4e4,vLD
Max.,Age,0.46368273548989836,e4e4,vLD
Max.,Rin,0.4175336066920697,e4e4,vLD
Max.,pseudo_expr_chrM_ratio,0.9555534615545809,e4e4,vLD
Max.,nspots,0.5483283791116098,e4e4,vLD
Max.,Residuals,0.992820173793003,e4e4,vLD
Min.,APOE_carrier,0,carrier_i,vLD
Min.,APOE_carrier.Anc_Afr,0,carrier_i,vLD
Min.,round,0,carrier_i,vLD
Min.,Sex,0,carrier_i,vLD
Min.,Visium_slide,0,carrier_i,vLD
Min.,Anc_Afr,9.95327846218463e-13,carrier_i,vLD
Min.,Age,1.701006596632181e-10,carrier_i,vLD
Min.,Rin,2.2444723793958933e-13,carrier_i,vLD
Min.,pseudo_expr_chrM_ratio,7.830179746990514e-11,carrier_i,vLD
Min.,nspots,2.857194467795815e-12,carrier_i,vLD
Min.,Residuals,0.04003125338602122,carrier_i,vLD
1st Qu.,APOE_carrier,0,carrier_i,vLD
1st Qu.,APOE_carrier.Anc_Afr,1.0896524732112038e-14,carrier_i,vLD
1st Qu.,round,0,carrier_i,vLD
1st Qu.,Sex,0,carrier_i,vLD
1st Qu.,Visium_slide,3.556162753257702e-14,carrier_i,vLD
1st Qu.,Anc_Afr,0.004542253747511985,carrier_i,vLD
1st Qu.,Age,0.002999644617688499,carrier_i,vLD
1st Qu.,Rin,0.0047761267583485605,carrier_i,vLD
1st Qu.,pseudo_expr_chrM_ratio,0.008107308641049082,carrier_i,vLD
1st Qu.,nspots,0.004575347399685642,carrier_i,vLD
1st Qu.,Residuals,0.590072341451371,carrier_i,vLD
Median,APOE_carrier,0,carrier_i,vLD
Median,APOE_carrier.Anc_Afr,1.4757827044718458e-12,carrier_i,vLD
Median,round,0,carrier_i,vLD
Median,Sex,0,carrier_i,vLD
Median,Visium_slide,4.8335475817819775e-12,carrier_i,vLD
Median,Anc_Afr,0.01791568734492186,carrier_i,vLD
Median,Age,0.01282064830584451,carrier_i,vLD
Median,Rin,0.020358074211006612,carrier_i,vLD
Median,pseudo_expr_chrM_ratio,0.03832719243494192,carrier_i,vLD
Median,nspots,0.01968370627457567,carrier_i,vLD
Median,Residuals,0.7414578718727236,carrier_i,vLD
Mean,APOE_carrier,0.010937706673052222,carrier_i,vLD
Mean,APOE_carrier.Anc_Afr,0.01574621004725806,carrier_i,vLD
Mean,round,0.013231057332283976,carrier_i,vLD
Mean,Sex,0.01936969141197225,carrier_i,vLD
Mean,Visium_slide,5.3656626919404755e-6,carrier_i,vLD
Mean,Anc_Afr,0.03220798706229588,carrier_i,vLD
Mean,Age,0.03005174627580106,carrier_i,vLD
Mean,Rin,0.03696927203799738,carrier_i,vLD
Mean,pseudo_expr_chrM_ratio,0.09415588209827241,carrier_i,vLD
Mean,nspots,0.042666206456918265,carrier_i,vLD
Mean,Residuals,0.7046588749414565,carrier_i,vLD
3rd Qu.,APOE_carrier,0,carrier_i,vLD
3rd Qu.,APOE_carrier.Anc_Afr,4.228911208477583e-12,carrier_i,vLD
3rd Qu.,round,0,carrier_i,vLD
3rd Qu.,Sex,0,carrier_i,vLD
3rd Qu.,Visium_slide,2.6881864508273598e-11,carrier_i,vLD
3rd Qu.,Anc_Afr,0.043927283572128197,carrier_i,vLD
3rd Qu.,Age,0.04072753868753647,carrier_i,vLD
3rd Qu.,Rin,0.051303657659099944,carrier_i,vLD
3rd Qu.,pseudo_expr_chrM_ratio,0.12880654987941348,carrier_i,vLD
3rd Qu.,nspots,0.05731312197077648,carrier_i,vLD
3rd Qu.,Residuals,0.8426791738235805,carrier_i,vLD
Max.,APOE_carrier,0.46408720737092046,carrier_i,vLD
Max.,APOE_carrier.Anc_Afr,0.6921667313099907,carrier_i,vLD
Max.,round,0.43523224272150235,carrier_i,vLD
Max.,Sex,0.8953088107590599,carrier_i,vLD
Max.,Visium_slide,0.0804579381944999,carrier_i,vLD
Max.,Anc_Afr,0.6355441617038053,carrier_i,vLD
Max.,Age,0.4529059634696444,carrier_i,vLD
Max.,Rin,0.39715779073309443,carrier_i,vLD
Max.,pseudo_expr_chrM_ratio,0.9568756631118218,carrier_i,vLD
Max.,nspots,0.4841080689636871,carrier_i,vLD
Max.,Residuals,0.9944091797291327,carrier_i,vLD
Min.,APOE,0,apoe_i,vLD
Min.,APOE.Anc_Afr,2.339588874028816e-27,apoe_i,vLD
Min.,round,0,apoe_i,vLD
Min.,Sex,0,apoe_i,vLD
Min.,Visium_slide,0,apoe_i,vLD
Min.,Anc_Afr,2.420697508434694e-10,apoe_i,vLD
Min.,Age,8.759215852471072e-12,apoe_i,vLD
Min.,Rin,7.658788783335466e-11,apoe_i,vLD
Min.,pseudo_expr_chrM_ratio,6.617135881897398e-10,apoe_i,vLD
Min.,nspots,1.6917935298041952e-11,apoe_i,vLD
Min.,Residuals,0.016462954647669385,apoe_i,vLD
1st Qu.,APOE,0,apoe_i,vLD
1st Qu.,APOE.Anc_Afr,1.2731309366492853e-10,apoe_i,vLD
1st Qu.,round,0,apoe_i,vLD
1st Qu.,Sex,0,apoe_i,vLD
1st Qu.,Visium_slide,1.501821980531581e-11,apoe_i,vLD
1st Qu.,Anc_Afr,0.004029619476666593,apoe_i,vLD
1st Qu.,Age,0.0034190219431687132,apoe_i,vLD
1st Qu.,Rin,0.0040018311917119215,apoe_i,vLD
1st Qu.,pseudo_expr_chrM_ratio,0.007641485005753099,apoe_i,vLD
1st Qu.,nspots,0.004272846531512954,apoe_i,vLD
1st Qu.,Residuals,0.4338054112128207,apoe_i,vLD
Median,APOE,2.533583736771671e-6,apoe_i,vLD
Median,APOE.Anc_Afr,5.096508256529135e-5,apoe_i,vLD
Median,round,0,apoe_i,vLD
Median,Sex,0,apoe_i,vLD
Median,Visium_slide,4.261953998285848e-9,apoe_i,vLD
Median,Anc_Afr,0.016016623352011213,apoe_i,vLD
Median,Age,0.014208718769554842,apoe_i,vLD
Median,Rin,0.017716070774144704,apoe_i,vLD
Median,pseudo_expr_chrM_ratio,0.03744257227731495,apoe_i,vLD
Median,nspots,0.01850887265313276,apoe_i,vLD
Median,Residuals,0.6265555060733519,apoe_i,vLD
Mean,APOE,0.05340730440837363,apoe_i,vLD
Mean,APOE.Anc_Afr,0.06634845208015942,apoe_i,vLD
Mean,round,0.013177969825930657,apoe_i,vLD
Mean,Sex,0.02336735806944921,apoe_i,vLD
Mean,Visium_slide,0.013392911645916277,apoe_i,vLD
Mean,Anc_Afr,0.030217087213328175,apoe_i,vLD
Mean,Age,0.03056086924654961,apoe_i,vLD
Mean,Rin,0.034187202447267424,apoe_i,vLD
Mean,pseudo_expr_chrM_ratio,0.0899160398991305,apoe_i,vLD
Mean,nspots,0.04086516353539867,apoe_i,vLD
Mean,Residuals,0.6045596416284964,apoe_i,vLD
3rd Qu.,APOE,0.07147144043854214,apoe_i,vLD
3rd Qu.,APOE.Anc_Afr,0.06863407925785067,apoe_i,vLD
3rd Qu.,round,3.4653826628381635e-9,apoe_i,vLD
3rd Qu.,Sex,0,apoe_i,vLD
3rd Qu.,Visium_slide,5.805196514392467e-7,apoe_i,vLD
3rd Qu.,Anc_Afr,0.04192570899950326,apoe_i,vLD
3rd Qu.,Age,0.041060722935859724,apoe_i,vLD
3rd Qu.,Rin,0.04690250286156392,apoe_i,vLD
3rd Qu.,pseudo_expr_chrM_ratio,0.12288527249841572,apoe_i,vLD
3rd Qu.,nspots,0.05398408493675285,apoe_i,vLD
3rd Qu.,Residuals,0.7910245230203959,apoe_i,vLD
Max.,APOE,0.5155339127153089,apoe_i,vLD
Max.,APOE.Anc_Afr,0.8261700013142017,apoe_i,vLD
Max.,round,0.4352542256462945,apoe_i,vLD
Max.,Sex,0.8891210657518889,apoe_i,vLD
Max.,Visium_slide,0.7413337274688572,apoe_i,vLD
Max.,Anc_Afr,0.6355400840562951,apoe_i,vLD
Max.,Age,0.45290612814451625,apoe_i,vLD
Max.,Rin,0.36016676268490067,apoe_i,vLD
Max.,pseudo_expr_chrM_ratio,0.9564910390162904,apoe_i,vLD
Max.,nspots,0.4841100488019997,apoe_i,vLD
Max.,Residuals,0.9913284745328476,apoe_i,vLD
Min.,APOE_E4E4,0,e4e4_i,vLD
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,vLD
Min.,round,0,e4e4_i,vLD
Min.,Sex,0,e4e4_i,vLD
Min.,Visium_slide,0,e4e4_i,vLD
Min.,Anc_Afr,1.3590260401652807e-10,e4e4_i,vLD
Min.,Age,1.3538973729205915e-11,e4e4_i,vLD
Min.,Rin,2.2136991293735844e-10,e4e4_i,vLD
Min.,pseudo_expr_chrM_ratio,7.810819192095836e-10,e4e4_i,vLD
Min.,nspots,1.691796159283101e-11,e4e4_i,vLD
Min.,Residuals,0.011617331883145541,e4e4_i,vLD
1st Qu.,APOE_E4E4,0,e4e4_i,vLD
1st Qu.,APOE_E4E4.Anc_Afr,6.872024019761579e-17,e4e4_i,vLD
1st Qu.,round,0,e4e4_i,vLD
1st Qu.,Sex,0,e4e4_i,vLD
1st Qu.,Visium_slide,0,e4e4_i,vLD
1st Qu.,Anc_Afr,0.0037954182246745663,e4e4_i,vLD
1st Qu.,Age,0.0029747029953022383,e4e4_i,vLD
1st Qu.,Rin,0.004134330458588431,e4e4_i,vLD
1st Qu.,pseudo_expr_chrM_ratio,0.007804507942148449,e4e4_i,vLD
1st Qu.,nspots,0.004285974240831904,e4e4_i,vLD
1st Qu.,Residuals,0.45773546939363774,e4e4_i,vLD
Median,APOE_E4E4,0,e4e4_i,vLD
Median,APOE_E4E4.Anc_Afr,1.4920010038258084e-11,e4e4_i,vLD
Median,round,0,e4e4_i,vLD
Median,Sex,0,e4e4_i,vLD
Median,Visium_slide,5.554704763288749e-11,e4e4_i,vLD
Median,Anc_Afr,0.016012521628263176,e4e4_i,vLD
Median,Age,0.013066623425693247,e4e4_i,vLD
Median,Rin,0.017930623059354674,e4e4_i,vLD
Median,pseudo_expr_chrM_ratio,0.03995249865685205,e4e4_i,vLD
Median,nspots,0.018775904046807283,e4e4_i,vLD
Median,Residuals,0.6499585294930775,e4e4_i,vLD
Mean,APOE_E4E4,0.020359617861130476,e4e4_i,vLD
Mean,APOE_E4E4.Anc_Afr,0.038039672722658555,e4e4_i,vLD
Mean,round,0.010322778891361444,e4e4_i,vLD
Mean,Sex,0.019396229384419254,e4e4_i,vLD
Mean,Visium_slide,0.061579292278325475,e4e4_i,vLD
Mean,Anc_Afr,0.03015415359431155,e4e4_i,vLD
Mean,Age,0.0294500051901221,e4e4_i,vLD
Mean,Rin,0.034792496867896636,e4e4_i,vLD
Mean,pseudo_expr_chrM_ratio,0.09584206644745913,e4e4_i,vLD
Mean,nspots,0.04213957817138775,e4e4_i,vLD
Mean,Residuals,0.6179241085909276,e4e4_i,vLD
3rd Qu.,APOE_E4E4,1.832846624941395e-9,e4e4_i,vLD
3rd Qu.,APOE_E4E4.Anc_Afr,5.476125733929218e-8,e4e4_i,vLD
3rd Qu.,round,2.1901085566815378e-11,e4e4_i,vLD
3rd Qu.,Sex,0,e4e4_i,vLD
3rd Qu.,Visium_slide,0.09168206734790663,e4e4_i,vLD
3rd Qu.,Anc_Afr,0.0413992013234275,e4e4_i,vLD
3rd Qu.,Age,0.03959970545568925,e4e4_i,vLD
3rd Qu.,Rin,0.04811109267305295,e4e4_i,vLD
3rd Qu.,pseudo_expr_chrM_ratio,0.1307998100561704,e4e4_i,vLD
3rd Qu.,nspots,0.056432023943364815,e4e4_i,vLD
3rd Qu.,Residuals,0.8039852951133988,e4e4_i,vLD
Max.,APOE_E4E4,0.5016190738780104,e4e4_i,vLD
Max.,APOE_E4E4.Anc_Afr,0.6951658870706688,e4e4_i,vLD
Max.,round,0.41506145847324455,e4e4_i,vLD
Max.,Sex,0.881155403184828,e4e4_i,vLD
Max.,Visium_slide,0.9650690846393697,e4e4_i,vLD
Max.,Anc_Afr,0.6355468801434746,e4e4_i,vLD
Max.,Age,0.41319960376912807,e4e4_i,vLD
Max.,Rin,0.41753360668953765,e4e4_i,vLD
Max.,pseudo_expr_chrM_ratio,0.9555534991551342,e4e4_i,vLD
Max.,nspots,0.5483263123491399,e4e4_i,vLD
Max.,Residuals,0.9928201691647046,e4e4_i,vLD
