metric,name,value,form,SpD
Median,Visium_slide,2.8486178221502326e-15,apoe,Vasc_Sp09D08
Median,Anc_Afr,0.01722547837930794,apoe,Vasc_Sp09D08
Median,Age,0.016479179022090097,apoe,Vasc_Sp09D08
Median,Rin,0.01897439318815457,apoe,Vasc_Sp09D08
Median,pseudo_expr_chrM_ratio,0.019004136968775034,apoe,Vasc_Sp09D08
Median,Residuals,0.7799180621042472,apoe,Vasc_Sp09D08
Mean,APOE,0.0290275416451248,apoe,Vasc_Sp09D08
Mean,round,0.012884863181321541,apoe,Vasc_Sp09D08
Mean,Sex,0.009970649145041288,apoe,Vasc_Sp09D08
Mean,Visium_slide,0.057071145306030135,apoe,Vasc_Sp09D08
Mean,Anc_Afr,0.030345241658304968,apoe,Vasc_Sp09D08
Mean,Age,0.03601560716943323,apoe,Vasc_Sp09D08
Mean,Rin,0.036238118571498494,apoe,Vasc_Sp09D08
Mean,pseudo_expr_chrM_ratio,0.04802441513069904,apoe,Vasc_Sp09D08
Mean,Residuals,0.7404224181925465,apoe,Vasc_Sp09D08
3rd Qu.,APOE,0.026875562069061828,apoe,Vasc_Sp09D08
3rd Qu.,round,1.2315301494412275e-11,apoe,Vasc_Sp09D08
3rd Qu.,Sex,0,apoe,Vasc_Sp09D08
3rd Qu.,Visium_slide,0.08378371500841097,apoe,Vasc_Sp09D08
3rd Qu.,Anc_Afr,0.043497091124919646,apoe,Vasc_Sp09D08
3rd Qu.,Age,0.04766756483274139,apoe,Vasc_Sp09D08
3rd Qu.,Rin,0.04887031365046911,apoe,Vasc_Sp09D08
3rd Qu.,pseudo_expr_chrM_ratio,0.05664449844351277,apoe,Vasc_Sp09D08
3rd Qu.,Residuals,0.8801046968749187,apoe,Vasc_Sp09D08
Max.,APOE,0.613329303087758,apoe,Vasc_Sp09D08
Max.,round,0.4493025798307019,apoe,Vasc_Sp09D08
Max.,Sex,0.8507832899264453,apoe,Vasc_Sp09D08
Max.,Visium_slide,0.9821715096641555,apoe,Vasc_Sp09D08
Max.,Anc_Afr,0.5480995873676732,apoe,Vasc_Sp09D08
Max.,Age,0.4543552375038835,apoe,Vasc_Sp09D08
Max.,Rin,0.4200253533832428,apoe,Vasc_Sp09D08
Max.,pseudo_expr_chrM_ratio,0.9626053698968984,apoe,Vasc_Sp09D08
Max.,Residuals,0.9999004782377923,apoe,Vasc_Sp09D08
Min.,APOE_E4E4,0,e4e4,Vasc_Sp09D08
Min.,round,0,e4e4,Vasc_Sp09D08
Min.,Sex,0,e4e4,Vasc_Sp09D08
Min.,Visium_slide,0,e4e4,Vasc_Sp09D08
Min.,Anc_Afr,5.1478698653293384e-11,e4e4,Vasc_Sp09D08
Min.,Age,3.2740645524464625e-11,e4e4,Vasc_Sp09D08
Min.,Rin,4.413227964215917e-11,e4e4,Vasc_Sp09D08
Min.,pseudo_expr_chrM_ratio,2.772729295548445e-12,e4e4,Vasc_Sp09D08
Min.,Residuals,0.011660496306684667,e4e4,Vasc_Sp09D08
1st Qu.,APOE_E4E4,0,e4e4,Vasc_Sp09D08
1st Qu.,round,0,e4e4,Vasc_Sp09D08
1st Qu.,Sex,0,e4e4,Vasc_Sp09D08
1st Qu.,Visium_slide,0,e4e4,Vasc_Sp09D08
1st Qu.,Anc_Afr,0.0037255321867103383,e4e4,Vasc_Sp09D08
1st Qu.,Age,0.003495773155587225,e4e4,Vasc_Sp09D08
1st Qu.,Rin,0.004715893971788046,e4e4,Vasc_Sp09D08
1st Qu.,pseudo_expr_chrM_ratio,0.00401031916755866,e4e4,Vasc_Sp09D08
1st Qu.,Residuals,0.6593343178191752,e4e4,Vasc_Sp09D08
Median,APOE_E4E4,0,e4e4,Vasc_Sp09D08
Median,round,0,e4e4,Vasc_Sp09D08
Median,Sex,0,e4e4,Vasc_Sp09D08
Median,Visium_slide,5.966363039251664e-14,e4e4,Vasc_Sp09D08
Median,Anc_Afr,0.016798849061645298,e4e4,Vasc_Sp09D08
Median,Age,0.016354200126322598,e4e4,Vasc_Sp09D08
Median,Rin,0.018325937717434078,e4e4,Vasc_Sp09D08
Median,pseudo_expr_chrM_ratio,0.01958060265050748,e4e4,Vasc_Sp09D08
Median,Residuals,0.7922792789986426,e4e4,Vasc_Sp09D08
Mean,APOE_E4E4,0.014145902328653802,e4e4,Vasc_Sp09D08
Mean,round,0.012387848984833314,e4e4,Vasc_Sp09D08
Mean,Sex,0.01125147584922378,e4e4,Vasc_Sp09D08
Mean,Visium_slide,0.055249361300354655,e4e4,Vasc_Sp09D08
Mean,Anc_Afr,0.030257968308230746,e4e4,Vasc_Sp09D08
Mean,Age,0.034091187412922636,e4e4,Vasc_Sp09D08
Mean,Rin,0.03686658358056907,e4e4,Vasc_Sp09D08
Mean,pseudo_expr_chrM_ratio,0.04846967008956446,e4e4,Vasc_Sp09D08
Mean,Residuals,0.7572800021456475,e4e4,Vasc_Sp09D08
3rd Qu.,APOE_E4E4,2.3792972017856e-15,e4e4,Vasc_Sp09D08
3rd Qu.,round,1.45418144476601e-12,e4e4,Vasc_Sp09D08
3rd Qu.,Sex,0,e4e4,Vasc_Sp09D08
3rd Qu.,Visium_slide,0.08149777327805142,e4e4,Vasc_Sp09D08
3rd Qu.,Anc_Afr,0.04388451466147662,e4e4,Vasc_Sp09D08
3rd Qu.,Age,0.04482002396972101,e4e4,Vasc_Sp09D08
3rd Qu.,Rin,0.050137571613162527,e4e4,Vasc_Sp09D08
3rd Qu.,pseudo_expr_chrM_ratio,0.05675696820826362,e4e4,Vasc_Sp09D08
3rd Qu.,Residuals,0.8881738045154165,e4e4,Vasc_Sp09D08
Max.,APOE_E4E4,0.5483875496782123,e4e4,Vasc_Sp09D08
Max.,round,0.45101799575173207,e4e4,Vasc_Sp09D08
Max.,Sex,0.8312644543190114,e4e4,Vasc_Sp09D08
Max.,Visium_slide,0.9839442854468559,e4e4,Vasc_Sp09D08
Max.,Anc_Afr,0.5480995873676732,e4e4,Vasc_Sp09D08
Max.,Age,0.424484782241289,e4e4,Vasc_Sp09D08
Max.,Rin,0.4334499243386257,e4e4,Vasc_Sp09D08
Max.,pseudo_expr_chrM_ratio,0.9626053698969012,e4e4,Vasc_Sp09D08
Max.,Residuals,0.9999004782377923,e4e4,Vasc_Sp09D08
Min.,APOE_carrier,0,carrier_i,Vasc_Sp09D08
Min.,APOE_carrier.Anc_Afr,0,carrier_i,Vasc_Sp09D08
Min.,round,0,carrier_i,Vasc_Sp09D08
Min.,Sex,0,carrier_i,Vasc_Sp09D08
Min.,Visium_slide,0,carrier_i,Vasc_Sp09D08
Min.,Anc_Afr,4.92323614256999e-10,carrier_i,Vasc_Sp09D08
Min.,Age,8.943007934862418e-11,carrier_i,Vasc_Sp09D08
Min.,Rin,1.247846598626489e-11,carrier_i,Vasc_Sp09D08
Min.,pseudo_expr_chrM_ratio,1.7485914899983164e-9,carrier_i,Vasc_Sp09D08
Min.,Residuals,0.035296151082725595,carrier_i,Vasc_Sp09D08
1st Qu.,APOE_carrier,0,carrier_i,Vasc_Sp09D08
1st Qu.,APOE_carrier.Anc_Afr,6.167541657620643e-16,carrier_i,Vasc_Sp09D08
1st Qu.,round,0,carrier_i,Vasc_Sp09D08
1st Qu.,Sex,0,carrier_i,Vasc_Sp09D08
1st Qu.,Visium_slide,0,carrier_i,Vasc_Sp09D08
1st Qu.,Anc_Afr,0.003970767277575959,carrier_i,Vasc_Sp09D08
1st Qu.,Age,0.003255292747572234,carrier_i,Vasc_Sp09D08
1st Qu.,Rin,0.004705163005649528,carrier_i,Vasc_Sp09D08
1st Qu.,pseudo_expr_chrM_ratio,0.0038162172602296206,carrier_i,Vasc_Sp09D08
1st Qu.,Residuals,0.7129844190279504,carrier_i,Vasc_Sp09D08
Median,APOE_carrier,0,carrier_i,Vasc_Sp09D08
Median,APOE_carrier.Anc_Afr,1.3662708358725751e-13,carrier_i,Vasc_Sp09D08
Median,round,0,carrier_i,Vasc_Sp09D08
Median,Sex,0,carrier_i,Vasc_Sp09D08
Median,Visium_slide,1.352901942720966e-11,carrier_i,Vasc_Sp09D08
Median,Anc_Afr,0.017184861900124422,carrier_i,Vasc_Sp09D08
Median,Age,0.01534614355696453,carrier_i,Vasc_Sp09D08
Median,Rin,0.01921967192268705,carrier_i,Vasc_Sp09D08
Median,pseudo_expr_chrM_ratio,0.017766973663007255,carrier_i,Vasc_Sp09D08
Median,Residuals,0.8295527005559822,carrier_i,Vasc_Sp09D08
Mean,APOE_carrier,0.007189711353598147,carrier_i,Vasc_Sp09D08
Mean,APOE_carrier.Anc_Afr,0.019459845410268756,carrier_i,Vasc_Sp09D08
Mean,round,0.014469680757279207,carrier_i,Vasc_Sp09D08
Mean,Sex,0.009445974527079496,carrier_i,Vasc_Sp09D08
Mean,Visium_slide,0.011329669349255857,carrier_i,Vasc_Sp09D08
Mean,Anc_Afr,0.03056569256100875,carrier_i,Vasc_Sp09D08
Mean,Age,0.0334753035904315,carrier_i,Vasc_Sp09D08
Mean,Rin,0.036037149580466096,carrier_i,Vasc_Sp09D08
Mean,pseudo_expr_chrM_ratio,0.04689405479895606,carrier_i,Vasc_Sp09D08
Mean,Residuals,0.7911329180716561,carrier_i,Vasc_Sp09D08
3rd Qu.,APOE_carrier,0,carrier_i,Vasc_Sp09D08
3rd Qu.,APOE_carrier.Anc_Afr,2.1157417275805212e-13,carrier_i,Vasc_Sp09D08
3rd Qu.,round,1.5084222920216395e-7,carrier_i,Vasc_Sp09D08
3rd Qu.,Sex,0,carrier_i,Vasc_Sp09D08
3rd Qu.,Visium_slide,5.493814586721231e-10,carrier_i,Vasc_Sp09D08
3rd Qu.,Anc_Afr,0.045086533056896444,carrier_i,Vasc_Sp09D08
3rd Qu.,Age,0.04482980982294962,carrier_i,Vasc_Sp09D08
3rd Qu.,Rin,0.04983700574049643,carrier_i,Vasc_Sp09D08
3rd Qu.,pseudo_expr_chrM_ratio,0.054932997179701765,carrier_i,Vasc_Sp09D08
3rd Qu.,Residuals,0.9049195237864114,carrier_i,Vasc_Sp09D08
Max.,APOE_carrier,0.43264097601386303,carrier_i,Vasc_Sp09D08
Max.,APOE_carrier.Anc_Afr,0.7643443722950596,carrier_i,Vasc_Sp09D08
Max.,round,0.43492256000392937,carrier_i,Vasc_Sp09D08
Max.,Sex,0.8527919069501384,carrier_i,Vasc_Sp09D08
Max.,Visium_slide,0.6205596622653158,carrier_i,Vasc_Sp09D08
Max.,Anc_Afr,0.5480995873676731,carrier_i,Vasc_Sp09D08
Max.,Age,0.4144038866994198,carrier_i,Vasc_Sp09D08
Max.,Rin,0.41939076367723105,carrier_i,Vasc_Sp09D08
Max.,pseudo_expr_chrM_ratio,0.9626053698969025,carrier_i,Vasc_Sp09D08
Max.,Residuals,0.999900478237616,carrier_i,Vasc_Sp09D08
Min.,APOE,0,apoe_i,Vasc_Sp09D08
Min.,APOE.Anc_Afr,0,apoe_i,Vasc_Sp09D08
Min.,round,0,apoe_i,Vasc_Sp09D08
Min.,Sex,0,apoe_i,Vasc_Sp09D08
Min.,Visium_slide,0,apoe_i,Vasc_Sp09D08
Min.,Anc_Afr,6.07503590264958e-10,apoe_i,Vasc_Sp09D08
Min.,Age,3.3551827029465024e-11,apoe_i,Vasc_Sp09D08
Min.,Rin,4.569058847376391e-11,apoe_i,Vasc_Sp09D08
Min.,pseudo_expr_chrM_ratio,1.6382329389035133e-10,apoe_i,Vasc_Sp09D08
Min.,Residuals,0.009849636113699475,apoe_i,Vasc_Sp09D08
1st Qu.,APOE,0,apoe_i,Vasc_Sp09D08
1st Qu.,APOE.Anc_Afr,7.281087916405353e-11,apoe_i,Vasc_Sp09D08
1st Qu.,round,0,apoe_i,Vasc_Sp09D08
1st Qu.,Sex,0,apoe_i,Vasc_Sp09D08
1st Qu.,Visium_slide,0,apoe_i,Vasc_Sp09D08
1st Qu.,Anc_Afr,0.0035110388313396874,apoe_i,Vasc_Sp09D08
1st Qu.,Age,0.0032717331402930512,apoe_i,Vasc_Sp09D08
1st Qu.,Rin,0.003413824003945275,apoe_i,Vasc_Sp09D08
1st Qu.,pseudo_expr_chrM_ratio,0.0032437636743433826,apoe_i,Vasc_Sp09D08
1st Qu.,Residuals,0.4440866443035875,apoe_i,Vasc_Sp09D08
Median,APOE,3.6082766283956564e-8,apoe_i,Vasc_Sp09D08
Median,APOE.Anc_Afr,0.011518318414147218,apoe_i,Vasc_Sp09D08
Median,round,0,apoe_i,Vasc_Sp09D08
Median,Sex,0,apoe_i,Vasc_Sp09D08
Median,Visium_slide,4.005478980051779e-11,apoe_i,Vasc_Sp09D08
Median,Anc_Afr,0.014757572585809533,apoe_i,Vasc_Sp09D08
Median,Age,0.01528185185186757,apoe_i,Vasc_Sp09D08
Median,Rin,0.015627361977208726,apoe_i,Vasc_Sp09D08
Median,pseudo_expr_chrM_ratio,0.01684711278227593,apoe_i,Vasc_Sp09D08
Median,Residuals,0.6497076833904034,apoe_i,Vasc_Sp09D08
Mean,APOE,0.05513302533732928,apoe_i,Vasc_Sp09D08
Mean,APOE.Anc_Afr,0.11059194388766809,apoe_i,Vasc_Sp09D08
Mean,round,0.011552192410329206,apoe_i,Vasc_Sp09D08
Mean,Sex,0.010357797694008387,apoe_i,Vasc_Sp09D08
Mean,Visium_slide,0.052715209805925235,apoe_i,Vasc_Sp09D08
Mean,Anc_Afr,0.02771395245825689,apoe_i,Vasc_Sp09D08
Mean,Age,0.033249394874043214,apoe_i,Vasc_Sp09D08
Mean,Rin,0.032340110817530715,apoe_i,Vasc_Sp09D08
Mean,pseudo_expr_chrM_ratio,0.044303690844621754,apoe_i,Vasc_Sp09D08
Mean,Residuals,0.6220426818702872,apoe_i,Vasc_Sp09D08
3rd Qu.,APOE,0.08478904289596384,apoe_i,Vasc_Sp09D08
3rd Qu.,APOE.Anc_Afr,0.18178556657772885,apoe_i,Vasc_Sp09D08
3rd Qu.,round,2.025403457595815e-10,apoe_i,Vasc_Sp09D08
3rd Qu.,Sex,0,apoe_i,Vasc_Sp09D08
3rd Qu.,Visium_slide,0.07464349187314222,apoe_i,Vasc_Sp09D08
3rd Qu.,Anc_Afr,0.03771503777373269,apoe_i,Vasc_Sp09D08
3rd Qu.,Age,0.043571129038893805,apoe_i,Vasc_Sp09D08
3rd Qu.,Rin,0.04370626835341747,apoe_i,Vasc_Sp09D08
3rd Qu.,pseudo_expr_chrM_ratio,0.05112785900769026,apoe_i,Vasc_Sp09D08
3rd Qu.,Residuals,0.818093962936159,apoe_i,Vasc_Sp09D08
Max.,APOE,0.6212490215651029,apoe_i,Vasc_Sp09D08
Max.,APOE.Anc_Afr,0.9441731619734898,apoe_i,Vasc_Sp09D08
Max.,round,0.44931074348689,apoe_i,Vasc_Sp09D08
Max.,Sex,0.8414005022331678,apoe_i,Vasc_Sp09D08
Max.,Visium_slide,0.981392433083541,apoe_i,Vasc_Sp09D08
Max.,Anc_Afr,0.5480995026564663,apoe_i,Vasc_Sp09D08
Max.,Age,0.4648103253914475,apoe_i,Vasc_Sp09D08
Max.,Rin,0.41939076367723127,apoe_i,Vasc_Sp09D08
Max.,pseudo_expr_chrM_ratio,0.9439290821851298,apoe_i,Vasc_Sp09D08
Max.,Residuals,0.9999004782377923,apoe_i,Vasc_Sp09D08
Min.,APOE_E4E4,0,e4e4_i,Vasc_Sp09D08
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,Vasc_Sp09D08
Min.,round,0,e4e4_i,Vasc_Sp09D08
Min.,Sex,0,e4e4_i,Vasc_Sp09D08
Min.,Visium_slide,0,e4e4_i,Vasc_Sp09D08
Min.,Anc_Afr,6.705081941367996e-11,e4e4_i,Vasc_Sp09D08
Min.,Age,6.746279189981292e-11,e4e4_i,Vasc_Sp09D08
Min.,Rin,4.049700826447978e-11,e4e4_i,Vasc_Sp09D08
Min.,pseudo_expr_chrM_ratio,2.151052044984637e-10,e4e4_i,Vasc_Sp09D08
Min.,Residuals,0.011660549674496444,e4e4_i,Vasc_Sp09D08
1st Qu.,APOE_E4E4,0,e4e4_i,Vasc_Sp09D08
1st Qu.,APOE_E4E4.Anc_Afr,1.8198982015141348e-16,e4e4_i,Vasc_Sp09D08
1st Qu.,round,0,e4e4_i,Vasc_Sp09D08
1st Qu.,Sex,0,e4e4_i,Vasc_Sp09D08
1st Qu.,Visium_slide,0,e4e4_i,Vasc_Sp09D08
1st Qu.,Anc_Afr,0.004102864795015701,e4e4_i,Vasc_Sp09D08
1st Qu.,Age,0.0031101681818249418,e4e4_i,Vasc_Sp09D08
1st Qu.,Rin,0.004066837090030486,e4e4_i,Vasc_Sp09D08
1st Qu.,pseudo_expr_chrM_ratio,0.003514252280470842,e4e4_i,Vasc_Sp09D08
1st Qu.,Residuals,0.5717301634099988,e4e4_i,Vasc_Sp09D08
Median,APOE_E4E4,0,e4e4_i,Vasc_Sp09D08
Median,APOE_E4E4.Anc_Afr,3.900140078484015e-11,e4e4_i,Vasc_Sp09D08
Median,round,0,e4e4_i,Vasc_Sp09D08
Median,Sex,0,e4e4_i,Vasc_Sp09D08
Median,Visium_slide,3.3042748250518776e-11,e4e4_i,Vasc_Sp09D08
Median,Anc_Afr,0.01822063392823481,e4e4_i,Vasc_Sp09D08
Median,Age,0.014587614701512232,e4e4_i,Vasc_Sp09D08
Median,Rin,0.017033185761182738,e4e4_i,Vasc_Sp09D08
Median,pseudo_expr_chrM_ratio,0.018509396385068645,e4e4_i,Vasc_Sp09D08
Median,Residuals,0.7582176016240071,e4e4_i,Vasc_Sp09D08
Mean,APOE_E4E4,0.029367241615969653,e4e4_i,Vasc_Sp09D08
Mean,APOE_E4E4.Anc_Afr,0.05078627888732124,e4e4_i,Vasc_Sp09D08
Mean,round,0.011746624560846155,e4e4_i,Vasc_Sp09D08
Mean,Sex,0.010546609152830807,e4e4_i,Vasc_Sp09D08
Mean,Visium_slide,0.05024980176206625,e4e4_i,Vasc_Sp09D08
Mean,Anc_Afr,0.03168622041727085,e4e4_i,Vasc_Sp09D08
Mean,Age,0.03257230408679303,e4e4_i,Vasc_Sp09D08
Mean,Rin,0.03524887700971018,e4e4_i,Vasc_Sp09D08
Mean,pseudo_expr_chrM_ratio,0.04632693003342214,e4e4_i,Vasc_Sp09D08
Mean,Residuals,0.7014691124737698,e4e4_i,Vasc_Sp09D08
3rd Qu.,APOE_E4E4,8.005981490700988e-9,e4e4_i,Vasc_Sp09D08
3rd Qu.,APOE_E4E4.Anc_Afr,0.0014770087878165708,e4e4_i,Vasc_Sp09D08
3rd Qu.,round,2.2475296782251073e-10,e4e4_i,Vasc_Sp09D08
3rd Qu.,Sex,0,e4e4_i,Vasc_Sp09D08
3rd Qu.,Visium_slide,0.06588927463294836,e4e4_i,Vasc_Sp09D08
3rd Qu.,Anc_Afr,0.045397693815299754,e4e4_i,Vasc_Sp09D08
3rd Qu.,Age,0.04235090954394004,e4e4_i,Vasc_Sp09D08
3rd Qu.,Rin,0.04793427908832816,e4e4_i,Vasc_Sp09D08
3rd Qu.,pseudo_expr_chrM_ratio,0.05411764882725069,e4e4_i,Vasc_Sp09D08
3rd Qu.,Residuals,0.8756732173383489,e4e4_i,Vasc_Sp09D08
Max.,APOE_E4E4,0.5903706753349659,e4e4_i,Vasc_Sp09D08
Max.,APOE_E4E4.Anc_Afr,0.7678527224835944,e4e4_i,Vasc_Sp09D08
Max.,round,0.4528061191337123,e4e4_i,Vasc_Sp09D08
Max.,Sex,0.8368177104934406,e4e4_i,Vasc_Sp09D08
Max.,Visium_slide,0.9839442172624832,e4e4_i,Vasc_Sp09D08
Max.,Anc_Afr,0.4391293830006322,e4e4_i,Vasc_Sp09D08
Max.,Age,0.42448584143599505,e4e4_i,Vasc_Sp09D08
Max.,Rin,0.4334461952762921,e4e4_i,Vasc_Sp09D08
Max.,pseudo_expr_chrM_ratio,0.9626053698964993,e4e4_i,Vasc_Sp09D08
Max.,Residuals,0.9999004782377923,e4e4_i,Vasc_Sp09D08
