metric,name,value,form,vSpD
3rd Qu.,Anc_Afr,0.04024398474423996,carrier,vWMuf
3rd Qu.,Age,0.03864171131025198,carrier,vWMuf
3rd Qu.,Rin,0.05032904032330716,carrier,vWMuf
3rd Qu.,pseudo_expr_chrM_ratio,0.05686313301412026,carrier,vWMuf
3rd Qu.,nspots,0.12325684959848918,carrier,vWMuf
3rd Qu.,Residuals,0.8376530305859857,carrier,vWMuf
Max.,APOE_carrier,8.619724845779042e-10,carrier,vWMuf
Max.,round,0.4622132615486026,carrier,vWMuf
Max.,Sex,0.8755486388510998,carrier,vWMuf
Max.,Visium_slide,0.882034624882656,carrier,vWMuf
Max.,Anc_Afr,0.527978718680019,carrier,vWMuf
Max.,Age,0.41430738453808175,carrier,vWMuf
Max.,Rin,0.4737993266496063,carrier,vWMuf
Max.,pseudo_expr_chrM_ratio,0.9680602094167212,carrier,vWMuf
Max.,nspots,0.7891175287730519,carrier,vWMuf
Max.,Residuals,0.9971639648784193,carrier,vWMuf
Min.,APOE,0,apoe,vWMuf
Min.,round,0,apoe,vWMuf
Min.,Sex,0,apoe,vWMuf
Min.,Visium_slide,0,apoe,vWMuf
Min.,Anc_Afr,3.120954660193605e-11,apoe,vWMuf
Min.,Age,6.083989042739905e-12,apoe,vWMuf
Min.,Rin,4.887511347975887e-10,apoe,vWMuf
Min.,pseudo_expr_chrM_ratio,3.2978160122884415e-14,apoe,vWMuf
Min.,nspots,1.0728732328545301e-9,apoe,vWMuf
Min.,Residuals,0.021659452846240823,apoe,vWMuf
1st Qu.,APOE,0,apoe,vWMuf
1st Qu.,round,0,apoe,vWMuf
1st Qu.,Sex,0,apoe,vWMuf
1st Qu.,Visium_slide,1.410667106261025e-21,apoe,vWMuf
1st Qu.,Anc_Afr,0.0033282147750015433,apoe,vWMuf
1st Qu.,Age,0.002447935744198531,apoe,vWMuf
1st Qu.,Rin,0.004701978550221928,apoe,vWMuf
1st Qu.,pseudo_expr_chrM_ratio,0.006260687606886286,apoe,vWMuf
1st Qu.,nspots,0.015455400312956006,apoe,vWMuf
1st Qu.,Residuals,0.6189585809762577,apoe,vWMuf
Median,APOE,0,apoe,vWMuf
Median,round,0,apoe,vWMuf
Median,Sex,0,apoe,vWMuf
Median,Visium_slide,9.04627606249501e-11,apoe,vWMuf
Median,Anc_Afr,0.014421692622550577,apoe,vWMuf
Median,Age,0.013174240349817285,apoe,vWMuf
Median,Rin,0.017653299798572733,apoe,vWMuf
Median,pseudo_expr_chrM_ratio,0.02401029650252843,apoe,vWMuf
Median,nspots,0.0568088716590901,apoe,vWMuf
Median,Residuals,0.7246944730282864,apoe,vWMuf
Mean,APOE,0.025429587674796812,apoe,vWMuf
Mean,round,0.01195342763461973,apoe,vWMuf
Mean,Sex,0.009904924931612805,apoe,vWMuf
Mean,Visium_slide,0.023356774781875925,apoe,vWMuf
Mean,Anc_Afr,0.027768695327391263,apoe,vWMuf
Mean,Age,0.030348014958475424,apoe,vWMuf
Mean,Rin,0.03629969615444979,apoe,vWMuf
Mean,pseudo_expr_chrM_ratio,0.04463989048260381,apoe,vWMuf
Mean,nspots,0.08297593228528512,apoe,vWMuf
Mean,Residuals,0.7073230557688893,apoe,vWMuf
3rd Qu.,APOE,0.017248241720794803,apoe,vWMuf
3rd Qu.,round,0,apoe,vWMuf
3rd Qu.,Sex,0,apoe,vWMuf
3rd Qu.,Visium_slide,8.175232333186858e-9,apoe,vWMuf
3rd Qu.,Anc_Afr,0.04024398474423992,apoe,vWMuf
3rd Qu.,Age,0.03922497086900477,apoe,vWMuf
3rd Qu.,Rin,0.05077685724109769,apoe,vWMuf
3rd Qu.,pseudo_expr_chrM_ratio,0.05686313301411969,apoe,vWMuf
3rd Qu.,nspots,0.12314024628622025,apoe,vWMuf
3rd Qu.,Residuals,0.8220837389642728,apoe,vWMuf
Max.,APOE,0.5422771408706089,apoe,vWMuf
Max.,round,0.41516780169053447,apoe,vWMuf
Max.,Sex,0.8300985453822312,apoe,vWMuf
Max.,Visium_slide,0.8796814588995271,apoe,vWMuf
Max.,Anc_Afr,0.53213665495274165,apoe,vWMuf
Max.,Age,0.4228773795455903,apoe,vWMuf
Max.,Rin,0.4410084225009993,apoe,vWMuf
Max.,pseudo_expr_chrM_ratio,0.9672917328047751,apoe,vWMuf
Max.,nspots,0.7889314288014379,apoe,vWMuf
Max.,Residuals,0.9971639648784193,apoe,vWMuf
Min.,APOE_E4E4,0,e4e4,vWMuf
Min.,round,0,e4e4,vWMuf
Min.,Sex,0,e4e4,vWMuf
Min.,Visium_slide,0,e4e4,vWMuf
Min.,Anc_Afr,2.6924194476840176e-10,e4e4,vWMuf
Min.,Age,6.083989042739905e-12,e4e4,vWMuf
Min.,Rin,6.259256709422747e-11,e4e4,vWMuf
Min.,pseudo_expr_chrM_ratio,3.534259857474729e-12,e4e4,vWMuf
Min.,nspots,2.0599504519401618e-10,e4e4,vWMuf
Min.,Residuals,0.02128469784768106,e4e4,vWMuf
1st Qu.,APOE_E4E4,0,e4e4,vWMuf
1st Qu.,round,0,e4e4,vWMuf
1st Qu.,Sex,0,e4e4,vWMuf
1st Qu.,Visium_slide,0,e4e4,vWMuf
1st Qu.,Anc_Afr,0.003314374682941204,e4e4,vWMuf
1st Qu.,Age,0.0024355986424810664,e4e4,vWMuf
1st Qu.,Rin,0.004575384043651098,e4e4,vWMuf
1st Qu.,pseudo_expr_chrM_ratio,0.006292034557655417,e4e4,vWMuf
1st Qu.,nspots,0.015438559180394796,e4e4,vWMuf
1st Qu.,Residuals,0.5991641681307662,e4e4,vWMuf
Median,APOE_E4E4,0,e4e4,vWMuf
Median,round,0,e4e4,vWMuf
Median,Sex,0,e4e4,vWMuf
Median,Visium_slide,1.2349568855880242e-19,e4e4,vWMuf
Median,Anc_Afr,0.014421692622550577,e4e4,vWMuf
Median,Age,0.012641458183120038,e4e4,vWMuf
Median,Rin,0.017519157779281404,e4e4,vWMuf
Median,pseudo_expr_chrM_ratio,0.024798826643343375,e4e4,vWMuf
Median,nspots,0.056983502622772964,e4e4,vWMuf
Median,Residuals,0.7211366381232506,e4e4,vWMuf
Mean,APOE_E4E4,0.014513785587195228,e4e4,vWMuf
Mean,round,0.009879071663277806,e4e4,vWMuf
Mean,Sex,0.009994214722268184,e4e4,vWMuf
Mean,Visium_slide,0.04358404277514971,e4e4,vWMuf
Mean,Anc_Afr,0.027692477775640253,e4e4,vWMuf
Mean,Age,0.029957617492771545,e4e4,vWMuf
Mean,Rin,0.03638952691597042,e4e4,vWMuf
Mean,pseudo_expr_chrM_ratio,0.04475170588687788,e4e4,vWMuf
Mean,nspots,0.08311240240483135,e4e4,vWMuf
Mean,Residuals,0.7001251547760177,e4e4,vWMuf
3rd Qu.,APOE_E4E4,2.574001313326452e-16,e4e4,vWMuf
3rd Qu.,round,3.7196435468606854e-14,e4e4,vWMuf
3rd Qu.,Sex,0,e4e4,vWMuf
3rd Qu.,Visium_slide,0.05476159233983881,e4e4,vWMuf
3rd Qu.,Anc_Afr,0.04024398474423992,e4e4,vWMuf
3rd Qu.,Age,0.039071967981988684,e4e4,vWMuf
3rd Qu.,Rin,0.051643655622279114,e4e4,vWMuf
3rd Qu.,pseudo_expr_chrM_ratio,0.05686313301411969,e4e4,vWMuf
3rd Qu.,nspots,0.12354887367412828,e4e4,vWMuf
3rd Qu.,Residuals,0.82467909464811,e4e4,vWMuf
Max.,APOE_E4E4,0.5416346769463534,e4e4,vWMuf
Max.,round,0.40156728403105374,e4e4,vWMuf
Max.,Sex,0.8258973502651039,e4e4,vWMuf
Max.,Visium_slide,0.8891388422117197,e4e4,vWMuf
Max.,Anc_Afr,0.5253038222697725,e4e4,vWMuf
Max.,Age,0.4136790950217558,e4e4,vWMuf
Max.,Rin,0.47379932664961066,e4e4,vWMuf
Max.,pseudo_expr_chrM_ratio,0.9681580688754762,e4e4,vWMuf
Max.,nspots,0.7889311062385832,e4e4,vWMuf
Max.,Residuals,0.9971639648784193,e4e4,vWMuf
Min.,APOE_carrier,0,carrier_i,vWMuf
Min.,APOE_carrier.Anc_Afr,0,carrier_i,vWMuf
Min.,round,0,carrier_i,vWMuf
Min.,Sex,0,carrier_i,vWMuf
Min.,Visium_slide,0,carrier_i,vWMuf
Min.,Anc_Afr,8.705766077797345e-11,carrier_i,vWMuf
Min.,Age,8.961145438058959e-10,carrier_i,vWMuf
Min.,Rin,6.061127082335579e-11,carrier_i,vWMuf
Min.,pseudo_expr_chrM_ratio,3.5343823602736097e-12,carrier_i,vWMuf
Min.,nspots,4.2892113921622174e-11,carrier_i,vWMuf
Min.,Residuals,0.021284789204658188,carrier_i,vWMuf
1st Qu.,APOE_carrier,1.11970514417986e-10,carrier_i,vWMuf
1st Qu.,APOE_carrier.Anc_Afr,6.472672420128518e-10,carrier_i,vWMuf
1st Qu.,round,0,carrier_i,vWMuf
1st Qu.,Sex,0,carrier_i,vWMuf
1st Qu.,Visium_slide,0,carrier_i,vWMuf
1st Qu.,Anc_Afr,0.0033004288786018243,carrier_i,vWMuf
1st Qu.,Age,0.002461653398072978,carrier_i,vWMuf
1st Qu.,Rin,0.0043361888120488565,carrier_i,vWMuf
1st Qu.,pseudo_expr_chrM_ratio,0.005863232145679729,carrier_i,vWMuf
1st Qu.,nspots,0.015076351251523902,carrier_i,vWMuf
1st Qu.,Residuals,0.5887191852774187,carrier_i,vWMuf
Median,APOE_carrier,2.316619660311304e-10,carrier_i,vWMuf
Median,APOE_carrier.Anc_Afr,1.7502720457863525e-9,carrier_i,vWMuf
Median,round,0,carrier_i,vWMuf
Median,Sex,0,carrier_i,vWMuf
Median,Visium_slide,0,carrier_i,vWMuf
Median,Anc_Afr,0.014421682614766717,carrier_i,vWMuf
Median,Age,0.012818603428353966,carrier_i,vWMuf
Median,Rin,0.01769756593489323,carrier_i,vWMuf
Median,pseudo_expr_chrM_ratio,0.02329168969220547,carrier_i,vWMuf
Median,nspots,0.05525090984111962,carrier_i,vWMuf
Median,Residuals,0.7097448698728073,carrier_i,vWMuf
Mean,APOE_carrier,0.0049569913024026715,carrier_i,vWMuf
Mean,APOE_carrier.Anc_Afr,0.029284815255469374,carrier_i,vWMuf
Mean,round,0.008641777571110992,carrier_i,vWMuf
Mean,Sex,0.008537227294420798,carrier_i,vWMuf
Mean,Visium_slide,0.04187488439728914,carrier_i,vWMuf
Mean,Anc_Afr,0.027497678796709085,carrier_i,vWMuf
Mean,Age,0.029436076628953017,carrier_i,vWMuf
Mean,Rin,0.03532164955973075,carrier_i,vWMuf
Mean,pseudo_expr_chrM_ratio,0.043822464966541776,carrier_i,vWMuf
Mean,nspots,0.0818871935747005,carrier_i,vWMuf
Mean,Residuals,0.6887392406526719,carrier_i,vWMuf
3rd Qu.,APOE_carrier,3.7045252459905062e-9,carrier_i,vWMuf
3rd Qu.,APOE_carrier.Anc_Afr,2.3454723431769592e-7,carrier_i,vWMuf
3rd Qu.,round,2.461247528752275e-11,carrier_i,vWMuf
3rd Qu.,Sex,0,carrier_i,vWMuf
3rd Qu.,Visium_slide,0.050523954617313044,carrier_i,vWMuf
3rd Qu.,Anc_Afr,0.04024398474423992,carrier_i,vWMuf
3rd Qu.,Age,0.03850718269939135,carrier_i,vWMuf
3rd Qu.,Rin,0.049979145014004196,carrier_i,vWMuf
3rd Qu.,pseudo_expr_chrM_ratio,0.05686313301411969,carrier_i,vWMuf
3rd Qu.,nspots,0.12103932976054019,carrier_i,vWMuf
3rd Qu.,Residuals,0.8140847631701023,carrier_i,vWMuf
Max.,APOE_carrier,0.3415381239268521,carrier_i,vWMuf
Max.,APOE_carrier.Anc_Afr,0.5860725196370338,carrier_i,vWMuf
Max.,round,0.3984540292357233,carrier_i,vWMuf
Max.,Sex,0.8366989733903215,carrier_i,vWMuf
Max.,Visium_slide,0.8891526687182182,carrier_i,vWMuf
Max.,Anc_Afr,0.5292706652329815,carrier_i,vWMuf
Max.,Age,0.3992942127372384,carrier_i,vWMuf
Max.,Rin,0.46897409726747985,carrier_i,vWMuf
Max.,pseudo_expr_chrM_ratio,0.9681580659741738,carrier_i,vWMuf
Max.,nspots,0.7889301892994558,carrier_i,vWMuf
Max.,Residuals,0.997163964085818,carrier_i,vWMuf
Min.,APOE,0,apoe_i,vWMuf
Min.,APOE.Anc_Afr,4.397908179097694e-23,apoe_i,vWMuf
Min.,round,0,apoe_i,vWMuf
Min.,Sex,0,apoe_i,vWMuf
Min.,Visium_slide,0,apoe_i,vWMuf
Min.,Anc_Afr,4.375199767640975e-11,apoe_i,vWMuf
Min.,Age,3.777376810133751e-13,apoe_i,vWMuf
Min.,Rin,1.0826565525102061e-10,apoe_i,vWMuf
Min.,pseudo_expr_chrM_ratio,3.5342596899191367e-12,apoe_i,vWMuf
Min.,nspots,1.7402131044329188e-10,apoe_i,vWMuf
Min.,Residuals,0.01501220546524034,apoe_i,vWMuf
1st Qu.,APOE,0,apoe_i,vWMuf
1st Qu.,APOE.Anc_Afr,4.015828490497502e-11,apoe_i,vWMuf
1st Qu.,round,0,apoe_i,vWMuf
1st Qu.,Sex,0,apoe_i,vWMuf
1st Qu.,Visium_slide,0,apoe_i,vWMuf
1st Qu.,Anc_Afr,0.0027492082695109374,apoe_i,vWMuf
1st Qu.,Age,0.0027058177486529817,apoe_i,vWMuf
1st Qu.,Rin,0.004306108866072443,apoe_i,vWMuf
1st Qu.,pseudo_expr_chrM_ratio,0.005539917879271533,apoe_i,vWMuf
1st Qu.,nspots,0.0129483442034918,apoe_i,vWMuf
1st Qu.,Residuals,0.42001354957949477,apoe_i,vWMuf
Median,APOE,1.378594120792762e-7,apoe_i,vWMuf
Median,APOE.Anc_Afr,0.011128862241358697,apoe_i,vWMuf
Median,round,0,apoe_i,vWMuf
Median,Sex,0,apoe_i,vWMuf
Median,Visium_slide,0,apoe_i,vWMuf
Median,Anc_Afr,0.012955462088150833,apoe_i,vWMuf
Median,Age,0.012602875330032015,apoe_i,vWMuf
Median,Rin,0.015544696149361117,apoe_i,vWMuf
Median,pseudo_expr_chrM_ratio,0.020859799210875288,apoe_i,vWMuf
Median,nspots,0.04930591536675376,apoe_i,vWMuf
Median,Residuals,0.5965393175491813,apoe_i,vWMuf
Mean,APOE,0.05156289174402973,apoe_i,vWMuf
Mean,APOE.Anc_Afr,0.10179166870943657,apoe_i,vWMuf
Mean,round,0.009359989283426363,apoe_i,vWMuf
Mean,Sex,0.009649550261767696,apoe_i,vWMuf
Mean,Visium_slide,0.041406480172474905,apoe_i,vWMuf
Mean,Anc_Afr,0.025294691038914994,apoe_i,vWMuf
Mean,Age,0.028318463162480528,apoe_i,vWMuf
Mean,Rin,0.0332624683687593,apoe_i,vWMuf
Mean,pseudo_expr_chrM_ratio,0.04077403119189036,apoe_i,vWMuf
Mean,nspots,0.07745511601009969,apoe_i,vWMuf
Mean,Residuals,0.5811246500567199,apoe_i,vWMuf
3rd Qu.,APOE,0.07053894457403785,apoe_i,vWMuf
3rd Qu.,APOE.Anc_Afr,0.15845405185344563,apoe_i,vWMuf
3rd Qu.,round,2.0326243401186278e-10,apoe_i,vWMuf
3rd Qu.,Sex,0,apoe_i,vWMuf
3rd Qu.,Visium_slide,0.04877133531094227,apoe_i,vWMuf
3rd Qu.,Anc_Afr,0.03337921813829035,apoe_i,vWMuf
3rd Qu.,Age,0.03619586535189119,apoe_i,vWMuf
3rd Qu.,Rin,0.04733555316061247,apoe_i,vWMuf
3rd Qu.,pseudo_expr_chrM_ratio,0.053479380809753785,apoe_i,vWMuf
3rd Qu.,nspots,0.11669334272052637,apoe_i,vWMuf
3rd Qu.,Residuals,0.7490115835315301,apoe_i,vWMuf
Max.,APOE,0.5275867314581796,apoe_i,vWMuf
Max.,APOE.Anc_Afr,0.8689787247085297,apoe_i,vWMuf
Max.,round,0.4001146745733533,apoe_i,vWMuf
Max.,Sex,0.82661008237605,apoe_i,vWMuf
Max.,Visium_slide,0.8687131520033912,apoe_i,vWMuf
Max.,Anc_Afr,0.5313040993422828,apoe_i,vWMuf
Max.,Age,0.41240963147774484,apoe_i,vWMuf
Max.,Rin,0.4321167304073016,apoe_i,vWMuf
Max.,pseudo_expr_chrM_ratio,0.9673757864473395,apoe_i,vWMuf
Max.,nspots,0.7423347286805805,apoe_i,vWMuf
Max.,Residuals,0.9893190640013719,apoe_i,vWMuf
Min.,APOE_E4E4,0,e4e4_i,vWMuf
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,vWMuf
Min.,round,0,e4e4_i,vWMuf
Min.,Sex,0,e4e4_i,vWMuf
Min.,Visium_slide,0,e4e4_i,vWMuf
Min.,Anc_Afr,9.097680353937399e-11,e4e4_i,vWMuf
Min.,Age,6.083989042739905e-12,e4e4_i,vWMuf
Min.,Rin,4.6034612451923964e-14,e4e4_i,vWMuf
Min.,pseudo_expr_chrM_ratio,3.5342598303036472e-12,e4e4_i,vWMuf
Min.,nspots,2.4754703853404517e-10,e4e4_i,vWMuf
Min.,Residuals,0.009709917352816488,e4e4_i,vWMuf
1st Qu.,APOE_E4E4,0,e4e4_i,vWMuf
1st Qu.,APOE_E4E4.Anc_Afr,3.748878971242032e-13,e4e4_i,vWMuf
1st Qu.,round,0,e4e4_i,vWMuf
1st Qu.,Sex,0,e4e4_i,vWMuf
1st Qu.,Visium_slide,0,e4e4_i,vWMuf
1st Qu.,Anc_Afr,0.0038366380612872876,e4e4_i,vWMuf
1st Qu.,Age,0.0021258154658776547,e4e4_i,vWMuf
1st Qu.,Rin,0.0038747863566365166,e4e4_i,vWMuf
1st Qu.,pseudo_expr_chrM_ratio,0.0058453172404151,e4e4_i,vWMuf
1st Qu.,nspots,0.01329810332319233,e4e4_i,vWMuf
1st Qu.,Residuals,0.5539702991682232,e4e4_i,vWMuf
Median,APOE_E4E4,0,e4e4_i,vWMuf
Median,APOE_E4E4.Anc_Afr,1.2731309654603666e-11,e4e4_i,vWMuf
Median,round,0,e4e4_i,vWMuf
Median,Sex,0,e4e4_i,vWMuf
Median,Visium_slide,2.3988373932000277e-16,e4e4_i,vWMuf
Median,Anc_Afr,0.014965589357614165,e4e4_i,vWMuf
Median,Age,0.012035780593937574,e4e4_i,vWMuf
Median,Rin,0.01679150410092458,e4e4_i,vWMuf
Median,pseudo_expr_chrM_ratio,0.022480532776650873,e4e4_i,vWMuf
Median,nspots,0.05105107831812336,e4e4_i,vWMuf
Median,Residuals,0.6905107703152078,e4e4_i,vWMuf
Mean,APOE_E4E4,0.02328774949773073,e4e4_i,vWMuf
Mean,APOE_E4E4.Anc_Afr,0.04491998673628204,e4e4_i,vWMuf
Mean,round,0.00909497148156528,e4e4_i,vWMuf
Mean,Sex,0.009436650776161012,e4e4_i,vWMuf
Mean,Visium_slide,0.03992215895859877,e4e4_i,vWMuf
Mean,Anc_Afr,0.02891002312148181,e4e4_i,vWMuf
Mean,Age,0.02874020784830596,e4e4_i,vWMuf
Mean,Rin,0.03515196532623379,e4e4_i,vWMuf
Mean,pseudo_expr_chrM_ratio,0.04260633232585248,e4e4_i,vWMuf
Mean,nspots,0.07922928813852187,e4e4_i,vWMuf
Mean,Residuals,0.6587006657892662,e4e4_i,vWMuf
3rd Qu.,APOE_E4E4,2.108397266068982e-6,e4e4_i,vWMuf
3rd Qu.,APOE_E4E4.Anc_Afr,2.937281541697673e-4,e4e4_i,vWMuf
3rd Qu.,round,0,e4e4_i,vWMuf
3rd Qu.,Sex,0,e4e4_i,vWMuf
3rd Qu.,Visium_slide,0.042154845254894,e4e4_i,vWMuf
3rd Qu.,Anc_Afr,0.040243984744190824,e4e4_i,vWMuf
3rd Qu.,Age,0.03748825211031449,e4e4_i,vWMuf
3rd Qu.,Rin,0.04879989404226285,e4e4_i,vWMuf
3rd Qu.,pseudo_expr_chrM_ratio,0.05578628939840876,e4e4_i,vWMuf
3rd Qu.,nspots,0.1176009322386234,e4e4_i,vWMuf
3rd Qu.,Residuals,0.8140374834643131,e4e4_i,vWMuf
Max.,APOE_E4E4,0.5349498271515427,e4e4_i,vWMuf
Max.,APOE_E4E4.Anc_Afr,0.754943283929009,e4e4_i,vWMuf
Max.,round,0.4010534607855279,e4e4_i,vWMuf
Max.,Sex,0.8430149643515371,e4e4_i,vWMuf
Max.,Visium_slide,0.8891003688506605,e4e4_i,vWMuf
Max.,Anc_Afr,0.5247836081850918,e4e4_i,vWMuf
Max.,Age,0.41368075914831814,e4e4_i,vWMuf
Max.,Rin,0.4737993266495154,e4e4_i,vWMuf
Max.,pseudo_expr_chrM_ratio,0.9681580708817719,e4e4_i,vWMuf
Max.,nspots,0.7889312426518965,e4e4_i,vWMuf
Max.,Residuals,0.9971639648780793,e4e4_i,vWMuf
