metric,name,value,form,vSpD
1st Qu.,Age,0.004447515419607622,apoe,vL5b
1st Qu.,Rin,0.006909478377809537,apoe,vL5b
1st Qu.,pseudo_expr_chrM_ratio,0.009502663078025109,apoe,vL5b
1st Qu.,nspots,0.0049180132521214875,apoe,vL5b
1st Qu.,Residuals,0.45024875635215367,apoe,vL5b
Median,APOE,0,apoe,vL5b
Median,round,0,apoe,vL5b
Median,Sex,0,apoe,vL5b
Median,Visium_slide,2.561311530991802e-12,apoe,vL5b
Median,Anc_Afr,0.02159149636973081,apoe,vL5b
Median,Age,0.021416693110798465,apoe,vL5b
Median,Rin,0.03037284303954294,apoe,vL5b
Median,pseudo_expr_chrM_ratio,0.0416088944432829,apoe,vL5b
Median,nspots,0.02209681111958419,apoe,vL5b
Median,Residuals,0.6160229717592164,apoe,vL5b
Mean,APOE,0.03465004321905658,apoe,vL5b
Mean,round,0.011605826019224656,apoe,vL5b
Mean,Sex,0.009745789142682168,apoe,vL5b
Mean,Visium_slide,0.05957995848990392,apoe,vL5b
Mean,Anc_Afr,0.03598893174962085,apoe,vL5b
Mean,Age,0.04672553294391866,apoe,vL5b
Mean,Rin,0.05603779550964446,apoe,vL5b
Mean,pseudo_expr_chrM_ratio,0.09323004242763405,apoe,vL5b
Mean,nspots,0.05144234151064652,apoe,vL5b
Mean,Residuals,0.6009937389876682,apoe,vL5b
3rd Qu.,APOE,0.03166171153498648,apoe,vL5b
3rd Qu.,round,1.664521304820457e-11,apoe,vL5b
3rd Qu.,Sex,0,apoe,vL5b
3rd Qu.,Visium_slide,0.09249581388311248,apoe,vL5b
3rd Qu.,Anc_Afr,0.054341350269271727,apoe,vL5b
3rd Qu.,Age,0.06609603125754433,apoe,vL5b
3rd Qu.,Rin,0.0855082943028899,apoe,vL5b
3rd Qu.,pseudo_expr_chrM_ratio,0.13371529807313032,apoe,vL5b
3rd Qu.,nspots,0.06633569323288127,apoe,vL5b
3rd Qu.,Residuals,0.7645236237682752,apoe,vL5b
Max.,APOE,0.6517444889186982,apoe,vL5b
Max.,round,0.49336942820829743,apoe,vL5b
Max.,Sex,0.8742311027454536,apoe,vL5b
Max.,Visium_slide,0.9808306678127429,apoe,vL5b
Max.,Anc_Afr,0.4512297397671111,apoe,vL5b
Max.,Age,0.4631824463051311,apoe,vL5b
Max.,Rin,0.548548325328085,apoe,vL5b
Max.,pseudo_expr_chrM_ratio,0.8952188333748566,apoe,vL5b
Max.,nspots,0.7479761407448721,apoe,vL5b
Max.,Residuals,0.9926363627446936,apoe,vL5b
Min.,APOE_E4E4,0,e4e4,vL5b
Min.,round,0,e4e4,vL5b
Min.,Sex,0,e4e4,vL5b
Min.,Visium_slide,0,e4e4,vL5b
Min.,Anc_Afr,3.037689835891343e-10,e4e4,vL5b
Min.,Age,3.761180827639797e-11,e4e4,vL5b
Min.,Rin,1.2276644604560998e-9,e4e4,vL5b
Min.,pseudo_expr_chrM_ratio,8.323702982112408e-10,e4e4,vL5b
Min.,nspots,3.576036290516721e-9,e4e4,vL5b
Min.,Residuals,0.018802693942201566,e4e4,vL5b
1st Qu.,APOE_E4E4,0,e4e4,vL5b
1st Qu.,round,0,e4e4,vL5b
1st Qu.,Sex,0,e4e4,vL5b
1st Qu.,Visium_slide,0,e4e4,vL5b
1st Qu.,Anc_Afr,0.0050225716587102886,e4e4,vL5b
1st Qu.,Age,0.004424427897710302,e4e4,vL5b
1st Qu.,Rin,0.006920779763105087,e4e4,vL5b
1st Qu.,pseudo_expr_chrM_ratio,0.009560169338053223,e4e4,vL5b
1st Qu.,nspots,0.005211445472177258,e4e4,vL5b
1st Qu.,Residuals,0.48105272293274015,e4e4,vL5b
Median,APOE_E4E4,0,e4e4,vL5b
Median,round,0,e4e4,vL5b
Median,Sex,0,e4e4,vL5b
Median,Visium_slide,1.0075222964684268e-11,e4e4,vL5b
Median,Anc_Afr,0.020332224662564957,e4e4,vL5b
Median,Age,0.019644078608688744,e4e4,vL5b
Median,Rin,0.030927640635927196,e4e4,vL5b
Median,pseudo_expr_chrM_ratio,0.04328421229311957,e4e4,vL5b
Median,nspots,0.022495405684316534,e4e4,vL5b
Median,Residuals,0.6447693879780444,e4e4,vL5b
Mean,APOE_E4E4,0.011786190263326864,e4e4,vL5b
Mean,round,0.010769819824984882,e4e4,vL5b
Mean,Sex,0.009897146065000676,e4e4,vL5b
Mean,Visium_slide,0.05946341125016847,e4e4,vL5b
Mean,Anc_Afr,0.03449623891874265,e4e4,vL5b
Mean,Age,0.04311841976492396,e4e4,vL5b
Mean,Rin,0.05778912313350111,e4e4,vL5b
Mean,pseudo_expr_chrM_ratio,0.09682360435935847,e4e4,vL5b
Mean,nspots,0.052045231675459394,e4e4,vL5b
Mean,Residuals,0.6238108147445335,e4e4,vL5b
3rd Qu.,APOE_E4E4,5.2778944946874684e-14,e4e4,vL5b
3rd Qu.,round,3.165889106169797e-12,e4e4,vL5b
3rd Qu.,Sex,0,e4e4,vL5b
3rd Qu.,Visium_slide,0.09019613395950878,e4e4,vL5b
3rd Qu.,Anc_Afr,0.05140380037398397,e4e4,vL5b
3rd Qu.,Age,0.060880745866193395,e4e4,vL5b
3rd Qu.,Rin,0.088802784718022,e4e4,vL5b
3rd Qu.,pseudo_expr_chrM_ratio,0.13876631335964612,e4e4,vL5b
3rd Qu.,nspots,0.06760042992549084,e4e4,vL5b
3rd Qu.,Residuals,0.7793097195067272,e4e4,vL5b
Max.,APOE_E4E4,0.6108504983914151,e4e4,vL5b
Max.,round,0.4677550748200161,e4e4,vL5b
Max.,Sex,0.857271428405203,e4e4,vL5b
Max.,Visium_slide,0.980830640340649,e4e4,vL5b
Max.,Anc_Afr,0.4512297397671111,e4e4,vL5b
Max.,Age,0.4494589060643042,e4e4,vL5b
Max.,Rin,0.5484923425773525,e4e4,vL5b
Max.,pseudo_expr_chrM_ratio,0.8952183119170255,e4e4,vL5b
Max.,nspots,0.7479761832709737,e4e4,vL5b
Max.,Residuals,0.993129780302838,e4e4,vL5b
Min.,APOE_carrier,0,carrier_i,vL5b
Min.,APOE_carrier.Anc_Afr,0,carrier_i,vL5b
Min.,round,0,carrier_i,vL5b
Min.,Sex,0,carrier_i,vL5b
Min.,Visium_slide,0,carrier_i,vL5b
Min.,Anc_Afr,4.785172273917675e-10,carrier_i,vL5b
Min.,Age,1.3172463746822395e-9,carrier_i,vL5b
Min.,Rin,1.5400745292398237e-9,carrier_i,vL5b
Min.,pseudo_expr_chrM_ratio,8.071006850090421e-11,carrier_i,vL5b
Min.,nspots,5.037548032721387e-10,carrier_i,vL5b
Min.,Residuals,0.016367613329811098,carrier_i,vL5b
1st Qu.,APOE_carrier,0,carrier_i,vL5b
1st Qu.,APOE_carrier.Anc_Afr,0,carrier_i,vL5b
1st Qu.,round,0,carrier_i,vL5b
1st Qu.,Sex,0,carrier_i,vL5b
1st Qu.,Visium_slide,0,carrier_i,vL5b
1st Qu.,Anc_Afr,0.005912124515627884,carrier_i,vL5b
1st Qu.,Age,0.004447515419607622,carrier_i,vL5b
1st Qu.,Rin,0.0071706606181588615,carrier_i,vL5b
1st Qu.,pseudo_expr_chrM_ratio,0.00906317488848862,carrier_i,vL5b
1st Qu.,nspots,0.00543175447634139,carrier_i,vL5b
1st Qu.,Residuals,0.39990008562343027,carrier_i,vL5b
Median,APOE_carrier,0,carrier_i,vL5b
Median,APOE_carrier.Anc_Afr,3.9327898263140563e-10,carrier_i,vL5b
Median,round,0,carrier_i,vL5b
Median,Sex,0,carrier_i,vL5b
Median,Visium_slide,7.527865175779288e-11,carrier_i,vL5b
Median,Anc_Afr,0.021796511608986966,carrier_i,vL5b
Median,Age,0.019954352043418534,carrier_i,vL5b
Median,Rin,0.03164704212790969,carrier_i,vL5b
Median,pseudo_expr_chrM_ratio,0.03909835575979702,carrier_i,vL5b
Median,nspots,0.022077371547385587,carrier_i,vL5b
Median,Residuals,0.5831269590772444,carrier_i,vL5b
Mean,APOE_carrier,0.01982307153573385,carrier_i,vL5b
Mean,APOE_carrier.Anc_Afr,0.05766300839812128,carrier_i,vL5b
Mean,round,0.01038026532159069,carrier_i,vL5b
Mean,Sex,0.008302478470461613,carrier_i,vL5b
Mean,Visium_slide,0.057448366500561426,carrier_i,vL5b
Mean,Anc_Afr,0.03767320854578587,carrier_i,vL5b
Mean,Age,0.04359260178622482,carrier_i,vL5b
Mean,Rin,0.05710205029717706,carrier_i,vL5b
Mean,pseudo_expr_chrM_ratio,0.08610837714546037,carrier_i,vL5b
Mean,nspots,0.04958192930621126,carrier_i,vL5b
Mean,Residuals,0.5723246426926718,carrier_i,vL5b
3rd Qu.,APOE_carrier,0.0051871418077497344,carrier_i,vL5b
3rd Qu.,APOE_carrier.Anc_Afr,0.059273196324178004,carrier_i,vL5b
3rd Qu.,round,2.8607301973025794e-10,carrier_i,vL5b
3rd Qu.,Sex,0,carrier_i,vL5b
3rd Qu.,Visium_slide,0.0867062207174534,carrier_i,vL5b
3rd Qu.,Anc_Afr,0.056731365900325965,carrier_i,vL5b
3rd Qu.,Age,0.060549716203156134,carrier_i,vL5b
3rd Qu.,Rin,0.08824685079052706,carrier_i,vL5b
3rd Qu.,pseudo_expr_chrM_ratio,0.11653543429172308,carrier_i,vL5b
3rd Qu.,nspots,0.06433912177495948,carrier_i,vL5b
3rd Qu.,Residuals,0.7524147846252155,carrier_i,vL5b
Max.,APOE_carrier,0.5619608298708486,carrier_i,vL5b
Max.,APOE_carrier.Anc_Afr,0.7266458935147967,carrier_i,vL5b
Max.,round,0.47026683582216533,carrier_i,vL5b
Max.,Sex,0.8798064191758772,carrier_i,vL5b
Max.,Visium_slide,0.9621279291700799,carrier_i,vL5b
Max.,Anc_Afr,0.4512297397671111,carrier_i,vL5b
Max.,Age,0.4531420046519389,carrier_i,vL5b
Max.,Rin,0.548548325328085,carrier_i,vL5b
Max.,pseudo_expr_chrM_ratio,0.8952188898089251,carrier_i,vL5b
Max.,nspots,0.747976275423159,carrier_i,vL5b
Max.,Residuals,0.9931297803036695,carrier_i,vL5b
Min.,APOE,0,apoe_i,vL5b
Min.,APOE.Anc_Afr,0,apoe_i,vL5b
Min.,round,0,apoe_i,vL5b
Min.,Sex,0,apoe_i,vL5b
Min.,Visium_slide,0,apoe_i,vL5b
Min.,Anc_Afr,1.9884482331370456e-11,apoe_i,vL5b
Min.,Age,1.505562151738021e-9,apoe_i,vL5b
Min.,Rin,2.335915670678492e-10,apoe_i,vL5b
Min.,pseudo_expr_chrM_ratio,1.0253189058661668e-11,apoe_i,vL5b
Min.,nspots,6.617393779721621e-13,apoe_i,vL5b
Min.,Residuals,0.026446924157350105,apoe_i,vL5b
1st Qu.,APOE,0,apoe_i,vL5b
1st Qu.,APOE.Anc_Afr,1.1413647008611932e-9,apoe_i,vL5b
1st Qu.,round,0,apoe_i,vL5b
1st Qu.,Sex,0,apoe_i,vL5b
1st Qu.,Visium_slide,1.1351693210725473e-11,apoe_i,vL5b
1st Qu.,Anc_Afr,0.0052476251940341105,apoe_i,vL5b
1st Qu.,Age,0.004129699044274673,apoe_i,vL5b
1st Qu.,Rin,0.006376963116316303,apoe_i,vL5b
1st Qu.,pseudo_expr_chrM_ratio,0.006308658986179529,apoe_i,vL5b
1st Qu.,nspots,0.004486208144572245,apoe_i,vL5b
1st Qu.,Residuals,0.32114903612812223,apoe_i,vL5b
Median,APOE,1.0060316902216557e-5,apoe_i,vL5b
Median,APOE.Anc_Afr,0.04142050675676896,apoe_i,vL5b
Median,round,0,apoe_i,vL5b
Median,Sex,0,apoe_i,vL5b
Median,Visium_slide,1.7070510124898688e-10,apoe_i,vL5b
Median,Anc_Afr,0.020561275418055733,apoe_i,vL5b
Median,Age,0.02084493170910386,apoe_i,vL5b
Median,Rin,0.027580098740085296,apoe_i,vL5b
Median,pseudo_expr_chrM_ratio,0.02988308584505243,apoe_i,vL5b
Median,nspots,0.01949046704113693,apoe_i,vL5b
Median,Residuals,0.5107094539543124,apoe_i,vL5b
Mean,APOE,0.05908151765271018,apoe_i,vL5b
Mean,APOE.Anc_Afr,0.14585511620542616,apoe_i,vL5b
Mean,round,0.012842629806485165,apoe_i,vL5b
Mean,Sex,0.013357435108872176,apoe_i,vL5b
Mean,Visium_slide,0.011070222557028107,apoe_i,vL5b
Mean,Anc_Afr,0.03319915696519903,apoe_i,vL5b
Mean,Age,0.042928742449843134,apoe_i,vL5b
Mean,Rin,0.05116990794590026,apoe_i,vL5b
Mean,pseudo_expr_chrM_ratio,0.07118728260756461,apoe_i,vL5b
Mean,nspots,0.04543890636911745,apoe_i,vL5b
Mean,Residuals,0.5138690823318537,apoe_i,vL5b
3rd Qu.,APOE,0.09466451773022011,apoe_i,vL5b
3rd Qu.,APOE.Anc_Afr,0.2661770656601901,apoe_i,vL5b
3rd Qu.,round,0.0032348605281511287,apoe_i,vL5b
3rd Qu.,Sex,0,apoe_i,vL5b
3rd Qu.,Visium_slide,1.857179323650154e-9,apoe_i,vL5b
3rd Qu.,Anc_Afr,0.0494480526662902,apoe_i,vL5b
3rd Qu.,Age,0.06056690911888414,apoe_i,vL5b
3rd Qu.,Rin,0.07734896220260584,apoe_i,vL5b
3rd Qu.,pseudo_expr_chrM_ratio,0.09322520225059469,apoe_i,vL5b
3rd Qu.,nspots,0.05986499609406547,apoe_i,vL5b
3rd Qu.,Residuals,0.7067417436407846,apoe_i,vL5b
Max.,APOE,0.640274012172913,apoe_i,vL5b
Max.,APOE.Anc_Afr,0.8375186415270481,apoe_i,vL5b
Max.,round,0.4074521123646518,apoe_i,vL5b
Max.,Sex,0.8648403663928859,apoe_i,vL5b
Max.,Visium_slide,0.9315167367136795,apoe_i,vL5b
Max.,Anc_Afr,0.4512297397536811,apoe_i,vL5b
Max.,Age,0.44323605251777504,apoe_i,vL5b
Max.,Rin,0.5484923408076147,apoe_i,vL5b
Max.,pseudo_expr_chrM_ratio,0.8951346597281941,apoe_i,vL5b
Max.,nspots,0.7484024640903033,apoe_i,vL5b
Max.,Residuals,0.9914954221120369,apoe_i,vL5b
Min.,APOE_E4E4,0,e4e4_i,vL5b
Min.,APOE_E4E4.Anc_Afr,0,e4e4_i,vL5b
Min.,round,0,e4e4_i,vL5b
Min.,Sex,0,e4e4_i,vL5b
Min.,Visium_slide,0,e4e4_i,vL5b
Min.,Anc_Afr,3.037689835891343e-10,e4e4_i,vL5b
Min.,Age,1.8291419229396301e-10,e4e4_i,vL5b
Min.,Rin,1.6047547956686133e-11,e4e4_i,vL5b
Min.,pseudo_expr_chrM_ratio,6.30597934034171e-11,e4e4_i,vL5b
Min.,nspots,1.526316173405646e-9,e4e4_i,vL5b
Min.,Residuals,0.016914210810184634,e4e4_i,vL5b
1st Qu.,APOE_E4E4,0,e4e4_i,vL5b
1st Qu.,APOE_E4E4.Anc_Afr,4.519221129328288e-17,e4e4_i,vL5b
1st Qu.,round,0,e4e4_i,vL5b
1st Qu.,Sex,0,e4e4_i,vL5b
1st Qu.,Visium_slide,0,e4e4_i,vL5b
1st Qu.,Anc_Afr,0.005207607840367919,e4e4_i,vL5b
1st Qu.,Age,0.004130115795718374,e4e4_i,vL5b
1st Qu.,Rin,0.0057830914216468274,e4e4_i,vL5b
1st Qu.,pseudo_expr_chrM_ratio,0.008765089178737789,e4e4_i,vL5b
1st Qu.,nspots,0.004847755393409722,e4e4_i,vL5b
1st Qu.,Residuals,0.441830187999352,e4e4_i,vL5b
Median,APOE_E4E4,0,e4e4_i,vL5b
Median,APOE_E4E4.Anc_Afr,1.1274552148865696e-11,e4e4_i,vL5b
Median,round,0,e4e4_i,vL5b
Median,Sex,0,e4e4_i,vL5b
Median,Visium_slide,2.171849573980263e-10,e4e4_i,vL5b
Median,Anc_Afr,0.020459596818114614,e4e4_i,vL5b
Median,Age,0.01887064757432996,e4e4_i,vL5b
Median,Rin,0.0294336146355322,e4e4_i,vL5b
Median,pseudo_expr_chrM_ratio,0.04161123835048812,e4e4_i,vL5b
Median,nspots,0.021488017753668154,e4e4_i,vL5b
Median,Residuals,0.6170972869831958,e4e4_i,vL5b
Mean,APOE_E4E4,0.017072654384598405,e4e4_i,vL5b
Mean,APOE_E4E4.Anc_Afr,0.03383678439722437,e4e4_i,vL5b
Mean,round,0.010494023034678742,e4e4_i,vL5b
Mean,Sex,0.009575196433230035,e4e4_i,vL5b
Mean,Visium_slide,0.05590604518177138,e4e4_i,vL5b
Mean,Anc_Afr,0.034532799714907685,e4e4_i,vL5b
Mean,Age,0.04203799354713035,e4e4_i,vL5b
Mean,Rin,0.056382151215420805,e4e4_i,vL5b
Mean,pseudo_expr_chrM_ratio,0.09458517745579667,e4e4_i,vL5b
Mean,nspots,0.05030099246107737,e4e4_i,vL5b
Mean,Residuals,0.5952761821741642,e4e4_i,vL5b
3rd Qu.,APOE_E4E4,2.488657797374359e-9,e4e4_i,vL5b
3rd Qu.,APOE_E4E4.Anc_Afr,5.656696528533689e-8,e4e4_i,vL5b
3rd Qu.,round,9.69912332588619e-11,e4e4_i,vL5b
3rd Qu.,Sex,0,e4e4_i,vL5b
3rd Qu.,Visium_slide,0.08357825858645143,e4e4_i,vL5b
3rd Qu.,Anc_Afr,0.05238549034968211,e4e4_i,vL5b
3rd Qu.,Age,0.059396650634619116,e4e4_i,vL5b
3rd Qu.,Rin,0.08678344952734302,e4e4_i,vL5b
3rd Qu.,pseudo_expr_chrM_ratio,0.1341461948741272,e4e4_i,vL5b
3rd Qu.,nspots,0.06504166511882145,e4e4_i,vL5b
3rd Qu.,Residuals,0.7644009947093944,e4e4_i,vL5b
Max.,APOE_E4E4,0.5609787550790126,e4e4_i,vL5b
Max.,APOE_E4E4.Anc_Afr,0.7880092096851498,e4e4_i,vL5b
Max.,round,0.45452210173875124,e4e4_i,vL5b
Max.,Sex,0.8554595941200505,e4e4_i,vL5b
Max.,Visium_slide,0.9808308705491503,e4e4_i,vL5b
Max.,Anc_Afr,0.4512297397669097,e4e4_i,vL5b
Max.,Age,0.455285612855694,e4e4_i,vL5b
Max.,Rin,0.548492342091012,e4e4_i,vL5b
Max.,pseudo_expr_chrM_ratio,0.8952195671383532,e4e4_i,vL5b
Max.,nspots,0.7479760119853875,e4e4_i,vL5b
Max.,Residuals,0.9931297803036373,e4e4_i,vL5b
