Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000153914,SREK1,30,-1.2508,169,1.63102,90,0.47741,45,-0.7814,60,-0.1871,60,-0.2063
ENSG00000069020,MAST4,30,-0.8100,68,0.51040,36,-0.5140,60,0.41374,46,-0.1523,45,-0.1842
ENSG00000145675,PIK3R1,60,-2.0457,221,-0.0463,302,0.46920,308,0.71605,149,-0.6638,195,-0.2748
ENSG00000134056,MRPS36,30,-0.9623,69,0.34573,54,-0.0419,53,-0.0903,104,1.06671,42,-0.5079
ENSG00000085231,AK6,30,-0.7904,34,-0.6013,70,0.57272,55,0.22021,49,-0.0071,49,-0.0101
ENSG00000273841,TAF9,30,-1.4049,36,-1.1458,75,0.01511,93,0.50606,83,0.18110,84,0.22194
ENSG00000145734,BDP1,368,2.14801,166,0.61837,84,-0.4806,46,-1.6711,87,-0.4252,92,-0.3860
ENSG00000164326,CARTPT,30,-1.0622,6,-3.4505,290,3.23228,54,-0.1878,7,-3.1794,19,-1.8508
ENSG00000131711,MAP1B,703,-1.6519,1302,-0.7132,3749,1.03489,2394,0.35849,1421,-0.5772,2014,-0.0264
ENSG00000113048,MRPS27,30,-0.3431,23,-0.7683,29,-0.3914,53,0.85184,48,0.40596,23,-0.8297
ENSG00000083312,TNPO1,30,-1.1489,110,0.94841,53,-0.2780,73,0.33582,31,-1.0869,61,-0.0493
ENSG00000145741,BTF3,30,-2.3166,217,0.76265,109,-0.3728,121,-0.2640,202,0.64394,158,0.26172
ENSG00000171617,ENC1,48,-4.7801,231,-2.4882,853,-0.5139,2484,2.24252,1042,-0.1966,487,-1.4970
ENSG00000049860,HEXB,30,-0.3874,62,0.81903,35,-0.1315,50,0.60307,27,-0.5628,20,-1.0669
ENSG00000164346,NSA2,30,-1.3831,151,1.24140,57,-0.3983,59,-0.4467,71,-0.0613,87,0.32933
ENSG00000198780,FAM169A,520,2.80454,41,-1.7017,88,-0.5291,93,-0.5841,64,-1.0349,61,-1.2163
ENSG00000113161,HMGCR,30,-1.8702,10,-3.3793,139,0.51722,189,1.69304,82,-0.3488,44,-1.4261
ENSG00000113163,CERT1,30,-1.3967,61,-0.3138,144,1.13235,95,0.57043,49,-0.6544,49,-0.7116
ENSG00000164252,AGGF1,30,-0.7995,37,-0.4719,49,-0.0444,59,0.36081,49,-0.0125,54,0.15191
ENSG00000113231,PDE8B,677,2.85583,18,-3.2161,29,-2.5494,154,-0.0569,132,-0.2884,52,-1.8524
ENSG00000171530,TBCA,30,-2.8522,253,0.40610,244,0.34370,208,0.11123,241,0.32114,194,-0.0336
ENSG00000085365,SCAMP1,228,0.39582,85,-1.1635,283,0.76677,242,0.71023,67,-1.5236,112,-0.8246
ENSG00000152413,HOMER1,30,-2.3348,65,-1.1758,107,-0.4142,226,1.24016,199,0.59805,86,-0.8476
ENSG00000177034,MTX3,30,-0.6568,25,-0.9568,27,-0.8002,60,0.64233,60,0.44761,44,-0.0603
ENSG00000039319,ZFYVE16,30,-0.3997,91,1.50101,26,-0.5872,29,-0.5415,40,0.04840,35,-0.1466
ENSG00000113319,RASGRF2,30,-1.5003,54,-0.6104,80,0.02481,96,0.42447,159,1.18917,52,-0.7431
ENSG00000145687,SSBP2,30,-1.5382,95,0.24940,76,-0.1172,111,0.73857,77,-0.0969,61,-0.5156
ENSG00000186468,RPS23,339,-1.3757,2149,1.71371,590,-0.5269,442,-1.1904,795,-0.0517,1094,0.55808
ENSG00000174695,TMEM167A,30,-1.7580,129,0.52185,103,0.13879,91,-0.0758,158,0.86803,78,-0.3443
ENSG00000038427,VCAN,30,-1.1153,280,3.02225,29,-1.1392,10,-3.0989,17,-1.9224,83,0.59065
ENSG00000164176,EDIL3,30,-2.5096,182,0.24955,130,-0.2934,231,0.94950,124,-0.3668,125,-0.4101
ENSG00000127184,COX7C,32,-4.7876,715,-0.1875,982,0.33018,760,-0.1174,1321,0.83893,949,0.31744
ENSG00000145715,RASA1,30,-1.0267,33,-0.8643,86,0.65057,85,0.92319,28,-1.1377,45,-0.4451
ENSG00000134480,CCNH,30,-0.5205,37,-0.1941,35,-0.2530,57,0.73022,29,-0.5883,37,-0.2264
ENSG00000247828,TMEM161B-AS1,30,-1.2681,80,0.26050,56,-0.2948,65,-0.1003,82,0.31054,84,0.41368
ENSG00000245526,LINC00461,30,-1.0127,26,-1.2068,73,0.39029,70,0.43891,42,-0.4936,68,0.32824
ENSG00000081189,MEF2C,318,-0.6797,174,-1.5985,848,0.93299,702,0.87968,378,-0.4115,286,-0.9322
ENSG00000164199,ADGRV1,30,-0.9011,66,0.34034,17,-1.7040,14,-2.3168,41,-0.4083,142,2.31104
ENSG00000237187,NR2F1-AS1,31,-0.9717,41,-0.5444,63,0.12051,63,0.16345,91,0.74096,55,-0.1064
ENSG00000175745,NR2F1,30,-2.2617,210,0.76559,159,0.29100,149,0.24658,100,-0.4468,126,-0.1010
ENSG00000113391,FAM172A,30,-0.5215,51,0.34369,33,-0.3749,48,0.31728,27,-0.6484,44,0.12341
ENSG00000175471,MCTP1,315,2.77270,42,-0.9129,47,-0.7605,49,-0.8414,29,-1.4535,50,-0.7348
ENSG00000198677,TTC37,35,-0.9129,49,-0.4093,67,0.08112,71,0.22514,61,-0.0806,75,0.30105
ENSG00000164292,RHOBTB3,30,-1.2724,133,1.14105,38,-0.9241,27,-1.7107,47,-0.5995,143,1.60027
ENSG00000173221,GLRX,30,-0.3348,18,-1.0715,17,-1.2165,57,1.09245,30,-0.3221,32,-0.2313
ENSG00000118985,ELL2,30,-1.2008,37,-0.8684,36,-0.9061,100,1.06361,43,-0.6524,69,0.12160
ENSG00000153113,CAST,30,-0.7120,200,2.81988,21,-1.2600,21,-1.5286,41,-0.2246,35,-0.5180
ENSG00000113441,LNPEP,30,-1.3829,66,-0.1706,100,0.50565,112,1.04355,38,-1.0174,45,-0.8370
ENSG00000174136,RGMB,30,-1.6217,14,-2.7211,97,0.19173,144,1.32051,89,0.04923,57,-0.7225
ENSG00000174132,FAM174A,30,-0.7450,28,-0.8510,94,1.14550,69,0.84554,19,-1.3897,28,-0.9304
ENSG00000145730,PAM,665,1.79139,135,-0.9356,331,0.50113,265,0.17810,123,-1.0716,75,-1.9493
ENSG00000145725,PPIP5K2,30,-0.3453,30,-0.3684,89,1.51283,44,0.35698,16,-1.2853,20,-1.0664
ENSG00000181751,C5orf30,30,-0.5088,0,-6.7146,44,0.08924,72,1.47174,35,-0.2667,23,-0.9928
ENSG00000145743,FBXL17,30,-1.9590,40,-1.5389,161,0.67058,148,0.75132,93,-0.2417,101,-0.1124
ENSG00000198961,PJA2,425,-0.1431,209,-1.2431,720,0.73489,603,0.60898,307,-0.6582,355,-0.4811
ENSG00000164209,SLC25A46,30,-1.7750,76,-0.3602,130,0.51878,150,1.13882,86,-0.1589,42,-1.3720
ENSG00000152495,CAMK4,30,-2.1396,53,-1.2942,91,-0.4699,188,1.08051,161,0.46472,99,-0.3796
ENSG00000134986,NREP,30,-1.3895,80,0.12653,159,1.33077,74,0.02170,23,-1.7727,74,0.00819
ENSG00000224032,EPB41L4A-AS1,30,-0.7284,14,-1.8340,78,0.82959,49,0.06024,26,-0.9599,67,0.66080
ENSG00000134982,APC,853,1.81591,172,-0.9284,273,-0.2029,147,-1.4118,220,-0.5456,415,0.56937
ENSG00000153037,SRP19,378,2.73286,23,-2.0987,50,-0.9486,66,-0.6612,80,-0.2205,50,-1.0688
ENSG00000129625,REEP5,380,-0.1385,171,-1.3787,608,0.64001,614,0.96157,242,-0.8474,244,-0.9246
ENSG00000172795,DCP2,289,2.63882,68,-0.1091,79,0.11960,37,-1.2766,37,-1.0560,36,-1.1933
ENSG00000152503,TRIM36,322,1.78380,32,-2.0130,127,0.11823,131,0.21671,89,-0.4593,52,-1.3827
ENSG00000134970,TMED7,32,-1.1355,81,0.33744,50,-0.4439,95,0.86724,34,-1.0367,57,-0.2736
ENSG00000129596,CDO1,30,-0.9910,22,-1.4566,22,-1.4759,91,1.20216,56,-0.0286,53,-0.1029
ENSG00000145782,ATG12,30,-0.9561,24,-1.3052,41,-0.4552,59,0.14881,95,0.90394,65,0.31013
ENSG00000177879,AP3S1,30,-2.1240,81,-0.6238,122,0.01964,178,0.94644,131,0.13687,94,-0.4489
ENSG00000172869,DMXL1,30,-0.5903,45,0.04902,92,1.27990,41,-0.1279,22,-1.0696,40,-0.1405
ENSG00000133835,HSD17B4,721,3.23402,163,0.15541,81,-0.9424,71,-1.3823,49,-1.7036,52,-1.7484
ENSG00000205302,SNX2,30,-0.8672,48,-0.1183,31,-0.7927,63,0.43956,55,0.07570,57,0.18222
ENSG00000151292,CSNK1G3,30,-0.4698,45,0.15784,51,0.37731,41,0.03425,20,-1.0517,47,0.29566
ENSG00000164904,ALDH7A1,30,-1.0492,77,0.43817,27,-1.1806,37,-0.8828,86,0.61918,99,1.04917
ENSG00000164902,PHAX,30,-1.4068,105,0.57661,76,0.04317,74,-0.0228,92,0.34372,73,-0.0438
ENSG00000164241,C5orf63,30,-2.9759,695,2.15885,154,-0.5362,95,-1.5301,184,-0.2489,295,0.61250
ENSG00000064651,SLC12A2,30,-0.8133,97,1.10869,47,-0.0933,36,-0.6525,48,-0.0754,61,0.36519
ENSG00000169567,HINT1,47,-3.9341,292,-1.2650,957,0.62749,800,0.45018,1052,0.79069,582,-0.2203
ENSG00000186687,LYRM7,30,-1.3843,30,-1.4120,80,0.10869,101,0.72320,105,0.56527,61,-0.3569
ENSG00000158985,CDC42SE2,158,-0.0887,83,-1.0803,225,0.49510,218,0.62754,118,-0.5435,131,-0.4355
ENSG00000164398,ACSL6,30,-2.1450,33,-2.0121,207,0.88565,151,0.48057,109,-0.1875,135,0.18352
ENSG00000113522,RAD50,30,-1.3815,66,-0.1703,71,-0.0492,96,0.63598,60,-0.3054,72,-0.0409
ENSG00000131437,KIF3A,30,-3.3320,73,-2.0627,619,1.38691,378,0.71684,168,-0.7955,243,-0.2468
ENSG00000164402,SEPTIN8,30,-2.5088,169,0.12740,286,1.02497,165,0.11153,111,-0.5443,159,0.03061
ENSG00000198944,SOWAHA,30,-3.0236,96,-1.2999,57,-2.0909,291,0.62857,439,1.16729,253,0.24427
ENSG00000164405,UQCRQ,325,-0.7451,434,-0.2944,668,0.40958,479,-0.1771,705,0.50042,560,0.13513
ENSG00000072364,AFF4,30,-1.5927,102,0.31228,79,-0.1089,102,0.42640,101,0.28896,71,-0.3071
ENSG00000170606,HSPA4,354,1.67498,124,-0.1703,107,-0.4004,132,-0.0977,66,-1.1514,97,-0.6226
ENSG00000213585,VDAC1,49,-2.4028,117,-1.1032,313,0.46321,386,1.24753,176,-0.4753,159,-0.6991
ENSG00000113558,SKP1,507,-0.5313,517,-0.5023,579,-0.3232,923,0.61855,767,0.12911,618,-0.2479
ENSG00000113575,PPP2CA,135,-1.0521,97,-1.5535,368,0.54360,405,1.05131,233,-0.2049,168,-0.7942
ENSG00000119048,UBE2B,30,-2.4225,108,-0.4994,211,0.59438,209,0.83479,163,0.15561,95,-0.7690
ENSG00000237190,CDKN2AIPNL,30,-0.7005,1,-5.5142,47,0.00767,73,1.09230,62,0.47277,31,-0.6906
ENSG00000043143,JADE2,30,-1.0576,47,-0.3646,88,0.65289,88,0.96911,49,-0.3172,28,-1.2875
ENSG00000152700,SAR1B,30,-0.7878,33,-0.6282,66,0.48152,58,0.37005,51,0.03709,45,-0.1669
ENSG00000164615,CAMLG,30,-2.0822,72,-0.7646,178,0.69367,165,0.81302,78,-0.6501,102,-0.2547
ENSG00000145833,DDX46,49,0.02521,95,1.16050,41,-0.2519,51,0.10917,33,-0.5918,32,-0.7314
ENSG00000181904,C5orf24,30,-1.1142,87,0.57148,68,0.17073,65,0.12360,68,0.16464,52,-0.2857
ENSG00000113621,TXNDC15,30,-0.9952,56,-0.0276,73,0.40461,75,0.63754,35,-0.7687,47,-0.3423
ENSG00000113648,H2AFY,30,-1.7950,107,0.16772,84,-0.2320,123,0.56470,111,0.22350,84,-0.2526
ENSG00000145824,CXCL14,30,-2.6802,74,-1.3544,73,-1.3726,111,-0.9204,123,-0.5797,481,2.40476
ENSG00000152377,SPOCK1,353,0.40613,116,-1.3430,379,0.52792,357,0.60528,153,-0.9252,204,-0.5377
ENSG00000177733,HNRNPA0,30,-2.2925,177,0.44202,184,0.51012,157,0.34379,145,0.11464,104,-0.4657
ENSG00000031003,FAM13B,30,-0.8973,94,0.94760,31,-0.8662,50,-0.1248,56,0.07641,60,0.20572
ENSG00000112983,BRD8,30,-0.4538,25,-0.7544,36,-0.1801,62,1.08145,23,-0.8449,30,-0.4920
ENSG00000120709,FAM53C,30,-0.8731,45,-0.2332,84,0.79661,53,0.04008,97,1.04706,27,-1.1114
ENSG00000132563,REEP2,30,-2.5405,51,-1.7736,280,0.94211,232,0.89099,123,-0.4226,132,-0.3451
ENSG00000120738,EGR1,286,1.66149,55,-1.1133,116,0.06746,145,0.61400,40,-1.5661,36,-1.8769
ENSG00000120705,ETF1,30,-0.9612,35,-0.7401,71,0.38975,67,0.39628,68,0.32025,50,-0.2158
ENSG00000113013,HSPA9,184,0.12175,118,-0.5818,172,0.01166,218,0.56225,142,-0.2945,134,-0.4389
ENSG00000044115,CTNNA1,30,-1.3439,177,1.59372,43,-0.7924,51,-0.6911,93,0.44011,74,0.06716
ENSG00000146006,LRRTM2,30,-0.2647,2,-4.2860,64,0.99231,55,1.08546,10,-1.8765,24,-0.6668
ENSG00000120727,PAIP2,30,-2.4573,217,0.59985,278,1.03290,127,-0.3621,168,0.17396,144,-0.0940
ENSG00000170464,DNAJC18,167,1.86360,30,-1.0376,58,-0.0278,52,-0.2685,70,0.27014,25,-1.4211
ENSG00000131508,UBE2D2,30,-1.8556,92,-0.1385,89,-0.1876,124,0.48669,140,0.54364,90,-0.1959
ENSG00000171604,CXXC5,30,-2.4625,103,-0.6122,178,0.26247,217,0.86710,173,0.21339,115,-0.4979
ENSG00000146005,PSD2,30,-1.0350,37,-0.6935,34,-0.8370,53,-0.1930,77,0.46992,93,0.93641
ENSG00000185129,PURA,30,-1.6642,158,0.98263,61,-0.5955,68,-0.5252,56,-0.7155,143,0.97102
ENSG00000182700,IGIP,30,-1.4480,51,-0.6347,118,0.71915,89,0.33228,73,-0.0731,75,-0.0312
ENSG00000120306,CYSTM1,30,-1.6529,135,0.72425,79,-0.1743,73,-0.3819,150,0.90512,88,0.01398
ENSG00000113068,PFDN1,43,-1.1204,69,-0.3823,166,1.07468,92,0.09699,110,0.36022,65,-0.5529
ENSG00000131503,ANKHD1,30,-1.0210,144,1.61101,32,-0.9269,52,-0.2117,42,-0.4912,57,-0.0123
ENSG00000213523,SRA1,30,-0.4572,64,0.79823,56,0.54269,35,-0.2762,48,0.28922,28,-0.5933
ENSG00000131495,NDUFA2,30,-2.8703,190,-0.1095,228,0.19085,194,-0.0998,403,1.17669,197,-0.0520
ENSG00000113141,IK,30,-1.1904,146,1.41553,69,0.10283,75,0.34431,29,-1.2497,41,-0.7945
ENSG00000170445,HARS,200,1.34960,61,-0.6450,133,0.62006,75,-0.4152,82,-0.1732,62,-0.6866
ENSG00000146007,ZMAT2,48,-1.8272,100,-0.7062,132,-0.2704,200,0.56889,252,0.80000,138,-0.2260
ENSG00000178913,TAF7,30,-1.6738,90,0.00945,82,-0.1292,131,0.94329,68,-0.4223,69,-0.4550
ENSG00000131504,DIAPH1,30,-0.4973,55,0.46875,33,-0.3304,46,0.25016,44,0.10965,35,-0.2939
ENSG00000164620,RELL2,30,-0.2605,3,-3.4833,97,1.79101,43,0.46318,10,-1.8217,24,-0.6915
ENSG00000013561,RNF14,30,-0.6219,32,-0.4947,87,1.13463,54,0.42572,13,-1.8894,39,-0.2508
ENSG00000113552,GNPDA1,30,-0.4392,17,-1.2822,41,0.06182,58,0.94134,30,-0.4178,31,-0.4207
ENSG00000131507,NDFIP1,35,-4.0891,244,-1.2339,927,0.92014,864,1.20290,295,-0.9463,375,-0.6400
ENSG00000113578,FGF1,30,-1.1283,162,1.69887,61,-0.0274,23,-1.8329,42,-0.6027,97,0.90714
ENSG00000145819,ARHGAP26,30,-2.0812,104,-0.1895,135,0.23598,160,0.73137,135,0.23726,85,-0.5615
ENSG00000113580,NR3C1,30,-0.9457,145,1.71673,51,-0.1214,57,0.09135,36,-0.6742,31,-1.0054
ENSG00000145817,YIPF5,30,-0.8272,58,0.21811,71,0.54701,56,0.21277,63,0.34753,34,-0.7096
ENSG00000183775,KCTD16,412,1.67695,27,-2.6705,80,-1.0924,204,0.55607,155,-0.0562,78,-1.2263
ENSG00000133706,LARS,68,-0.1380,74,-0.0012,84,0.19601,87,0.33696,33,-1.2717,76,0.02643
ENSG00000113649,TCERG1,30,-1.1245,78,0.38560,34,-0.9236,82,0.64750,91,0.64440,39,-0.8007
ENSG00000156475,PPP2R2B,538,1.92808,53,-1.9251,154,-0.2910,194,0.10644,88,-1.1544,125,-0.6952
ENSG00000113657,DPYSL3,30,-1.1198,96,0.73706,37,-0.7784,61,-0.0302,30,-1.1154,89,0.73336
ENSG00000176049,JAKMIP2,30,-0.4455,30,-0.4625,28,-0.5297,44,0.24314,43,0.12960,47,0.30583
ENSG00000113712,CSNK1A1,30,-2.5255,177,0.18626,145,-0.1439,207,0.63141,169,0.11001,140,-0.2174
ENSG00000070808,CAMK2A,88,-2.6742,132,-2.0728,483,-0.0833,706,0.78322,855,0.87471,452,-0.2158
ENSG00000019582,CD74,30,-2.9601,1350,4.24172,26,-3.1462,41,-2.8603,152,-0.5386,118,-1.0157
ENSG00000164587,RPS14,624,-0.3166,1554,1.23384,633,-0.2935,541,-0.6828,733,-0.0593,836,0.17925
ENSG00000070614,NDST1,135,1.75167,40,-0.3618,32,-0.7164,36,-0.6409,34,-0.6065,51,0.02933
ENSG00000171992,SYNPO,30,-3.1434,94,-1.4626,285,0.27147,312,0.59748,435,0.99914,197,-0.3708
ENSG00000086589,RBM22,30,-0.4159,33,-0.2783,49,0.38666,47,0.43657,22,-0.8591,37,-0.0835
ENSG00000132912,DCTN4,30,-1.1562,38,-0.7980,53,-0.2707,98,1.10301,36,-0.8742,58,-0.1545
ENSG00000211445,GPX3,30,-1.1556,225,2.38324,112,0.96466,41,-0.8484,10,-2.8003,34,-1.0524
ENSG00000197043,ANXA6,1113,2.33577,139,-1.2963,311,-0.0418,330,0.07173,77,-2.1760,122,-1.6206
ENSG00000113140,SPARC,30,-3.4278,1465,3.31358,58,-2.4739,131,-1.5123,104,-1.6088,296,0.01387
ENSG00000177556,ATOX1,30,-2.3632,140,-0.0236,124,-0.2181,135,-0.1015,245,0.92634,166,0.29775
ENSG00000145907,G3BP1,30,-0.8807,127,1.54591,59,0.19483,45,-0.3320,41,-0.3945,41,-0.4523
ENSG00000155511,GRIA1,316,1.10040,64,-1.4618,175,0.09087,222,0.69168,76,-1.2181,97,-0.9354
ENSG00000155506,LARP1,107,-1.4642,170,-0.7648,478,0.92899,383,0.78175,172,-0.7508,204,-0.5372
ENSG00000155508,CNOT8,30,-0.7160,104,1.35974,72,0.70048,53,0.27054,14,-1.8505,23,-1.2409
ENSG00000055163,CYFIP2,317,-0.4469,138,-1.7186,380,-0.1590,636,1.02931,408,-0.0443,313,-0.5262
ENSG00000155858,LSM11,30,-0.3059,10,-1.9571,42,0.22120,54,0.97657,34,-0.1213,24,-0.6861
ENSG00000113282,CLINT1,597,3.74505,44,-1.3455,39,-1.5393,37,-1.8885,96,-0.1590,31,-2.0173
ENSG00000145860,RNF145,30,-1.7242,87,-0.0948,113,0.32819,129,0.81545,103,0.18821,54,-0.9301
ENSG00000164332,UBLCP1,30,-1.0423,34,-0.8553,105,0.99628,93,1.14721,34,-0.8353,23,-1.5730
ENSG00000113312,TTC1,30,-1.7304,64,-0.5718,132,0.58427,103,0.23398,110,0.28876,94,0.02748
ENSG00000164609,SLU7,30,-1.8372,75,-0.4552,93,-0.1127,141,0.84645,72,-0.5179,101,0.02569
ENSG00000145864,GABRB2,30,-3.1992,89,-1.5936,392,0.74767,401,1.19000,176,-0.5596,183,-0.5607
ENSG00000022355,GABRA1,30,-3.4286,110,-1.5250,714,1.56576,416,0.83690,228,-0.4044,157,-1.0843
ENSG00000113327,GABRG2,345,0.76324,42,-2.4972,252,0.22899,303,0.77526,187,-0.2556,118,-1.0723
ENSG00000038274,MAT2B,30,-1.3478,90,0.36972,101,0.56426,81,0.26407,88,0.34537,47,-0.7418
ENSG00000145934,TENM2,349,2.35094,16,-2.7076,53,-0.9871,106,0.15408,90,-0.1619,33,-1.8265
ENSG00000113643,RARS,31,-0.6652,73,0.74876,36,-0.4289,54,0.32494,24,-1.0314,48,0.02846
ENSG00000188573,FBLL1,30,-1.1752,15,-2.1749,76,0.28327,95,0.96707,75,0.26982,47,-0.5496
ENSG00000120137,PANK3,30,-1.3883,46,-0.7237,67,-0.1512,109,0.95109,68,-0.1164,62,-0.3035
ENSG00000181163,NPM1,642,1.91356,348,0.75156,166,-0.4668,147,-0.8157,113,-1.0641,145,-0.7477
ENSG00000072803,FBXW11,30,-2.0762,32,-1.9659,173,0.65777,163,0.78935,136,0.25550,96,-0.3600
ENSG00000120129,DUSP1,30,-2.1232,881,5.09032,23,-2.5139,26,-2.6957,38,-1.7892,18,-3.0073
ENSG00000113719,ERGIC1,30,-1.0509,136,1.46362,56,-0.0679,70,0.37578,40,-0.6094,29,-1.1946
ENSG00000037241,RPL26L1,30,-0.3158,38,0.04971,37,0.02171,41,0.24757,30,-0.3328,36,-0.0287
ENSG00000113732,ATP6V0E1,234,2.32062,150,1.39060,32,-1.1416,23,-1.9293,29,-1.2929,45,-0.6888
ENSG00000164463,CREBRF,30,-0.6540,74,0.82383,45,-0.0176,48,0.11525,47,0.05747,34,-0.4914
ENSG00000145919,BOD1,30,-0.5359,54,0.39812,37,-0.1995,53,0.52452,38,-0.1534,30,-0.5672
ENSG00000113742,CPEB4,30,-1.9132,73,-0.5747,119,0.20849,132,0.53394,132,0.37994,96,-0.1532
ENSG00000170091,NSG2,36,-3.8398,122,-2.0699,590,0.37683,856,1.63261,398,-0.2654,255,-1.0576
ENSG00000164466,SFXN1,199,1.54785,16,-2.4755,115,0.54594,83,0.01447,46,-0.9231,59,-0.5997
ENSG00000145920,CPLX2,716,-0.3736,270,-1.8605,527,-0.8511,1105,0.45992,1721,1.10151,793,-0.2386
ENSG00000051596,THOC3,30,-0.5644,5,-3.0407,21,-1.0688,77,1.54506,46,0.10367,27,-0.8222
ENSG00000122203,KIAA1191,30,-2.0931,87,-0.4858,147,0.35537,156,0.65198,111,-0.0993,110,-0.1281
ENSG00000175414,ARL10,30,-0.4796,40,-0.0057,25,-0.7460,64,1.13152,19,-1.1450,29,-0.5702
ENSG00000146066,HIGD2A,30,-1.4770,113,0.61115,43,-0.9135,73,-0.1350,91,0.25335,103,0.52913
ENSG00000175416,CLTB,30,-2.6360,72,-1.3513,228,0.47193,233,0.73672,204,0.28773,153,-0.2022
ENSG00000113194,FAF2,30,-0.3287,36,-0.0214,50,0.50878,44,0.41512,30,-0.3099,26,-0.6150
ENSG00000146083,RNF44,30,-1.0063,48,-0.2652,74,0.42120,72,0.53484,38,-0.6514,54,-0.1038
ENSG00000169258,GPRIN1,234,2.36855,6,-3.4837,45,-0.6125,62,-0.1192,80,0.31081,21,-1.8888
ENSG00000074317,SNCB,492,-0.4422,119,-2.5762,1134,0.94638,831,0.57471,805,0.35392,398,-0.8537
ENSG00000113763,UNC5A,30,-0.6651,12,-1.9909,31,-0.6034,90,1.92458,25,-0.9273,21,-1.3026
ENSG00000169230,PRELID1,213,1.44224,94,0.02284,67,-0.5317,85,-0.1825,48,-1.0269,80,-0.2794
ENSG00000169223,LMAN2,30,-0.4704,65,0.80861,34,-0.2497,51,0.55078,27,-0.6140,26,-0.7616
ENSG00000169220,RGS14,30,-0.1868,0,-6.3053,22,-0.6931,53,1.12862,27,-0.3427,33,-0.0549
ENSG00000131188,PRR7,30,-0.4574,12,-1.8448,28,-0.5575,67,1.31028,54,0.48378,18,-1.3260
ENSG00000113758,DBN1,30,-1.1900,77,0.29089,85,0.45410,79,0.47084,64,-0.0188,43,-0.6943
ENSG00000183258,DDX41,30,-0.7032,48,0.04207,54,0.24500,52,0.23763,51,0.12733,41,-0.2414
ENSG00000184840,TMED9,30,-1.2415,69,0.04959,46,-0.5963,106,1.15620,46,-0.6036,47,-0.6302
ENSG00000204677,FAM153CP,298,1.88756,63,-0.7925,54,-1.0180,90,-0.3034,121,0.24383,66,-0.7991
ENSG00000145912,NHP2,30,-2.4992,77,-1.0955,167,0.11570,177,0.28325,304,1.14683,146,-0.1149
ENSG00000197451,HNRNPAB,105,0.75094,64,-0.0558,45,-0.6166,76,0.29210,51,-0.4321,54,-0.3905
ENSG00000169045,HNRNPH1,30,-2.2625,243,1.02800,86,-0.6860,150,0.27528,145,0.14876,120,-0.1863
ENSG00000127022,CANX,751,0.92100,637,0.63342,345,-0.3747,434,-0.0062,245,-0.9036,320,-0.5501
ENSG00000161013,MGAT4B,30,-0.7791,49,0.00485,24,-1.1122,57,0.31033,66,0.49259,52,0.09426
ENSG00000161011,SQSTM1,30,-2.6220,226,0.48240,246,0.62306,187,0.21894,155,-0.1438,153,-0.1882
ENSG00000197226,TBC1D9B,30,-1.1768,59,-0.1180,77,0.30564,77,0.43578,53,-0.2899,62,-0.0671
ENSG00000113269,RNF130,30,-1.8823,171,0.85760,53,-1.0178,133,0.61430,94,-0.1456,87,-0.2910
ENSG00000050748,MAPK9,30,-2.5896,63,-1.4852,261,0.76220,249,1.01106,162,-0.0342,112,-0.6805
ENSG00000146063,TRIM41,30,-0.2819,48,0.46869,41,0.20368,36,0.00719,18,-1.0345,39,0.15630
ENSG00000204628,RACK1,30,-3.2957,698,1.70056,214,-0.3628,230,-0.3182,280,0.06996,250,-0.1241
ENSG00000112679,DUSP22,30,-0.4435,66,0.85388,30,-0.4629,34,-0.2856,60,0.70207,34,-0.2984
ENSG00000124535,WRNIP1,30,-0.9550,50,-0.1606,74,0.48013,80,0.89006,43,-0.3916,30,-1.0343
ENSG00000124588,NQO2,30,-0.4995,34,-0.3002,39,-0.0670,52,0.52518,29,-0.5300,41,-0.0028
ENSG00000137267,TUBB2A,515,-0.9488,164,-2.6593,1603,0.89901,1484,1.14397,534,-0.8952,605,-0.7777
ENSG00000137285,TUBB2B,842,2.14011,72,-1.9961,194,-0.4851,124,-1.4257,276,0.07643,307,0.29099
ENSG00000112739,PRPF4B,30,-1.2951,138,1.18316,77,0.17668,83,0.41186,49,-0.5279,39,-0.9686
ENSG00000214113,LYRM4,30,-0.5569,46,0.12517,36,-0.2518,43,0.02037,58,0.51426,42,-0.0292
ENSG00000124785,NRN1,31,-2.8363,116,-0.8777,312,0.72354,274,0.71494,233,0.23481,154,-0.4902
ENSG00000124783,SSR1,230,1.29078,144,0.45598,72,-0.6529,112,0.06455,48,-1.2813,75,-0.6556
ENSG00000124802,EEF1E1,30,-0.6293,50,0.17836,45,0.00547,48,0.17633,59,0.46542,36,-0.3645
ENSG00000111843,TMEM14C,40,-0.6872,105,0.87992,55,-0.2056,78,0.50960,14,-2.2584,56,-0.1758
ENSG00000137210,TMEM14B,355,2.81980,33,-1.4529,53,-0.7112,51,-0.9558,47,-0.9149,56,-0.7011
ENSG00000224531,SMIM13,72,-0.6251,44,-1.3720,127,0.28899,157,0.93447,94,-0.2062,77,-0.5842
