Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to11,Feature log2 fold change topic 5to11
ENSG00000054523,KIF1B,517,0.56400,204,-1.0604,412,0.54662
ENSG00000142657,PGD,1,-5.8545,204,2.27182,48,-1.6750
ENSG00000160049,DFFA,1,-5.8758,204,2.21257,50,-1.6154
ENSG00000120948,TARDBP,63,-0.7942,204,1.54523,70,-1.2556
ENSG00000116649,SRM,33,-2.1391,204,0.88177,121,-0.4056
ENSG00000116661,FBXO2,1,-7.1735,204,-0.1207,253,0.72317
ENSG00000132879,FBXO44,1,-6.7688,204,0.47153,168,0.13027
ENSG00000011021,CLCN6,43,-1.3662,204,1.58652,71,-1.1964
ENSG00000116685,KIAA2013,1,-5.9401,204,2.04313,56,-1.4452
ENSG00000116688,MFN2,2,-5.9809,204,1.03013,113,-0.4317
ENSG00000048707,VPS13D,234,0.99989,204,1.04063,79,-1.4051
ENSG00000162496,DHRS3,76,-0.5545,204,1.46606,73,-1.2292
ENSG00000116731,PRDM2,1,-6.1074,204,1.65079,74,-1.0515
ENSG00000142634,EFHD2,1,-6.0711,204,1.73115,70,-1.1321
ENSG00000116786,PLEKHM2,1,-6.2059,204,1.44475,85,-0.8448
ENSG00000065526,SPEN,171,0.45679,204,1.00780,91,-1.1002
ENSG00000055070,SZRD1,1,-5.7897,204,2.46134,42,-1.8655
ENSG00000159363,ATP13A2,82,-0.8291,204,0.80881,121,-0.5164
ENSG00000117118,SDHB,1,-5.9759,204,1.95403,59,-1.3558
ENSG00000117115,PADI2,69,-0.5840,204,1.73074,60,-1.4954
ENSG00000117154,IGSF21,1,-6.1124,204,1.64017,74,-1.0408
ENSG00000053372,MRTO4,1,-5.8096,204,2.40129,43,-1.8051
ENSG00000053371,AKR7A2,1,-5.7912,204,2.45670,42,-1.8608
ENSG00000077549,CAPZB,24,-3.2211,204,-0.0756,242,0.60521
ENSG00000173436,MICOS10,55,-1.8134,204,0.22760,191,0.19625
ENSG00000158747,NBL1,390,0.74631,204,-0.3662,244,-0.0334
ENSG00000162545,CAMK2N1,523,-0.4984,204,-2.1612,968,1.77057
ENSG00000158828,PINK1,300,-0.0256,204,-0.7525,350,0.61656
ENSG00000127483,HP1BP3,30,-2.6445,204,0.28588,186,0.21769
ENSG00000075151,EIF4G3,1,-6.3780,204,1.11614,107,-0.5154
ENSG00000076864,RAP1GAP,5,-4.8680,204,0.75842,137,-0.1714
ENSG00000090686,USP48,309,1.82169,204,1.50946,37,-2.6126
ENSG00000070831,CDC42,175,-0.2582,204,-0.0294,213,0.11209
ENSG00000169641,LUZP1,231,1.11889,204,1.25256,64,-1.7023
ENSG00000125944,HNRNPR,93,-0.5271,204,0.99182,104,-0.7616
ENSG00000142676,RPL11,739,0.72289,204,-1.4971,552,0.70966
ENSG00000057757,PITHD1,1,-6.4750,204,0.94519,120,-0.3441
ENSG00000011009,LYPLA2,56,-0.7868,204,1.96737,51,-1.6963
ENSG00000189266,PNRC2,1,-6.0072,204,1.87834,63,-1.2798
ENSG00000188529,SRSF10,1,-5.7517,204,2.58068,38,-1.9855
ENSG00000001461,NIPAL3,1,-5.8014,204,1.90587,61,-1.3088
ENSG00000133226,SRRM1,189,0.78937,204,1.27830,69,-1.5362
ENSG00000169504,CLIC4,90,-0.4353,204,1.21447,87,-1.0047
ENSG00000117614,SYF2,1,-6.0818,204,1.70711,71,-1.1080
ENSG00000117616,RSRP1,171,0.79338,204,1.56821,54,-1.8567
ENSG00000183726,TMEM50A,83,-0.7688,204,0.86921,115,-0.5874
ENSG00000162430,SELENON,55,-1.0967,204,1.37234,82,-1.0228
ENSG00000117640,MTFR1L,1,-6.1728,204,1.51239,81,-0.9127
ENSG00000117632,STMN1,199,-1.0896,204,-1.2264,517,1.35109
ENSG00000158008,EXTL1,1,-6.1360,204,1.58949,77,-0.9900
ENSG00000142669,SH3BGRL3,89,-1.1979,204,0.08640,206,0.23699
ENSG00000198830,HMGN2,122,-0.4879,204,0.41025,158,-0.2173
ENSG00000117713,ARID1A,1,-6.1634,204,1.53194,80,-0.9323
ENSG00000090273,NUDC,1,-6.5899,204,0.75279,138,-0.1514
ENSG00000253368,TRNP1,1,-5.8003,204,2.42919,43,-1.8331
ENSG00000142784,WDTC1,62,-0.8438,204,1.52087,72,-1.2204
ENSG00000186501,TMEM222,1,-6.2575,204,1.34236,91,-0.7422
ENSG00000158195,WASF2,1,-5.9385,204,2.03489,56,-1.4370
ENSG00000126705,AHDC1,57,-1.0033,204,1.45466,76,-1.1224
ENSG00000126709,IFI6,206,-0.2109,204,-0.2766,253,0.30729
ENSG00000117758,STX12,48,-1.3296,204,1.34635,84,-0.9596
ENSG00000126698,DNAJC8,1,-6.3551,204,1.15782,104,-0.5572
ENSG00000130770,ATP5IF1,194,-0.0544,204,0.02568,201,-0.0029
ENSG00000198492,YTHDF2,1,-6.0642,204,1.74660,69,-1.1476
ENSG00000116350,SRSF4,1,-6.0445,204,1.79125,67,-1.1924
ENSG00000162512,SDC3,34,-2.6860,204,0.00197,228,0.49633
ENSG00000134644,PUM1,1,-6.7435,204,0.51014,163,0.09161
ENSG00000121766,ZCCHC17,1,-6.3834,204,1.10654,108,-0.5058
ENSG00000121769,FABP3,1,-6.1018,204,1.66318,73,-1.0639
ENSG00000162517,PEF1,1,-6.1328,204,1.59631,76,-0.9968
ENSG00000121753,ADGRB2,50,-2.4126,204,-0.3886,298,0.84692
ENSG00000184007,PTP4A2,353,0.83561,204,-0.0762,195,-0.3049
ENSG00000121774,KHDRBS1,1,-6.6560,204,0.64657,148,-0.0450
ENSG00000025800,KPNA6,27,-1.6789,204,2.53968,36,-2.1404
ENSG00000084623,EIF3I,22,-2.7252,204,0.90593,121,-0.3864
ENSG00000175130,MARCKSL1,1,-6.7798,204,0.45490,169,0.14692
ENSG00000160058,BSDC1,41,-1.5384,204,1.33999,86,-0.9244
ENSG00000162521,RBBP4,1,-6.2820,204,1.29502,94,-0.6947
ENSG00000134684,YARS,71,-0.7021,204,1.38669,79,-1.1143
ENSG00000121905,HPCA,1,-6.8305,204,0.37892,179,0.22301
ENSG00000134686,PHC2,285,1.21923,204,0.85939,87,-1.3547
ENSG00000116544,DLGAP3,5,-4.9511,204,0.68637,144,-0.0984
ENSG00000116560,SFPQ,14,-3.5923,204,0.58209,153,-0.0256
ENSG00000146463,ZMYM4,77,-0.3434,204,1.87011,52,-1.7084
ENSG00000142687,KIAA0319L,128,0.22295,204,1.39872,70,-1.4024
ENSG00000020129,NCDN,218,-0.9746,204,-1.2563,526,1.34054
ENSG00000126067,PSMB2,1,-6.5062,204,0.89176,125,-0.2906
ENSG00000142686,C1orf216,72,-0.7149,204,1.34652,81,-1.0709
ENSG00000092847,AGO1,45,-1.1868,204,1.82319,59,-1.4668
ENSG00000054116,TRAPPC3,59,-0.8540,204,1.65108,65,-1.3517
ENSG00000116871,MAP7D1,180,-0.2661,204,-0.0937,223,0.17019
ENSG00000054118,THRAP3,1,-6.1163,204,1.63155,75,-1.0322
ENSG00000163875,MEAF6,1,-6.2127,204,1.43097,86,-0.8310
ENSG00000197982,C1orf122,283,0.34728,204,-0.2194,231,0.04483
ENSG00000116954,RRAGC,1,-5.8978,204,2.15301,52,-1.5556
ENSG00000174574,AKIRIN1,1,-6.3150,204,1.06791,111,-0.4675
ENSG00000168653,NDUFS5,141,-1.3191,204,-0.9107,418,1.14947
ENSG00000127603,MACF1,1415,2.69383,204,-0.8724,224,-1.1720
ENSG00000090621,PABPC4,94,-0.4905,204,1.00752,102,-0.7859
ENSG00000116983,HPCAL4,4,-6.3814,204,-1.0445,480,1.63900
ENSG00000168389,MFSD2A,1,-6.2644,204,1.32862,92,-0.7284
ENSG00000131236,CAP1,188,0.22131,204,0.45540,143,-0.4827
ENSG00000131238,PPT1,224,0.53217,204,0.48933,134,-0.6410
ENSG00000084073,ZMPSTE24,1,-6.0521,204,1.77408,67,-1.1752
ENSG00000084070,SMAP2,153,0.14641,204,0.82068,110,-0.7963
ENSG00000117016,RIMS3,1,-6.2295,204,1.39753,88,-0.7975
ENSG00000066136,NFYC,1,-5.7885,204,2.46463,42,-1.8688
ENSG00000198815,FOXJ3,189,0.81963,204,1.32531,66,-1.6029
ENSG00000065978,YBX1,303,1.20342,204,0.69677,100,-1.1859
ENSG00000117394,SLC2A1,61,-2.7463,204,-1.1192,498,1.56473
ENSG00000142949,PTPRF,15,-3.5619,204,0.35720,179,0.19557
ENSG00000126091,ST3GAL3,1,-6.0497,204,1.77946,67,-1.1806
ENSG00000117408,IPO13,1,-6.2344,204,1.38763,88,-0.7876
ENSG00000117410,ATP6V0B,1,-7.3547,204,-0.3446,296,0.94734
ENSG00000117411,B4GALT2,90,-0.5761,204,0.96843,106,-0.7269
ENSG00000117419,ERI3,51,-1.7360,204,0.51488,155,-0.0890
ENSG00000187147,RNF220,157,0.30313,204,0.99642,94,-1.0258
ENSG00000142937,RPS8,607,0.25500,204,-1.6396,640,1.06926
ENSG00000126088,UROD,46,-1.1255,204,1.86665,57,-1.5225
ENSG00000117450,PRDX1,154,-1.1019,204,-0.8056,385,1.00893
ENSG00000085998,POMGNT1,1,-6.1830,204,1.49127,82,-0.8915
ENSG00000132128,LRRC41,1,-6.0521,204,1.77389,67,-1.1750
ENSG00000173660,UQCRH,47,-2.5768,204,-0.4564,313,0.92679
ENSG00000123472,ATPAF1,1,-6.4993,204,0.90363,124,-0.3025
ENSG00000159658,EFCAB14,20,-2.7259,204,1.04456,110,-0.5239
ENSG00000162368,CMPK1,1,-6.4257,204,1.03090,113,-0.4300
ENSG00000162374,ELAVL4,1,-6.8848,204,0.29893,189,0.30310
ENSG00000123091,RNF11,163,-1.1679,204,-0.9788,436,1.17051
ENSG00000085832,EPS15,1,-6.6225,204,0.69885,143,-0.0973
ENSG00000078618,NRDC,1,-6.1869,204,1.48312,83,-0.8833
ENSG00000169213,RAB3B,1,-6.7556,204,0.49162,165,0.11015
ENSG00000134717,BTF3L4,1,-6.0610,204,1.75387,68,-1.1549
ENSG00000162378,ZYG11B,117,-0.6097,204,0.33602,168,-0.1180
ENSG00000116171,SCP2,41,-1.7711,204,0.94609,115,-0.5056
ENSG00000157193,LRP8,1,-5.9386,204,2.04714,56,-1.4493
ENSG00000116209,TMEM59,1,-6.5900,204,0.75259,138,-0.1512
ENSG00000116221,MRPL37,37,-1.3900,204,1.96453,54,-1.5803
ENSG00000157216,SSBP3,131,-0.5142,204,0.22710,180,-0.0424
ENSG00000116133,DHCR24,1,-6.7287,204,0.48405,166,0.11760
ENSG00000162407,PLPP3,7,-4.8888,204,-0.0921,247,0.67472
ENSG00000162409,PRKAA2,100,-0.0662,204,1.59161,63,-1.4998
ENSG00000177606,JUN,158,-0.3116,204,0.11473,192,0.00179
ENSG00000162599,NFIA,927,2.28923,204,-0.4370,183,-1.0690
ENSG00000162604,TM2D1,1,-5.9554,204,2.00464,57,-1.4066
ENSG00000116641,DOCK7,27,-1.9239,204,1.81316,62,-1.3577
ENSG00000079739,PGM1,1,-5.8210,204,2.36764,44,-1.7713
ENSG00000162434,JAK1,90,-0.4050,204,1.28205,83,-1.0805
ENSG00000162433,AK4,35,-2.0066,204,0.95769,115,-0.4926
ENSG00000116675,DNAJC6,326,0.17253,204,-0.6793,326,0.47723
ENSG00000213625,LEPROT,187,0.73196,204,1.21364,73,-1.4380
ENSG00000184588,PDE4B,275,1.12223,204,0.81505,93,-1.2509
ENSG00000118473,SGIP1,169,0.35289,204,0.88264,102,-0.9345
ENSG00000142864,SERBP1,367,1.27235,204,0.35830,129,-0.9182
ENSG00000116729,WLS,163,0.29904,204,0.89019,102,-0.9204
ENSG00000033122,LRRC7,1,-6.3166,204,1.22918,99,-0.6287
ENSG00000116754,SRSF11,177,0.06048,204,0.36628,155,-0.3434
ENSG00000132485,ZRANB2,232,0.81831,204,0.80313,100,-1.0702
ENSG00000172260,NEGR1,301,1.01563,204,0.46528,125,-0.8609
ENSG00000178965,ERICH3,1,-5.9812,204,1.94088,60,-1.3426
ENSG00000117069,ST6GALNAC5,90,-0.1239,204,1.82837,52,-1.7335
ENSG00000154027,AK5,1,-7.0521,204,0.06047,223,0.54184
ENSG00000077254,USP33,171,0.57828,204,1.20882,76,-1.3577
ENSG00000180488,MIGA1,69,-0.6560,204,1.58228,68,-1.3242
ENSG00000162613,FUBP1,1,-6.0559,204,1.76545,68,-1.1665
ENSG00000162616,DNAJB4,267,1.42977,204,1.33120,54,-2.0140
ENSG00000137941,TTLL7,290,0.91622,204,0.42115,132,-0.7671
ENSG00000142875,PRKACB,508,0.96052,204,-0.6187,285,0.02784
ENSG00000174021,GNG5,1,-6.2031,204,1.45047,85,-0.8506
ENSG00000117155,SSX2IP,329,1.25882,204,0.57499,109,-1.1056
ENSG00000162642,C1orf52,156,0.45484,204,1.25074,75,-1.3449
ENSG00000153904,DDAH1,448,0.54439,204,-0.8334,351,0.40724
ENSG00000097033,SH3GLB1,1,-5.9490,204,2.02068,57,-1.4227
ENSG00000183291,SELENOF,1,-6.3090,204,1.20733,100,-0.6069
ENSG00000153936,HS2ST1,189,0.89069,204,1.45386,58,-1.7844
ENSG00000143013,LMO4,2,-7.4024,204,-1.4126,620,2.01248
ENSG00000197147,LRRC8B,1,-6.3737,204,1.12400,106,-0.5233
ENSG00000162664,ZNF326,166,0.74826,204,1.59028,53,-1.8562
ENSG00000122482,ZNF644,387,1.99330,204,1.12412,51,-2.2756
ENSG00000189195,BTBD8,276,0.83753,204,0.42964,133,-0.7334
ENSG00000122406,RPL5,22,-3.6382,204,-0.4720,320,1.01205
ENSG00000117505,DR1,1,-5.8904,204,2.17301,51,-1.5757
ENSG00000117528,ABCD3,1,-5.9652,204,1.98020,58,-1.3821
ENSG00000117525,F3,279,1.18380,204,0.86294,88,-1.3360
ENSG00000117519,CNN3,9,-4.3777,204,0.15286,208,0.42171
ENSG00000152078,TLCD4,63,-0.5308,204,2.15060,43,-1.9583
ENSG00000117569,PTBP2,1,-6.0456,204,1.78885,67,-1.1900
ENSG00000117600,PLPPR4,146,-0.4907,204,0.03934,206,0.12005
ENSG00000162688,AGL,2,-5.1178,204,2.47921,41,-1.8905
ENSG00000156875,MFSD14A,1,-5.9380,204,2.04847,56,-1.4506
ENSG00000170989,S1PR1,1,-6.5002,204,0.90209,124,-0.3009
ENSG00000134186,PRPF38B,197,1.09033,204,1.67504,44,-2.1733
ENSG00000116266,STXBP3,152,0.63721,204,1.64815,52,-1.8611
ENSG00000085433,WDR47,1,-6.3919,204,1.09110,109,-0.4903
ENSG00000197780,TAF13,1,-6.1455,204,1.56936,78,-0.9698
ENSG00000215717,TMEM167B,1,-6.0460,204,1.78790,67,-1.1890
ENSG00000031698,SARS,1,-6.6864,204,0.59859,153,0.00303
ENSG00000143126,CELSR2,55,-1.4893,204,0.69671,135,-0.2967
ENSG00000134243,SORT1,398,0.35920,204,-0.8246,356,0.49549
ENSG00000181754,AMIGO1,1,-5.9928,204,1.91301,61,-1.3146
ENSG00000116337,AMPD2,263,0.93590,204,0.66398,109,-0.9998
ENSG00000134201,GSTM5,1,-5.7755,204,2.50528,40,-1.9097
ENSG00000134202,GSTM3,30,-2.8330,204,0.05999,219,0.45029
ENSG00000168710,AHCYL1,306,0.36968,204,-0.3362,250,0.12758
ENSG00000143093,STRIP1,1,-5.9457,204,2.02896,56,-1.4310
ENSG00000197106,SLC6A17,47,-2.1413,204,0.07478,214,0.37884
ENSG00000116396,KCNC4,1,-6.1289,204,1.60472,76,-1.0053
ENSG00000134248,LAMTOR5,80,-0.6915,204,1.08568,98,-0.8159
ENSG00000177301,KCNA2,1,-6.3342,204,1.19647,101,-0.5959
ENSG00000116459,ATP5PB,39,-1.9256,204,0.82762,125,-0.3726
ENSG00000116473,RAP1A,66,-0.7574,204,1.49444,73,-1.2116
ENSG00000197852,INKA2,103,-0.0866,204,1.47083,69,-1.3667
ENSG00000171385,KCND3,3,-5.9021,204,0.39727,176,0.19953
ENSG00000116489,CAPZA1,1,-6.0147,204,1.86047,64,-1.2619
ENSG00000155366,RHOC,40,-2.1912,204,0.35524,176,0.11362
ENSG00000155380,SLC16A1,1,-6.2679,204,1.32239,93,-0.7221
ENSG00000163349,HIPK1,96,-0.3847,204,1.12159,93,-0.9255
ENSG00000197323,TRIM33,112,0.06447,204,1.50538,66,-1.4546
ENSG00000116752,BCAS2,1,-5.9597,204,1.45121,85,-0.8527
ENSG00000009307,CSDE1,451,0.74831,204,-0.6289,296,0.15609
ENSG00000163399,ATP1A1,16,-3.7666,204,-0.0617,241,0.61576
ENSG00000198162,MAN1A2,147,-0.4606,204,0.05720,203,0.09584
ENSG00000092621,PHGDH,72,-0.9325,204,0.94987,110,-0.6332
ENSG00000134250,NOTCH2,1,-6.1233,204,1.61661,75,-1.0172
ENSG00000265808,SEC22B,96,-0.2198,204,1.42381,73,-1.2765
ENSG00000265491,RNF115,1,-6.1219,204,1.61962,75,-1.0202
ENSG00000265241,RBM8A,56,-1.0911,204,1.32245,85,-0.9737
ENSG00000265972,TXNIP,475,1.36041,204,-0.0722,177,-0.6178
ENSG00000178104,PDE4DIP,759,2.00981,204,-0.3167,182,-0.9142
ENSG00000159164,SV2A,230,-0.3571,204,-0.6552,334,0.66635
ENSG00000023902,PLEKHO1,14,-2.8847,204,1.68138,70,-1.1516
ENSG00000143401,ANP32E,98,-0.2826,204,1.25918,83,-1.0909
ENSG00000117362,APH1A,1,-6.0131,204,1.86441,63,-1.2658
ENSG00000266472,MRPS21,1,-6.7181,204,0.54931,159,0.05239
ENSG00000163125,RPRD2,1,-5.9519,204,2.01256,57,-1.4146
ENSG00000143384,MCL1,398,0.86145,204,-0.2776,225,-0.1620
ENSG00000143420,ENSA,265,-0.2583,204,-0.7894,365,0.73607
ENSG00000213190,MLLT11,1,-7.3743,204,-0.3699,301,0.97263
ENSG00000159352,PSMD4,253,1.07660,204,0.95666,84,-1.3647
ENSG00000143393,PI4KB,3,-5.4438,204,0.94247,120,-0.3483
ENSG00000143416,SELENBP1,1,-5.9643,204,1.98121,58,-1.3831
ENSG00000159377,PSMB4,11,-4.0793,204,0.34798,181,0.22108
ENSG00000143442,POGZ,20,-2.1436,204,2.41149,40,-1.9499
ENSG00000143376,SNX27,1,-6.1063,204,1.61965,75,-1.0203
ENSG00000159409,CELF3,1,-6.2809,204,1.29709,94,-0.6968
ENSG00000197956,S100A6,251,-0.2127,204,-0.6426,328,0.60487
ENSG00000188643,S100A16,30,-2.0644,204,1.25210,93,-0.7793
ENSG00000189171,S100A13,136,-1.0636,204,-0.5404,319,0.77264
ENSG00000160678,S100A1,1,-6.7262,204,0.53670,160,0.06501
ENSG00000160679,CHTOP,1,-6.1242,204,1.61454,75,-1.0151
ENSG00000143621,ILF2,1,-6.1577,204,1.54367,79,-0.9440
ENSG00000143624,INTS3,1,-5.8578,204,2.26241,48,-1.6655
ENSG00000143614,GATAD2B,69,-0.7103,204,1.45765,75,-1.1844
ENSG00000198837,DENND4B,1,-5.5791,204,2.35029,45,-1.7559
ENSG00000143543,JTB,160,-0.1304,204,0.32484,163,-0.2421
ENSG00000177954,RPS27,1910,0.76433,204,-2.9410,1519,1.26819
ENSG00000143549,TPM3,241,-0.0005,204,-0.3264,258,0.27289
ENSG00000143612,C1orf43,190,0.39453,204,0.66678,119,-0.7458
ENSG00000143569,UBAP2L,31,-1.8685,204,1.52836,76,-1.0752
ENSG00000143575,HAX1,1,-6.1348,204,1.59193,77,-0.9924
ENSG00000160714,UBE2Q1,1,-6.3793,204,1.11393,107,-0.5132
ENSG00000160716,CHRNB2,7,-3.8016,204,1.84196,63,-1.2763
ENSG00000160710,ADAR,25,-3.0769,204,0.04541,222,0.47931
ENSG00000143603,KCNN3,1,-6.0455,204,1.78876,67,-1.1899
ENSG00000163344,PMVK,1,-6.1704,204,1.51716,81,-0.9174
ENSG00000163346,PBXIP1,1,-6.4590,204,0.97260,118,-0.3716
ENSG00000179085,DPM3,1,-5.9855,204,1.93046,60,-1.3321
ENSG00000163463,KRTCAP2,1,-6.4129,204,1.05374,112,-0.4529
ENSG00000177628,GBA,1,-6.2426,204,1.37157,89,-0.7715
ENSG00000160767,FAM189B,33,-1.5595,204,1.98916,53,-1.5814
ENSG00000116521,SCAMP3,1,-5.9947,204,1.90828,61,-1.3099
ENSG00000160752,FDPS,1,-6.0615,204,1.75270,69,-1.1537
ENSG00000160753,RUSC1,26,-2.2213,204,1.35945,87,-0.8729
ENSG00000116539,ASH1L,487,1.58772,204,0.12723,144,-0.9325
ENSG00000163374,YY1AP1,67,-0.4234,204,2.17371,42,-2.0154
ENSG00000132718,SYT11,506,0.76187,204,-0.8178,338,0.27745
ENSG00000116584,ARHGEF2,196,1.00303,204,1.53543,52,-1.9469
ENSG00000163479,SSR2,1,-5.9809,204,1.94179,60,-1.3435
ENSG00000160803,UBQLN4,51,-1.1644,204,1.47882,76,-1.1187
ENSG00000116586,LAMTOR2,1,-5.9547,204,2.00634,57,-1.4083
ENSG00000196189,SEMA4A,129,0.56424,204,2.05358,37,-2.2991
ENSG00000160785,SLC25A44,1,-5.9238,204,2.08504,54,-1.4873
ENSG00000160781,PAQR6,34,-2.1118,204,0.82338,126,-0.3505
ENSG00000163468,CCT3,1,-6.0297,204,1.82497,65,-1.2262
ENSG00000125462,C1orf61,860,-0.4224,204,-2.8499,1559,2.08251
ENSG00000116604,MEF2D,154,-0.1373,204,0.39880,154,-0.3071
ENSG00000163382,NAXE,1,-6.0895,204,1.69015,72,-1.0910
ENSG00000132692,BCAN,384,0.57694,204,-0.5261,281,0.17276
ENSG00000143314,MRPL24,1,-5.8203,204,2.36965,44,-1.7733
ENSG00000143321,HDGF,165,0.91560,204,1.92954,37,-2.3687
ENSG00000162706,CADM3,192,-0.4272,204,-0.4075,282,0.48707
ENSG00000158710,TAGLN2,40,-1.9757,204,0.69673,138,-0.2393
ENSG00000177807,KCNJ10,120,-0.2775,204,0.75114,121,-0.5943
ENSG00000162728,KCNJ9,1,-6.0290,204,1.82714,65,-1.2284
ENSG00000162729,IGSF8,1,-6.5034,204,0.89654,125,-0.2954
ENSG00000018625,ATP1A2,450,-0.6168,204,-2.0460,899,1.75879
ENSG00000162734,PEA15,296,-1.4957,204,-2.2982,1105,2.28280
ENSG00000132716,DCAF8,153,0.40150,204,1.21801,78,-1.2883
ENSG00000162735,PEX19,85,-0.2654,204,1.70444,59,-1.5553
ENSG00000122218,COPA,31,-2.2989,204,0.73569,135,-0.2483
ENSG00000162736,NCSTN,1,-5.7949,204,2.44542,42,-1.8495
ENSG00000143256,PFDN2,4,-4.7240,204,1.43335,85,-0.8474
ENSG00000143222,UFC1,99,-0.2993,204,1.20884,86,-1.0356
ENSG00000158864,NDUFS2,1,-6.4155,204,0.83114,130,-0.2304
ENSG00000143252,SDHC,1,-6.3444,204,1.17769,102,-0.5771
ENSG00000198929,NOS1AP,1,-5.9251,204,2.08184,54,-1.4841
ENSG00000152332,UHMK1,81,-0.7921,204,0.89179,114,-0.6044
ENSG00000117152,RGS4,50,-2.2148,204,-0.1430,250,0.59415
ENSG00000143248,RGS5,1,-7.0112,204,-0.2649,280,0.86649
ENSG00000185630,PBX1,1,-6.5174,204,0.87293,127,-0.2717
ENSG00000143198,MGST3,13,-4.2760,204,-0.2607,277,0.82788
ENSG00000143149,ALDH9A1,9,-3.5484,204,1.68904,71,-1.1307
ENSG00000143183,TMCO1,1,-6.0052,204,1.88335,63,-1.2848
ENSG00000143157,POGK,1,-5.7757,204,2.50461,40,-1.9090
ENSG00000143195,ILDR2,1,-5.9273,204,2.07596,55,-1.4782
ENSG00000143158,MPC2,103,-0.5111,204,0.75234,123,-0.5336
ENSG00000143164,DCAF6,171,0.45785,204,1.02310,90,-1.1158
ENSG00000143155,TIPRL,130,0.46690,204,1.81041,47,-1.9584
ENSG00000143153,ATP1B1,459,-0.3557,204,-1.8099,752,1.48946
ENSG00000075945,KIFAP3,116,-0.7139,204,0.20272,186,0.02941
ENSG00000117523,PRRC2C,889,2.16059,204,-0.4730,196,-0.9324
ENSG00000117533,VAMP4,134,0.45873,204,1.69823,52,-1.8273
ENSG00000197959,DNM3,68,-1.0249,204,0.95891,110,-0.6250
ENSG00000117592,PRDX6,46,-1.9779,204,0.35502,175,0.09263
