Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000164062,APEH,109,1.60260,26,-0.8113,48,0.21288,69,0.76572,18,-1.3268,13,-1.9531
ENSG00000176095,IP6K1,3,-4.7119,68,-0.0768,146,2.06301,17,-2.1391,10,-2.9388,55,-0.4867
ENSG00000164076,CAMKV,3,-5.5736,98,-0.4588,336,3.58191,7,-4.2441,28,-2.3229,15,-3.4080
ENSG00000164077,MON1A,3,-3.0326,14,-0.7145,38,1.41086,25,0.19988,11,-1.0238,16,-0.5851
ENSG00000004534,RBM6,115,1.58488,21,-1.2381,30,-0.8401,69,0.66081,61,0.43220,31,-0.7029
ENSG00000003756,RBM5,31,-0.8831,25,-1.1683,82,1.01988,8,-2.8706,76,0.57133,50,-0.1307
ENSG00000114353,GNAI2,68,-1.6458,85,-1.3093,154,-0.5174,211,0.10532,520,1.71952,218,0.18022
ENSG00000012171,SEMA3B,106,-0.1150,22,-2.5233,26,-2.5786,94,-0.3052,192,0.86973,268,1.92397
ENSG00000114383,TUSC2,14,-2.2429,56,-0.1418,100,1.26293,40,-0.6503,69,0.19692,35,-0.9611
ENSG00000126062,TMEM115,3,-3.2400,19,-0.4442,19,-0.6131,64,1.59963,22,-0.2162,33,0.47723
ENSG00000088538,DOCK3,9,-3.0577,38,-0.9743,164,2.68596,16,-2.2307,18,-2.0479,34,-1.2504
ENSG00000145050,MANF,65,1.06284,23,-0.6202,39,0.27017,41,0.28705,32,-0.1271,16,-1.2606
ENSG00000259956,RBM15B,3,-3.1394,21,-0.2048,48,1.98606,0,-7.0296,8,-1.6668,20,-0.3336
ENSG00000164081,TEX264,56,0.75775,18,-1.0861,46,0.59428,13,-1.5112,35,-0.0373,30,-0.2923
ENSG00000090097,PCBP4,60,-0.5291,39,-1.1983,50,-1.0181,61,-0.4987,61,-0.4980,192,1.85375
ENSG00000248487,ABHD14A,83,0.83499,25,-1.1086,74,0.93846,24,-1.1641,16,-1.7176,42,-0.3405
ENSG00000162244,RPL29,718,-0.0727,364,-1.1322,386,-1.2716,773,0.04758,1483,1.16908,1130,0.81451
ENSG00000164086,DUSP7,3,-3.6100,21,-0.7000,40,0.41466,14,-1.2719,25,-0.4234,58,1.12557
ENSG00000247596,TWF2,3,-3.5000,15,-1.0571,55,1.50267,28,-0.1364,46,0.65936,11,-1.7321
ENSG00000164091,WDR82,3,-5.8423,129,-0.3198,356,2.61437,44,-1.9417,33,-2.3809,69,-1.3941
ENSG00000163930,BAP1,3,-4.5153,60,-0.0640,103,1.27302,88,0.55583,37,-0.8392,34,-1.0663
ENSG00000010322,NISCH,3,-5.0384,81,-0.1726,153,1.37779,72,-0.3620,108,0.30275,44,-1.2228
ENSG00000163939,PBRM1,3,-3.0842,20,-0.2044,21,-0.2162,0,-5.1311,52,1.38322,35,0.83287
ENSG00000114902,SPCS1,145,0.39493,48,-1.3371,119,0.09422,158,0.54815,85,-0.4541,115,0.02763
ENSG00000272573,MUSTN1,3,-5.4490,34,-1.9405,23,-2.8455,23,-2.4721,918,5.50878,15,-3.3108
ENSG00000163931,TKT,241,1.86156,27,-1.7859,57,-0.7960,154,0.99388,46,-0.9771,65,-0.4797
ENSG00000016391,CHDH,33,0.27651,16,-0.8690,22,-0.5018,106,2.50579,0,-6.4297,16,-0.9756
ENSG00000113811,SELENOK,155,0.48100,73,-0.7199,81,-0.7101,210,1.00491,90,-0.4018,136,0.29726
ENSG00000187672,ERC2,3,-4.6608,52,-0.4656,176,3.44974,17,-2.1156,1,-5.3868,11,-2.9444
ENSG00000163946,TASOR,3,-3.5046,17,-0.9492,19,-0.9545,31,-0.0096,36,0.23520,68,1.71789
ENSG00000157500,APPL1,3,-4.1881,38,-0.4181,96,1.81463,11,-2.2786,57,0.21163,26,-1.0870
ENSG00000168374,ARF4,34,-0.8697,23,-1.4498,64,0.14302,109,1.01250,68,0.21026,56,-0.1148
ENSG00000163681,SLMAP,3,-3.5415,16,-1.0891,30,-0.1180,37,0.22641,87,1.79824,27,-0.3044
ENSG00000136068,FLNB,3,-3.5150,12,-1.7515,18,-1.3554,23,-0.7100,132,2.37593,54,0.75572
ENSG00000163686,ABHD6,3,-4.1451,22,-1.2019,49,0.03601,26,-0.9677,55,0.19641,91,1.32502
ENSG00000168297,PXK,36,-1.2799,57,-0.5883,44,-1.1988,45,-0.9753,29,-1.6419,225,2.37516
ENSG00000168291,PDHB,96,0.51751,29,-1.3532,87,0.49613,44,-0.7275,77,0.13757,62,-0.2204
ENSG00000168309,FAM107A,258,-1.5030,592,-0.2196,553,-0.4244,1180,0.93685,599,-0.2019,911,0.57310
ENSG00000144724,PTPRG,166,1.79731,19,-1.7564,80,0.64989,6,-3.3538,89,0.63276,13,-2.5218
ENSG00000114405,C3orf14,17,-1.0892,30,-0.2226,54,1.14361,22,-0.6852,26,-0.4461,26,-0.5140
ENSG00000163618,CADPS,3,-4.8539,40,-1.0694,199,3.32877,30,-1.4731,8,-3.3802,18,-2.4241
ENSG00000163630,SYNPR,3,-6.1183,45,-2.1981,535,4.88820,15,-3.7985,0,-9.1723,22,-3.4296
ENSG00000163634,THOC7,3,-4.0981,30,-0.7142,48,0.06352,52,0.17140,72,0.71827,60,0.47894
ENSG00000163636,PSMD6,3,-3.8055,16,-1.2861,63,1.29741,45,0.27504,47,0.34120,21,-1.0273
ENSG00000163637,PRICKLE2,110,1.25271,29,-0.9568,107,2.00200,0,-7.4800,8,-2.8288,6,-3.4761
ENSG00000151276,MAGI1,3,-3.9965,35,-0.3634,100,2.65297,10,-2.2331,5,-3.2790,21,-1.2639
ENSG00000144749,LRIG1,680,2.46215,29,-2.7872,78,-1.5995,560,2.01510,49,-2.0424,56,-1.9782
ENSG00000172340,SUCLG2,343,3.31286,15,-2.3053,20,-2.1651,96,0.55947,61,-0.1809,20,-2.0117
ENSG00000144744,UBA3,61,0.69793,19,-1.1750,45,0.23060,52,0.42911,18,-1.2157,39,-0.0688
ENSG00000144746,ARL6IP5,193,0.28254,66,-1.4000,171,0.11653,156,-0.0600,169,0.06536,182,0.21120
ENSG00000114541,FRMD4B,3,-3.2590,7,-1.8896,8,-1.9853,7,-1.9804,28,0.10720,82,2.98188
ENSG00000114861,FOXP1,81,0.45665,37,-0.7855,56,-0.1814,34,-0.9028,167,1.78314,32,-1.1155
ENSG00000163412,EIF4E3,113,1.48794,16,-1.6281,65,0.72098,29,-0.7731,15,-1.8103,32,-0.7274
ENSG00000170837,GPR27,3,-3.0057,19,-0.2715,21,-0.1136,16,-0.4992,29,0.41807,35,0.91686
ENSG00000163602,RYBP,3,-4.1234,18,-1.4715,59,0.47101,27,-0.8697,56,0.26307,74,0.88845
ENSG00000163605,PPP4R2,48,-0.0457,21,-1.3081,64,0.55637,28,-0.8948,42,-0.2662,59,0.32119
ENSG00000185008,ROBO2,3,-3.6823,16,-1.2057,89,3.40427,8,-2.2221,3,-3.6609,9,-2.1128
ENSG00000169855,ROBO1,3,-3.5042,20,-0.6972,47,1.00945,16,-1.0332,47,0.67932,27,-0.2701
ENSG00000175161,CADM2,20,-3.2550,123,-0.5283,317,1.67190,155,-0.1617,34,-2.4686,132,-0.4766
ENSG00000083937,CHMP2B,206,2.43507,23,-1.3910,30,-1.2201,27,-1.1533,82,0.62504,40,-0.5888
ENSG00000163320,CGGBP1,77,0.06832,30,-1.4185,116,1.12084,56,-0.4326,81,0.14854,37,-1.1787
ENSG00000269028,MTRNR2L12,2668,-1.2758,12136,1.20159,3215,-1.2125,7625,0.38477,5102,-0.2709,8586,0.69303
ENSG00000080822,CLDND1,312,-0.9977,159,-2.0157,133,-2.6158,291,-1.1081,344,-0.8502,1900,3.14173
ENSG00000080819,CPOX,4,-3.1172,14,-1.2457,17,-1.1316,32,0.04692,7,-2.1870,87,2.44573
ENSG00000184220,CMSS1,78,1.34121,27,-0.4425,46,0.56602,19,-0.9805,9,-2.0121,26,-0.5823
ENSG00000154174,TOMM70,123,1.07879,27,-1.3599,112,1.40904,6,-3.5094,32,-1.1095,32,-1.2288
ENSG00000114354,TFG,3,-4.1033,22,-1.1740,62,0.64437,44,-0.1081,36,-0.3992,66,0.66054
ENSG00000081154,PCNP,3,-5.3898,60,-1.0151,136,0.38085,150,0.44261,169,0.64410,122,0.11113
ENSG00000066422,ZBTB11,121,1.86841,31,-0.4939,57,0.68559,4,-3.2896,20,-1.1758,18,-1.4561
ENSG00000114391,RPL24,1519,0.83628,444,-1.1492,403,-1.5544,773,-0.2864,1699,1.03669,1339,0.73086
ENSG00000182504,CEP97,3,-3.1145,10,-1.2682,24,0.06952,31,0.44910,39,0.84636,28,0.32100
ENSG00000144815,NXPE3,141,1.57832,17,-1.8295,37,-0.8490,25,-1.2547,54,-0.0931,83,0.73494
ENSG00000170017,ALCAM,3,-4.9069,32,-1.7973,121,0.37831,106,0.05477,115,0.18794,151,0.77042
ENSG00000114439,BBX,95,1.10484,19,-1.4390,25,-1.3000,18,-1.5345,44,-0.1879,97,1.43023
ENSG00000196776,CD47,5,-4.4801,49,-1.2874,164,0.92888,31,-1.9747,77,-0.5870,177,0.91676
ENSG00000198919,DZIP3,86,0.93610,27,-0.9363,77,1.09489,34,-0.5913,31,-0.7284,18,-1.6683
ENSG00000144827,ABHD10,122,1.31459,25,-1.2381,86,1.02505,28,-1.0677,4,-3.7596,36,-0.7789
ENSG00000144834,TAGLN3,31,-3.1183,136,-0.9159,572,2.86956,46,-2.5409,90,-1.5296,83,-1.7962
ENSG00000091972,CD200,3,-4.8101,42,-0.9922,182,2.69260,26,-1.7224,16,-2.3767,40,-1.1692
ENSG00000144848,ATG3,319,2.54192,32,-1.4868,28,-1.9532,45,-0.9724,71,-0.2549,101,0.35009
ENSG00000138459,SLC35A5,105,1.59694,18,-1.3112,28,-0.8113,31,-0.4912,17,-1.3938,63,0.77814
ENSG00000121579,NAA50,3,-3.5131,19,-0.7752,43,0.67306,27,-0.2683,53,0.84796,29,-0.1942
ENSG00000114573,ATP6V1A,128,-0.2469,72,-1.1413,321,2.34194,54,-1.5638,15,-3.4501,55,-1.6755
ENSG00000172020,GAP43,8,-4.5372,155,-0.2914,390,2.22618,69,-1.5241,51,-1.9687,107,-0.9501
ENSG00000185565,LSAMP,49,-1.3912,92,-0.4110,182,1.04122,157,0.45768,34,-1.9277,98,-0.3500
ENSG00000113845,TIMMDC1,3,-4.3452,21,-1.4828,47,-0.3610,65,0.26248,66,0.26998,103,1.27926
ENSG00000138495,COX17,11,-2.9816,33,-1.3712,36,-1.5163,118,0.62814,261,2.15395,98,0.37376
ENSG00000082701,GSK3B,103,1.03805,31,-0.9096,95,1.36171,21,-1.5207,4,-3.7180,30,-1.0691
ENSG00000163428,LRRC58,177,2.38390,19,-1.4512,22,-1.4868,47,-0.0887,22,-1.2537,57,0.26116
ENSG00000163430,FSTL1,155,1.92231,9,-2.5950,30,-1.0994,119,1.39294,95,0.96541,6,-3.4355
ENSG00000065518,NDUFB4,335,0.91118,87,-1.2510,162,-0.3891,353,1.00581,156,-0.3577,170,-0.2478
ENSG00000144840,RABL3,3,-3.1420,16,-0.6078,37,1.06206,24,0.02699,27,0.16642,18,-0.5479
ENSG00000145087,STXBP5L,101,1.46525,24,-0.9529,80,1.62059,3,-3.9158,0,-7.0585,13,-1.9762
ENSG00000173230,GOLGB1,77,0.28887,33,-1.0409,68,0.12166,36,-0.8987,119,1.03724,56,-0.2759
ENSG00000114023,FAM162A,115,0.15049,50,-1.1535,167,1.16446,134,0.39806,55,-0.9994,45,-1.4241
ENSG00000114030,KPNA1,180,2.01507,24,-1.3980,34,-1.0565,79,0.48421,75,0.39321,36,-0.8672
ENSG00000173175,ADCY5,86,0.72082,36,-0.7040,66,0.38033,0,-8.1819,75,0.47850,54,-0.0617
ENSG00000206527,HACD2,35,-0.4398,22,-1.1752,75,1.21306,18,-1.4406,14,-1.8552,52,0.21395
ENSG00000065534,MYLK,3,-4.6303,33,-1.1276,22,-2.0376,96,0.56995,202,1.97714,106,0.88865
ENSG00000160145,KALRN,3,-4.5879,51,-0.6385,182,2.85827,22,-1.8922,16,-2.3853,28,-1.7017
ENSG00000082781,ITGB5,251,2.51513,19,-1.9013,23,-1.9317,74,0.18220,143,1.32243,21,-1.8673
ENSG00000173706,HEG1,3,-3.6508,16,-1.1537,11,-2.0753,45,0.44365,167,3.19673,23,-0.6776
ENSG00000163848,ZNF148,150,2.35944,21,-1.0739,44,0.08159,18,-1.2787,18,-1.3143,21,-1.2046
ENSG00000114544,SLC41A3,71,0.26716,46,-0.4299,101,1.36503,32,-0.9732,20,-1.6576,33,-1.0206
ENSG00000144908,ALDH1L1,190,2.28481,28,-1.0611,24,-1.5487,175,2.10305,15,-1.9903,9,-2.8125
ENSG00000159685,CHCHD6,3,-3.2352,12,-1.1978,43,1.34527,21,-0.3009,0,-6.3045,33,0.45892
ENSG00000114554,PLXNA1,21,-0.8382,34,-0.1050,79,2.29324,30,-0.3442,1,-4.6844,4,-3.4289
ENSG00000163870,TPRA1,3,-2.9415,21,0.02831,26,0.53320,33,0.74088,16,-0.3766,18,-0.2799
ENSG00000114631,PODXL2,3,-5.7965,142,-0.1145,330,2.37739,53,-1.6136,66,-1.2977,58,-1.6292
ENSG00000114626,ABTB1,3,-3.8831,25,-0.7227,73,1.58932,12,-1.7809,58,0.60849,22,-0.9961
ENSG00000074416,MGLL,3,-4.7342,73,-0.3606,124,0.70418,221,1.54093,78,-0.2562,39,-1.4239
ENSG00000058262,SEC61A1,267,1.76504,36,-1.5804,100,0.01452,70,-0.5600,108,0.13929,57,-0.9743
ENSG00000163902,RPN1,187,1.13410,34,-1.6114,81,-0.3635,87,-0.1584,160,0.85314,78,-0.3742
ENSG00000075785,RAB7A,126,-0.3721,78,-1.1160,145,-0.1855,221,0.54648,210,0.46027,179,0.22924
ENSG00000169714,CNBP,257,0.40377,87,-1.3099,176,-0.2823,207,0.05004,383,1.09924,174,-0.2572
ENSG00000181789,COPG1,59,0.14047,29,-0.9427,87,1.18974,14,-2.0732,39,-0.5024,42,-0.4288
ENSG00000184897,H1FX,147,-0.3028,117,-0.6654,238,0.68740,104,-0.8492,308,0.92756,105,-0.9107
ENSG00000004399,PLXND1,3,-3.5392,39,0.32502,36,0.28884,15,-1.1585,42,0.47163,39,0.40170
ENSG00000017260,ATP2C1,236,1.30035,55,-1.0970,148,0.67008,32,-1.8922,44,-1.4423,95,-0.2866
ENSG00000198585,NUDT16,3,-3.8952,30,-0.4945,23,-1.0738,28,-0.5666,94,1.44995,71,1.13680
ENSG00000114686,MRPL3,89,1.47733,19,-1.0904,42,0.24539,17,-1.2543,29,-0.4106,30,-0.3950
ENSG00000196353,CPNE4,3,-2.3704,34,1.49610,29,2.00508,0,-5.7111,0,-5.4539,2,-2.6673
ENSG00000091527,CDV3,190,1.58243,27,-1.5950,68,-0.2739,65,-0.2888,101,0.44485,55,-0.6161
ENSG00000091513,TF,31,-4.1546,95,-2.5376,82,-3.1054,105,-2.3797,470,-0.1067,1783,3.71518
ENSG00000144867,SRPRB,148,2.41265,19,-1.1424,30,-0.5895,21,-1.0257,58,0.56957,15,-1.6568
ENSG00000154917,RAB6B,305,-0.0051,208,-0.6145,658,2.33606,62,-2.4208,80,-2.0610,62,-2.5807
ENSG00000114019,AMOTL2,3,-4.1225,20,-1.3170,24,-1.2888,29,-0.7944,97,1.22369,104,1.70366
ENSG00000129055,ANAPC13,180,1.71523,32,-1.1838,80,0.33494,32,-1.1870,38,-0.9133,48,-0.6303
ENSG00000114098,ARMC8,3,-3.5630,20,-0.7672,55,1.38911,11,-1.6331,48,0.66012,22,-0.6904
ENSG00000158186,MRAS,156,1.38190,39,-0.9177,99,0.82245,64,-0.1541,30,-1.3285,23,-1.8264
ENSG00000051382,PIK3CB,137,1.48436,24,-1.3851,80,0.73107,28,-1.1166,39,-0.6174,29,-1.1820
ENSG00000175110,MRPS22,3,-3.4178,11,-1.4777,47,1.18023,44,0.66116,18,-0.7714,24,-0.3703
ENSG00000184432,COPB2,3,-3.6225,22,-0.6617,39,0.30598,30,-0.1936,69,1.22563,32,-0.1041
ENSG00000114115,RBP1,44,-0.3822,30,-0.9459,28,-1.2804,49,-0.1840,124,1.39834,84,0.81107
ENSG00000158258,CLSTN2,3,-4.4798,16,-2.0202,146,2.92717,29,-1.1273,37,-0.7991,14,-2.3929
ENSG00000114120,SLC25A36,131,1.21159,39,-0.7949,86,0.64812,31,-1.1495,40,-0.7708,43,-0.7251
ENSG00000177311,ZBTB38,3,-4.1285,30,-0.7046,58,0.42547,10,-2.3591,103,1.31739,56,0.28797
ENSG00000114125,RNF7,3,-4.6141,47,-0.5871,78,0.32180,89,0.43799,101,0.65861,68,0.01390
ENSG00000069849,ATP1B3,9,-2.9846,38,-0.9728,94,0.65611,69,-0.0355,173,1.57618,33,-1.3046
ENSG00000144935,TRPC1,3,-3.1215,13,-0.8889,38,1.17367,50,1.26468,0,-6.1872,17,-0.5864
ENSG00000163714,U2SURP,17,-1.6644,37,-0.4751,60,0.45136,27,-0.9145,34,-0.5771,75,0.81170
ENSG00000114698,PLSCR4,250,2.87288,19,-1.6979,21,-1.8387,101,0.93378,30,-1.0266,29,-1.1839
ENSG00000239922,AC092958.1,3,-3.1861,8,-1.6795,4,-3.0205,0,-5.9841,87,2.32007,57,1.83376
ENSG00000163754,GYG1,210,2.28867,14,-2.1886,34,-1.1268,55,-0.1824,81,0.47092,44,-0.5748
ENSG00000071794,HLTF,3,-3.1786,14,-0.8853,25,-0.0043,54,1.33339,14,-0.9211,32,0.50767
ENSG00000169908,TM4SF1,3,-4.6774,21,-1.8078,5,-4.3621,8,-3.1439,569,6.14046,7,-3.4874
ENSG00000018408,WWTR1,48,0.17904,13,-1.7889,16,-1.8132,24,-0.9277,188,2.86245,35,-0.3928
ENSG00000082996,RNF13,199,0.75664,39,-1.8103,54,-1.5841,131,0.04616,76,-0.7959,267,1.61559
ENSG00000070087,PFN2,351,0.90063,75,-1.5576,224,0.18929,273,0.46814,168,-0.3264,156,-0.4916
ENSG00000196428,TSC22D2,187,2.22435,13,-2.1441,57,0.03584,44,-0.3996,45,-0.3568,22,-1.5410
ENSG00000120742,SERP1,131,0.34756,55,-1.0164,81,-0.5294,189,0.98583,177,0.86473,78,-0.5482
ENSG00000144895,EIF2A,3,-3.4446,18,-0.7494,35,0.35810,29,-0.0287,48,0.79997,32,0.15214
ENSG00000198843,SELENOT,13,-3.3447,44,-1.5683,185,1.01906,141,0.23403,116,-0.0908,116,-0.0964
ENSG00000152601,MBNL1,72,0.02157,33,-1.1670,95,0.68873,30,-1.3465,134,1.07506,42,-0.8960
ENSG00000114790,ARHGEF26,223,3.16711,17,-1.5235,18,-1.7085,82,0.96550,23,-1.0996,9,-2.5866
ENSG00000174953,DHX36,12,-1.5656,29,-0.2054,56,1.31919,15,-1.1825,29,-0.2030,23,-0.6235
ENSG00000163655,GMPS,94,1.60713,17,-1.2606,37,-0.0219,50,0.47081,24,-0.6996,21,-0.9926
ENSG00000169282,KCNAB1,3,-3.7884,14,-1.5203,82,2.34485,4,-3.1441,39,0.06000,17,-1.3224
ENSG00000114850,SSR3,3,-4.8569,35,-1.2757,70,-0.2751,173,1.33878,117,0.63597,90,0.23279
ENSG00000163660,CCNL1,87,1.48181,16,-1.2587,20,-1.1263,21,-0.8635,85,1.43971,31,-0.3061
ENSG00000174891,RSRC1,3,-3.0306,22,-0.0532,23,0.03538,30,0.50125,27,0.33711,25,0.23702
ENSG00000168827,GFM1,3,-3.0842,20,-0.1971,19,-0.3870,42,1.01762,33,0.59327,26,0.22196
ENSG00000118855,MFSD1,3,-2.9056,19,-0.0856,15,-0.6621,47,1.42538,17,-0.2979,27,0.54676
ENSG00000068885,IFT80,49,0.43086,18,-1.1466,55,0.92428,8,-2.2659,25,-0.6367,36,-0.0547
ENSG00000186432,KPNA4,3,-4.6003,31,-1.1736,96,0.88154,34,-1.0579,142,1.30842,51,-0.4818
ENSG00000163590,PPM1L,134,1.15352,32,-1.1941,98,0.86752,54,-0.3587,38,-0.9238,31,-1.3161
ENSG00000169255,B3GALNT1,58,0.21345,16,-1.7663,84,1.28497,101,1.17795,9,-2.5984,11,-2.5005
ENSG00000169251,NMD3,3,-3.4515,15,-1.0795,38,0.55614,31,0.04490,26,-0.2442,40,0.58144
ENSG00000163536,SERPINI1,3,-6.4100,158,-0.9654,710,3.10763,53,-2.5815,53,-2.5862,112,-1.6051
ENSG00000173905,GOLIM4,134,0.90927,30,-1.4454,46,-1.0306,206,1.73035,80,0.04627,57,-0.5649
ENSG00000008952,SEC62,404,0.32218,219,-0.6596,285,-0.3157,280,-0.2711,376,0.20474,426,0.48140
ENSG00000163558,PRKCI,3,-3.7061,19,-0.9677,89,3.24418,2,-4.0846,0,-6.7699,15,-1.4234
ENSG00000136603,SKIL,106,1.62458,23,-0.9573,45,0.14987,1,-4.9827,68,0.80790,23,-1.0531
ENSG00000013297,CLDN11,68,-1.9147,44,-2.5767,37,-3.1844,125,-1.0156,243,0.03390,777,3.19563
ENSG00000013293,SLC7A14,35,-0.2833,9,-2.2424,98,2.88723,0,-7.3127,6,-2.7865,14,-1.8100
ENSG00000163584,RPL22L1,14,-1.0533,17,-0.7749,19,-0.6780,71,1.67680,29,0.07156,29,0.10754
ENSG00000154310,TNIK,3,-4.3101,25,-1.1751,85,1.11221,118,1.34580,20,-1.5507,34,-0.8137
ENSG00000144959,NCEH1,3,-3.4875,21,-0.5946,69,2.53659,10,-1.7354,17,-0.9219,9,-1.9068
ENSG00000177565,TBL1XR1,3,-4.6162,46,-0.6113,107,1.16949,67,0.00396,70,0.05631,49,-0.5472
ENSG00000172667,ZMAT3,88,0.29037,33,-1.2231,94,0.57153,76,0.04725,41,-0.8951,70,-0.0788
ENSG00000114450,GNB4,3,-3.9760,13,-1.7681,100,2.72919,7,-2.6119,0,-6.0570,32,-0.5159
ENSG00000136522,MRPL47,3,-3.4115,23,-0.3517,41,0.79740,12,-1.3975,64,1.37391,19,-0.7614
ENSG00000136521,NDUFB5,108,0.26362,53,-0.8514,95,0.07678,149,0.81452,74,-0.3401,78,-0.2904
ENSG00000114757,PEX5L,3,-5.0260,54,-0.7994,131,0.93450,21,-2.1611,37,-1.3589,147,1.02006
ENSG00000163728,TTC14,133,1.50704,25,-1.2664,58,0.07818,67,0.29953,46,-0.3119,30,-1.0923
ENSG00000114416,FXR1,85,-0.0933,35,-1.4444,94,0.08580,36,-1.4404,93,0.03912,141,0.89321
ENSG00000205981,DNAJC19,4,-3.3518,24,-0.9333,56,0.52902,67,0.68133,57,0.42119,39,-0.2198
ENSG00000242808,SOX2-OT,91,-1.8366,124,-1.3694,103,-1.9436,145,-1.1350,159,-0.9931,936,2.97568
ENSG00000181449,SOX2,398,1.76242,53,-1.5975,72,-1.3579,449,2.01561,46,-1.8120,86,-0.9454
ENSG00000043093,DCUN1D1,3,-3.7661,19,-1.0356,41,0.19731,71,1.09778,41,0.17068,39,0.10157
ENSG00000114796,KLHL24,93,0.56997,34,-1.0193,52,-0.4977,46,-0.5774,48,-0.5133,109,1.01519
ENSG00000163872,YEATS2,135,1.59890,24,-1.2807,75,0.76650,22,-1.3646,8,-2.8914,38,-0.6510
ENSG00000180834,MAP6D1,16,-2.0757,17,-2.0544,31,-1.3660,24,-1.5476,23,-1.5905,205,3.02058
ENSG00000175193,PARL,3,-3.4021,15,-1.0125,52,1.55777,21,-0.4704,10,-1.5921,27,-0.0872
ENSG00000114770,ABCC5,3,-4.0369,38,-0.2496,107,2.89168,4,-3.3558,7,-2.7810,16,-1.7227
ENSG00000145191,EIF2B5,3,-3.2588,15,-0.8327,37,0.82278,5,-2.4625,42,0.78802,30,0.24159
ENSG00000161202,DVL3,48,0.16622,24,-0.8823,40,-0.1775,78,0.98749,35,-0.3169,42,-0.0430
ENSG00000161203,AP2M1,361,-0.0863,197,-1.0292,670,1.50285,212,-0.9176,291,-0.4274,177,-1.3060
ENSG00000161204,ABCF3,3,-3.5597,17,-0.9847,66,2.10897,27,-0.2917,15,-1.1822,14,-1.3307
ENSG00000145198,VWA5B2,3,-2.9799,25,0.25268,47,2.35526,2,-3.3522,0,-6.0518,12,-1.0422
ENSG00000163888,CAMK2N2,3,-4.3512,53,-0.0927,130,2.73350,14,-2.1427,12,-2.2683,17,-1.9837
ENSG00000175166,PSMD2,3,-4.8691,55,-0.5824,124,1.09163,110,0.53227,75,-0.1098,52,-0.7419
ENSG00000114867,EIF4G1,123,0.94470,42,-0.8217,84,0.39995,39,-0.9136,97,0.53624,40,-0.9759
ENSG00000175182,FAM131A,141,-0.3545,138,-0.3911,388,2.44052,15,-3.6970,62,-1.6173,35,-2.6181
ENSG00000163882,POLR2H,90,0.94508,39,-0.4396,78,1.02529,20,-1.4685,37,-0.5040,21,-1.4778
ENSG00000090539,CHRD,3,-3.0241,23,0.04524,56,3.24204,0,-6.9153,1,-4.6307,3,-2.8131
ENSG00000177383,MAGEF1,65,0.53641,16,-1.6114,70,0.97335,72,0.71782,14,-1.8764,23,-1.2327
ENSG00000156931,VPS8,3,-2.5546,24,0.64341,26,1.27311,0,-6.4535,10,-0.7537,14,-0.2090
ENSG00000187068,C3orf70,296,3.05755,34,-0.9832,43,-0.7906,34,-0.9930,22,-1.6638,31,-1.2194
ENSG00000073803,MAP3K13,3,-3.8838,33,-0.4499,61,0.73228,48,0.11890,46,0.06908,44,-0.0305
ENSG00000163904,SENP2,54,0.42824,26,-0.7116,45,0.19727,34,-0.3379,49,0.26038,37,-0.1881
ENSG00000136527,TRA2B,3,-4.7588,35,-1.1504,89,0.41467,139,1.06997,80,0.13114,71,-0.0706
ENSG00000244405,ETV5,3,-4.2409,34,-0.6446,107,2.14046,51,-0.0322,13,-2.0753,21,-1.4659
ENSG00000090520,DNAJB11,3,-2.9962,17,-0.3565,29,0.68493,2,-3.0829,41,1.05390,22,0.05948
ENSG00000156976,EIF4A2,376,-0.4064,224,-1.2051,868,1.56488,228,-1.1795,383,-0.3780,274,-0.9908
ENSG00000073849,ST6GAL1,3,-4.2643,32,-0.7534,41,-0.4978,52,-0.0222,173,2.18764,45,-0.2791
ENSG00000157005,SST,3,-6.3106,23,-3.3814,627,5.57063,16,-3.8925,0,-9.3587,18,-3.9282
ENSG00000113916,BCL6,15,-1.3915,22,-0.8456,42,0.21467,81,1.31900,43,0.22827,26,-0.6189
ENSG00000152492,CCDC50,3,-3.6504,32,-0.1272,20,-1.0274,48,0.56253,86,1.60402,40,0.29298
ENSG00000114279,FGF12,5,-3.8330,44,-0.8236,182,3.03050,8,-3.2608,6,-3.7039,33,-1.3689
ENSG00000127249,ATP13A4,3,-3.4382,18,-0.7802,13,-1.4879,182,4.05475,2,-3.5257,11,-1.6455
ENSG00000198836,OPA1,40,-0.9087,34,-1.1272,127,1.54487,34,-1.1580,60,-0.2657,45,-0.7769
ENSG00000114315,HES1,120,1.63093,33,-0.5954,9,-2.7948,133,1.83299,95,1.17655,10,-2.4752
ENSG00000133657,ATP13A3,118,2.07557,13,-1.6096,31,-0.3774,13,-1.5837,71,1.07780,15,-1.5509
ENSG00000114331,ACAP2,34,0.09608,29,-0.1484,29,-0.1569,32,0.02482,28,-0.1840,37,0.29256
ENSG00000184203,PPP1R2,82,0.78615,22,-1.3234,70,0.73825,55,0.12136,55,0.11967,18,-1.6955
ENSG00000189058,APOD,239,-1.9273,379,-1.2389,323,-1.7608,467,-0.9194,2170,1.69400,1655,1.45561
