Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000215788,TNFRSF25,36,-0.1205,48,0.56040,24,-0.7403,33,-0.3197
ENSG00000171680,PLEKHG5,30,-1.2525,88,0.75655,77,0.19533,51,-0.5834
ENSG00000162408,NOL9,37,-0.5176,51,-0.0487,49,-0.0786,59,0.27990
ENSG00000162413,KLHL21,95,1.21194,43,-0.1919,25,-0.9851,43,-0.1937
ENSG00000007923,DNAJC11,67,0.28725,59,0.12695,40,-0.5210,54,-0.0791
ENSG00000171735,CAMTA1,336,0.42669,263,0.03641,185,-0.5381,254,-0.0465
ENSG00000049245,VAMP3,37,-0.1287,24,-1.1082,47,0.27909,59,0.97144
ENSG00000049246,PER3,18,-1.0010,31,-0.2824,39,0.22046,43,0.51847
ENSG00000116288,PARK7,205,-0.2032,164,-0.7986,211,-0.1506,339,0.91820
ENSG00000162426,SLC45A1,28,-0.0579,32,0.22159,28,-0.0875,27,-0.1887
ENSG00000142599,RERE,148,0.00836,156,0.16325,110,-0.4613,147,-0.0050
ENSG00000074800,ENO1,426,-0.7406,577,-0.4051,480,-0.5560,971,0.85816
ENSG00000171612,SLC25A33,43,-0.0517,26,-1.1545,18,-1.3938,78,1.48116
ENSG00000188807,TMEM201,16,-1.0747,34,0.15609,43,0.49819,31,-0.0701
ENSG00000171603,CLSTN1,453,-0.6863,862,0.60031,531,-0.4384,619,-0.2543
ENSG00000178585,CTNNBIP1,29,-0.6332,42,-0.0667,57,0.46983,44,0.07379
ENSG00000162441,LZIC,65,0.71915,38,-0.2691,32,-0.4251,44,0.07629
ENSG00000130939,UBE4B,14,-1.6964,51,0.61259,33,-0.3385,40,-0.0695
ENSG00000054523,KIF1B,481,0.24327,400,-0.0924,417,0.00792,412,-0.0166
ENSG00000142657,PGD,51,-0.3646,67,0.08670,64,-0.0189,66,0.05821
ENSG00000241563,CORT,19,-0.8618,31,-0.0802,58,0.98576,30,-0.1782
ENSG00000160049,DFFA,45,0.23179,31,-0.5350,41,0.05552,47,0.42294
ENSG00000142655,PEX14,30,-0.2222,40,0.41440,35,0.04195,28,-0.4117
ENSG00000120948,TARDBP,57,-0.4561,78,0.05966,92,0.31253,74,-0.0384
ENSG00000116649,SRM,144,0.02398,159,0.31552,133,-0.1016,121,-0.3340
ENSG00000171824,EXOSC10,17,-0.8092,22,-0.6094,20,-0.5513,44,1.06249
ENSG00000198793,MTOR,16,-1.2275,42,0.38668,32,-0.2072,37,0.04570
ENSG00000116661,FBXO2,326,-0.4686,346,-0.5658,315,-0.5231,639,0.92088
ENSG00000132879,FBXO44,287,0.31084,303,0.71477,138,-0.8486,166,-0.7173
ENSG00000116670,MAD2L2,17,-1.5452,54,0.33998,34,-0.5092,53,0.26345
ENSG00000177000,MTHFR,15,-1.1269,34,0.21269,32,0.03114,33,0.11656
ENSG00000011021,CLCN6,74,-0.6405,138,0.59852,97,-0.2214,94,-0.3543
ENSG00000116685,KIAA2013,64,0.60367,33,-0.6860,56,0.36453,49,0.22995
ENSG00000083444,PLOD1,40,0.66651,20,-0.6074,30,0.19266,29,0.20206
ENSG00000116688,MFN2,108,0.18682,98,0.04463,113,0.25491,85,-0.2670
ENSG00000116691,MIIP,75,1.62782,25,-0.4288,18,-0.8038,25,-0.3499
ENSG00000048707,VPS13D,27,-1.0201,69,0.77005,43,-0.3283,44,-0.4031
ENSG00000162496,DHRS3,34,-0.0916,16,-1.6868,46,0.39401,60,1.31809
ENSG00000116731,PRDM2,112,0.40310,114,0.78466,37,-1.3224,61,-0.7347
ENSG00000189337,KAZN,35,-0.0937,38,0.03474,43,0.21841,36,-0.1022
ENSG00000142634,EFHD2,113,0.12215,157,1.29753,122,0.25125,27,-2.3764
ENSG00000116138,DNAJC16,23,-0.2844,26,-0.1310,33,0.27782,30,0.12699
ENSG00000116786,PLEKHM2,61,-0.9910,116,0.04365,122,0.10382,127,0.23517
ENSG00000065526,SPEN,80,0.53683,66,0.36378,47,-0.3366,43,-0.5913
ENSG00000037637,FBXO42,13,-1.0623,37,1.16496,17,-0.5858,17,-0.7877
ENSG00000055070,SZRD1,32,-0.5101,33,-0.6955,69,0.72113,56,0.52139
ENSG00000058453,CROCC,7,-1.9834,31,0.42885,33,0.34769,25,-0.1301
ENSG00000159363,ATP13A2,30,-1.8257,117,0.43820,85,-0.2573,105,0.11402
ENSG00000117118,SDHB,52,-0.2840,59,-0.1348,53,-0.2537,73,0.35772
ENSG00000117115,PADI2,10,-2.5387,44,-0.6241,54,-0.0925,91,1.18675
ENSG00000179051,RCC2,44,0.55219,32,0.04019,19,-0.7618,31,-0.0537
ENSG00000074964,ARHGEF10L,25,0.02412,23,-0.2387,31,0.36647,26,0.07124
ENSG00000117154,IGSF21,17,-2.5431,140,1.24452,70,-0.4737,69,-0.6488
ENSG00000159423,ALDH4A1,39,-1.2161,59,-0.8272,46,-0.9537,147,1.45121
ENSG00000127463,EMC1,21,-1.0220,40,-0.0795,37,-0.1685,51,0.48123
ENSG00000053372,MRTO4,34,-0.6540,56,0.24280,38,-0.4780,55,0.15590
ENSG00000053371,AKR7A2,29,-0.8244,31,-1.0506,58,0.28203,77,1.13589
ENSG00000077549,CAPZB,312,-0.1910,389,0.27614,288,-0.3197,336,-0.0993
ENSG00000173436,MICOS10,218,-0.4320,279,-0.0627,334,0.25118,302,0.11933
ENSG00000158747,NBL1,392,0.07422,412,0.26132,346,-0.1257,327,-0.2818
ENSG00000162545,CAMK2N1,965,-0.1777,1111,0.08190,1103,0.03923,1060,-0.0337
ENSG00000090432,MUL1,43,0.45704,28,-0.3508,20,-0.7363,39,0.40455
ENSG00000158828,PINK1,272,-0.5379,381,-0.0046,454,0.28682,394,0.07364
ENSG00000244038,DDOST,1,-4.7028,30,0.47975,11,-1.2906,32,0.53013
ENSG00000189410,SH2D5,34,-0.1014,54,1.33590,10,-1.9731,21,-1.0365
ENSG00000127483,HP1BP3,164,0.00598,155,-0.1397,169,0.05139,173,0.12671
ENSG00000075151,EIF4G3,115,0.10754,121,0.30896,48,-1.2527,108,0.00248
ENSG00000117298,ECE1,86,1.39215,27,-0.8329,13,-1.6957,47,0.45036
ENSG00000076864,RAP1GAP,104,-0.8094,246,1.08578,159,-0.1443,105,-0.9779
ENSG00000090686,USP48,1,-4.2535,32,0.08055,31,0.00730,39,0.55567
ENSG00000070831,CDC42,257,0.15372,252,0.19813,193,-0.3073,216,-0.1704
ENSG00000004487,KDM1A,92,0.61238,77,0.56060,46,-0.5058,41,-0.8480
ENSG00000169641,LUZP1,32,-0.8972,73,0.73839,54,-0.0952,44,-0.5039
ENSG00000125944,HNRNPR,112,0.21593,89,-0.2211,112,0.22036,99,0.03742
ENSG00000125945,ZNF436,31,0.37318,33,0.84277,8,-1.7114,17,-0.7059
ENSG00000117318,ID3,330,3.49965,14,-2.7790,32,-1.0160,47,-0.5721
ENSG00000142676,RPL11,758,0.62311,346,-0.9356,1037,1.18065,505,-0.0685
ENSG00000057757,PITHD1,116,-0.4016,180,0.53945,117,-0.3891,129,-0.3001
ENSG00000011009,LYPLA2,53,-0.3796,82,0.55997,50,-0.4681,58,-0.3036
ENSG00000117308,GALE,8,-1.6647,32,0.76221,13,-0.9559,24,-0.0490
ENSG00000117305,HMGCL,19,-0.5316,18,-0.8820,20,-0.4286,42,1.18920
ENSG00000189266,PNRC2,80,0.20816,65,-0.1998,60,-0.2739,78,0.22950
ENSG00000188529,SRSF10,59,0.11269,59,0.17166,47,-0.2756,52,-0.1317
ENSG00000001461,NIPAL3,41,-0.5933,74,0.57486,89,0.65549,39,-0.8660
ENSG00000133226,SRRM1,85,0.76088,51,-0.1708,75,0.54512,41,-0.5427
ENSG00000169504,CLIC4,106,1.70851,16,-1.8457,60,0.65824,44,0.18955
ENSG00000117614,SYF2,52,0.07690,44,-0.3217,53,0.10553,56,0.26116
ENSG00000117616,RSRP1,101,0.59122,74,0.09736,53,-0.4757,63,-0.2369
ENSG00000183726,TMEM50A,106,-0.1144,89,-0.5800,135,0.28744,141,0.50778
ENSG00000204178,MACO1,40,0.30981,36,0.26718,11,-1.6327,33,0.02103
ENSG00000117643,MAN1C1,60,0.73358,47,0.57488,13,-1.5990,28,-0.6270
ENSG00000162430,SELENON,47,-1.0938,94,-0.0317,125,0.45642,102,0.16528
ENSG00000117640,MTFR1L,72,-0.4772,100,0.07559,94,-0.0492,103,0.12213
ENSG00000117632,STMN1,670,-0.5552,1356,1.11713,620,-0.6770,612,-0.8710
ENSG00000158008,EXTL1,34,-1.2997,97,0.62266,103,0.45837,59,-0.5606
ENSG00000142684,ZNF593,23,-0.4945,39,0.56446,20,-0.7576,29,-0.1696
ENSG00000142669,SH3BGRL3,273,0.07387,287,0.26032,226,-0.2331,233,-0.2342
ENSG00000158062,UBXN11,29,0.16720,28,0.13289,33,0.37576,21,-0.4344
ENSG00000117682,DHDDS,3,-3.1477,33,0.79263,16,-0.6925,25,0.00075
ENSG00000198830,HMGN2,159,0.72559,69,-0.9078,110,0.11171,127,0.47962
ENSG00000117713,ARID1A,51,-0.5016,71,0.03783,57,-0.3367,79,0.28074
ENSG00000204160,ZDHHC18,55,0.24704,63,0.85578,31,-0.6581,29,-0.9469
ENSG00000142751,GPN2,32,0.32190,26,-0.0117,23,-0.2426,26,-0.0421
ENSG00000090273,NUDC,137,-0.5976,223,0.29898,132,-0.6531,213,0.13249
ENSG00000253368,TRNP1,74,1.09919,35,-0.2464,28,-0.4896,35,-0.1932
ENSG00000090020,SLC9A1,62,0.57778,57,0.80480,12,-1.9374,30,-0.7574
ENSG00000142784,WDTC1,106,0.59912,63,-0.3645,73,-0.0246,77,0.09497
ENSG00000186501,TMEM222,119,-0.1657,155,0.45467,152,0.23685,98,-0.5975
ENSG00000158195,WASF2,117,1.55964,27,-1.2666,45,-0.1214,55,0.28234
ENSG00000126705,AHDC1,62,-0.3687,102,0.76753,52,-0.6520,62,-0.4982
ENSG00000126709,IFI6,435,0.62711,363,0.55608,185,-0.7574,205,-0.7526
ENSG00000117758,STX12,117,0.40426,86,-0.1444,61,-0.6248,100,0.18991
ENSG00000117751,PPP1R8,41,-0.4496,58,0.21876,53,-0.0241,52,-0.0574
ENSG00000117748,RPA2,13,-1.9127,61,0.77882,31,-0.6560,45,-0.1150
ENSG00000126698,DNAJC8,140,0.32378,115,-0.0063,150,0.43575,96,-0.3860
ENSG00000130770,ATP5IF1,256,0.00427,285,0.30173,226,-0.1966,225,-0.2656
ENSG00000198492,YTHDF2,70,-0.3553,110,0.65598,60,-0.5978,73,-0.3836
ENSG00000116350,SRSF4,63,0.25077,56,0.10743,42,-0.4173,52,-0.0739
ENSG00000116353,MECR,41,0.23295,42,0.43223,31,-0.2166,27,-0.5415
ENSG00000060656,PTPRU,4,-2.5907,38,1.10779,45,0.89212,12,-1.4089
ENSG00000162512,SDC3,170,-0.4656,237,0.10119,239,0.07890,231,0.03367
ENSG00000134644,PUM1,180,0.08369,212,0.61365,115,-0.6205,132,-0.5281
ENSG00000121766,ZCCHC17,90,-0.6540,167,0.56780,118,-0.2359,118,-0.3061
ENSG00000121769,FABP3,77,-0.7415,179,1.20861,90,-0.4828,73,-1.0058
ENSG00000162517,PEF1,102,-0.0968,125,0.38547,81,-0.4676,98,-0.2125
ENSG00000084636,COL16A1,41,-0.3649,50,-0.0921,31,-0.7883,65,0.50648
ENSG00000121753,ADGRB2,221,-0.6745,422,0.63148,239,-0.5531,300,-0.2538
ENSG00000184007,PTP4A2,283,0.50134,195,-0.1784,374,0.98519,149,-0.6856
ENSG00000121774,KHDRBS1,111,-0.1985,148,0.46426,72,-0.8770,118,-0.1314
ENSG00000121775,TMEM39B,20,-0.4993,37,0.86771,24,-0.2614,19,-0.7362
ENSG00000025800,KPNA6,24,-0.6566,47,0.78590,13,-1.5171,33,-0.1883
ENSG00000084652,TXLNA,27,-0.1095,31,0.14088,11,-1.5150,34,0.32792
ENSG00000160050,CCDC28B,19,-0.5459,22,-0.5085,15,-0.9181,41,0.99515
ENSG00000084623,EIF3I,115,-0.0551,122,0.05653,110,-0.1326,120,0.01801
ENSG00000175130,MARCKSL1,285,-0.0206,190,-0.9448,339,0.26516,404,0.80412
ENSG00000160058,BSDC1,57,-0.4049,79,0.20058,49,-0.6284,79,0.16954
ENSG00000176261,ZBTB8OS,30,-0.5003,41,-0.0186,51,0.35512,42,0.04117
ENSG00000162521,RBBP4,81,-0.2333,86,-0.2182,77,-0.3210,115,0.44772
ENSG00000162522,KIAA1522,29,-0.2063,25,-0.6046,33,0.01429,44,0.68378
ENSG00000134684,YARS,110,0.15893,113,0.35328,80,-0.3566,84,-0.3400
ENSG00000160097,FNDC5,1,-3.8558,31,0.55426,27,0.12740,25,-0.0143
ENSG00000121905,HPCA,187,-1.2796,598,1.06136,260,-0.7732,328,-0.5279
ENSG00000121900,TMEM54,28,-0.9602,48,-0.1910,52,-0.0066,65,0.51619
ENSG00000004455,AK2,40,0.49392,19,-1.0421,48,0.77956,35,0.37802
ENSG00000160094,ZNF362,72,1.07659,32,-0.4286,28,-0.4996,38,0.02596
ENSG00000134686,PHC2,118,0.70306,76,-0.0343,78,0.01237,65,-0.3598
ENSG00000163866,SMIM12,51,0.06022,52,0.18329,29,-0.8045,50,0.05536
ENSG00000116544,DLGAP3,124,-0.3482,152,-0.0414,160,0.05751,166,0.15810
ENSG00000116560,SFPQ,129,-0.3051,165,0.13628,127,-0.3343,164,0.10722
ENSG00000146463,ZMYM4,101,1.28036,41,-0.3416,27,-0.8602,45,-0.1162
ENSG00000142687,KIAA0319L,57,-0.1301,68,0.25558,49,-0.3571,59,-0.0869
ENSG00000020129,NCDN,228,-1.1568,668,1.03787,265,-0.9271,378,-0.4817
ENSG00000126067,PSMB2,66,-0.9662,152,0.60153,122,-0.0116,104,-0.3536
ENSG00000142686,C1orf216,53,-1.0629,149,1.06467,84,-0.3705,72,-0.7477
ENSG00000092847,AGO1,8,-2.3685,41,0.14929,56,0.61557,40,0.07835
ENSG00000054116,TRAPPC3,91,0.33361,75,0.02092,66,-0.1836,71,-0.1091
ENSG00000116871,MAP7D1,131,-0.6211,230,0.48633,205,0.09323,162,-0.3717
ENSG00000054118,THRAP3,73,0.03598,77,0.17208,61,-0.2514,68,-0.1052
ENSG00000181817,LSM10,45,0.10614,41,-0.0365,33,-0.3737,45,0.13996
ENSG00000116898,MRPS15,20,-1.3768,49,-0.0707,49,-0.0278,62,0.48967
ENSG00000163873,GRIK3,30,0.31734,33,0.90551,24,-0.0079,11,-1.4478
ENSG00000163875,MEAF6,106,-0.0480,134,0.56844,75,-0.5971,90,-0.4116
ENSG00000183317,EPHA10,10,-1.5243,43,1.68312,15,-0.8622,13,-1.2449
ENSG00000197982,C1orf122,214,-0.1434,193,-0.4694,252,0.12010,290,0.49002
ENSG00000183431,SF3A3,30,-0.6130,47,0.13428,60,0.48638,41,-0.1685
ENSG00000183520,UTP11,34,0.40499,29,0.16315,17,-0.6851,25,-0.1318
ENSG00000116954,RRAGC,23,-0.6834,34,-0.1231,59,0.81916,35,-0.0635
ENSG00000174574,AKIRIN1,55,-0.4179,87,0.56008,55,-0.4011,61,-0.3142
ENSG00000168653,NDUFS5,447,0.01842,420,-0.1301,480,0.13341,457,0.07349
ENSG00000127603,MACF1,143,-0.2458,137,-0.4824,109,-0.6709,234,0.81349
ENSG00000090621,PABPC4,142,0.85379,76,-0.2764,66,-0.4023,85,-0.0116
ENSG00000116983,HPCAL4,352,-0.4419,542,0.42994,333,-0.5317,442,-0.1044
ENSG00000084072,PPIE,24,-0.5956,37,0.10924,52,0.61410,32,-0.2238
ENSG00000168389,MFSD2A,48,0.45553,25,-0.8435,40,0.15632,47,0.55239
ENSG00000131236,CAP1,190,0.40435,156,0.11839,123,-0.2985,134,-0.2155
ENSG00000131238,PPT1,65,-1.0107,124,-0.0138,126,0.02119,145,0.33611
ENSG00000084073,ZMPSTE24,30,-0.4511,41,0.05019,37,-0.1227,43,0.17114
ENSG00000084070,SMAP2,56,-1.0886,160,1.08879,113,0.00670,68,-0.9724
ENSG00000117016,RIMS3,30,-2.1362,157,0.74701,107,-0.2042,110,-0.2132
ENSG00000066136,NFYC,53,-0.1653,70,0.44770,44,-0.4580,52,-0.2601
ENSG00000198815,FOXJ3,79,0.29693,81,0.58482,50,-0.4396,47,-0.6863
ENSG00000177181,RIMKLA,1,-4.7764,39,0.88186,38,0.41691,22,-0.5345
ENSG00000127125,PPCS,32,-0.5626,38,-0.4376,32,-0.5781,66,0.84626
ENSG00000065978,YBX1,186,1.38424,43,-1.4185,140,0.86011,85,0.03473
ENSG00000164008,C1orf50,5,-2.3044,22,-0.3641,41,0.78953,32,0.50076
ENSG00000117394,SLC2A1,299,2.15939,40,-1.7282,63,-0.6125,103,0.24210
ENSG00000117395,EBNA1BP2,24,-0.8179,43,0.18873,32,-0.3385,44,0.21289
ENSG00000178922,HYI,36,0.03815,31,-0.3475,25,-0.5633,45,0.54750
ENSG00000142949,PTPRF,81,-1.3625,223,0.37876,124,-0.7157,218,0.25111
ENSG00000066135,KDM4A,46,0.74332,29,0.00422,16,-0.9251,28,-0.0872
ENSG00000126091,ST3GAL3,49,-0.4657,77,0.45880,65,-0.0108,55,-0.3416
ENSG00000117408,IPO13,102,0.21416,92,0.06274,96,0.11263,80,-0.2286
ENSG00000117410,ATP6V0B,499,-0.3843,817,0.74305,506,-0.3625,479,-0.5731
ENSG00000117411,B4GALT2,104,-0.4299,119,-0.3448,154,0.19196,166,0.43711
ENSG00000178028,DMAP1,16,-1.8728,66,0.44690,37,-0.6384,62,0.23850
ENSG00000117419,ERI3,199,-0.2419,263,0.35134,193,-0.2898,213,-0.1777
ENSG00000187147,RNF220,72,-0.3813,97,0.15759,94,0.04856,90,-0.0452
ENSG00000142937,RPS8,1053,0.47376,584,-0.7091,1365,0.92463,787,-0.0102
ENSG00000070785,EIF2B3,11,-1.1237,33,0.89476,15,-0.7422,20,-0.3752
ENSG00000126107,HECTD3,39,0.17959,38,0.25727,36,0.07035,28,-0.4264
ENSG00000126088,UROD,96,0.19958,82,-0.0972,64,-0.4422,92,0.18466
ENSG00000117450,PRDX1,506,-0.0300,404,-0.5793,482,-0.1084,678,0.64225
ENSG00000117448,AKR1A1,10,-2.2537,54,0.47575,35,-0.4097,50,0.18135
ENSG00000132780,NASP,33,0.07906,30,-0.1119,23,-0.4426,35,0.25538
ENSG00000159592,GPBP1L1,1,-5.0997,39,0.28835,57,0.82719,33,-0.0830
ENSG00000085998,POMGNT1,53,-0.7932,88,0.03284,73,-0.2724,102,0.34778
ENSG00000132128,LRRC41,52,-0.6464,88,0.31860,80,0.04217,73,-0.1368
ENSG00000173660,UQCRH,290,-0.4328,396,0.10721,356,-0.1086,398,0.09735
ENSG00000117480,FAAH,33,-0.3210,48,0.54129,45,0.19366,29,-0.6157
ENSG00000079277,MKNK1,16,-1.4517,50,0.48089,17,-1.3480,48,0.30582
ENSG00000123472,ATPAF1,112,-0.4576,125,-0.4425,147,-0.0311,196,0.63465
ENSG00000159658,EFCAB14,91,0.18363,63,-0.5915,67,-0.2967,106,0.63174
ENSG00000162368,CMPK1,56,-0.8322,102,0.18062,97,0.02441,99,0.08194
ENSG00000162374,ELAVL4,174,-0.2610,257,0.65750,175,-0.2532,155,-0.5640
ENSG00000185104,FAF1,17,-0.9170,37,0.58358,13,-1.2765,31,0.06632
ENSG00000123091,RNF11,458,-0.1126,536,0.23470,526,0.11335,430,-0.2752
ENSG00000085832,EPS15,85,-0.8288,163,0.33654,106,-0.4905,152,0.10705
ENSG00000078618,NRDC,68,-0.1956,91,0.49648,66,-0.2290,63,-0.3984
ENSG00000169213,RAB3B,115,-0.0508,105,-0.2970,352,1.97771,59,-1.3076
ENSG00000117862,TXNDC12,15,-1.2648,35,-0.0539,31,-0.2259,45,0.52701
ENSG00000134717,BTF3L4,31,-1.2228,90,0.80750,80,0.23926,49,-0.6849
ENSG00000157077,ZFYVE9,31,-0.9270,70,0.64581,38,-0.6210,51,-0.1728
ENSG00000134748,PRPF38A,30,0.08553,19,-0.9637,42,0.61642,37,0.60047
ENSG00000134744,TUT4,97,1.64060,21,-1.3318,47,0.32097,39,0.06443
ENSG00000162378,ZYG11B,193,-0.3962,324,0.80082,251,0.02244,162,-0.8396
ENSG00000116171,SCP2,72,-0.4649,85,-0.3267,102,0.08490,119,0.47756
ENSG00000162384,CZIB,98,0.82492,54,-0.2603,34,-0.8629,63,0.13192
ENSG00000157193,LRP8,43,-0.3663,59,0.17868,83,0.69839,44,-0.4512
ENSG00000081870,HSPB11,19,-0.3832,24,-0.0165,19,-0.4027,28,0.32151
ENSG00000116209,TMEM59,310,0.85175,152,-0.5070,132,-0.5557,212,0.27766
ENSG00000116221,MRPL37,34,-0.8248,66,0.33477,42,-0.5063,61,0.11310
ENSG00000157216,SSBP3,225,-0.2802,363,0.91637,162,-0.7901,191,-0.6813
ENSG00000243725,TTC4,18,-0.4987,30,0.50893,13,-0.9944,24,-0.0391
ENSG00000116133,DHCR24,140,-0.4438,270,1.18775,102,-0.9390,116,-0.9207
ENSG00000162402,USP24,15,-1.4190,35,-0.2052,47,0.34013,47,0.46942
ENSG00000162407,PLPP3,132,-1.0811,130,-1.5028,149,-0.8855,521,1.96146
ENSG00000162409,PRKAA2,19,-1.4738,62,0.67912,48,-0.0052,41,-0.3298
ENSG00000162601,MYSM1,47,0.79688,27,-0.2294,22,-0.4717,29,-0.0002
ENSG00000177606,JUN,131,-0.3792,142,-0.3757,98,-0.8325,232,0.79960
ENSG00000134709,HOOK1,15,-1.0251,39,0.93309,15,-1.0381,24,-0.3596
ENSG00000162599,NFIA,242,0.79095,101,-0.9061,248,0.83316,154,0.04867
ENSG00000162604,TM2D1,40,-0.4682,45,-0.4182,40,-0.4482,74,0.76129
ENSG00000162607,USP1,9,-1.6047,27,0.22106,14,-0.9429,31,0.51622
ENSG00000116641,DOCK7,35,-0.3232,26,-1.0869,40,-0.0829,68,1.17353
ENSG00000079739,PGM1,13,-1.4296,18,-1.3304,30,-0.1944,64,1.68081
ENSG00000158966,CACHD1,3,-3.4328,25,-0.8138,34,-0.0691,60,1.40270
ENSG00000162437,RAVER2,73,1.31192,18,-1.3605,12,-1.5638,50,0.91369
ENSG00000162434,JAK1,105,0.70231,57,-0.4570,46,-0.6334,81,0.34387
ENSG00000162433,AK4,80,-0.5417,101,-0.2629,82,-0.4978,148,0.64962
ENSG00000116675,DNAJC6,160,-0.9346,407,1.03852,190,-0.6737,213,-0.6293
ENSG00000213625,LEPROT,57,0.49881,20,-1.6080,17,-1.4110,76,1.56757
ENSG00000184588,PDE4B,60,-0.2685,65,-0.2073,79,0.17845,79,0.24925
ENSG00000118473,SGIP1,58,-0.5676,96,0.38936,48,-0.8585,87,0.08174
ENSG00000198160,MIER1,47,0.61958,32,-0.0192,30,-0.1464,29,-0.2481
ENSG00000142864,SERBP1,134,0.33777,96,-0.3164,116,0.09738,116,0.13515
ENSG00000172380,GNG12,38,0.36001,17,-1.2785,41,0.51608,42,0.78094
ENSG00000116729,WLS,55,-0.8055,47,-1.4234,54,-0.8180,176,1.81330
ENSG00000033122,LRRC7,53,-0.3880,88,0.76837,70,0.05950,44,-0.8192
