Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000113141,IK,66,-0.0815,64,-0.1045,78,0.24961
ENSG00000170445,HARS,61,-0.2100,82,0.49043,52,-0.3866
ENSG00000146007,ZMAT2,144,-0.5582,196,0.19646,238,0.53705
ENSG00000178913,TAF7,83,-0.4674,102,0.05102,136,0.58570
ENSG00000131504,DIAPH1,27,-0.0983,22,-0.5184,41,0.68535
ENSG00000171720,HDAC3,22,-0.6157,40,0.76421,26,-0.1504
ENSG00000164620,RELL2,20,-0.2237,29,0.64395,15,-0.6478
ENSG00000081791,DELE1,20,-0.2211,17,-0.4709,33,0.79183
ENSG00000013561,RNF14,34,-0.2603,48,0.50950,31,-0.3281
ENSG00000113552,GNPDA1,32,-0.7243,60,0.78756,42,-0.0205
ENSG00000131507,NDFIP1,445,-0.7559,930,1.02551,485,-0.3694
ENSG00000113578,FGF1,50,0.77074,38,-0.0903,16,-1.4750
ENSG00000145819,ARHGAP26,58,-0.7199,95,0.45626,97,0.43006
ENSG00000113580,NR3C1,27,-0.4988,37,0.26796,40,0.37784
ENSG00000145817,YIPF5,30,-0.6153,44,0.30148,50,0.48662
ENSG00000183775,KCTD16,77,-0.8915,122,0.21263,175,0.89878
ENSG00000133706,LARS,51,-0.2414,68,0.43915,48,-0.2447
ENSG00000091009,RBM27,21,-0.9106,33,0.20222,49,0.92930
ENSG00000113649,TCERG1,27,-0.9051,51,0.57929,51,0.50242
ENSG00000156475,PPP2R2B,113,-0.3770,174,0.63728,108,-0.3394
ENSG00000113657,DPYSL3,74,-0.1872,82,0.06706,88,0.19541
ENSG00000176049,JAKMIP2,30,-0.5105,43,0.37047,42,0.26522
ENSG00000145868,FBXO38,10,-0.6832,21,0.98734,10,-0.4261
ENSG00000173210,ABLIM3,24,0.24952,23,0.03308,17,-0.4796
ENSG00000145882,PCYOX1L,16,-0.5689,26,0.58689,20,0.05102
ENSG00000113712,CSNK1A1,85,-0.7903,158,0.67302,133,0.23799
ENSG00000113716,HMGXB3,12,-0.7760,23,0.72059,18,0.15219
ENSG00000113721,PDGFRB,18,0.58965,9,-0.9185,16,0.12641
ENSG00000011083,SLC6A7,36,-0.4290,63,0.91159,27,-0.7751
ENSG00000070808,CAMK2A,452,0.04864,359,-0.4215,554,0.40851
ENSG00000070814,TCOF1,36,-0.0274,46,0.47192,24,-0.7177
ENSG00000019582,CD74,98,1.16035,18,-2.3146,81,0.25509
ENSG00000164587,RPS14,1282,0.67750,783,-0.5575,829,-0.4010
ENSG00000070614,NDST1,31,0.40501,19,-0.6540,29,0.14205
ENSG00000171992,SYNPO,196,0.06119,138,-0.6386,263,0.59088
ENSG00000086589,RBM22,26,-0.4708,40,0.51675,31,0.00694
ENSG00000132912,DCTN4,45,-0.6183,76,0.64697,58,0.03540
ENSG00000211445,GPX3,24,-0.3391,39,0.74625,19,-0.6157
ENSG00000145901,TNIP1,22,-0.5320,27,0.04093,39,0.67421
ENSG00000197043,ANXA6,178,-0.6398,361,1.07907,152,-0.6932
ENSG00000196743,GM2A,13,-0.6076,13,-0.3500,29,1.12042
ENSG00000113140,SPARC,84,0.52610,53,-0.5653,66,-0.1368
ENSG00000177556,ATOX1,224,0.27614,192,-0.1268,174,-0.2831
ENSG00000145907,G3BP1,28,-0.6497,49,0.65875,38,0.06386
ENSG00000155511,GRIA1,77,-0.7519,139,0.64246,118,0.22881
ENSG00000164576,SAP30L,18,-0.2916,26,0.53780,17,-0.3203
ENSG00000155506,LARP1,143,-0.3716,210,0.52699,150,-0.1654
ENSG00000170271,FAXDC2,17,0.02050,14,-0.4309,22,0.45498
ENSG00000155508,CNOT8,27,-0.1426,33,0.32541,25,-0.2339
ENSG00000082515,MRPL22,28,-0.4470,33,0.02908,45,0.58411
ENSG00000155868,MED7,16,-0.2848,25,0.66641,13,-0.5671
ENSG00000055163,CYFIP2,288,-0.4340,398,0.34586,376,0.19105
ENSG00000172568,FNDC9,12,-0.3111,13,-0.1066,19,0.55768
ENSG00000155858,LSM11,19,-0.7090,37,0.90595,22,-0.2362
ENSG00000113282,CLINT1,23,0.07975,22,-0.0186,21,-0.1022
ENSG00000145860,RNF145,92,-0.4615,120,0.20321,136,0.40674
ENSG00000164332,UBLCP1,44,-0.8737,96,1.00535,57,-0.1442
ENSG00000170214,ADRA1B,19,-0.4192,24,0.12947,28,0.43773
ENSG00000113312,TTC1,89,-0.0465,86,-0.1019,101,0.19661
ENSG00000170234,PWWP2A,13,-0.2321,17,0.36617,13,-0.1458
ENSG00000170231,FABP6,16,0.37308,19,0.66664,2,-2.9739
ENSG00000164609,SLU7,95,-0.4247,127,0.26721,130,0.27944
ENSG00000145864,GABRB2,201,-0.6556,341,0.60418,281,0.15056
ENSG00000022355,GABRA1,240,-0.7015,498,1.07125,229,-0.5552
ENSG00000280776,LINC01202,18,0.56756,20,0.56095,1,-3.9844
ENSG00000113327,GABRG2,145,-0.6086,282,1.00862,129,-0.6080
ENSG00000113328,CCNG1,12,-0.5509,18,0.41489,17,0.26256
ENSG00000170584,NUDCD2,34,0.30150,32,0.03008,22,-0.5768
ENSG00000038274,MAT2B,55,-0.7335,116,1.07002,55,-0.4932
ENSG00000145934,TENM2,56,-0.4219,72,0.19381,80,0.36581
ENSG00000113645,WWC1,39,0.26069,30,-0.3511,36,0.03105
ENSG00000113643,RARS,33,-0.5440,54,0.58787,41,0.01243
ENSG00000188573,FBLL1,61,-0.3952,83,0.33285,77,0.15298
ENSG00000120137,PANK3,38,-0.4627,60,0.61421,41,-0.1549
ENSG00000184347,SLIT3,27,-0.5412,40,0.43482,37,0.22303
ENSG00000182132,KCNIP1,22,0.03922,21,-0.0288,21,-0.0237
ENSG00000181163,NPM1,149,-0.3231,190,0.26096,182,0.14406
ENSG00000072803,FBXW11,69,-0.8266,128,0.63531,115,0.33552
ENSG00000120129,DUSP1,31,0.18158,34,0.28301,18,-0.7963
ENSG00000113719,ERGIC1,29,-0.6036,42,0.28488,48,0.49154
ENSG00000037241,RPL26L1,34,-0.4868,51,0.51287,41,0.03667
ENSG00000113732,ATP6V0E1,36,-0.2859,29,-0.6121,66,0.98097
ENSG00000164463,CREBRF,23,-0.5916,42,0.86515,23,-0.3634
ENSG00000145919,BOD1,31,-0.4994,40,0.14049,49,0.52721
ENSG00000113742,CPEB4,64,-0.5404,98,0.47823,86,0.16342
ENSG00000170091,NSG2,305,-0.6903,518,0.56920,457,0.24611
ENSG00000164466,SFXN1,34,-0.6043,60,0.70792,42,-0.0785
ENSG00000113749,HRH2,15,-1.1536,25,-0.0358,50,1.38543
ENSG00000145920,CPLX2,622,-0.3343,384,-1.1287,1386,1.37775
ENSG00000051596,THOC3,20,-1.1930,32,-0.0381,65,1.42246
ENSG00000122203,KIAA1191,96,-0.4402,139,0.43993,118,0.07169
ENSG00000175414,ARL10,19,-0.6139,28,0.28400,32,0.50540
ENSG00000048162,NOP16,12,-0.2891,15,0.15285,16,0.23404
ENSG00000146066,HIGD2A,116,0.19379,101,-0.1464,102,-0.1169
ENSG00000175416,CLTB,221,-0.2025,231,-0.0548,289,0.36050
ENSG00000113194,FAF2,18,-0.7466,33,0.71238,25,0.12341
ENSG00000146083,RNF44,51,-0.1148,58,0.19735,50,-0.0881
ENSG00000169258,GPRIN1,43,-0.6696,57,0.07233,84,0.80069
ENSG00000074317,SNCB,545,-0.3935,750,0.37226,665,0.09701
ENSG00000048140,TSPAN17,27,-0.2938,28,-0.1966,43,0.62718
ENSG00000113763,UNC5A,58,-0.5397,80,0.23527,92,0.46940
ENSG00000165671,NSD1,17,-0.2311,19,0.14840,20,0.15665
ENSG00000169228,RAB24,12,-0.8148,24,0.72858,19,0.19331
ENSG00000169230,PRELID1,111,0.13946,108,0.03622,90,-0.2819
ENSG00000169223,LMAN2,38,-0.4990,49,0.11111,62,0.55923
ENSG00000169220,RGS14,50,-0.3186,33,-1.0118,108,1.29198
ENSG00000131187,F12,24,-0.4500,40,0.67517,25,-0.2766
ENSG00000198055,GRK6,27,0.11560,29,0.26028,18,-0.6095
ENSG00000131188,PRR7,36,-0.5363,45,0.02198,65,0.69892
ENSG00000113758,DBN1,72,-0.2496,76,-0.0534,99,0.42169
ENSG00000196923,PDLIM7,16,-0.3068,25,0.70295,13,-0.5947
ENSG00000183258,DDX41,50,0.03383,55,0.23598,39,-0.4062
ENSG00000146067,FAM193B,20,-0.5560,27,0.11407,35,0.62542
ENSG00000184840,TMED9,63,-0.4688,87,0.31042,88,0.28517
ENSG00000027847,B4GALT7,33,-0.0705,30,-0.2122,41,0.35416
ENSG00000170074,FAM153A,14,-0.4538,18,0.22887,20,0.36588
ENSG00000204677,FAM153CP,34,-0.5408,34,-0.4287,74,1.11411
ENSG00000145916,RMND5B,28,-0.0366,29,0.05828,28,-0.0198
ENSG00000145912,NHP2,212,0.05110,192,-0.1628,223,0.12565
ENSG00000197451,HNRNPAB,46,-0.1709,60,0.39880,42,-0.3024
ENSG00000113240,CLK4,8,-1.5054,28,1.27765,19,0.25641
ENSG00000176783,RUFY1,16,0.05890,13,-0.3555,19,0.32811
ENSG00000169045,HNRNPH1,107,-0.2797,124,0.08883,140,0.29916
ENSG00000127022,CANX,214,-0.5681,315,0.36266,322,0.35223
ENSG00000161013,MGAT4B,39,-0.4516,58,0.50360,46,-0.0029
ENSG00000161011,SQSTM1,192,-0.3245,255,0.35011,220,0.02439
ENSG00000161010,MRNIP,18,-0.0749,20,0.12606,18,-0.0517
ENSG00000197226,TBC1D9B,67,-0.3195,69,-0.1857,106,0.64802
ENSG00000113269,RNF130,88,0.07099,90,0.10036,74,-0.2582
ENSG00000050748,MAPK9,128,-0.6088,231,0.81655,140,-0.2486
ENSG00000113300,CNOT6,13,-0.6242,22,0.59854,18,0.11418
ENSG00000131446,MGAT1,33,0.47891,26,-0.1981,20,-0.5507
ENSG00000278970,HEIH,22,-0.4888,33,0.45916,28,0.11596
ENSG00000250222,AC008443.5,50,0.65906,23,-1.0597,44,0.15040
ENSG00000146063,TRIM41,30,0.43948,25,-0.1168,18,-0.6051
ENSG00000204628,RACK1,331,0.10972,321,0.01239,286,-0.1955
ENSG00000112679,DUSP22,25,-0.1886,29,0.15248,28,0.08840
ENSG00000112685,EXOC2,17,-0.6496,24,0.27476,29,0.55962
ENSG00000124535,WRNIP1,39,-0.8050,70,0.59455,65,0.36147
ENSG00000124570,SERPINB6,34,0.54184,17,-0.9873,32,0.25222
ENSG00000244041,LINC01011,15,-0.0112,17,0.15377,14,-0.1963
ENSG00000124588,NQO2,59,-0.1637,66,0.12238,66,0.09054
ENSG00000137274,BPHL,17,0.07424,20,0.31314,12,-0.6227
ENSG00000137267,TUBB2A,862,-0.3930,1442,0.83768,668,-0.6926
ENSG00000137285,TUBB2B,277,0.07285,135,-1.2771,455,1.02450
ENSG00000180822,PSMG4,25,-0.3782,25,-0.3052,45,0.82984
ENSG00000137266,SLC22A23,23,-0.4950,32,0.34627,32,0.27518
ENSG00000145945,FAM50B,23,-0.3880,28,0.07699,35,0.45710
ENSG00000112739,PRPF4B,51,-0.1796,52,-0.0923,66,0.37124
ENSG00000198721,ECI2,25,-0.1472,20,-0.5404,39,0.76311
ENSG00000153046,CDYL,16,0.08369,16,-0.0111,15,-0.1190
ENSG00000214113,LYRM4,48,0.16059,41,-0.2061,45,0.01185
ENSG00000124785,NRN1,168,-0.0721,230,0.64747,95,-1.0042
ENSG00000216863,LY86-AS1,23,-0.4453,31,0.23435,33,0.34799
ENSG00000124783,SSR1,42,-1.0038,89,0.78637,76,0.35473
ENSG00000239264,TXNDC5,12,-1.2722,35,1.24546,21,0.02874
ENSG00000124802,EEF1E1,37,-0.4234,49,0.20623,53,0.35285
ENSG00000111845,PAK1IP1,12,-0.9716,27,0.96422,18,0.06150
ENSG00000111843,TMEM14C,59,-0.3144,75,0.27411,70,0.11385
ENSG00000137210,TMEM14B,80,0.09394,70,-0.2195,83,0.12891
ENSG00000224531,SMIM13,59,-1.0429,134,0.89976,103,0.24799
ENSG00000205269,TMEM170B,31,-0.9818,59,0.51106,67,0.67088
ENSG00000112137,PHACTR1,146,0.02111,138,-0.0962,152,0.08997
ENSG00000145979,TBC1D7,21,-0.3264,34,0.82303,15,-0.8061
ENSG00000145990,GFOD1,121,-0.4683,188,0.58973,135,-0.1074
ENSG00000124523,SIRT5,22,-0.0858,22,-0.0402,25,0.17986
ENSG00000225921,NOL7,71,-0.0224,72,0.03125,71,-0.0060
ENSG00000010017,RANBP9,50,-0.6288,101,1.05637,43,-0.6672
ENSG00000050393,MCUR1,45,-0.1927,61,0.48688,38,-0.4127
ENSG00000112149,CD83,27,-0.6426,56,1.12083,22,-0.7792
ENSG00000008083,JARID2,13,-0.2862,19,0.62863,11,-0.4922
ENSG00000047579,DTNBP1,65,-0.3529,45,-0.9498,141,1.28933
ENSG00000124788,ATXN1,49,-0.2079,70,0.62970,36,-0.6521
ENSG00000112186,CAP2,145,-0.9102,312,0.92131,214,0.04190
ENSG00000137414,FAM8A1,25,-0.5237,37,0.41353,35,0.22715
ENSG00000124789,NUP153,15,-0.4678,21,0.33804,21,0.24856
ENSG00000137177,KIF13A,13,-0.4818,12,-0.5996,29,1.18411
ENSG00000137364,TPMT,44,-0.1069,41,-0.2032,56,0.39375
ENSG00000165097,KDM1B,11,-0.9062,18,0.16289,27,0.96416
ENSG00000124795,DEK,61,0.02122,51,-0.3519,74,0.37579
ENSG00000172201,ID4,54,0.06737,24,-1.4324,93,1.11514
ENSG00000272168,CASC15,21,-0.2244,33,0.77466,13,-0.9328
ENSG00000152954,NRSN1,101,-0.0259,133,0.59495,56,-0.9938
ENSG00000124532,MRS2,16,-0.4805,27,0.80720,15,-0.4580
ENSG00000112294,ALDH5A1,54,-0.5776,81,0.39902,80,0.31889
ENSG00000137261,KIAA0319,24,-0.6571,41,0.60150,34,0.15637
ENSG00000111802,TDP2,36,-0.3077,42,0.06925,49,0.36026
ENSG00000112304,ACOT13,48,-0.1072,49,-0.0428,57,0.21388
ENSG00000112308,C6orf62,123,-0.2625,145,0.14295,151,0.20879
ENSG00000111913,RIPOR2,27,-0.9620,70,1.31078,29,-0.5542
ENSG00000079691,CARMIL1,17,0.24407,10,-0.7901,21,0.48491
ENSG00000197061,HIST1H4C,39,1.43414,12,-1.4024,17,-0.7348
ENSG00000112763,BTN2A1,13,-0.7915,23,0.65606,20,0.26266
ENSG00000182952,HMGN4,15,-0.9853,30,0.55475,32,0.62363
ENSG00000146109,ABT1,11,-0.6672,13,-0.2633,26,1.11003
ENSG00000269293,ZSCAN16-AS1,94,0.44918,74,-0.1869,61,-0.5107
ENSG00000204713,TRIM27,34,-0.2705,41,0.18057,41,0.17247
ENSG00000204681,GABBR1,274,-0.4173,327,0.04532,424,0.52954
ENSG00000206503,HLA-A,161,-0.1844,134,-0.4886,256,0.76340
ENSG00000204619,PPP1R11,52,-0.1278,53,-0.0493,63,0.25081
ENSG00000231074,HCG18,28,0.07399,28,0.07458,24,-0.2249
ENSG00000241370,RPP21,62,-0.0213,57,-0.1936,73,0.26582
ENSG00000204592,HLA-E,56,1.19113,19,-1.3187,31,-0.4143
ENSG00000204590,GNL1,81,-0.1842,93,0.15241,91,0.08195
ENSG00000204576,PRR3,11,-0.8933,21,0.61508,20,0.44373
ENSG00000204574,ABCF1,36,-0.0848,39,0.07036,38,0.03893
ENSG00000204569,PPP1R10,25,-0.4351,34,0.28532,34,0.27099
ENSG00000204568,MRPS18B,26,-0.8809,48,0.56497,48,0.49156
ENSG00000137343,ATAT1,39,-0.2827,47,0.14950,49,0.22925
ENSG00000204564,C6orf136,39,-0.5355,63,0.60110,47,-0.0200
ENSG00000196230,TUBB,414,-0.1413,546,0.49091,324,-0.5186
ENSG00000137312,FLOT1,156,-0.3758,228,0.52756,164,-0.1595
ENSG00000204580,DDR1,46,-0.0073,25,-1.1600,79,1.04533
ENSG00000213780,GTF2H4,11,-0.4736,18,0.52886,14,-0.0066
ENSG00000137411,VARS2,25,-0.3527,30,0.10186,35,0.38243
ENSG00000204525,HLA-C,65,0.71112,42,-0.4219,35,-0.6570
ENSG00000234745,HLA-B,140,0.38669,106,-0.3043,108,-0.2296
ENSG00000198563,DDX39B,80,-0.1952,96,0.25759,83,-0.0455
ENSG00000213760,ATP6V1G2,288,0.01589,328,0.28305,221,-0.4521
ENSG00000204469,PRRC2A,127,-0.0560,124,-0.0857,144,0.19104
ENSG00000204463,BAG6,106,-0.0061,106,-0.0071,108,0.01886
ENSG00000204438,GPANK1,15,-0.0226,16,0.19331,13,-0.2364
ENSG00000204435,CSNK2B,122,-0.3152,176,0.53792,117,-0.2788
ENSG00000204427,ABHD16A,34,-0.7921,66,0.77094,49,0.10177
ENSG00000213722,DDAH2,30,0.55862,20,-0.4643,21,-0.3145
ENSG00000204394,VARS,36,-0.2770,51,0.52550,33,-0.3254
ENSG00000204392,LSM2,36,0.30193,36,0.17377,20,-0.8476
ENSG00000204389,HSPA1A,55,-0.5817,56,-0.3983,122,1.13275
ENSG00000204388,HSPA1B,41,-0.5630,74,0.83299,42,-0.3559
ENSG00000204387,SNHG32,49,0.64258,29,-0.6467,35,-0.2316
ENSG00000204386,NEU1,23,-0.8760,41,0.52252,43,0.53759
ENSG00000204371,EHMT2,50,-0.3830,61,0.12705,71,0.39329
ENSG00000204356,NELFE,62,0.01044,68,0.18941,53,-0.2884
ENSG00000204351,SKIV2L,25,-0.0027,27,0.22877,20,-0.3272
ENSG00000204348,DXO,11,-0.6296,12,-0.2585,25,1.06649
ENSG00000204344,STK19,15,0.16680,14,-0.0345,12,-0.2257
ENSG00000213676,ATF6B,11,-0.7728,19,0.40253,21,0.55903
ENSG00000204314,PRRT1,132,-0.5394,208,0.54282,169,0.07136
ENSG00000221988,PPT2,11,-0.5031,18,0.57011,14,-0.0229
ENSG00000204310,AGPAT1,89,-0.2981,108,0.19088,110,0.19905
ENSG00000204308,RNF5,51,0.16136,42,-0.2679,51,0.08482
ENSG00000204287,HLA-DRA,30,1.39440,7,-1.8390,17,-0.3019
ENSG00000204256,BRD2,70,0.18327,62,-0.1307,61,-0.1206
ENSG00000223865,HLA-DPB1,27,1.09356,13,-0.7574,11,-0.9182
ENSG00000204231,RXRB,42,-0.8468,78,0.59069,74,0.41824
ENSG00000112473,SLC39A7,20,0.08683,18,-0.1042,19,-0.0008
ENSG00000204227,RING1,41,-0.4962,59,0.37886,56,0.23472
ENSG00000223501,VPS52,22,-0.6127,36,0.57592,30,0.12998
ENSG00000231500,RPS18,1057,1.04472,460,-1.0040,590,-0.4977
ENSG00000227057,WDR46,22,-0.6217,32,0.31023,36,0.48428
ENSG00000204220,PFDN6,59,0.03750,58,-0.0105,57,-0.0452
ENSG00000237441,RGL2,18,-0.0902,16,-0.3274,25,0.49876
ENSG00000231925,TAPBP,73,-0.5079,97,0.20299,113,0.46669
ENSG00000236104,ZBTB22,19,-0.0278,24,0.55024,11,-0.8849
ENSG00000204209,DAXX,20,-0.0562,22,0.09819,20,-0.0431
ENSG00000112511,PHF1,40,-0.2211,40,-0.1305,55,0.46763
ENSG00000112514,CUTA,183,-0.4817,249,0.26754,266,0.35588
ENSG00000197283,SYNGAP1,57,-0.4853,68,-0.0242,99,0.68606
ENSG00000137288,UQCC2,109,0.27204,83,-0.3585,101,0.02218
ENSG00000161904,LEMD2,10,-0.9210,17,0.28469,23,0.85510
ENSG00000137309,HMGA1,50,-0.1041,55,0.13571,51,-0.0188
ENSG00000186577,SMIM29,115,-0.2037,153,0.46345,101,-0.3517
ENSG00000272325,NUDT3,193,0.08276,188,0.00445,173,-0.1391
ENSG00000124614,RPS10,562,0.62622,346,-0.5675,390,-0.2994
ENSG00000124507,PACSIN1,277,0.01107,241,-0.2731,326,0.30743
ENSG00000196821,ILRUN,50,0.27313,48,0.14176,30,-0.7199
ENSG00000124562,SNRPC,83,0.07334,76,-0.1270,84,0.04875
ENSG00000064995,TAF11,20,-0.2965,24,0.06064,28,0.35528
ENSG00000064999,ANKS1A,17,-0.8742,45,1.55972,10,-1.3584
ENSG00000065029,ZNF76,17,0.33782,12,-0.4219,15,-0.0057
ENSG00000112033,PPARD,14,-0.0271,12,-0.3013,18,0.38925
ENSG00000198755,RPL10A,607,0.62787,399,-0.4445,383,-0.4645
ENSG00000096063,SRPK1,19,-0.5106,20,-0.2808,39,0.95739
ENSG00000112062,MAPK14,26,-0.6715,44,0.59080,37,0.19116
ENSG00000096070,BRPF3,35,-0.5338,60,0.75880,37,-0.2762
ENSG00000112078,KCTD20,22,-0.3561,30,0.44214,24,-0.0601
ENSG00000112081,SRSF3,89,-0.4374,126,0.38342,114,0.14570
ENSG00000124772,CPNE5,87,-0.6872,180,1.07072,81,-0.5815
ENSG00000137168,PPIL1,27,-0.1006,31,0.22328,26,-0.1492
ENSG00000198663,C6orf89,55,-0.6183,76,0.16478,99,0.64476
ENSG00000137409,MTCH1,525,-0.6131,931,0.76156,610,-0.1501
ENSG00000065491,TBC1D22B,12,-0.6461,25,0.97629,12,-0.4724
ENSG00000112130,RNF8,25,-0.6247,41,0.48179,38,0.27456
ENSG00000137200,CMTR1,29,-0.3673,43,0.50785,31,-0.1425
ENSG00000198937,CCDC167,34,0.07592,30,-0.2207,36,0.15685
ENSG00000156639,ZFAND3,42,0.03984,37,-0.2192,46,0.20750
ENSG00000183826,BTBD9,42,-0.4014,43,-0.2589,74,0.81467
ENSG00000124767,GLO1,111,-0.2448,144,0.35174,115,-0.1033
ENSG00000146122,DAAM2,27,1.33528,9,-1.2361,12,-0.7437
ENSG00000156564,LRFN2,10,-1.3189,26,0.80003,26,0.68390
ENSG00000124596,OARD1,21,-0.1328,27,0.49683,16,-0.5464
ENSG00000214736,TOMM6,155,0.00073,151,-0.0595,162,0.07518
ENSG00000112576,CCND3,74,-0.1619,82,0.10273,83,0.11333
ENSG00000048544,MRPS10,45,-0.4812,60,0.21930,67,0.41331
ENSG00000024048,UBR2,18,-0.5273,26,0.27816,28,0.40271
ENSG00000124659,TBCC,16,-1.1327,39,0.90278,32,0.35236
ENSG00000112624,BICRAL,11,-0.6500,26,1.36940,6,-1.4222
ENSG00000146223,RPL7L1,83,-0.2682,99,0.15278,103,0.20461
ENSG00000137161,CNPY3,27,-0.4342,34,0.07161,43,0.52198
ENSG00000124587,PEX6,25,-0.6249,31,-0.0344,50,0.85659
ENSG00000112640,PPP2R5D,50,-0.1056,59,0.27737,46,-0.2226
ENSG00000124733,MEA1,101,-0.1299,124,0.34256,90,-0.2833
ENSG00000124702,KLHDC3,208,-0.4051,305,0.50222,232,-0.0730
ENSG00000124541,RRP36,27,-0.0022,27,-0.0478,28,0.06510
ENSG00000044090,CUL7,10,-0.6312,16,0.34417,17,0.45568
ENSG00000137171,KLC4,15,-0.5962,20,0.13565,27,0.65006
ENSG00000112651,MRPL2,47,-0.0533,54,0.24077,42,-0.2563
ENSG00000112658,SRF,21,-0.6217,37,0.75110,25,-0.1196
ENSG00000112659,CUL9,29,-0.3877,38,0.24572,39,0.25551
ENSG00000112667,DNPH1,82,0.21000,54,-0.6612,96,0.41854
ENSG00000146216,TTBK1,26,0.25978,20,-0.3446,24,0.02486
ENSG00000204052,LRRC73,41,-0.4020,50,0.08697,61,0.46397
ENSG00000171453,POLR1C,12,-0.7212,20,0.47436,20,0.40916
ENSG00000137207,YIPF3,77,-0.2597,96,0.26289,87,0.04716
ENSG00000124571,XPO5,13,-0.6854,19,0.29385,23,0.58089
ENSG00000096080,MRPS18A,48,0.14870,49,0.16505,34,-0.5059
ENSG00000112715,VEGFA,13,-0.3197,16,0.12936,17,0.30534
ENSG00000180992,MRPL14,54,0.04678,51,-0.0480,52,-0.0104
ENSG00000137216,TMEM63B,40,-0.8191,86,0.98088,50,-0.1875
ENSG00000112759,SLC29A1,20,-0.5604,35,0.73966,22,-0.1995
ENSG00000096384,HSP90AB1,1326,-0.5904,2158,0.57528,1754,0.09897
ENSG00000157593,SLC35B2,14,-0.5316,16,-0.2238,29,0.92995
ENSG00000178233,TMEM151B,107,0.00316,141,0.61272,55,-1.1138
ENSG00000096401,CDC5L,38,-0.6539,57,0.34393,63,0.48428
ENSG00000001561,ENPP4,24,-0.6261,48,1.00979,22,-0.5761
ENSG00000112796,ENPP5,26,-0.6685,47,0.74264,33,-0.0345
ENSG00000172348,RCAN2,147,-0.9186,283,0.62919,272,0.45620
ENSG00000153291,SLC25A27,35,-0.4409,50,0.42895,43,0.08805
ENSG00000069122,ADGRF5,22,-0.3670,25,-0.0047,33,0.52055
ENSG00000146072,TNFRSF21,30,-0.8934,69,1.04832,39,-0.1857
ENSG00000146085,MMUT,29,-0.3286,35,0.15178,38,0.29047
ENSG00000170915,PAQR8,74,-0.2181,78,-0.0483,98,0.37408
ENSG00000096092,TMEM14A,94,-0.5801,159,0.65867,115,-0.0394
ENSG00000170899,GSTA4,56,-0.5634,95,0.68202,66,-0.1016
ENSG00000112146,FBXO9,74,-0.4817,122,0.71842,75,-0.2961
ENSG00000012660,ELOVL5,32,-0.1148,31,-0.1454,41,0.34196
ENSG00000001084,GCLC,20,-0.5621,31,0.53279,26,0.11852
ENSG00000146151,HMGCLL1,7,-1.6737,30,1.92254,10,-0.5908
ENSG00000151914,DST,144,-0.0036,147,0.05118,139,-0.0626
ENSG00000151917,BEND6,41,-0.0423,47,0.26927,34,-0.3211
ENSG00000112200,ZNF451,22,-0.7677,37,0.42385,40,0.52782
ENSG00000112210,RAB23,10,-0.8899,14,-0.0218,26,1.12382
ENSG00000112232,KHDRBS2,16,-0.1175,11,-0.7635,28,0.90448
ENSG00000118482,PHF3,41,0.53750,25,-0.6003,32,-0.1151
ENSG00000230910,AL391807.1,44,0.21108,42,0.05638,31,-0.4443
ENSG00000135298,ADGRB3,71,-0.6161,102,0.26999,119,0.52438
ENSG00000168216,LMBRD1,60,-1.0371,126,0.69017,122,0.51757
ENSG00000082269,FAM135A,8,-1.1145,20,0.90060,16,0.33388
ENSG00000154079,SDHAF4,17,-0.5169,24,0.26093,26,0.40998
ENSG00000112305,SMAP1,56,-0.1531,75,0.52004,43,-0.5496
ENSG00000112309,B3GAT2,20,0.12465,26,0.60662,8,-1.4558
ENSG00000119900,OGFRL1,65,-0.6652,108,0.53942,97,0.25240
ENSG00000079841,RIMS1,63,0.23255,66,0.24464,36,-0.8336
ENSG00000185760,KCNQ5,31,-0.9482,64,0.78278,53,0.29116
ENSG00000135314,KHDC1,19,-0.0073,22,0.34269,14,-0.5120
ENSG00000156508,EEF1A1,2115,0.26363,1663,-0.3063,1910,-0.0265
ENSG00000119899,SLC17A5,11,-0.9336,20,0.55378,21,0.56650
ENSG00000112695,COX7A2,674,0.54073,473,-0.3651,448,-0.4169
ENSG00000112697,TMEM30A,127,-1.1355,302,0.90232,247,0.35627
ENSG00000112701,SENP6,37,-0.4705,50,0.24808,54,0.36473
ENSG00000196586,MYO6,44,0.04458,30,-0.7227,62,0.68095
ENSG00000146247,PHIP,49,0.27177,31,-0.6965,55,0.36777
ENSG00000118418,HMGN3,82,-0.2565,82,-0.1901,122,0.57436
ENSG00000198478,SH3BGRL2,30,-1.0749,76,1.13232,45,-0.0573
ENSG00000118402,ELOVL4,26,-1.0920,74,1.38828,31,-0.4803
ENSG00000083123,BCKDHB,14,-0.0551,13,-0.1434,17,0.25681
ENSG00000005700,IBTK,30,-0.1181,35,0.20071,30,-0.0875
ENSG00000083097,DOP1A,20,-0.6264,32,0.41761,32,0.35929
ENSG00000013392,RWDD2A,16,-0.6288,27,0.65074,21,0.04521
ENSG00000065833,ME1,34,-0.4159,42,0.10311,51,0.46355
