Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to9,Feature log2 fold change topic 3to9
ENSG00000116251,RPL22,1133,1.38389,677,0.46500,399,-1.1809
ENSG00000116237,ICMT,64,1.23566,28,-0.1610,27,-0.7724
ENSG00000097021,ACOT7,25,-3.5830,131,-1.1395,328,2.06268
ENSG00000171680,PLEKHG5,0,-5.2594,15,-0.8762,31,1.99205
ENSG00000162408,NOL9,35,-0.1306,7,-2.4695,43,1.00601
ENSG00000162413,KLHL21,91,1.14997,15,-1.7496,44,-0.2453
ENSG00000007923,DNAJC11,17,-1.3515,34,-0.2619,44,0.79837
ENSG00000171735,CAMTA1,150,-0.0859,99,-0.7361,167,0.42804
ENSG00000116288,PARK7,353,0.09225,243,-0.5001,343,0.20358
ENSG00000162426,SLC45A1,13,-1.6147,24,-0.6398,42,1.15837
ENSG00000142599,RERE,80,-0.2746,62,-0.6813,102,0.52183
ENSG00000074800,ENO1,541,-0.5189,446,-0.8193,822,0.73644
ENSG00000171603,CLSTN1,335,-0.8741,263,-1.2481,666,1.15323
ENSG00000178585,CTNNBIP1,35,-0.4416,41,-0.2021,49,0.35803
ENSG00000162441,LZIC,70,1.15578,46,0.42477,29,-0.9868
ENSG00000130939,UBE4B,50,0.15448,33,-0.4912,47,0.15863
ENSG00000054523,KIF1B,355,0.19673,248,-0.3758,318,0.07663
ENSG00000142657,PGD,55,-0.0452,27,-1.1731,62,0.57882
ENSG00000241563,CORT,16,-2.6018,45,-1.0672,106,1.78682
ENSG00000160049,DFFA,60,1.14025,27,-0.1811,27,-0.6886
ENSG00000120948,TARDBP,148,1.03196,65,-0.3470,73,-0.5369
ENSG00000116649,SRM,52,-1.5436,72,-1.0454,164,1.39139
ENSG00000198793,MTOR,29,-0.3884,18,-1.0965,42,0.78302
ENSG00000116661,FBXO2,336,0.65010,262,0.22750,207,-0.5271
ENSG00000132879,FBXO44,43,-1.4899,60,-0.9834,130,1.32970
ENSG00000011021,CLCN6,43,-0.8248,38,-1.0107,81,1.00886
ENSG00000116685,KIAA2013,81,1.72734,12,-1.4574,26,-0.8263
ENSG00000116688,MFN2,82,-0.5090,61,-0.9616,124,0.79896
ENSG00000048707,VPS13D,61,-0.0426,84,0.48029,60,-0.2735
ENSG00000116731,PRDM2,58,0.18155,57,0.15574,50,-0.1944
ENSG00000189337,KAZN,67,0.45609,34,-0.6503,51,0.01742
ENSG00000142634,EFHD2,69,-0.8505,23,-2.4740,140,1.58724
ENSG00000116786,PLEKHM2,38,-0.7532,47,-0.3903,66,0.62720
ENSG00000065526,SPEN,79,1.38282,70,1.15615,24,-1.5976
ENSG00000159363,ATP13A2,30,-2.7514,91,-1.0911,218,1.84549
ENSG00000117118,SDHB,66,-0.3290,64,-0.3698,85,0.39300
ENSG00000117115,PADI2,293,3.74212,91,0.95935,11,-4.0084
ENSG00000117154,IGSF21,24,-1.7273,34,-1.1975,87,1.56497
ENSG00000127463,EMC1,29,-0.2407,25,-0.4832,35,0.40242
ENSG00000053372,MRTO4,19,-1.0763,17,-1.2224,43,1.25662
ENSG00000053371,AKR7A2,94,1.12136,32,-0.6487,45,-0.4990
ENSG00000077549,CAPZB,209,0.03008,111,-0.9597,218,0.44397
ENSG00000173436,MICOS10,220,-0.1873,240,-0.0470,252,0.13168
ENSG00000158747,NBL1,47,-2.0065,79,-1.2409,206,1.70836
ENSG00000162545,CAMK2N1,391,-0.6897,516,-0.2544,648,0.51349
ENSG00000158828,PINK1,210,-1.1691,259,-0.8521,504,1.10270
ENSG00000244038,DDOST,59,1.13979,15,-1.1118,28,-0.3770
ENSG00000127483,HP1BP3,251,0.82491,94,-0.7700,148,-0.2191
ENSG00000075151,EIF4G3,98,-0.4237,102,-0.3532,135,0.43593
ENSG00000076864,RAP1GAP,32,-2.9345,67,-1.8336,272,2.44154
ENSG00000090686,USP48,60,0.39883,83,0.95176,40,-0.8258
ENSG00000070831,CDC42,276,0.01462,142,-1.0212,291,0.47891
ENSG00000173372,C1QA,72,1.25636,66,1.09239,25,-1.4617
ENSG00000173369,C1QB,135,1.86409,99,1.25671,28,-2.0545
ENSG00000004487,KDM1A,51,0.15340,18,-1.4829,50,0.53343
ENSG00000169641,LUZP1,12,-2.1795,41,-0.3162,57,1.09343
ENSG00000125944,HNRNPR,137,0.32777,99,-0.1912,110,-0.0988
ENSG00000142676,RPL11,1345,1.60667,785,0.61765,392,-1.4398
ENSG00000057757,PITHD1,87,-1.3117,103,-1.0558,234,1.28941
ENSG00000011009,LYPLA2,78,0.70315,19,-1.5483,52,0.10339
ENSG00000189266,PNRC2,103,1.51334,32,-0.4913,36,-0.8802
ENSG00000188529,SRSF10,105,0.98796,50,-0.2606,53,-0.5376
ENSG00000001461,NIPAL3,135,1.05470,47,-0.6877,67,-0.4315
ENSG00000133226,SRRM1,107,1.38042,44,-0.1522,40,-0.8929
ENSG00000169504,CLIC4,233,4.06989,39,0.04422,10,-3.7320
ENSG00000117614,SYF2,113,1.01152,61,-0.0262,55,-0.6571
ENSG00000117616,RSRP1,200,1.68126,46,-0.7942,64,-0.9358
ENSG00000183726,TMEM50A,138,1.10269,37,-1.0218,68,-0.3696
ENSG00000117643,MAN1C1,35,0.22902,11,-1.5284,32,0.48721
ENSG00000162430,SELENON,92,1.41642,24,-0.7913,36,-0.7035
ENSG00000117640,MTFR1L,65,0.03741,26,-1.3651,68,0.58519
ENSG00000117632,STMN1,786,-0.3158,432,-1.2416,1056,0.79405
ENSG00000158008,EXTL1,0,-7.7560,27,-0.7342,53,1.91411
ENSG00000142684,ZNF593,57,0.67411,38,0.00053,35,-0.4263
ENSG00000142669,SH3BGRL3,275,-0.2972,209,-0.7283,357,0.55840
ENSG00000198830,HMGN2,410,1.74745,128,-0.2984,121,-1.1492
ENSG00000117713,ARID1A,73,0.55036,49,-0.0989,50,-0.2927
ENSG00000090273,NUDC,201,0.39381,121,-0.4334,158,-0.0295
ENSG00000253368,TRNP1,7,-3.4471,46,-0.7656,88,1.71971
ENSG00000186501,TMEM222,82,0.12579,61,-0.3429,77,0.10645
ENSG00000126705,AHDC1,43,-0.0121,4,-3.4762,49,1.04820
ENSG00000126709,IFI6,1099,2.12001,197,-0.8929,260,-1.3128
ENSG00000117758,STX12,75,-0.6927,64,-0.9304,130,0.89311
ENSG00000117748,RPA2,70,-0.4714,54,-0.8751,103,0.73512
ENSG00000126698,DNAJC8,129,0.20904,82,-0.5206,116,0.13563
ENSG00000130770,ATP5IF1,225,-1.5072,362,-0.7806,679,1.20971
ENSG00000198492,YTHDF2,49,-0.5625,23,-1.7309,80,1.14629
ENSG00000116350,SRSF4,61,0.65344,51,0.33130,37,-0.5863
ENSG00000116353,MECR,13,-1.4312,19,-0.8965,39,1.25041
ENSG00000162511,LAPTM5,84,0.82209,129,1.62076,36,-1.5683
ENSG00000162512,SDC3,121,0.21572,36,-1.6796,114,0.53915
ENSG00000134644,PUM1,136,-0.0375,69,-1.0882,149,0.54144
ENSG00000121766,ZCCHC17,58,-0.9430,29,-1.9572,123,1.49158
ENSG00000121769,FABP3,31,-1.7459,34,-1.5904,115,1.80092
ENSG00000162517,PEF1,44,-1.0301,30,-1.5943,99,1.40425
ENSG00000084636,COL16A1,142,2.32931,15,-1.4967,30,-1.3903
ENSG00000121753,ADGRB2,49,-2.4370,96,-1.4291,289,1.99412
ENSG00000184007,PTP4A2,465,1.77599,256,0.66281,118,-1.6048
ENSG00000121774,KHDRBS1,185,0.62246,84,-0.6545,125,-0.1041
ENSG00000025800,KPNA6,52,0.10458,50,0.03580,49,-0.0808
ENSG00000084623,EIF3I,63,-0.7102,73,-0.4828,108,0.66059
ENSG00000175130,MARCKSL1,514,2.63333,137,0.08176,75,-2.1180
ENSG00000160058,BSDC1,68,0.21051,25,-1.3496,64,0.44858
ENSG00000176261,ZBTB8OS,57,0.49156,24,-0.9026,43,0.08547
ENSG00000162521,RBBP4,88,0.36374,41,-0.8512,72,0.16255
ENSG00000134684,YARS,37,-1.4401,40,-1.3412,110,1.51208
ENSG00000121905,HPCA,29,-2.8189,60,-1.7629,231,2.35402
ENSG00000134686,PHC2,99,0.94226,25,-1.2561,55,-0.1711
ENSG00000163866,SMIM12,17,-2.0134,28,-1.2316,74,1.70506
ENSG00000116544,DLGAP3,11,-1.9666,37,-0.1627,45,0.91690
ENSG00000116560,SFPQ,226,0.77458,136,-0.0674,131,-0.4643
ENSG00000146463,ZMYM4,74,1.01082,53,0.42442,34,-0.8815
ENSG00000142687,KIAA0319L,27,-1.0081,53,0.02911,55,0.46361
ENSG00000020129,NCDN,143,-2.4941,270,-1.5583,888,2.10153
ENSG00000126067,PSMB2,95,-0.6058,39,-1.9315,159,1.24417
ENSG00000142686,C1orf216,19,-2.5757,27,-2.0995,130,2.47511
ENSG00000054116,TRAPPC3,40,-0.7876,19,-1.9008,76,1.36398
ENSG00000116871,MAP7D1,157,-0.3969,102,-1.0658,222,0.77537
ENSG00000054118,THRAP3,89,0.90203,38,-0.5021,48,-0.3757
ENSG00000181817,LSM10,34,-0.4474,21,-1.1433,50,0.84138
ENSG00000116898,MRPS15,39,-0.3855,45,-0.1549,52,0.30089
ENSG00000163875,MEAF6,84,-0.3653,32,-1.8184,119,1.03080
ENSG00000185090,MANEAL,11,-2.1089,7,-2.6402,54,2.50830
ENSG00000197982,C1orf122,348,0.61099,272,0.19928,221,-0.4861
ENSG00000183431,SF3A3,30,-0.1079,14,-1.2263,35,0.64318
ENSG00000183520,UTP11,37,0.11964,20,-0.8427,36,0.33453
ENSG00000185668,POU3F1,0,-7.9697,7,-2.9845,64,4.13092
ENSG00000116954,RRAGC,63,0.50030,28,-0.7914,46,0.03883
ENSG00000174574,AKIRIN1,94,-0.0386,33,-1.6515,106,0.73217
ENSG00000168653,NDUFS5,366,-0.8608,567,-0.1723,678,0.53991
ENSG00000127603,MACF1,327,1.10414,277,0.80867,134,-1.1706
ENSG00000090621,PABPC4,85,0.98487,44,-0.1201,42,-0.5950
ENSG00000116983,HPCAL4,69,-2.2164,203,-0.5869,338,1.31483
ENSG00000131236,CAP1,104,-0.7499,103,-0.7589,185,0.83600
ENSG00000131238,PPT1,169,0.18069,79,-1.0249,159,0.36110
ENSG00000084073,ZMPSTE24,85,0.78478,14,-2.0211,54,0.12971
ENSG00000084070,SMAP2,65,-1.0158,86,-0.5848,138,0.87057
ENSG00000117016,RIMS3,8,-2.6031,42,-0.2142,55,1.10262
ENSG00000066136,NFYC,26,-0.4994,9,-2.0864,41,1.21145
ENSG00000198815,FOXJ3,23,-1.5995,55,-0.2989,74,0.91170
ENSG00000177181,RIMKLA,3,-3.3782,29,-0.1823,38,1.19271
ENSG00000127125,PPCS,66,0.37676,50,-0.0600,50,-0.1969
ENSG00000065978,YBX1,233,1.84126,76,-0.1537,63,-1.2844
ENSG00000177868,SVBP,56,0.88475,20,-0.7719,31,-0.2661
ENSG00000117394,SLC2A1,125,2.12245,25,-0.6737,29,-1.3719
ENSG00000117395,EBNA1BP2,45,-0.9913,44,-1.0400,97,1.11609
ENSG00000142949,PTPRF,163,1.06184,55,-0.7416,81,-0.4196
ENSG00000126091,ST3GAL3,35,-0.3270,32,-0.4681,45,0.44487
ENSG00000117408,IPO13,158,1.66746,49,-0.3626,49,-1.0569
ENSG00000117410,ATP6V0B,341,-0.7025,176,-1.7082,609,1.23603
ENSG00000117411,B4GALT2,55,0.21301,51,0.08518,47,-0.1729
ENSG00000178028,DMAP1,24,-0.9594,34,-0.4675,50,0.77235
ENSG00000117419,ERI3,120,-0.6703,78,-1.3369,208,1.06748
ENSG00000187147,RNF220,205,0.95602,53,-1.2206,113,-0.1920
ENSG00000142937,RPS8,1699,1.58446,782,0.20074,535,-1.2120
ENSG00000070785,EIF2B3,28,-0.2324,9,-1.9620,36,0.97049
ENSG00000126088,UROD,52,-0.8382,35,-1.4119,101,1.20577
ENSG00000117450,PRDX1,672,1.14581,215,-0.7483,316,-0.4868
ENSG00000117448,AKR1A1,93,0.82649,26,-1.1831,56,-0.0935
ENSG00000132780,NASP,85,1.87001,43,0.57826,20,-1.6392
ENSG00000159592,GPBP1L1,77,1.30106,15,-1.3776,33,-0.4546
ENSG00000085998,POMGNT1,63,0.18116,70,0.36053,53,-0.3164
ENSG00000132128,LRRC41,36,-0.4507,11,-2.1300,54,1.18610
ENSG00000173660,UQCRH,286,-1.2127,378,-0.7889,705,1.08586
ENSG00000117480,FAAH,60,0.51610,39,-0.1802,42,-0.2301
ENSG00000123472,ATPAF1,140,0.23299,93,-0.4331,123,0.07966
ENSG00000159658,EFCAB14,171,1.83509,40,-0.6750,49,-1.1074
ENSG00000162368,CMPK1,133,0.33007,48,-1.2511,114,0.32531
ENSG00000162374,ELAVL4,11,-3.9679,86,-0.9903,194,1.98948
ENSG00000185104,FAF1,36,-0.0333,27,-0.4531,38,0.26114
ENSG00000123091,RNF11,282,-0.6469,211,-1.0877,474,0.94194
ENSG00000085832,EPS15,172,0.00561,156,-0.1498,174,0.08025
ENSG00000078618,NRDC,54,-0.5614,90,0.24897,78,0.12662
ENSG00000169213,RAB3B,27,-3.0831,89,-1.2990,249,2.09022
ENSG00000134717,BTF3L4,49,-0.7200,42,-0.9458,87,0.91652
ENSG00000157077,ZFYVE9,34,-0.2644,30,-0.4424,43,0.39506
ENSG00000162378,ZYG11B,47,-1.5431,114,-0.1835,141,0.80817
ENSG00000116171,SCP2,236,1.46345,67,-0.6568,88,-0.7843
ENSG00000162384,CZIB,79,0.56397,33,-0.8380,56,0.00748
ENSG00000162385,MAGOH,38,0.19776,1,-4.4654,37,0.92224
ENSG00000157193,LRP8,15,-2.1047,19,-1.7422,72,2.05680
ENSG00000081870,HSPB11,48,0.13403,26,-0.7961,46,0.30551
ENSG00000116209,TMEM59,377,0.91814,112,-1.0518,212,-0.2065
ENSG00000116221,MRPL37,47,-0.3829,34,-0.8975,66,0.69114
ENSG00000157216,SSBP3,141,-0.4301,86,-1.1986,206,0.85335
ENSG00000116133,DHCR24,143,-0.3270,66,-1.5173,196,0.90410
ENSG00000162402,USP24,68,1.38068,23,-0.4523,26,-0.7809
ENSG00000162407,PLPP3,290,2.29369,57,-0.6272,59,-1.5461
ENSG00000177606,JUN,174,0.76257,11,-3.3940,116,0.31559
ENSG00000134709,HOOK1,6,-2.6396,21,-0.8489,43,1.62907
ENSG00000162599,NFIA,364,3.16619,113,0.65343,30,-2.9824
ENSG00000162604,TM2D1,107,0.68633,19,-1.9727,73,0.20778
ENSG00000116641,DOCK7,54,0.93173,45,0.59394,26,-0.9222
ENSG00000079739,PGM1,25,-0.4068,21,-0.6721,35,0.59680
ENSG00000158966,CACHD1,59,0.33953,23,-1.1305,50,0.27917
ENSG00000162437,RAVER2,19,-0.7295,37,0.31580,31,0.15024
ENSG00000162434,JAK1,51,-0.6548,44,-0.8780,87,0.84496
ENSG00000162433,AK4,51,-0.3022,43,-0.5625,66,0.47948
ENSG00000116675,DNAJC6,258,-0.9819,231,-1.1564,551,1.17072
ENSG00000184588,PDE4B,117,1.54098,23,-1.1420,42,-0.7220
ENSG00000118473,SGIP1,49,-1.3652,91,-0.4020,131,0.90099
ENSG00000142864,SERBP1,162,0.41245,117,-0.1182,122,-0.1907
ENSG00000162595,DIRAS3,16,-1.6859,0,-5.9335,60,2.79883
ENSG00000116729,WLS,232,1.83385,39,-1.1668,68,-0.9834
ENSG00000033122,LRRC7,18,-2.5207,97,0.05236,105,0.85927
ENSG00000066557,LRRC40,30,0.02885,20,-0.5774,30,0.28086
ENSG00000116754,SRSF11,177,0.75160,98,-0.2254,106,-0.3757
ENSG00000118454,ANKRD13C,35,-0.0984,20,-0.9443,40,0.52623
ENSG00000050628,PTGER3,5,-3.9575,4,-4.3121,91,4.30638
ENSG00000132485,ZRANB2,91,-0.1985,70,-0.6132,110,0.44201
ENSG00000172260,NEGR1,30,-2.7996,142,-0.4511,219,1.34012
ENSG00000178965,ERICH3,28,-1.5832,36,-1.2116,92,1.50852
ENSG00000116791,CRYZ,4,-3.1829,5,-2.8459,46,3.17492
ENSG00000162623,TYW3,54,1.17349,22,-0.3211,24,-0.6590
ENSG00000117054,ACADM,125,1.92506,48,0.17854,30,-1.4935
ENSG00000137955,RABGGTB,83,1.25607,27,-0.6336,36,-0.6155
ENSG00000117069,ST6GALNAC5,13,-2.8607,17,-2.5007,110,2.83396
ENSG00000142892,PIGK,33,-0.4514,33,-0.4382,47,0.49849
ENSG00000154027,AK5,100,-2.2160,152,-1.5978,511,2.01886
ENSG00000077254,USP33,66,-0.7697,87,-0.3331,116,0.60031
ENSG00000180488,MIGA1,111,0.27399,69,-0.4879,95,0.07698
ENSG00000162613,FUBP1,63,0.13761,10,-2.5927,64,0.79737
ENSG00000162616,DNAJB4,58,0.46442,36,-0.3070,43,-0.1354
ENSG00000137959,IFI44L,191,3.36229,54,0.62021,13,-3.1959
ENSG00000117114,ADGRL2,21,-1.0776,20,-1.1105,47,1.19963
ENSG00000137941,TTLL7,363,1.54542,157,0.06842,119,-1.1207
ENSG00000142875,PRKACB,239,-1.0905,382,-0.3619,528,0.76319
ENSG00000174021,GNG5,134,2.38075,36,-0.0599,24,-1.8153
ENSG00000117155,SSX2IP,16,-2.7988,85,-0.2779,116,1.19274
ENSG00000162642,C1orf52,106,0.50215,43,-0.9510,79,0.09418
ENSG00000153904,DDAH1,252,-0.0750,179,-0.6160,277,0.36584
ENSG00000171502,COL24A1,2,-4.0267,19,-1.2218,50,2.20170
ENSG00000122417,ODF2L,45,-0.0023,15,-1.6402,49,0.70079
ENSG00000097033,SH3GLB1,114,1.48681,40,-0.2832,40,-0.9306
ENSG00000183291,SELENOF,195,0.71412,75,-0.8412,125,-0.1076
ENSG00000153936,HS2ST1,43,-0.3434,38,-0.5272,57,0.48539
ENSG00000143013,LMO4,110,-2.1019,122,-1.9482,526,2.17077
ENSG00000197147,LRRC8B,38,-1.4050,79,-0.2988,105,0.84399
ENSG00000171492,LRRC8D,63,1.24642,20,-0.6698,27,-0.5958
ENSG00000162664,ZNF326,76,0.95565,53,0.33245,37,-0.7929
ENSG00000122482,ZNF644,86,1.66150,41,0.33745,25,-1.3403
ENSG00000189195,BTBD8,17,-2.0634,98,0.62026,70,0.28258
ENSG00000122406,RPL5,762,0.98208,433,0.01971,379,-0.6563
ENSG00000154511,DIPK1A,55,0.22689,21,-1.2757,51,0.41265
ENSG00000117500,TMED5,35,-0.0714,44,0.30553,36,-0.1454
ENSG00000117505,DR1,84,1.14462,19,-1.2733,41,-0.3407
ENSG00000137942,FNBP1L,13,-1.6516,44,0.20903,41,0.53710
ENSG00000067334,DNTTIP2,8,-2.3085,43,0.22387,41,0.67265
ENSG00000023909,GCLM,59,1.03787,28,-0.1911,29,-0.6049
ENSG00000117528,ABCD3,77,0.86967,37,-0.3448,43,-0.4127
ENSG00000117519,CNN3,329,2.65857,79,-0.0695,48,-2.0825
ENSG00000117569,PTBP2,88,0.29857,44,-0.7971,75,0.18939
ENSG00000117598,PLPPR5,1,-4.5269,26,-0.6262,46,1.71021
ENSG00000117600,PLPPR4,20,-3.8291,115,-1.2779,316,2.22112
ENSG00000162688,AGL,43,0.46859,39,0.30341,30,-0.4526
ENSG00000156875,MFSD14A,37,-0.2332,20,-1.1309,47,0.69387
ENSG00000137992,DBT,25,-0.2682,32,0.12072,30,0.07229
ENSG00000137996,RTCA,35,-0.7457,50,-0.2117,61,0.51323
ENSG00000118733,OLFM3,0,-7.7740,16,-1.7027,60,2.87245
ENSG00000162631,NTNG1,17,-0.9037,37,0.28800,32,0.23779
ENSG00000162636,FAM102B,12,-1.9002,19,-1.2304,51,1.65876
ENSG00000134186,PRPF38B,49,0.43994,50,0.47527,34,-0.5367
ENSG00000116266,STXBP3,172,2.08621,52,-0.0719,38,-1.5354
ENSG00000121940,CLCC1,42,0.56000,29,-0.0233,28,-0.3365
ENSG00000085433,WDR47,47,-1.7205,61,-1.3497,171,1.65280
ENSG00000197780,TAF13,79,-0.1356,86,0.00989,87,0.07000
ENSG00000215717,TMEM167B,39,-0.3562,33,-0.6150,53,0.53811
ENSG00000031698,SARS,90,-1.2303,148,-0.4590,220,0.88559
ENSG00000143126,CELSR2,57,-1.6410,58,-1.5973,195,1.75172
ENSG00000134222,PSRC1,54,0.95021,17,-0.8902,29,-0.2811
ENSG00000134243,SORT1,494,0.64851,209,-0.7448,330,-0.0905
ENSG00000143106,PSMA5,92,-0.0627,62,-0.6927,101,0.39334
ENSG00000181754,AMIGO1,24,-0.6712,18,-1.1267,42,0.97480
ENSG00000116337,AMPD2,19,-2.3597,80,-0.2187,103,1.05665
ENSG00000134202,GSTM3,82,-0.1767,103,0.19008,91,-0.0179
ENSG00000168710,AHCYL1,397,1.26447,192,0.01532,161,-0.8703
ENSG00000143093,STRIP1,20,-0.8738,14,-1.4108,41,1.22734
ENSG00000197106,SLC6A17,20,-2.8632,59,-1.3044,165,2.03769
ENSG00000116396,KCNC4,18,-2.1018,16,-2.2624,90,2.33228
ENSG00000134248,LAMTOR5,132,-0.2041,111,-0.4753,158,0.37655
ENSG00000177301,KCNA2,16,-2.4476,41,-1.0809,98,1.75198
ENSG00000116459,ATP5PB,143,-0.8650,138,-0.9224,279,0.98563
ENSG00000116473,RAP1A,207,2.55808,27,-1.0662,36,-1.6938
ENSG00000197852,INKA2,9,-1.8686,23,-0.4339,35,1.09757
ENSG00000171385,KCND3,28,-1.7389,38,-1.3018,104,1.63295
ENSG00000116489,CAPZA1,92,0.62812,39,-0.7479,62,-0.0738
ENSG00000155366,RHOC,161,2.08218,61,0.28836,34,-1.6834
ENSG00000163349,HIPK1,253,2.34163,41,-0.8701,51,-1.5287
ENSG00000197323,TRIM33,72,0.56194,33,-0.7156,51,-0.0355
ENSG00000116752,BCAS2,80,-0.5106,82,-0.4741,118,0.55071
ENSG00000009307,CSDE1,357,0.43068,280,0.02754,263,-0.2772
ENSG00000163399,ATP1A1,110,-2.0134,182,-1.2594,483,1.72305
ENSG00000198162,MAN1A2,172,0.46878,316,1.56885,97,-1.3298
ENSG00000092621,PHGDH,238,2.66049,81,0.51228,31,-2.3488
ENSG00000265808,SEC22B,56,-0.0284,39,-0.5943,60,0.32582
ENSG00000171943,SRGAP2C,29,-0.2675,15,-1.2898,38,0.77935
ENSG00000265491,RNF115,28,-0.6194,66,0.79089,40,-0.2458
ENSG00000131779,PEX11B,20,-1.3572,14,-1.9283,58,1.74947
ENSG00000265241,RBM8A,114,0.54318,51,-0.7459,82,-0.0102
ENSG00000272031,ANKRD34A,12,-1.6762,6,-2.7001,45,2.25405
ENSG00000178104,PDE4DIP,161,-0.1371,137,-0.3926,183,0.29392
ENSG00000159164,SV2A,88,-2.1160,136,-1.4679,420,1.89673
ENSG00000136631,VPS45,52,0.12516,36,-0.4645,50,0.16542
ENSG00000023902,PLEKHO1,22,-0.8503,34,-0.1828,41,0.54210
ENSG00000143401,ANP32E,124,1.28451,36,-0.7624,53,-0.5990
ENSG00000266472,MRPS21,189,-0.0492,170,-0.2185,199,0.14980
ENSG00000163125,RPRD2,48,0.26483,17,-1.3399,43,0.40352
ENSG00000143384,MCL1,69,0.86288,30,-0.5062,39,-0.3438
ENSG00000143420,ENSA,149,-0.7556,126,-1.0168,270,0.97231
ENSG00000213190,MLLT11,107,-2.0473,220,-0.9681,477,1.54088
ENSG00000159352,PSMD4,122,0.08026,59,-1.0524,123,0.44403
ENSG00000143393,PI4KB,75,0.43850,29,-1.0884,59,0.18920
ENSG00000159377,PSMB4,212,-0.4286,151,-0.9483,304,0.74309
ENSG00000143442,POGZ,63,0.82924,43,0.19241,34,-0.6308
ENSG00000143376,SNX27,108,0.79129,52,-0.4122,64,-0.3261
ENSG00000159409,CELF3,5,-3.9146,23,-1.6814,86,2.57580
ENSG00000143436,MRPL9,21,-0.8146,14,-1.3426,40,1.16063
ENSG00000197747,S100A10,349,0.90550,94,-1.2007,199,-0.1546
ENSG00000197956,S100A6,394,1.28594,144,-0.4167,164,-0.7147
ENSG00000188643,S100A16,101,1.80927,55,0.67641,25,-1.6406
ENSG00000189171,S100A13,266,1.30561,210,0.88068,92,-1.3603
ENSG00000160678,S100A1,126,0.34633,125,0.33287,95,-0.3953
ENSG00000160679,CHTOP,82,0.42988,36,-0.8726,64,0.12130
ENSG00000143621,ILF2,102,0.29489,29,-1.6804,91,0.47516
ENSG00000143624,INTS3,69,0.86740,6,-2.7326,42,0.15543
ENSG00000143614,GATAD2B,64,0.80308,18,-1.2364,39,-0.0594
ENSG00000198837,DENND4B,27,-0.3578,31,-0.1591,36,0.28883
ENSG00000143543,JTB,222,0.72594,75,-1.0099,143,-0.0622
ENSG00000177954,RPS27,3419,1.65449,2472,1.03760,888,-1.7299
ENSG00000143549,TPM3,147,-0.7036,130,-0.8910,255,0.87948
ENSG00000143612,C1orf43,164,0.44827,77,-0.7549,126,0.06385
ENSG00000143569,UBAP2L,32,-0.7055,23,-1.2189,57,1.03788
ENSG00000143575,HAX1,67,-0.2922,53,-0.6511,86,0.51785
ENSG00000160714,UBE2Q1,48,-0.9965,58,-0.6963,101,0.92783
ENSG00000160716,CHRNB2,2,-3.8761,6,-2.4923,39,3.19905
ENSG00000160710,ADAR,158,-0.2635,74,-1.4251,206,0.82614
